Rank,Musica,Artista,Letra
48,Over and Over,Nelly feat. Tim McGraw," 
Uh, uh-uh-uh
Uh, uh-uh-uh
Uh, uh-uh-uh

'Cause it's all in my head
I think about it over and over again
And I can't keep picturin' you with him
And it hurts so bad, yeah
'Cause it's all in my head
I think about it over and over again
I replay it over and over again
And I can't take it, yeah, I can't shake it no

I can't wait to see you
Wanna see if you still got that look in your eye
That one you had for me
Before, we, said our goodbyes
And it's a shame that we
Gotta spend our time bein' mad about the same things
Over and over again about the same thing
Over and over again
Ho, but I think, she's leavin'
Aw, man, she's leavin'
And, I don't know what else to do
I can't go on not lovin' you

'Cause it's all in my head
I think about it over and over again
And I can't keep picturin' you with him
And it hurts so bad, yeah
'Cause it's all in my head
I think about it over and over again
I replay it over and over again
Yeah, and I can't take it, yeah, I can't shake it no

I remember the day you left
I remember the last breath you took right in front of me
When you said that you would leave
I was too damn stubborn to try to stop you or say anything
But I see clearly now
And this choice I made keeps playin' in my head
Over and over again play in my head
Over and over again
Ho, I think, she's leavin'
Aw, man, she's leavin'
And, I don't know what else to do
I can't go on not lovin' you

'Cause it's all in my head
I think about it over and over again
And I can't keep picturin' you with him
And it hurts so bad, yeah
'Cause it's all in my head
I think about it over and over again
I replay it over and over again
And I can't take it, and I can't shake it no
Now, that I've realized
That I'm goin' down
From all this pain you've put me through
Everytime I close my eyes (woo)
I lock it down, ohh-hooo
I can't go on not lovin' you

'Cause it's all in my head
I think about it over and over again
And I can't keep picturin' you with him
And it hurts so bad, yeah
'Cause it's all in my head
I think about it over and over again
I replay it over and over again
And I can't take it, no I can't shake it no

Uh, uh-uh-uh
Uh, uh-uh-uh
Uh, uh-uh-uh
Uh, uh-uh-uh
Uh, uh-uh-uh
Uh, over and over again, over and over again
'Cause it's all in my head "
49,Some Cut,Trillville feat. Cutty," 
What it is ho, what's up (what's up)
Can a nigga get in them guts (them guts)
Cut you up like you ain't been cut (been cut)
Show your ass how to really catch a nut
(Oh, yeah, yeah)
Well give me your number and I'll call (I'll call)
And I'll follow that ass in the mall (in the mall)
Take you home, let you juggle my balls (my balls)
While I'm beating tearing down your walls
(Oh, yeah)

This your boy Mr. Funkadelic, what's the business baby
I've been eyeing you all day in the mall miss lady
You looking good, I think I seen your ass in the hood
With your friends dressed up, trying to front if you could
But anyway, gone and drop a number or something
So I can call you later on,on your phone or something
Take you home, and maybe we could bone or something
It's no limits to what we do, cause tonight we cutting, gut busting
I'm digging in your walls something viscious
With your legs to the ceiling, catch a nut someting serious
You delirious, or might I say you taste so delicious
With your pretty brown skin, like almond joys and kisses
And you ah certified head doctor
Number one staller that takes dick in the ass and won't holler
Bend you over and I""ll follow you straight to the room
Where it goes down lovely in the Legion of Doom

What it is ho, what's up (what's up)
Can a nigga get in them guts (them guts)
Cut you up like you ain't been cut (been cut)
Show your ass how to really catch a nut
(Oh, yeah, yeah)
Well give me your number and I'll call (I'll call)
And I'll follow that ass in the mall (in the mall)
Take you home, let you juggle my balls (my balls)
While I'm beating tearing down your walls
(Oh, yeah)

Shit, you know the deal before a nigga even stepped
Damn that ass hot, seems like it's gone melt
You know I give it to you til you run out of breath
Then bust a nut all over yourself
The first time I called, you were juggling on my balls
In and out of your jaws, I was beating down your walls
Had your ass breaking laws for a player was the cause
And every time you seen a G you was slipping off your drawers, I recall
I met your ass at the mall, in the fall
You the one with the dress on, let me take you home
Show your ass how to buss a nut, up in the guts
Cut you up like you ain't been cut
From the back then to the side to the front
Turn around,you got me right
I smack them thighs, anyway that you want me
So gone see about a pimp and that monkey
And that's fo' sho'
What it is ho, what's up (what's up)
Can a nigga get in them guts (them guts)
Cut you up like you ain't been cut (been cut)
Show your ass how to really catch a nut
(Oh, yeah, yeah)
Well give me your number and I'll call (I'll call)
And I'll follow that ass in the mall (in the mall)
Take you home, let you juggle my balls (my balls)
While I'm beating tearing down your walls
(Oh, yeah)

What's the buiseness baby, can I get in them drawes
I like the way your hands rub against my balls
Cause you the one, a nigga met at south dekalb mall
With your pretty brown skin, thick thighs and all
135 petite, and your smell is unique
Maybe we can exchange numbers and hook up in the week
Oh, You a freak, I knew it from the first time I saw you
The way you played with your tongue, I knew right then I would call you
So what it is, they call me Super Don from the ville
And I'mma tell you like this, cause a nigga so real, and stay trill
Cause all I wanna do is just drill, with that ass in the air, and the pussy I kill
And I feel, you love to fuck up on a hill
Suck dick from behind, and take nut in your grill
So bitch chill, and shut your mouth just for a second
While I lay this dick down on you just like I'm Teddy
What it is ho, what's up (what's up)
Can a nigga get in them guts (them guts)
Cut you up like you ain't been cut (been cut)
Show your ass how to really catch a nut
(Oh, yeah, yeah)
Well give me your number and I'll call (I'll call)
And I'll follow that ass in the mall (in the mall)
Take you home, let you juggle my balls (my balls)
While I'm beating tearing down your walls
(Oh, yeah) "
50,Get It Poppin',Fat Joe feat. Nelly,"
Crack, yeah
Scott Storch y'all
Dirty, Crack, come on

It's two up in the mornin' girl, and the DJ playin' that song
Now what you gon' do? (I'ma get get get it poppin)
What you gon' do? (I'ma get get get it poppin)
It's two up in the mornin' girl, and the DJ playin' that song
Now what you gon' do? (I'ma get get get it poppin)
What you gon' do? (I'ma get get get it poppin)

I got that plat no-limit American Express card
Mami you can get whatever you like
Plus I got that all-black Phantom it's tinted on four sides
Go 'head kiss it, they can't see us inside
Mami tell me do you like it, I know you like it
It's written all over your face don't fight it
You like it, more than I like it
So put it all over your face don't bite it
From rags to riches, club packed with bitches
Had to bag them digits, her head game was vicious (Muah)
And we can get it poppin' in the bathroom
Don't be selfish ma, go ahead and pass it to him
Then we can all fuck
It's like a million on my neck, got all of these bitches awestruck
Aow! We pissy drunk off of Seraphin
I'm up in V.I.P. and these bitches are screamin' ""Let me in""

Up in the mornin' girl, and the DJ playin' that song
Now what you gon' do? (I'ma get get get it poppin)
What you gon' do? (I'ma get get get it poppin)
It's two up in the mornin' now and I'm tryin' to go home with you
Now what you gon' do? (I'ma get get get it poppin)
What you gon' do? (I'ma get get get it poppin)

Ha ha, yeah, uhh, yo, uh
Get it poppin', go 'head and drop it
It's written all over your face, don't stop it
Just drop it, more like it's hot, miss
Kick in the do' with the fo-fo messin' with Joe
Now this chick got an ass so fat in fact I
Put a drink on it and I came right back
She would never talk to a lame like that
In my ear screamin', ""How you got a name like Crack?""
Crack, similar to Mike Jones
Hear my name enough, then I'm takin' you home
Aow! You know I walk with I talk with
I sleep with the chrome, one squeeze and you're gone
What I look like, not takin at least
Three to six women out the club with me
Now we back to the fuck pad, call it the fuck pad
Cause all these bitches fuckin with me, talk to 'em dirty
Up in the mornin' girl, and the DJ playin' that song
Now what you gon' do? (I'ma get get get it poppin)
What you gon' do? (I'ma get get get it poppin)
Well, it's two up in the mornin' and them niggas tryin' hate on your crew
Nigga, what you gon' do? (I'ma get get get it poppin)
Yeah, what you gon' do? (I'ma get get get it poppin)

Now when them doors swing open with that awkward motion
What you call it? Suicide, it's a suicide
And if them niggas talk shit cause they drunk off that potion
They commitin - suicide, it's a suicide
Let's get it poppin my niggas (Cook, yo)
I got a shotty my niggas (Oh, Lord)
I feel sorry for your mudda, give a fuck what you say
Spin your head back, promote you on a videotape

Up in the mornin' girl, and the DJ playin' that song
Now what you gon' do? (I'ma get get get it poppin)
What you gon' do? (I'ma get get get it poppin)
It's four up in the mornin' now and I'm tryin' to go home with you
Now what you gon' do? (I'ma get get get it poppin)
What you gon' do? (I'ma get get get it poppin)
Yeah, it's Crack! (What'chu gon' do)
Cafe nigga got all my people in there partyin
All the party people across the world
Ladies, ""Things of that Nature""
Aow, nigga"
51,Play,David Banner," 
Cum girl, I'm tryna get your pussy wet
Work that, lemme see you drip sweat
Cum girl, I'm tryna get your pussy wet
Work that, lemme see you drip sweat
Gon play with it
Gon play with it
Gon play with it
Gon play with it
Gon play with it
Work that clit
Cum girl

Finger fuck your pussy like you want some, girl
Work it like a nigga straight licking on your pearl
I wanna see you cum in the middle of the dance floor
Your nigga can't fuck, what you think your finger made for?
I'ma beat that pussy up
You get it wet enough, and I might lick it up
Lickey, lickey, lickey, like a peppermint swirl
Lick that clit
Cum girl
Uh, I wanna see your legs shake
Take you to the crib, we can fuck 'til the bed break
Uh, we can fuck until your pussy ache
Think about the type right now, girl, mastur (Uh uh) bate for a nigga
Freak you in the clubs
Stop worrying about them other hoes
It's me in your world
Work that clit
Cum girl

Cum girl, I'm tryna get your pussy wet
Work that, lemme see you drip sweat
Cum girl, I'm tryna get your pussy wet
Work that, lemme see you drip sweat
Gon play with it
Gon play with it
Gon play with it
Gon play with it
Gon play with it
Work that clit
Cum girl

Cum when you're feeling good, lick it all off
Catch it in your mouth, like your last name Moss
Play with the nitty girl, stick it on in
I'm feeling real freaky girl, bring your friends
I'm 'bout to knock 'em down like 1, 2, 3
It ain't nothin' to a pimp, girl, play with the g-spot
Make it hot, gon on, get your girl, Sheryl
Bring your clique
Cum girl
And I'ma make 'em all cum
Beat it like Mr. Collipark on the drums
I'mma beat it like Mike when he fucked Billie Jean
Work it, work it, work it, til you make that pussy cream
Move it to the right, move your finger to the left
Work it all around til your ass outta breath
I ain't tripping on ya baby, put some dick in your world
Work that clit
Cum girl
Cum girl, I'm tryna get your pussy wet
Work that, lemme see you drip sweat
Cum girl, I'm tryna get your pussy wet
Work that, lemme see you drip sweat
Gon play with it
Gon play with it
Gon play with it
Gon play with it
Gon play with it
Work that clit
Cum girl

Bend it on over, lemme see it from the back
Work your thumb in it girl, I love it like that
Freaky ass hoes love freaky ass men
Baby work it slow, lemme see it going in
Then you pull it out, put your fingers in your mouth
You make a nigga wanna fuck your ass on the couch
While we're still in the club, show your pussy love
Work that clit
Cum girl
Go on and hit the dance floor
Open up wide, lemme show you what's it made for
Uh, work your finger like a donkey
Lemme see you play, play with your monkey
Damn, cause your ass so chunky
Bring it here sweaty, cause I love it when it's funky
I'ma put some dick in your world
Work that clit
Cum girl
Cum girl, I'm tryna get your pussy wet
Work that, lemme see you drip sweat
Cum girl, I'm tryna get your pussy wet
Work that, lemme see you drip sweat
Gon play with it
Gon play with it
Gon play with it
Gon play with it
Gon play with it
Work that clit
Cum girl

Work that clit
Cum girl "
52,Soul Survivor,Young Jeezy," 
Konvict, Konvict (Chea)
Akon and Young Jeezy (Ay)
Tryna take it easy (Ay, chea)
Only way to go
You already know what it is, you already know what it is, nigga
And so (Ay, let's get it!)

But if you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah)

Tonight I can't sleep, we livin' in Hell (Chea)
First they give us the work, then they throw us in jail (Ay)
Road trip, yeah, I'm traffickin' the white
Please Lord, don't let me go to jail tonight (Yeah)
Who me? I'm a soul survivor
Ask about him in the street, the boy Jeez a rider (Jeez a rider)
A hundred grand on my wrist, yeah, life sucks (Haha)
Fuck the club, dawg, I rather count a million bucks (Ay)

If you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah)

Another day, another dollar (Dollar) same block, same nigga (Chea)
Same part, same green, I guess we got the same dreams (Ay)
Or is it the same nightmares? (Nightmares)
We let the doves do it for us, we don't cry tears (That's right)
Real niggas don't budge
When Mel Man got his time, he shot birds at the judge (Yeah)
I'm knee-deep in the game
So when it's time to re-up, I'm knee deep in the caine (Damn)
Real talk, look, I'm tellin' you, mayne (Tellin' you, mayne)
If you get jammed up, don't mention my name (Nah)
Forgive me, Lord, I know I ain't livin' right
Gotta feed the block, niggas starvin', they got appetites (Ay)
And this is e'ryday, it never gets old
Thought I was a juvenile, stuck to the G-code (Chea)
This ain't a rap song, nigga, this is my life (This is my life)
And if the hood was a battlefield, then I'd earn stripes (Yeah)
If you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah)

Gotta watch ya every move 'cause them eyes be on you
Gotta drive real cool when them pies be on you
Just because we stack paper and we ball outrageous
Them alphabet boys got us under surveillance (Ay)
Like animals, they lock us in cages
The same nigga that's a star when you put him on stages
I ain't cheat, played the hand I was dealt
Tried to tax the grand pearl when I got it myself (Let's get it)
No nuts, no glory (No glory)
My biography, you damn right, the true story
Set the city on fire, and I didn't even try
Run these streets all day, I can sleep when I die (Ay)

Cause if you lookin' for me
You can find me on the block disobeyin' the law
A real G, thoroughbred from the streets
Pants saggin' with my gun in my drawers
Just keep on movin' now
Just to keep on movin' now
Just to keep on movin' now
Just to keep on movin' now, ay
But if you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah)
If you lookin' for me, I'll be on the block
With my thing cocked, possibly sittin' on a drop now
Because I'm a rider (Yeah)
I'm just a soul survivor (Yeah)
'Cause everybody know the game don't stop
Tryna make it to the top 'fore your ass get popped now
If you a rider (Yeah)
Or just a soul survivor (Yeah) "
53,Pimpin' All Over the World,Ludacris feat. Bobby Valentino,"
(Oh yeah) The fancy cars
The women and the caviar
You know who we are
Cause we're pimpin' all over the world
The fancy cars
The women and the caviar
You know who we are
Cause we're pimpin' all over the world

Sing it, hoes (The world, the world, the world)
All over the world, baby
It's only right that I share my experiences with y'all
Cause I've been places you'll never imagine (That's right)
But I'ma start it at home
When I see a girl I like, I walk straight up to them and I'm like

Uh, hey girl, how you doin'?
You are the woman that I'm really pursuin'
And I would like to get to know ya, can you gimme ya name?
If you jot down ya number, you'll get mine in exchange, hey
See I'm the man of this town
And I hope you wouldn't mind if I showed you around
So when you go to certain places you'll be thinkin of me
We got people to meet and many places to see, hey
Mm, I'm really diggin' ya lips
But be careful where you walkin' when you swingin' them hips
I'm kinda concerned that you'll be causin' a crash
With your traffic jam booty, heads pausin' so fast, hey
I wouldn't trade you for the world, I swear it
I like ya hair and every style that you wear it
And how the colors coordinate with your clothes
From your manicured nails to your pedicured toes (Woo)

(Oh yeah) The fancy cars
The women and the caviar
You know who we are
Cause we're pimpin' all over the world
The fancy cars
The women and the caviar
You know who we are
Cause we're pimpin' all over the world

Yeah, you hear the song so dance
Don't always think I'm tryna get in your pants
Um, cause see me, my pimpin's in 3D
I'm takin' you places you only see on TV
Tryna show ya how you livin' is trife
How many guys you know can bring the Travel Channel to life?
One day we on the Autobahn swervin', drivin'
Next day, we in the sun on the Virgin Islands
If you with me ain't no time to sleep
Especially at Wet Willie's on Miami Beach
But I drop you off and pay you no attention
If make it to Atlanta's Bronner Brothers convention
Then jump in the car and just ride for hours
Makin' sure I don't miss the homecoming at Howard
Hawaii to D.C., it's plenty women to see
So if yo ass don't show up, it's more women for me, hey
(Oh yeah) The fancy cars
The women and the caviar
You know who we are
Cause we're pimpin' all over the world
The fancy cars
The women and the caviar
You know who we are
Cause we're pimpin' all over the world

I'm in New York at the Puerto Rican Day Parade
Then at night, I'm in New Orleans drinkin' hand grenades
Outnumbered by the dozens at the Jazz Fest
In Mardi Gras, all the women tryna show me they chest, ay
I'm in Jamaica spendin' massive bucks
While the ladies all beggin' me to mash it up
I had sad beginnings when I rapped with no fans
Now it's all happy endings on my lap in Japan, hey
I used to think that it was way too cold
'Til I went to Canada and saw some beautiful hoes
Now I hit the Caribana every year in Toronto
Then fly to Illinois to get a taste of Chicago
Uh, oh yet and still
You wouldn't believe your eyes if you went to Brazil
(But where the best at?) Ain't no need of even askin' brah
The best women all reside in Africa, and that's real (Woo)
(Oh yeah) The fancy cars
The women and the caviar
You know who we are
Cause we're pimpin' all over the world
The fancy cars
The women and the caviar
You know who we are
Cause we're pimpin' all over the world

Sing it, hoes (The world, the world, the world)

Pimpin' pimpin' pimpin'
Ladies and gentlemen as we ride out
Can we have all the real pimps
Please put both of your pinky fingers high in the air?
Now ladies, look around with me
Let's see if we can weed some of these niggas out
Cause it ain't no way that all these niggas could be pimpin'
Now if you happen to see a nigga
With two sweat patches up under his arms
Look like he been swimmin' in shoulder height water
Please tell that nigga, ""Put your hands down""
If you smell like you been at work all day and Drakkar
Please put your hands down
Now look up at the pinky fingers that are still in the air
If you see him ashy around the knuckles
Like the nigga wash half of his hands
And lotion three quarters of his body
Please say, ""Put your hands down""
If your spinnin' rims spin counterclockwise, you are not pimpin'
If you are dancin' on the dancefloor
And you look to your left and your right
And there is not a woman in sight
Guess what? You guessed it - you are not pimpin'
If your vodka and cranberry is really really dark like blood
That's because you didn't order Vodka buddy
That's why it's three dollars a glass, a-put your hands down
Now look down, look down
I need, I need everybody to pull up your pants leg one time
Okay, you see the nigga with the white socks? Not pimpin'!
Sorry, unless you part of the Beat It entorauge
If your shoes have a buckle on 'em, you're not pimpin' "
54,My Boo,Usher," 
There's always that one person that will always have your heart
You'll never see it comin' 'cause you're blinded from the start
Know that you're that one for me, it's clear for everyone to see
Ooh baby, ooh, yeah (You gotta rock away to this one)
You will always be my boo (Come on)
See, I don't know 'bout y'all, but I know about us and, uh (Oh!)
It's the only way we know how to rock
I don't know 'bout y'all, but I know about us and, uh (Oh!)
It's the only way we know how to rock

Do you remember, girl?
I was the one who gave you your first kiss
'Cause I remember, girl
I was the one who said, ""Put your lips like this""
Even before all the fame and people screamin' your name
Girl, I was there when you were my baby

It started when we were younger, you were mine (My boo)
Now, another brother's taken over, but it's still in your eyes (My boo)
Even though we used to argue, it's alright (It's alright, girl, that's okay)
I know we haven't seen each other in a while
But you will always be my boo
I was in love with you when we were younger, you were mine (My boo)
And I see it from time to time, I still feel like (My boo, that's my baby)
And I can see it no matter how I try to hide (I can't hide it, my boo)
And even though there's another man who's in my life
You will always be my boo

Yes, I remember, boy
'Cause after we kissed, I could only think about your lips
Yes, I remember, boy
The moment I knew you were the one I could spend my life with
Even before all the fame and people screamin' your name
I was there
And you were my baby

It started when we were younger, you were mine (You were mine; My boo)
Now, another brother's taken over, but it's still in your eyes (Yes, in here; My boo)
Even though we used to argue, it's alright (It's alright now, it's okay; My boo)
I know we haven't seen each other in a while
But you will always be my boo
I was in love with you when we were younger, you were mine (You were mine, my boo; My boo)
And I see it from time to time, I still feel like (It's still in your eyes; My boo)
And I can see it no matter how I try to hide (It's alright now, it's okay; My boo)
And even though there's another man who's in my life (But we hadn't seen each other)
You will always be my boo (You will always be my...)

Oh, my oh, my oh, my oh, my, my boo
My oh, my oh, my oh, my oh, my boo

It started when we were younger, you were mine (You were mine; My boo)
Now another brother's taken over, but it's still in your eyes (You were mine) (My boo)
Even though we used to argue, it's alright (It's alright, it's alright, it's okay, it's okay) (My boo)
I know we haven't seen each other in a while (In a while)
But you will always be my boo
I don't know about y'all, but I know about us and, uh
It's the only way we know how to rock
I don't know about y'all, but I know about us and, uh
It's the only way we know how to rock
It started when we were younger
My boo
'Nother brother's taken over
Just stand "
55,Sugar Gimme Some,Trick Daddy feat. Ludacris,"
 Yeah
 Aw man I got a sweet tooth, can you dig it
 After this one you gon need a root canal then
 I love sugar all of it
 This one for all the clean, decent women
 Lay it on me girl
 Pay Close Attention

She put that sugar on my tongue
Shes gonna
Gimme gimme some
She put it right there on my tongue (Sweet Sweet)
Right there on my tongue (She turns me on, like no other)

And gimme some of your butter pecan
Put it right there on tip of my tongue, hold it
Right jeeeah
Cuz baby, if I bite you
I bet you'll like it
French Vanilla's a hell of a flavor for me
With strawberries, two cherries and whipped cream
The best things are the wet dreams
And uh, the rest is just a flick without a sex scene
Orally, I speak the truth
Cuz the blacker the berry
The sweeter the juice
Cuz, Florida oranges and Georgia peaches
When they nice and ripe, they the best for eatin'
Southern boys we crave for old slice of pie after they main course
So if you game for it
I came for it
I got a thing for ya
That I can't ignore
 - 2X

She put that sugar on my tongue, tongue
Yippie Yippie, Yum Yum
Goodie goodie gum drop
Put me in a tongue lock
Did it till my body went numb, numb
Laid her on her back, back
Turned her round, gave her bottom a smack, smack
She's a woman from the block with the best of weave
But I won't stop till I'm pullin out tracks, tracks
It was lust at first sight
And she couldn't help sayin that she wanted to get with me
And my size was just right
Cuz she wanted a man with a little sec-ur-ity
Said I been around the world twice
And my name ring bells from Atlanta to Sic-i-ly
Said she wanted it all night
So put the bubbles in the tub and Luda-christen me
 - 2X
Yeah Yeah Yeah Yeeeah Yeeeah Yeah
Yeah Yeah
Sweetie you look so incredible
So delicious and so damn edible
All I need is some honey or syrup
With a lil' butter to rub down all your curves
And no need for the lemonade
Just a twist of lime and some grape Kool-Aid
Can I call you Caramel?
Cuz I'm bout to go coo-coo to taste your Coco Puffs
One bowl ought to fill me up
But that milk gotta be cold enough
So supper time that'll hold me up
I might choke myself if I don't slow it up, but
Honey, you look like a honeydew melon
Or strawberry with the whipped cream filling
Of the top part of the peach cobbler
But uh, the fruit platter ought to do me better"
56,Karma,Alicia Keys," 
Weren't you the one that said that you don't want me anymore
And how you need your space and give the keys back to your door
And how I cried and tried and tried to make you stay with me
But still you said that love was gone and that I had to leave

Now you, talkin' 'bout a family
Now you, saying I complete your dream, oh
Now you, saying I'm your everything
You're confusing me
What you say to me?
Don't play with me
Don't play with me

'Cause what goes around comes around
What goes up must come down
Now who's crying, desiring to come back to me?
What goes around comes around
What goes up must come down
Now who's crying, desiring to come back?

I remember when
I was sittin' home alone
Waitin' for you
'Til three o'clock in the morn'

And when you came home, you'd always have some sorry excuse
Half explaining to me like I'm just some kind of a fool
I sacrificed the things I want just to do things for you
But when it's time to do for me, you never come through

Now you, wanna be a part of me (Ayy)
Now you, have so much to say to me (Hey)
Now you, wanna make time for me
What you doin' to me?
You're confusing me
Don't play with me
Don't play with me

'Cause what goes around comes around
What goes up must come down
Now who's crying, desiring to come back to me?
What goes around comes around
What goes up must come down
Now who's crying, desiring to come back?

I remember when
I was sittin' home alone
Waiting for you
'Til three o'clock in the morn
Night after night
Knowing something going on
Wasn't home before me
You was, you was gone
Lord knows it wasn't easy, believe me
Never thought you'd be the one that would deceive me
And never do what you was supposed to do
No need to approach me, boo, 'cause I'm over you

'Cause what goes around comes around
What goes up must come down
Now who's crying, desiring to come back to me?
What goes around comes around (Yeah)
What goes up must come down (Uh)
You gotta stop tryin' to come back to me
What goes around comes around (Me)
What goes up must come down

It's called Karma, baby
And it goes around
What goes around comes around
What goes up must come down
Now who's crying, desiring to come back to me? "
57,Speed of Sound,Coldplay," 
How long before I get in?
Before it starts, before I begin?
How long before you decide?
Before I know what it feels like?
Where to, where do I go?
If you never try, then you'll never know
How long do I have to climb
Up on the side of this mountain of mine?

Look up, I look up at night
Planets are moving at the speed of light
Climb up, up in the trees
Every chance that you get
Is a chance you seize
How long am I gonna stand
With my head stuck under the sand?
I'll start before I can stop
Before I see things the right way up

All that noise, and all that sound
All those places I got found (Got found)
And birds go flyin' at the speed of sound
To show you how it all began
Birds came flyin' from the underground
If you could see it, then you'd understand

Ideas that you'll never find
All the inventors could never design
The buildings that you put up
Japan and China all lit up
The sign that I couldn't read
Or a light that I couldn't see
Some things you have to believe
But others are puzzles, puzzling me

All that noise, and all that sound
All those places I got found
And birds go flyin' at the speed of sound
To show you how it all began
Birds came flyin' from the underground
If you could see it, then you'd understand
Oh, when you see it
Then you'll understand


All those signs, I knew what they meant
Some things you can invent
Some get made, and some get sent
(Ooh)
Birds go flyin' at the speed of sound
To show you how it all began
Birds came flyin' from the underground
If you could see it, then you'd understand
Oh, when you see it
Then you'll understand "
58,I Don't Want to Be,Gavin DeGraw,"
I don't need to be anything other
Than a prison guard's son
I don't need to be anything other
Than a specialist's son
I don't have to be anyone other
Than a birth of two souls in one

Part of where I'm going
Is knowing where I'm coming from

I don't wanna be
Anything other than what I've been tryna be lately
All I have to do is think of me, and I have peace of mind
I'm tired of looking 'round rooms
Wondering what I've gotta do
Or who I'm supposed to be
I don't wanna be anything other than me

I'm surrounded by liars
Everywhere I turn
I'm surrounded by imposters
Everywhere I turn
I'm surrounded by identity crisis
Everywhere I turn

Am I the only one who noticed?
I can't be the only one who's learned

I don't wanna be
Anything other than what I've been tryna be lately
All I have to do is think of me, and I have peace of mind
I'm tired of looking 'round rooms
Wondering what I've gotta do
Or who I'm supposed to be
I don't wanna be anything other than me, ah

Can I have everyone's attention please?
If you're not like this and that
You're gonna have to leave
I came from the mountain
The crust of creation
My whole situation made from clay to stone
And now I'm telling everybody

I don't wanna be
Anything other than what I've been tryna be lately
All I have to do is think of me, and I have peace of mind
I'm tired of looking 'round rooms
Wondering what I've gotta do
Or who I'm supposed to be
I don't wanna be anything other than me
I don't wanna be, hey, yeah, hey, yeah
I don't wanna be, oh-oh
I don't wanna be
I don't wanna be anything
Anything other than me
(Hey, yeah, yeah, yeah) I don't wanna be (Hey, yeah, yeah, yeah)
(Hey, yeah, yeah, yeah) I don't wanna be (Hey, yeah, yeah, yeah)
(Hey, yeah, yeah, yeah)  I don't wanna be (Hey, yeah, yeah, yeah)
(Hey, yeah, yeah, yeah)  I don't wanna be "
