Rank,Musica,Artista,Letra
76,Hurricane,Luke Combs," 
Hadn't had a good time since you know when
Got talked into goin' out with hopes you were stayin' in
I was feelin' like myself for the first time in a long time
Until I bumped into some of your friends over there talkin' to mine

Then you rolled in with your hair in the wind
Baby, without warning
I was doin' alright but just your sight
Had my heart stormin’
The moon went hidin’, stars quit shinin’
Rain' was drivin’, thunder, lightnin'
You wrecked my whole world when you came
And hit me like a hurricane
You hit me like a hurricane

Knew it was gonna be a long night
From the moment when
We locked eyes over whiskey on ice
Started talkin' 'bout us again
If I woulda just laid my drink down
And walked out
I wouldn't be in my truck
Driving us to your house

But you rolled in with your hair in the wind
Baby, without warning
I was doin' alright but just your sight
Had my heart stormin’
The moon went hidin’, stars quit shinin’
Rain' was drivin’, thunder, lightning
You wrecked my whole world when you came
And hit me like a hurricane
You hit me like a hurricane

A Category 5
With your smile
Blew me away
And girl it ain't but midnight
You done killed the lights
Bent my heart back to your bedside

Then you rolled in with your hair in the wind
Baby, without warning
I was doing alright but just your sight
Had my heart stormin'
The moon went hidin’, stars quit shinin’
Rain was drivin’, thunder n' lightning
You wrecked my whole world when you came
And hit me like a hurricane
You hit me like a hurricane
You hit me like a hurricane "
77,Too Good at Goodbyes,Sam Smith," 
You must think that I'm stupid
You must think that I'm a fool
You must think that I'm new to this
But I have seen this all before

I'm never gonna let you close to me
Even though you mean the most to me
'Cause every time I open up, it hurts
So I'm never gonna get too close to you
Even when I mean the most to you
In case you go and leave me in the dirt

But every time you hurt me, the less that I cry
And every time you leave me, the quicker these tears dry
And every time you walk out, the less I love you
Baby, we don't stand a chance, it's sad but it's true
I'm way too good at goodbyes
(I'm way too good at goodbyes)
I'm way too good at goodbyes
(I'm way too good at goodbyes)

I know you're thinkin' I'm heartless
I know you're thinkin' I'm cold
I'm just protectin' my innocence
I'm just protectin' my soul

I'm never gonna let you close to me
Even though you mean the most to me
'Cause every time I open up, it hurts
So I'm never gonna get too close to you
Even when I mean the most to you
In case you go and leave me in the dirt

But every time you hurt me, the less that I cry
And every time you leave me, the quicker these tears dry
And every time you walk out, the less l love you
Baby, we don't stand a chance, it's sad but it's true
I'm way too good at goodbyes
(I'm way too good at goodbyes)
I'm way too good at goodbyes
(I'm way too good at goodbyes)
No way that you'll see me cry
(No way that you'll see me cry)
I'm way too good at goodbyes
(I'm way too good at goodbyes)

No
No, no, no, no, no
(I'm way too good at goodbyes)
No, no, no, no
No, no, no
(I'm way too good at goodbyes)
(No way that you'll see me cry)
Ahhh
(I'm way too good at goodbyes)
'Cause every time you hurt me, the less that I cry
And every time you leave me, the quicker these tears dry
And every time you walk out, the less I love you
Baby, we don't stand a chance, it's sad but it's true
I'm way too good at goodbyes "
78,Young Dumb & Broke,Khalid,"
So you're still thinking of me
Just like I know you should
I can not give you everything, you know I wish I could
I'm so high at the moment
I'm so caught up in this
Yeah, we're just young, dumb and broke
But we still got love to give

While we're young dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Yadadadadadadada
Yadadadadadada
Yadadadadadadada
Young, dumb, broke high school kids

We have so much in common
We argue all the time
You always say I'm wrong
I'm pretty sure I'm right
What's fun about commitment?
When we have our life to live
Yeah, we're just young dumb and broke
But we still got love to give

While we're young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Yadadadadadadada
Yadadadadadada
Yadadadadadadada
Young, dumb, broke high school kids

Jump and we think, ""Leave it all in the game of love, love""
Run into sin, do it all in the name of fun, fun
Woah-oa-oa
I'm so high at the moment
I'm so caught up in this
Yeah, we're just young, dumb and broke
But we still got love to give

While we're young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb
Young, young, dumb and broke
Young, dumb, broke high school kids
Yadadadadadadada
Yadadadadadada
Yadadadadadadada
Young, dumb, broke high school kids
Yadadadadadadada
Yadadadadadada
Yadadadadadadada
Young dumb broke high school kids "
79,Magnolia,Playboi Carti," 
Yo, Pi'erre, you wanna come out here?
Uh

In New York I Milly Rock (Rock)
Hide it in my sock (Sock)
Runnin' from an opp (Opp)
And I shoot at opp (Opp), uh, uh (What?)
And I'm on the block (What?), uh, uh (What? What?)
And I'm on the block (What?)
In New York I Milly Rock (Hello?)
Hide it in my sock (What?)
Hide it in my sock (What?)
Sellin' that rerock (What? Woah, what? What? Uh, what? What?)
In New York I Milly Rock (Ooh)
Hide it in my sock (Woah)
Used to sell rerock (What?)
Runnin' from the cops (Woah)
Shootin' at these opps (Woah)

Yo, Pi'erre, you wanna come out here? (Woah)
Shootin' at these opps (What?)
'Cause I run they block (What?), uh
Give me top (Top), uh, in my drop-top
All these hoes gon' flock (Flock, flock)
When I drop, yeah (Drop, drop)
All these hoes gon' flock (Flock, flock)
When I drop, yeah (Drop, drop)
All these hoes gon' flock (Flock, flock)
When I drop, uh (Drop, drop)
Woo, woo, woo, woo (Beep)
Woo, woo (Beep), woo, woo (Beep)
All these hoes want cash (Cash)
All these hoes want bags, uh
Fuckin' on your bitch (Beep), uh
I'm her dad (Yeah), uh
All these niggas sound like Cash, sound like Cash (Blah)
I'm a soldier, ooh (What?)
Damn, I thought I told you, ooh (What?)
Shootin' like a soldier, ooh (Beep)
Like I'm from Magnolia, ooh (What?)
All these niggas (What? What?) always fold (What? What?)
Big bank (What? What?) never fold (What?)
I'm sippin' Act' (What?), fill that shit slowly (Hello?)
Bitches on me (What? Beep) say she like my clothin' (Yeah)
I'm in London (What?) Yung Carti global (What?)
Designer is on me (Phew) call it dirty laundry (Phew)
All these bitches want Yung Carti (What?), Yung Carti (Yeah)
Ayy, Yung Carti, Yung Carti, what? (Hop in the bit', hop in the bit')
Yung Carti, Yung Carti (What? What? Hold on), yeah
All of your bitches, they loose, hold on
All of your bitches, they loose, hold on (Yeah)
All of my bitches, they rich, hold on
And they stay rockin' that Rick, hold on
(Yeah, yeah, yeah, yeah, yeah, yeah)
Uh, what? What? Hold on, what? What? Uh (Yeah)
Rich, rich (Rich)
Cash Carti, bitch (Bitch)
Rich, bitch (Hold on)
Got a rich clique (Hold on)
I'm suckin' on the clit (Hold on)
She suckin' on the dick (Yeah)
Give that ho a tip (Yeah)
Told her, ""Buy some kicks"" (Kicks)
Ooh, then I brush my teeth (What?)
Hop up in the whip
Glocky in the whip (Skrrt; glocky)
Glocky in the whip (Yeah)
And I'm cocky, fuckin' on a thotty
She just wanna plot me, bitch can't stop me (Stop me)
I'm ridin' in a Masi (What? Masi)
This ain't even my Masi (Nah)
Hope that's not your thotty (What?)
Your bitch look like a auntie (What?)
Walked in with Ashanti (What?)
Damn, that look like 'Shanti (What?)
Damn, that look like Carti (Yeah-yeah)
I think that be Yung Carti
Heard he spent a hundred on a fuckin' watch piece, that's filthy (Phew, what? Woah, woah)

In New York I Milly Rock (What?)
Hide it in my sock (What? What?)
Runnin' from an opp (What? What?)
And I shoot at opp (What? What?), uh, uh (Phew)
And I'm on the block (Phew), uh, uh (Hello?)
And I'm on the block (What?)
In New York I Milly Rock (What?)
Hide it in my sock (What?)
Hide it in my sock (Sock)
Sellin' that rerock (Rerock)
What? What? (What?)
What? Uh, what?
In New York I Milly Rock (What?)
Hide it in my sock (What?)
Use to sell rerock, uh
Runnin' from the cops, uh
Shootin' at these opps

You know what I'm sayin'?
Yo (Yeah), Pi'erre, you wanna come out here?
Bitch ass nigga, fuck that nigga, man "
80,Love Galore,SZA," 

I need, I need
I need, I need
I need, I need
I need, I need
I need, I need

Love, love, love, love
Long as we got
Love, love, love, oh
Long as we got

Done with these niggas, I don't love these niggas
I dust off these niggas, do it for fun
Don't take it personal
Personally, I'm surprised you called me after the things I said
Skrrt-skrrt on niggas (Yeah), skrrt up on niggas (True)
Skrrt down, you actin' like me (Yeah)
Actin' like we wasn't more than a summer fling
I said farewell, you took it well (True)
Promise I won't cry over spilled milk (Ooh, no, I won't)
Give me a paper towel, gimme another Valium
Give me another hour or two, hour with you
Why you bother me when you know you don't want me? (Yeah)
Why you bother me when you know you got a woman? (Yeah)
Why you hit me when you know you know better? (True)
Know you know better (True)
Know your crew better than you do
Call me, lookin' for ya (Yeah), I be lookin' for ya (Yeah)
Got me lookin' forward to weekends
With you, baby, with you, baby
With you, baby (True), with you
We do whatever we want, go wherever we want
Love however we want, it don't matter (True)
You do whatever I want, get whatever I want
Get whatever I need, it's about

Love, love, love, love
Long as we got
Love, love, love, oh
Long as we got

Should have never gave you my number, I did it with you
Should have never let you hit it, I split it with you
I regret it, you gots a fetish
You gots a problem, now it's a problem, oh, no
Skrrt-skrrt on bitches (Yeah)
I don't know these bitches (Yeah)
Dig dirt on bitches, do it for fun
Don't take it personal, baby
Love on my ladies, l-love to my ladies, uh (True)
Dated a few (Straight up)

Why you bother me? Why you bother me? Why you bother me? (Why you bother me? Yeah)
Last time I checked, you were the one that left (The one)
Me in a wreck (Yeah), me in a mess (Yeah, yeah)
You all I rep (Yeah), like my side I rep (Yeah)
Yeah, that's that Mo City, that side that you can't come 'round at night, yeah (It's lit)
You like to get me high, you don't want no one beside ya
You like when I make fire, you say, ""La Flame, keep makin' fire"" (Ooh)
Let me cum inside ya, let me plant that seed inside ya (Ooh)
Ass and titties, titties, only thing that stuck with, with me (With me)
Only thing that was real, only thing I could feel, you feel me? (Yeah, feel me?)
So why you bother me, why you bother me? (With you, baby, with you, baby)
Tryna catch a P.O.V., yeah (With you)
Love, love, love, love
Long as we got
Love, love, love, oh
Long as we got


(Love)
I came to your city, lookin' for lovin' and licky
'Cause you promised to put it down
All up in your city, lookin' for you, uh
Searchin' for you, like, love
Only thing keepin' me from droppin' you right now
Right now (Love)
Only thing keepin' me by your side
Only thing keepin' me by your side now

But see, Solána, if you don't say somethin', speak up for yourself
They think you stupid, you know what I'm sayin'? "
81,Drowning,A Boogie wit da Hoodie ," 
I'm drownin'
I'm drownin'
I'm drownin'
I'm drownin'

Wrist so icy, wonder why she like me, bitch, I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'

I'm with all my niggas, I don't go nowhere without 'em
If they don't let us in they might throw shots at the bouncer
Actavis medicine, got it straight from out the doctor's
I'm with RJ but I call him Wayne 'cause he's a shotta
Pick up the ladder, put it in the gun, make the .9 stretch
Niggas with attitude, but we come straight out of Highbridge
I'm gon' make her panties wet when she see the way I flex
I'm gon' win a Grammy, move my family out the projects
We went from chillin' in the projects to makin' projects
We was tryna get to the top, and they tried to stop us
I talk for myself, bitch I don't need no fucking voucher
She looked at my wrist and she looked at a hundred thousand

Wrist so icy, wonder why she like me, bitch I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'

Just bought a brand new chain from Avianne
Nigga with attitude but I ain't from Compton
Lil Kodak, bitch, I'm Polo'd down like Carlton
Sniper Gang, I put a nigga on a carton
I'm the shit I'm fartin', I don't know how to potty
Pull up in a 'Rari, I'm in the Yo like Gotti
A Boogie, I'm goin' Scottie, nigga drop my deposit
I ain't Jamaican, bitch I'm Haitian, but I got them shottas
Harley Davidson every day, I'm ridin' with the chopper
They hatin', I know they don't wanna see a nigga prosper
I ain't doing trims, I'm in the cut like I'm a barber
She call me daddy, but I ain't her motherfucking father

Wrist so icy, wonder why she like me, bitch, I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
Bitch, I'm drownin'
Bitch, I'm drownin'
I'm drownin'
Drownin'
I'm drownin' "
82,Starving,Hailee Steinfeld Grey," 
You know just what to say, things that scare me
I should just walk away, but I can't move my feet
The more that I know you, the more I want to

Somethin' inside me's changed
I was so much younger yesterday, oh

I didn't know that I was starvin' 'til I tasted you
Don't need no butterflies when you give me the whole damn zoo
By the way, right away, you do things to my body
I didn't know that I was starvin' 'til I tasted you
By the way, right away, you do things to my body
I didn't know that I was starvin' 'til I tasted you

You know just how to make my heart beat faster
Emotional earthquake, bring on disaster
You hit me head on, got me weak in my knees

Yeah, somethin' inside me's changed
I was so much younger yesterday, yeah
So much younger yesterday, oh, yeah

I didn't know that I was starvin' 'til I tasted you
Don't need no butterflies when you give me the whole damn zoo
By the way, right away, you do things to my body
I didn't know that I was starvin' 'til I tasted you
By the way, right away, you do things to my body
I didn't know that I was starvin' 'til I tasted you
You, you, yeah, 'til I tasted you
By the way, right away, you do things to my body
I didn't know that I was starvin' 'til I tasted you (I didn't know 'til I tasted you)

The more that I know you, the more that I want to
Somethin' inside me's changed
I was so much younger yesterday "
83,Both,Gucci Mane," 
Southside
If Young Metro don't trust you, I'm gon' shoot you

I got so many felonies, I might can't never go to Canada
But Drake said he gon' pull some strings, so let me check my calendar
I just popped me one of them one what-you-call-its and it boosted my stamina
Now I'm fucking her on the banister, guess I just East Atlanta'd her
I'm in an all-red drop tarantula, fuck a Challenger
Damn these hoes ain't got no manners, bruh, where's the manager?
I keep throwing rubber bandies up, ho, pull your panties up
'Cause you fuck like a granny fuck, you're just an amateur
This Patek Philippe gon' make this crooked judge try throw the book at me
I look like half a million worth of heroin when she look at me
But you ain't gotta fuck with me, my nig, but you're stuck with me
But how you called the cops on me, my nig? You grew up with me

I don't usually do this 'less I'm drunk or I'm high
But I'm both right now, got me talking about my life
I don't usually do this 'less I'm drunk or I'm high
But I'm both right now
I don't usually do this 'less I'm drunk or I'm high
But I'm both right now and I need ya in my life
I don't usually do this 'less I'm drunk or I'm high
But I'm both right now

Yeah, I'm both
Yeah, I had a drink, yeah, I smoked
Yeah, you think I need you but I don't
Just left out Dubai with all my folk
Open water, my location is remote
Shout-out Yachty but this ain't a lil' boat
This some shit I wrote about when I was broke
See, the power of the mind is not a joke
Man, I said that I would do it and I did
Used to get left-overs out the fridge
Nobody was famous where I lived
'Til I got it jumping at the crib
Took a lot to be able to give, I mean

I don't usually do this 'less I'm drunk or I'm high
But I'm both right now, got me talking about my life
I don't usually do this 'less I'm drunk or I'm high
But I'm both right now
I don't usually do this 'less I'm drunk or I'm high
But I'm both right now and I need ya in my life
I don't usually do this 'less I'm drunk or I'm high
But I'm both right now

Southside "
84,What About Us,Pink," 
La-da-da-da-da, la-da-da-da-da
Da-da-da

We are searchlights, we can see in the dark
We are rockets, pointed up at the stars
We are billions of beautiful hearts
And you sold us down the river too far

What about us?
What about all the times you said you had the answers?
What about us?
What about all the broken happy ever afters?
What about us?
What about all the plans that ended in disaster?
What about love? What about trust?
What about us?

We are problems that want to be solved
We are children that need to be loved
We were willin', we came when you called
But man, you fooled us
Enough is enough, oh

What about us?
What about all the times you said you had the answers?
What about us?
What about all the broken happy ever afters?
Oh, what about us?
What about all the plans that ended in disaster?
Oh, what about love? What about trust?
What about us?

Oh, what about us?
What about all the plans that ended in disaster?
What about love? What about trust?
What about us?

Sticks and stones, they may break these bones
But then, I'll be ready, are you ready?
It's the start of us, waking up, come on
Are you ready? I'll be ready
I don't want control, I want to let go
Are you ready? I'll be ready
'Cause now it's time to let them know
We are ready, what about us?
What about us?
What about all the times you said you had the answers?
So, what about us?
What about all the broken happy ever afters?
Oh, what about us?
What about all the plans that ended in disaster?
Oh, what about love? What about trust?
What about us?

What about us?
What about us?
What about us?
What about us?
What about us?
What about us? "
85,Swalla,Jason Derulo," 
Drank
Young Money

Love in a thousand different flavors
I wish that I could taste them all tonight
No, I ain't got no dinner plans
So you should bring all your friends
I swear that-a all y'all my type

All you girls in here
If you're feelin' thirsty
Come on take a sip
'Cause you know what I'm servin', ooh

Shimmy shimmy yay, shimmy yay, shimmy ya (Drank)
Swalla-la-la (Drank)
Swalla-la-la (Swalla-la-la)
Swalla-la-la
Shimmy shimmy yay, shimmy yay, shimmy ya (Drank)
Swalla-la-la (Drank)
Swalla-la-la (Swalla-la-la)
Swalla-la-la

Freaky, freaky gyal
My freaky, freaky gyal

Shimmy shimmy shimmy yay, shimmy yah
Bad girls gon' swalla-la-la
Bust down on my wrist in this bitch
My pinky-ring bigger than his
Met her out in Beverly Hills, ayy
Dolla got too many girls, ayy
Met her out in Beverly Hills
All she wear is red-bottom heels
When she back it up, put it on the Snap
When she droppin' low, put it on the Gram
DJ poppin', she gon' swallow that
Champagne poppin', she gon' swallow that

All you girls in here
If you're feelin' thirsty
Come on take a sip
'Cause you know what I'm servin', ooh

Shimmy shimmy yay, shimmy yay, shimmy ya (Drank)
Swalla-la-la (Drank)
Swalla-la-la (Swalla-la-la)
Swalla-la-la
Shimmy shimmy yay, shimmy yay, shimmy ya (Drank)
Swalla-la-la (Drank)
Swalla-la-la (Swalla-la-la)
Swalla-la-la
Freaky, freaky gyal
My freaky, freaky gyal (Yo, yo, ayo)

Bad gyal no swalla nuttin, word to the Dalai Lama
He know I'm a fashion killa, word to John Galliano
He copping that Valentino, ain't no telling me ""no""
I'm that bitch, and he know (He know)
How y'all wifing these thots? You don't get wins for that
I'm having another good year, we don't get blimps for that
Pussy game still cold, we don't get minks for that
When I'm poppin' them bananas, we don't link chimps for that
I gave these bitches two years, now your time's up
Bless her heart, she throwing shots, but every line sucks
I'm in that cherry-red foreign with the brown guts
My shit slappin' like dude did LeBron's nuts

All you girls in here
If you're feelin' thirsty
Come on take a sip
'Cause you know what I'm servin' (Uh)

Shimmy shimmy yay, shimmy yay, shimmy ya (My love, drank)
Swalla-la-la (My love, drank)
Swalla-la-la (Swalla-la-la)
Swalla-la-la
Shimmy shimmy yay, shimmy yay, shimmy ya (Kyuh, drank)
Swalla-la-la (Drank)
Swalla-la-la (Swalla-la-la)
Swalla-la-la
Young Money
Swalla-la-la
JD
Freaky, freaky gyal (Uh-huh, let's go)
Swalla-la-la
My freaky, freaky gyal
Swalla-la-la
My freaky, freaky gyal
Swalla-la-la
My freaky, freaky gyal

Derulo "
86,Slippery,Migos," 
De-de-de-de-de-de-de-de-Deko
OG Parker

Pop a perky just to start up (Pop it, pop it)
Pop two cups of purple just to warm up (Two cups, drank)
I heard your bitch, she got that water
(Splash, drip, drip, woo, splash, ayy)
Slippery (Wow), 'scuse me, please me (Please)
I'm up (Up), oh, believe me, believe me (Believe me)
Get beat (Beat), 'cause I'm flexin' 'Rari's (Skrrt)
You can bet on me (Skrr, skrr, hey, hey, hey)

Tater tot, fuck niggas on my radar watch (Watchin')
Crocodile hunter, turn 'em to some gator shots (Urr)
Iced out watch (Ice), ridin' round, ten o'clock (Ten)
Ridin' round, geeked up, damn, think it's three o'clock (Three)
Four o'clock (Four), five o'clock, six o'clock (Five)
I'm gon' pop, if I don't, I'm back to the pot (Whip)
I got rocks (Rocks), big bales, big arms
Tommy gun (Prr), come out and play, let's have fun (Yeah)
Big scales (Scales), fish scale, big weight (Fish)
Iceberg (Ice), ice tray, ice tray (Woo)
Plug called (Called), tried to front, I don't need it (Brrt)
I don't need it (Brrt), pockets strong, wrist anemic (Strong)
Get freezy (Freezy), young nigga pay your debt-is (Debt-is)
Grandma (Grandma), auntie Ab and auntie Neesa (Neesa)
Uncle Bo (Bo), auntie Greta serve ya Perkys (Greta)
Auntie Eva (Eva), if she got a pound, she might just serve it (Serve)

Pop a perky just to start up (Pop it, pop it)
Pop two cups of purple just to warm up (Two cups, drank)
I heard your bitch, she got that water
(Splash, drip, drip, woo, splash, ayy)
Slippery (Wow), 'scuse me, please me (Please)
I'm up (Up), oh, believe me, believe me (Believe me)
Get beat (Beat), 'cause I'm flexin' 'Rari's (Skrrt)
You can bet on me (Skrr, skrr, hey, hey, hey)

Offset!
Slippery (Slip), she numbin' me, that tongue on me (Eghhh)
Honestly (Honest), she fuck with me, your wife to be (Wife)
In Italy, bought her a fur, look like the wildebeast (Wrarr)
Just chill with me (Chill)
It is no worry, it is a bill to me (It ain't nothin')
I pull up Diablo, I pull up with models
I gave her her first Philippe (Philippe)
We goin' full throttle, she swallowed the bottle
I'm all in her ovaries (Eghhh)
I gave her some dollars
I Gucci'd her collar, now she can't get over me (Hey)
She want a dose of me (Dose)
Just hop in the Ghost with me (Ghost)
Perky and molly, don't vote for nobody
These bitch ass niggas ain't solid (Solid)
Run in your house and with pumps and the shotties
Your mama might be up inside it (Bah)
Cars robotic, bad bitch with a body
But really don't care nothing about it (Uh-uh)
Cappin' and poppin', I seen that lil' Masi
I coulda pulled up and just shot ya (Brrt)
It's a jungle, I let 'em survive (Survive)
Pop a perky just to start up (Pop it, pop it)
Pop two cups of purple just to warm up (Two cups, drank)
I heard your bitch, she got that water
(Splash, drip, drip, woo, splash, go ayy)
Slippery, 'scuse me, please me (Please)
I'm up, oh, believe me, believe me (believe me)
Get beat (Beat), 'cause I'm flexin' 'Rari's (Skrrt)
You can bet on me (Skrr, skrr, hey, hey, hey)

I rock water, diamonds, I'm drippin' but not slippin'
I threw a quarter (Well damn), but nawl, I'm not trippin'
Bugatti on Forgis, and nawl, I'm not Crippin'
I buy Ferraris like Jordans, I'm Mike and y'all Pippen
Chillin', just me and my millions
Niggas, they all in they feelings
My bitches, I spoil them like they chillens
So persistent, if I want it, I go get it
I'm so slimy, grimy, sheisty but still shinin'
Rude and unkindly, cruel with no conscience
Drop the top on College, nigga, I ain't with no-nonsense
And I'm a murderer, nigga, but I don't promote violence

Deadshot (Brrt), AK make your head rock (Brrt)
Red dot (Pew-pew), retro Air Jord' deadstock (-stock)
Lean on rocks (Act), Perkys, Mollies, Xannies, Rocks (Roxies)
Oxycontin (Oxyies), Takeoff, I'm your med doc (Takeoff!)
Leg lock (Leg), the key I got unlock the box (Box)
What's in that box (Huh?) Don't tell 'em, they might show the cops (Shh)
Wristwatch (Bite), abnormal so I flood the clock (Ice)
Money flop, panties drop, that's when them titties pop (Woo)
Free my partners (John Wick)
'Til they free it's fuck the cops (Fuck 'em)
They know I geek a lot
They don't know I keep a Glock (Clueless)
Ain't been no drought (Where)
They think I been sleep a lot
They think I'm dumb (Dumb)
They don't know I see the plot (See it)
Fuck it I seize a knot
Pop a perky just to start up (Pop it, pop it)
Pop two cups of purple just to warm up (Two cups, drank)
I heard your bitch, she got that water
(Splash, drip, drip, woo, splash, ayy)
Slippery (Wow), 'scuse me, please me (Please)
I'm up (Up), oh, believe me, believe me (Believe me)
Get beat (Beat), 'cause I'm flexin' 'Rari's (Skrrt)
You can bet on me (Skrr, skrr, hey, hey, hey) "
87,Sign of the Times,Harry Styles,"
Just stop your crying, it's a sign of the times
Welcome to the final show
I hope you're wearing your best clothes
You can't bribe the door on your way to the sky
You look pretty good down here
But you ain't really good

We never learn, we've been here before
Why are we always stuck and running from
The bullets, the bullets?
We never learn, we've been here before
Why are we always stuck and running from
The bullets, the bullets?

Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Just stop your crying, it'll be alright
They told me that the end is near
We gotta get away from here

Just stop your crying, have the time of your life
Breaking through the atmosphere
Things look pretty good from here
Remember everything will be alright
We can meet again somewhere
Somewhere far away from here

We never learn, we've been here before
Why are we always stuck and running from
The bullets, the bullets?
We never learn, we've been here before
Why are we always stuck and running from
The bullets, the bullets?

Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Stop your crying, baby, it'll be alright
They told me that the end is near
We gotta get away from here

We never learn, we've been here before
Why are we always stuck and running from
The bullets, the bullets?
We never learn, we've been here before
Why are we always stuck and running from
The bullets, the bullets?

We don't talk enough
We should open up
Before it's all too much
Will we ever learn?
We've been here before
It's just what we know
Stop your crying, baby, it's a sign of the times
We gotta get away
We got to get away, we got to get away
We got to get away, we got to get away
We got to, we got to, away
We got to, we got to, away
We got to, we got to, away "
88,Water Under the Bridge,Adele," 
If you're not the one for me
Then how come I can bring you to your knees?
If you're not the one for me
Why do I hate the idea of being free?
And if I'm not the one for you
You've gotta stop holdin' me the way you do
Oh, honey, if I'm not the one for you
Why have we been through what we have been through?

It's so cold out here (Here, here, here)
In your wilderness (Eh, eh, eh)
I want you to be my keeper (Eh, eh, eh)
But not if you are so reckless

If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge

Woah
Say that our love ain't water under the bridge

What are you waiting for?
You never seem to make it through the door
And who are you hiding from?
It ain't no life to live like you're on the run
Have I ever asked for much?
The only thing that I want is your love

If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge

Woah
Say that our love ain't water under the bridge

It's so cold (Here, here, here)
In your wilderness (Eh, eh, eh)
I want you to be my keeper (Eh, eh, eh)
But not if you are so reckless (Ooh)
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge

Woah
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Woah
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)
Say that our love ain't water under the bridge
(Say it ain't so, say it ain't so)
(Say it ain't so, say it ain't so)

Say that our love ain't water under the bridge "
89,Malibu,Miley Cyrus," 
I never came to the beach or stood by the ocean
I never sat by the shore under the sun with my feet in the sand
But you brought me here and I'm happy that you did
'Cause now I'm as free as birds catchin' the wind
I always thought I would sink, so I never swam
I never went boatin', don't get how they are floatin'
And sometimes I get so scared of what I can't understand

But here I am, next to you
The sky's more blue in Malibu
Next to you in Malibu
Next to you (Baby)

We watched the sun go down as we were walkin'
I'd spend the rest of my life just standing here talkin'
You would explain the current as I just smile
Hoping that you'll stay the same and nothing will change
And it'll be us just for a while, do they even exist?
That's when I make a wish to swim away with the fish
'Cause it's supposed to be this hot all summer long
I never would've believed you if three years ago you told me
I'd be here writing this song

But here I am, next to you
The sky's so blue in Malibu
Next to you in Malibu
Next to you (Baby)

Ah, ah
Ah, ah, ah

Next to you
The sky's so blue in Malibu (Baby)
Next to you (Oh, oh)

We are just like the waves that flow back and forth
Sometimes I feel like I'm drowning and you're there to save me
And I wanna thank you with all of my heart
It's a brand new start, a dream come true in Malibu "
