Rank,Musica,Artista,Letra
51,Meant to Live,Switchfoot,
52,I Like That,Houston  Chingy," 
Whooa whoooa
I like that
I like that
Girl twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
That where the money at
Whooa
I like that
I like that
Girl freak that back

Houston bust straight through
I see me I see you
Your body's callin
Ima blow you back
Ill show you
Put ya hands up
Shake it fast on me
I'm that nigga you you need
Ten keys in tha pocket and I'm ready to roll
I'm on fire like a rocket and I'm ready to blow
Don't stop get ready drop
Turn around and make it pop (pop)
Don't stop just drop (drop)

Whooa whoooa
I like that
I like that
Girl twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
Lets put tha money back
Whooa
I like that
I like that
Girl freak that back

Some of tha soldiers widin out
Got me back against tha wall
Girl I like that (i like that)
Girl you feelin me grindin in between your fighting temptation
Comin over me (comin over me)
I can feel the vibration (feel the vibration)
Off on me (off on me)
Don't stop get ready drop
Turn around and make it pop (pop)
Don't stop just drop (drop)
Whooa whoooa
I like that
I like that
Girl twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
Lets put tha money back
Whooa
I like that
I like that
Girl freak that back

Yeah yeah yeah
Drop.. And let me see ya bring it back up top
Shes hot like a boiling pot
On tha stove like wove here we go (here we go)
I got me a piece of ya block tonight
And I'm leaving wit somethin hot tonight
She isn't got tonight
Stop... You thought I lost ya
? It'll cost ya
What I say ya get toss ya
24's on tha whip I stay floss ya
She wanna hang wit tha stars so I showed her my bracelet
?? Replace it
Yeah yeah yeah
Yeah jackpot? Broads
Nigga? Drop forward back clapped tha calls
? And they off of choosin
Then holla at ya boy if you gotta problem houston

Whooa whoooa
I like that
I like that
Twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
Lets put tha money back
Whooa
I like that
I like that
Girl freak that back

(whoo)we all over ya body
Big thick got just start of tha party
We ain't gonna hurt nobody
Gimme thi gimme tha gimme thi
(whoo)we all over ya body
Big thick got just start of tha party
We ain't gonna hurt nobody
Gimme thi gimme tha gimme thi

Whooa whoooa
I like that
I like that
Twirk that back
Whoooa
I like that
I like that
Girl freak that back
Whooa whoooa
I like that
I like that
Lets put tha money back
Whooa
I like that
I like that
Girl freak that back

Yeah yeah yeah
Turn around from tha back and um I like that
Let me see it from tha front and uh I like that
Yeah you know how we do
Turn around
Come here
Let me see ya back"
53,Sorry 2004,Ruben Studdard," 
(I'm sorry)
(I'm Sorry)

It's like I missed a shot
It's like I dropped the ball
(Damn I'm Sorry)
It's like I'm on stage
And I forgot the words
(Damn, I'm sorry)
It's like building a new house
With no roof and no doors
(Damn, I'm sorry)
It's like trying to propose
And I ain't got the ring
(Oooh damn I'm sorry)

But girl I've apologized
A million times before
(I'll apologize a million more)
So here it comes again
For all the wrong I've done
(so get ready babe)
Here's One million one

Girl this is my sorry for, 2004
And I ain't gonna mess up no more, this year
I'm 'a take this one chance
And make it real clear
I'm sorry for May
And I'm sorry for June (for real)
And I'm sorry for July (i am)
In case I don't tell you
August, September, October, November 'till your December
I'm Sorry
(I'm sorry 2004)

Its like stayin' out at night
Had way too much to drink
(Damn, I'm sorry)
It's like you change your hair
And I don't say a thing
(Damn I'm sorry)
It's like we're fallin' fast asleep
With no kiss, and before we hit
(yeah I'm sorry)
And It's like I forgot your gift
On 02 14 03
(Damn! So sorry!)
But girl I've apologized
A million times before
(I'll apologize a million more)
So here it comes again
For all the wrong I've done
(so get ready babe)
Here's One million one

Girl this is my sorry for, 2004
And I ain't gonna mess up no more, this year
I'm 'a take this one chance
(I'm 'a take my time)
And make it real clear
I'm sorry for May
And I'm sorry for June (for real)
And I'm sorry for July (i am)
In case I dont tell you
August, September, October, November 'till your December
I'm Sorry
(I'm sorry 2004)

I'm sorry for the way that I did you
I'm sorry from the bottom of my heart for how I hurt you girl
I'm sorry on the weekends, sorry on the weekdays
Sorry for the things I did, Sorry for the things I said
Sorry for the lies
Sorry for the time
That I didn't get you what you want
That I didn't get you what you like
What can I do to tell you that I'm sorry babe
(sorry, sorry)
Oooooooooooooohhhhhhh! 
Wooooooooh!
All them strip clubs
All them hot tubs
I'm gone give them up
Cause I don't want to lose your love

Girl this is my sorry for, 2004
And I ain't gonna mess up no more, this year
I'm 'a take this one chance
And make it real clear
I'm sorry for May
And I'm sorry for June (for real)
And I'm sorry for July (i am)
In case I dont tell you
August, September, October, November 'till your December
I'm Sorry
(I'm sorry 2004)

Girl this is my sorry for, 2004
Sorry 2004
Girl this is my sorry for, 2004
Sorry  "
54,My Happy Ending,Avril Lavigne," 
Oh-oh, oh-oh (So much for my happy ending)
Oh-oh, oh-oh
Oh-oh, oh-oh (So much for my happy ending)
Oh-oh, oh-oh
Oh-oh, oh-oh, oh-oh

Let's talk this over
It's not like we're dead
Was it something I did?
Was it something you said?
Don't leave me hangin'
In a city so dead
Held up so high
On such a breakable thread (Breakable thread)

You were all the things I thought I knew
And I thought we could be

You were everything, everything
That I wanted (That I wanted)
We were meant to be, supposed to be
But we lost it (We lost it)
And all of our memories so close to me
Just fade away
All this time, you were pretending
So much for my happy ending

(Oh-oh, oh-oh) So much for my happy ending
(Oh-oh, oh-oh)
Oh-oh, oh-oh

You've got your dumb friends
I know what they say (I know what they say)
They tell you I'm difficult
But so are they (But so are they)
But they don't know me
Do they even know you? (Even know you)
All the things you hide from me
All the shit that you do (All the shit that you do)

You were all the things I thought I knew
And I thought we could be

You were everything, everything
That I wanted (That I wanted)
We were meant to be, supposed to be
But we lost it (We lost it)
And all of our memories so close to me
Just fade away
All this time, you were pretending
So much for my happy ending
It's nice to know that you were there
Thanks for acting like you care
And making me feel like I was the only one
It's nice to know we had it all
Thanks for watching as I fall
And letting me know we were done

He was everything, everything
That I wanted
We were meant to be, supposed to be
But we lost it
And all of our memories so close to me
Just fade away
All this time, you were pretending
So much for my happy ending

You were everything, everything
That I wanted (That I wanted)
We were meant to be, supposed to be
But we lost it (We lost it)
And all of our memories so close to me
Just fade away
All this time, you were pretending
So much for my happy ending
(Oh-oh, oh-oh) So much for my happy ending
(Oh-oh, oh-oh)
(Oh-oh, oh-oh) So much for my happy ending
(Oh-oh, oh-oh)
Oh-oh, oh-oh, oh-oh, oh-oh "
55,On Fire,Lloyd Banks," 
New York City (Hunger for More!)
You are now rockin' with the best
Lloyd Banks
G-Unit!

We on fire
Up in here, it's burnin' hot
We on fire
Shorty take it off, if it get too hot, up in this spot
We on fire
Tear the roof off this motherfucker, light the roof on fire
Uh
Nigga, what you say?
We gettin' loose in this motherfucker, light the roof on fire, fire, fire (Right)

Nah, I ain't puttin' nuttin' out, I smoke when I wanna
26-inch chrome spokes on the Hummer
This hit gon' last for the whole summer
Runnin' your bitch faster than the Road Runner
Rocks on my wrist, rose gold under
Glocks on my hip, those throw thunder
I'm buyin' diamonds by the pair
But when you stop, the only thing still spinnin' is your hair, yea
I'm ridin' with that all black snub
Raiders cap back, all black gloves
A ladies man, but the boy smack thugs
These record sales equal more back rubs
Not to mention the boy pack clubs
His impacts about as raw as crack was
Now all these new artists gettin' wrong deals
I'm only 21, sittin' on mills

We on fire
Up in here, it's burnin' hot
We on fire
Shorty take it off, if it get too hot, up in this spot
We on fire
Tear the roof off this motherfucker, light the roof on fire
Uh
Nigga, what you say?
We gettin' loose in this motherfucker, light the roof on fire, fire, fire (Uh)

If you know anything about me, then you know I'm a baller
If I don't hit the first night, I ain't gon' call her
I'm tryin' to play, you tryna have my daughter
But I can't blame her for what her momma taught her
And I don't care about what the next nigga bought her
Cause I ain't puttin' no baguettes in her butter
I got a diamond about as clear as water
And I got bread but I ain't spending a quarter
So cut the games ma, let's go in the back
Matter fact, turn your ass 'round, back a nigga down
And I ain't bias when I'm ridin' through the town
Like 'em small, like 'em tall, like 'em black, like 'em brown
She gotta be able to come when, I need her
Tight ass pants, little wife, beater
Regular chick or R&B, diva
Bitch say something, I ain't a mind, reader
We on fire
Up in here, it's burnin' hot
We on fire
Shorty take it off, if it get too hot, up in this spot
We on fire
Tear the roof off this motherfucker, light the roof on fire
Uh
Nigga, what you say?
We gettin' loose in this motherfucker, light the roof on fire, fire, fire "
56,Roses,OutKast," 
Caroline (Caroline), see, Caroline
All the guys would say she's mighty fine (mighty fine)
But mighty fine only got you somewhere half the time
And the other half either got you
Cussed out or comin' up short
Yeah, now dig this, now even though (even though)
You'd need a golden calculator to divide (to divide)
The time it took to look inside and realize
That real guys go for real down to Mars girls, haha, yeah

I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh

Caroline, (Caroline), see
She's the reason for the word 'bitch' (bitch)
I hope she's speedin' on the way to the club
Tryna hurry up to get to a baller or singer or somebody like that
And try to put on her makeup in the mirror and crash, crash
Crash into a ditch (Just playin')
She needs a golden calculator to divide (to divide)
The time it takes to look inside and realize
That real guys go for real down to Mars girls, yeah

I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
Well, she's got a hottie's body but her attitude is potty
When I met her at a party, she was hardly acting naughty
I said, ""Shorty, would you call me?""
She said, ""Pardon me, are you balling?""
I said ""Darling, you sound like a prostitute pausing""
Oh, so you're one them freaks
Get geeked at the sight of an ATM receipt
But game been peeped, droppin' names, she's weak
Trickin' off this bitch is lost, must take me for a geek
A quick way to eat, a neat place to sleep
A rent-a-car for a week, a trick for a treat
No go on the raw sex, my AIDS test is flawless
Regardless, we don't wanna get involved with all them lawyers
And judges just to hold grudges in a courtroom
I wanna see your support bra, not support you
(Not support you, not support you)
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
Yeah, I
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
I know you'd like to think your shit don't stank, but
Lean a little bit closer, see
Roses really smell like boo-boo-ooh
Yeah, roses really smell like boo-boo-ooh
Better come back down to Mars
Girl, quit chasing cars
What happens when the dough gets low
Bitch, you ain't that fine, no way, no way, no way
Better come back down to Mars
Girl, quit chasing cars
What happens when the dough gets low
Bitch, you ain't that fine, no way, no way, no way

Crazy bitch
Crazy bitch
Crazy bitch
Crazy bitch
Crazy bitch
Crazy bitch
Crazy bitch
(Bitch) Crazy bitch
(Stupid-ass bitch) Crazy bitch
(Old punk-ass bitch) Crazy bitch
(Old dumb-ass bitch) Crazy bitch
(A bitch's bitch) Crazy bitch
(Just a bitch) Crazy bitch
(Stupid-ass bitch) Crazy bitch
(Old punk-ass bitch) Crazy bitch
(Old dumb-ass bitch) Crazy bitch
(A bitch's bitch) Crazy bitch
(Just a bitch) "
57,Walked Outta Heaven,Jagged Edge," 
I'm rolling down a lonely highway
Asking God to please forgive me
For messing up the blessing he gave to me
I see everything clearer now
The nights is black as, black as its ever been (Ooh)
Without my girl, I'ma lose it
I pray that he would just shed his grace on me
I need just to be back with my baby, yeah

It feels like I just walked right out of Heaven
And it feels like I have damn near thrown my life away (Oh)
And I'm scared just like a child that's lost at seven (I'm so scared)
Don't know what to do to get back right with you (Yeah, oh, yeah)
It feels like I just walked right out of Heaven
And it feels like I have damn near thrown my life away, yeah (Oh)
Like a child that's lost at seven
Don't know what to do
Feels like I just walked right out of Heaven

See my mama told me that's if it's meant to be
She'll come back and she'll forgive me
And the best thing I can do is to just let her, let her go
I know, I don't wanna do it
But if I continue to push, she'll just pull away (Don't pull away)
And I know that in my heart, it's a reality
I didn't treat her like she wanted to be treated
And I hope that she's not gone for good, no, no, no

It feels like I just walked right out of Heaven
And it feels like I have damn near thrown my life away (And I done damn near thrown my life away)
And I'm scared just like a child that's lost at seven (Yeah, yeah)
Don't know what to do to get back right with you (Don't know what to do, get right back with you, baby)
It feels like I just walked right out of Heaven (Oh)
And it feels like I have damn near thrown my life away, yeah (Damn near thrown my life away, yeah, yeah)
Like a child that's lost at seven
Don't know what to do (Don't know what to do)
Feels like I just walked right out of Heaven (Feels like I just walked out of Heaven)

Craving (Woah), craving for you all the time (All the time)
Suppose to move on with my life (On with my life)
And, girl, I tried and I tried (I tried and I tried)
I feel like I can't walk (Yeah, yeah, yeah)
I feel like I can't talk, girl (I can't even talk)
I don't know what to do get back right with you
I feel like I just walked outta Heaven, baby
I feel like I can't walk
If you ever loved somebody
I feel like I can't talk, girl, ooh
And if you ever had somebody
But you know that you hurt that somebody
Know that in my heart, I just want you back, baby
Let me hear you say yeah, yeah
I feel like I just walked out of Heaven
It feels like I just walked right out of Heaven (Baby, yeah, you know)
And it feels like I have damn near thrown my life away (Feel like I done thrown my life away, yeah)
And I'm scared just like a child that's lost at seven (Oh, yeah)
Don't know what to do to get back right with you (Baby)
It feels like I just walked right out of Heaven (I just wanna get back right with you)
And it feels like I have damn near thrown my life away, yeah (I wanna spend my life with you, oh)
Like a child that's lost at seven (Woah, woah, woah, woah, woah, woah)
Don't know what to do
It feels like I just walked— (Yeah, yeah)
It feels like I just walked right out of Heaven (Somebody send me up right now)
And it feels like I have damn near thrown my life away (Somebody send me up right now, now)
And I'm scared just like a child that's lost at seven (I can't do no more)
Don't know what to do to get back right with you (No, no)
It feels like I just walked right out of Heaven
And it feels like I have damn near thrown my life away, yeah
Like a child that's lost at seven
Don't know what to do "
58,Lose My Breath,Destiny's Child," 
Hit me!

Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha""
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha

Ooh, I put it right there, made it easy for you to get to
Now you wanna act like ya don't know what to do
After I had done everything that you asked me
Grabbed you, grind you, liked you, tried you
Move so fast, baby, now I can't find you
Ooh, I'm startin' to believe that I'm way too much for you
All that talk, but it seems like you can't come through
All them nights like you could satisfy me
Now I see where believin' you got me
Gave you the wheel, but you can't drive me

Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha""
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha

Ooh, two things I don't like when I tryin' to get my groove
Is a partner that meets me only halfway and just can't prove
Take me out so deep when you know you can't swim
Need a lifeguard and I need protection
To put it on me deep in the right direction
Do you understand the facts that I'm tryin' to give to you?
You movin' so slow like you just don't have a clue
Didn't mama teach you to give affection?
I know the difference from a man and an adolescent
It ain't you, boo, so get to steppin'

Can you keep up? (Ooh)
Baby boy, make me lose my breath (My breath)
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha"" (Ha, ha)
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha
Can you keep up? (Ooh)
Baby boy, make me lose my breath
Bring the noise, make me lose my breath (My breath)
Hit me hard, make me lose my ""ha, ha"" (Ha, ha)
Can you keep up? (Yeah)
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha (Ooh)
If you can't make me say, ""Ooh""
Like the beat of this drum
Why you ask for some?
You ain't really want none
If you can't make me say ""Ooh"" (Ooh, ooh)
Like the beat of this groove
You don't have no business in this
Here's your papers, baby, you are dismissed (Woo)

Come on
Breathe with me
Ha, ha
Darkchild
Come on, let's go

Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha""
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my ""ha, ha""
Can you keep up?
Baby boy, make me lose my breath
Bring the noise, make me lose my breath
Hit me hard, make me lose my breath, ha, ha "
59,My Band,D12," 
I don't know, dude
I think everybody's all jealous and shit
'Cause I'm, like, the lead singer of the band, dude
And I think everybody's got a fucking problem with me, dude
And they need to take it up with me after the show
Because

These chicks don't even know the
Name of my band
But they're all on me like they
Wanna hold hands
'Cause once I blow, they know
That I'll be the man
All because I'm the lead
Singer of my band

So I get off stage, right? Drop the mic
Walk up to these hot chicks, and I'm all like:
""Sup, ladies? My name's Slim Shady
I'm the lead singer of D12, baby""
They're all like, ""Oh my God, it's him
Becky, oh my fucking God, it's Eminem
I swear to fucking God, dude, you fucking rock
Please, Marshall, please, let me suck your cock""
Now by now, the rest of the fellas get jealous
Especially when I drop the beat and do my acapellas
All the chicks start yelling, all the hot babes
Throw their bras and their shirts and their panties on stage
So, like every single night, they pick a fight with me
But when we fight, it's kinda like sibling rivalry
'Cause they're back on stage the next night with me
Dude, I just think they're tryna steal the light from me
Yesterday, Kuniva tried to pull a knife on me
'Cause I told him Jessica Alba's my wife-to-be
This rock star shit is the life for me
And all the other guys just despise me because these

These chicks don't even know the
Name of my band
But they're all on me like they
Wanna hold hands
'Cause once I blow, they know
That I'll be the man
All because I'm the lead
Singer of my band

My band, my band
My band, my band
My band, my band
My band, my band
My band
Alright, okay, alright
Baby, yeah, give me that mic, man
Okay, dawg, give—come on, man! Dude!
Give me this mic! Ow, dude!

You just wanna see a nigga backwards, don't you? (Uh-huh)
ADAT? How come we don't rap on Pro Tools? (God dang)
Smash these vocals and do a performance
But we in the van (Uh-huh,) and he in a tour bus (Ha)
You don't want my autograph, you's a liar
And nah, I'm Swift, ""Oh, I thought you were Kuniva"" (Come on!)
And what the hell is wrong with our dressing room?
'Cause our shit is looking smaller than a decimal
See, I know how to rap (Uh-huh,) it's simple, but
All I did was read a Russell Simmons book (Yeah)
So I'm more intact, tryna get on the map
Doing jumping jacks while getting whipped on my back
Look at Em, little punk ass, thinking he the shit
Yeah, I know, man, by himself, taking all the flicks
Ayy, I thought we had an interview with DJ Clue?
No, I had an interview, not you two
You gon' be late for soundcheck! Man, I ain't going to soundcheck
And our mics are screwed up! And his always sound best
You know what, man? I'ma say somethin'
Ayo Em! You got somethin' to say? Man, nuttin'
I thought you was about to tell him off, man, wassup?
Man, I'ma tell him when I feel like it, man, shut up
And you ain't even back me up, and we supposed to be crew
Man, I was about to talk right after you, I swear
Aww, man, whatever! I swear, man!

These chicks don't even know the
Name of my band
But they're all on me like they
Wanna hold hands
'Cause once I blow, they know
That I'll be the man
All because I'm the lead
Singer of my band

They say the lead singers rock, but the group does not
Went from sold-out arenas to amusement parks
How I'm gon' let the world know that Proof is hot?
I should cut his mic off when the music starts
(Ayo, wh—) Ready to snap on a dumbass fan
Every time I hear, ""Hey, dude, I love your band!""
We ain't a band, bitch, we don't play instruments
So why he get ninety, and we only get ten percent?
And these guys acting funny every area code
Proof, carry my bag! Bitch, carry your own
Can't make it to the stage, security in my way
Who the fuck are you? Where's Obie and Dre?
God damn it, I'm sick of this group (Fuck D12)
Time for me to go solo and make some loot (Yeah)
I told you I made the beats and wrote all the raps
'Til Kon Artis slipped me some crack (Take this)
""Lose Yourself"" video, I was in the back
""Superman"" video, uh, I was in the back (Hahaha)
For the media, I got some suggestions
Fuck Marshall, ask us some questions
Like, ""Who is D12?"" ""How we get started?""
(But what about Eminem?) Bitch, are you retarded?
Anyway, I'm the popularest guy in the group
Big-ass stomach, bitches think I'm cute (Hey sexy!)
50 told me to do sit-ups to get buff
Did two and a half and couldn't get up
Fuck D12, I'm outta this band
I'm 'bout to start a group with The Real Roxanne

Girl, why can't you (Roxanne, Roxanne)
See you're the (Bizarre will be your man)
Only one for me?
And it just
Tears my ass apart
To know that
You don't know my
Name! Man, fuck this

These chicks don't even know the
Name of my band (Haha)
But they're all on me like they
Wanna hold hands (Fuck Marshall)
'Cause once I blow, I know that
I'll be the man (Yeah)
All because I'm the new
*Blends* *Laughs*

My band, my band (Your band)
My band, my band (Our band, your band)
My band, my band (You man, you man)
My band, my band (Roxanne Shanté)
My band (Lesbian)
Yeah, ayo
The hardest boy band in the world
D12!
I'm the lead singer of my band
I get all the girls to take off their underpants
I'm the lead singer of my band
My salsa makes all the pretty girls want to dance
My salsa, woah, woah
Look out for my next single, it's called
""My Salsa""
My salsa, salsa, salsa, salsa, my salsa
My salsa makes all the pretty girls want to dance
And take off their underpants
My salsa makes all the pretty girls want to dance
And take off their underpants
My salsa
Where'd everybody go? "
60,I'm Still in Love with You,Sean Paul  Sasha,"
Well, in come di ting dem call di broken heart
This blessed love will never part
Yuh done know it from di start
Mi tell dem seh a dutty, yeah
A Sean Paul and Sasha
Come sing fi dem, baby

Though you make me holler, though you make me sweat
I can't get your tenderness
Still, I can't get you off my mind
What is it about you, baby?
A just di dutty, dutty love

I'm still in love with you, boy
Well, I'm a hustler and a player
And you know I'm not a stayer
That's the dutty, dutty love
I'm still in love with you, boy
So, girly, try to understand
That a man is just a man
That's the dutty, dutty love
I'm still in love with you, boy
Blessed loving from the start
But you know we had to part
That's the way I give my love
I'm still in love with you (Yes, I'm still in love with you)
But a man gotta do what a man gotta do

Girl, well, I never had fi promise you no bling bling fi hold you, girl
Well, a just di loving weh mi fling fling control you, girl
And a-make yuh head swirl, and a-make yuh body twirl
And a-make yuh wanna be my one and only baby girl
Night after night, mi give yuh love fi keep yuh warm
Gyal, yuh never get this kinda loving from yuh born
And now yuh waan draw card, seh mi jus cyaan perform

I love you, baby
A true you get di likkle loving and mi gone?
You don't know how to love me
I and I nuh have no time fi no kissing and charm
Not even how to kiss me
A true mi tek yuh likkle heart by storm?
I don't know why
Baby girl (Baby girl), baby girl (Baby girl)
I love you, baby
A just di dutty, dutty love

I'm still in love with you, boy
Well, I'm a hustler and a player
And you know I'm not a stayer
That's the dutty, dutty love
I'm still in love with you, boy
So, girly, can't you understand
That a man is just a man?
That's the dutty, dutty love
I'm still in love with you, boy
The blessed loving from the start
But you know we had to part
That's the way I give my love
I'm still in love with you (Yes, I'm still in love with you)
Yo, but a man gotta do what a man gotta do, girl
Ayy, a true mi give har thug love and seh, ""Bye, bye, bye""
Mi tun around, she ask di question, ""Why, why, why?""
When mi leaving, mi see di gyal a cry, cry, cry
And it hurts mi heart fi tell a lie, lie, lie
So don't cry no more, baby girl, for sure
Just remember the good times we had before

I love you, baby
A true you get di likkle loving and mi gone?
You don't know how to love me
I and I nuh have no time fi no kissing up nor charm
Not even how to kiss me
A true mi tek yuh likkle heart by storm?
I don't know why
Ayy, baby girl
I love you, baby
A just di dutty, dutty love

I'm still in love with you, boy
Well, I'm a hustler and a player
And you know I'm not a stayer
That's the dutty, dutty love
I'm still in love with you, boy
So, girly, don't you understand
That a man is just a man?
That's the way I give my love
I'm still in love with you, boy
The blessed loving from the start
But you know we had to part
That's the dutty, dutty love
I'm still in love with you (Yes, I'm still in love with you)
But a man gotta do what a man gotta do, girl
I don't know, I don't know
I don't know why
I don't know, I don't know
I don't know why
I don't know
I'm still in love with you, boy
With you, boy "
61,Through the Wire,Kanye West," 
Yo, G, they can't stop me from rappin', can they?
Can they, Hop?

Through the fire, to the limit, to the wall
For a chance to be with you, I'd gladly risk it all
Through the fire, through whatever, come what may
For a chance at loving you, I'd take it all the way
Right down to the wire, even through the fire

I spit it through the wire, man
There's too much stuff on my heart right now, man
I'd gladly risk it all right now
It's a life-or-death situation, man
Y'all, y'all don't really understand how I feel right now, man
It's your boy, Kanye to the…
Chi-Town, what's goin' on?
Uh-huh, yeah, yeah

I drink a Boost for breakfast, an Ensure for dessert
Somebody ordered pancakes, I just sip the sizzurp
That right there could drive a sane man berserk
Not to worry, Mr. H-to-the-Izzo's back to wizzerk
How do you console my mom or give her light support
Tellin' her her son's on life support?
And just imagine how my girl feel
On the plane scared as hell that her guy look like Emmett Till
She was with me before the deal, she'd been tryna be mine
She a Delta, so she'd been throwin' that Dynasty sign
No use in me tryna be lyin', I been tryna be signed
Tryin' to be a millionaire, how I used two lifelines
In the same hospital where Biggie Smalls died
The doctor said I had blood clots, but I ain't Jamaican, man
Story on MTV and I ain't tryna make a band
I swear, this, right here, history in the makin', man

Through the fire, to the limit, to the wall
For a chance to be with you, I'd gladly risk it all
Through the fire, through whatever, come what may
For a chance at loving you, I'd take it all the way
Right down to the wire, even through the fire

I really apologize for everything right now
If it's unclear at all, man
They got my mouth wired shut
For like… I dunno, the doctor said like six weeks
Y'know, he had, I had reconstructive surgery on my jaw
I looked in the mirror
And half my jaw was in the back of my mouth, man
I couldn't believe it
But I'm still here for y'all right now, man
This what I got to say right here, dawg
Yeah, turn me up, yeah, uh
What if somebody from the Chi' that was ill got a deal
On the hottest rap label around?
But he wasn't talkin' 'bout coke and birds
It was more like spoken word, 'cept he's really puttin' it down?
And he explained the story 'bout how Blacks came from glory
And what we need to do in the game
Good dude, bad night, right place, wrong time
In the blink of a eye, his whole life changed
If you could feel how my face felt
You would know how Mase felt (Mason Betha!)
Thank God I ain't too cool for the safe belt
I swear to God, driver two wanna sue
I got a lawyer for the case, to keep what's in my safe safe
My dawgs couldn't tell if I…
I looked like Tom Cruise in Vanilla Sky, it was televised
There's been an accident like GEICO
They thought I was burnt up like Pepsi did Michael
I must got a angel, ‘cause look how death missed his ass
Unbreakable, what, you thought they'd call me Mr. Glass?
Look back on my life like the Ghost of Christmas Past
Toys ""R"" Us where I used to spend that Christmas cash
And I still won't grow up, I'm a grown-ass kid
Swear I should be locked up for stupid **** that I did
But I'm a champion, so I turned tragedy to triumph
Make music that's fire, spit my soul through the wire
Through the fire, to the limit, to the wall
For a chance to be with you, I'd gladly risk it all
Through the fire, through whatever, come what may
For a chance at loving you, I'd take it all the way
Right down to the wire, even through the fire

Y'know what I'm sayin'?
When the doctor told me I had, um
That I was gonna have to have a plate in my chin
I said, ""Dawg, don't you realize I'll never make it on a plane now?""
""It's bad enough I got all this jewelry on!""
You can't be serious, man "
