Rank,Musica,Artista,Letra
46,When It's Over,Sugar Ray,"
When it's over
That's the time I fall in love again
And when it's over
That's the time you're in my heart again

And when you go, go, go, go
I know, it never ends, never ends

All the things that I used to say
All the words that got in the way
All the things that I used to know
Have gone out the window
All the things that she used to bring
All the songs that she used to sing
All the favorite TV shows
Have gone out the window

I'm missing you
I never knew how much you loved me
I'm missing you
I never knew how much you meant to me
I need you

And when you go, go, go, go
I know, it never ends, never ends

All the things that I used to say
All the words that got in the way
All the things that I used to know
Have gone out the window
All the things that she used to bring
All the songs that she used to sing
All the favorite TV shows
Have gone out the window

I'm wishing you
You never said you were pretending
I'm wishing you
You'd feel the same and just come back to me
I need you

And when you go, go, go, go
I know, it never ends, never ends

When it's over
Can I still come over?
(And when you go)
And when it's over
Is it really over?
When it's over
That's the time I fall in love again

All the things that I used to say
All the words that got in the way
All the things that I used to know
Have gone out the window
All the things that she used to bring
All the songs that she used to sing (All the things)
All the favorite TV shows
Have gone out the window (All the things!)
All the things that I used to say
All the words that got in the way (All the things)
All the things that I used to know
Have gone out the window (All the things!)
All the things that she used to bring
All the songs that she used to sing (All the things)
All the favorite TV shows
Have gone out the window (All the things)
All the things that I used to say
All the words that got in the way (All the things)
All the things that I used to know
Have gone out the window (All the things!)
All the things that she used to bring
All the songs that she used to sing
All the favorite TV shows
Have gone out the window "
47,Jaded,Aerosmith," 
Hey, j-j-jaded
You got your mama's style
But you're yesterday's child to me
So jaded
You think that's where it's at
But is that where it's supposed to be?
You're getting it all over me, ex-rated

My, my baby blue
Yeah, I been thinking about you
My, my baby blue
Yeah, you're so jaded
And I'm the one that jaded you

Hey, j-j-jaded
In all its misery
It will always be what I love and hated
And maybe take a ride to the other side
We're thinking of
We'll slip into the velvet glove
And be jaded

My, my baby blue
Yeah, I'm thinking about you
My, my baby blue
Yeah, I'm so jaded
And baby, I'm afraid of you

Your thinking's so complicated
I've had it all up to here
But it's so overrated
Love and hated
Wouldn't trade it
Love me jaded


Hey, j-j-jaded
There ain't no baby, please
When I'm shooting the breeze with her
When everything you see is a blur
And ecstasy's what you prefer

My, my baby blue
I'ma talking 'bout you
My, my baby blue
Yeah, I've been thinking 'bout you
My, my baby blue
Yeah, you're so jaded (Baby)
Jaded (Baby)
You're so jaded
'Cause I'm the one that jaded you "
48,Promise,Jagged Edge," 
Nothing is promised to me and you
So why will we let this thing go?
Baby, I promise that I'll stay true
Don't let nobody say it ain't so
And, baby, I promise
That I will never leave
And everything will be alright
I, I promise these things to you
Girl, just believe
I promise

Said I know that things just ain't been right
Forever's such a very long time
We never even had a fight
Don't let no one change your mind
'Cause they don't know how much I care
They don't know the things we share unless they're here, babe
But since they're not
How can they say that I'm not true?
Oh, oh, oh

If you need a love, I got the love that you need (Said I got the love)
Ain't no way they can take that from me (They can't take that from me)
And I pray to God that one day they will see
They'll see that I'm all that you need
Oh, oh, oh, woah

Nothing is promised to me and you (Oh, woah, oh)
So why will we let this thing go? (Oh, baby)
Baby, I promise that I'll stay true (I'll stay true)
Don't let nobody say it ain't so (Don't let nobody say it ain't so)
And, baby, I promise
That I will never leave
And everything will be alright (Alright)
I, I promise these things to you
Girl, just believe
I promise

When I think of all the times I said
That I will see you another day
Baby, nothing's gonna change, yes, it is
Said you mean the world to me
And, baby girl, I'll keep you first, yeah
'Cause that's the kind of love you deserve
And you know I got a love if you need a love, yeah (Yeah)

If you need a love, I got the love that you need (Oh, yeah)
Ain't no way they can take that from me (Ain't no way I'm gonna let them take it)
And I pray to God that one day they will see
And I swear to you, you 'cause I promise, oh, girl (Oh)
Nothing is promised to me and you
So why will we let this thing go? (Woah, yeah)
Baby, I promise that I'll stay true
Don't let nobody say it ain't so
And, baby, I promise (Yeah)
That I will never leave (I will never leave you)
And everything will be alright (Girl, it's gonna be alright)
I, I promise these things to you (Yeah)
Girl, just believe (Girl, believe in me)
I promise

You're the only I want in my life ('Cause you're the only one I want in my life)
And I promise everything is alright, girl (Promise everything will be alright, yeah)
You're the only I want in my life
I promise, promise, promise, promise you, baby (And, baby, I need you, yeah)
You're the only I want in my life (I love you)
And I promise everything is alright, girl (And, oh, babe)
You're the only I want in my life (Woah, yeah)
I promise, promise, promise, promise you, baby (Yeah)
You're the only I want in my life (Yeah)
And I promise everything is alright, girl (Yeah)
You're the only I want in my life (And, baby, you)
I promise, promise, promise, promise you, baby
You're the only I want in my life "
49,Missing You,Case," 
Standing here lookin' out my window
My nights are long and my days are cold 'cause I don't have you
How can I be so damn demanding?
I know you said that it's over now but I can't let go

Every day, I want to pick up the phone
And tell you that
You're everything I need and more
If only I could find you

Like a cold summer afternoon
Like the snow coming down in June
Like a wedding without a groom
I'm missing you
I'm the desert without the sand
You're the woman without a man
I'm a ring without a hand
I'm missing you

Driving 'round, thought I saw you pass me
My rear-view mirror's playing tricks on me 'cause you fade away
Maybe I'm just hallucinating
'Cause my loneliness got the best of me and my heart's so weak

Every day, I want to pick up the phone
And tell you that you're everything I need and more
If only I could find you

Like a cold summer afternoon
Like the snow coming down in June
Like a wedding without a groom
I'm missing you
I'm the desert without the sand
You're the woman without a man
I'm a ring without a hand
I'm missing you
Like a cold summer afternoon
Like the snow coming down in June
Like a wedding without a groom
I'm missing you
I'm the desert without the sand
You're the woman without a man
I'm a ring without a hand
I'm missing you

Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Said I'm, I'm missing you
Like a cold summer afternoon
Like the snow coming down in June
Like a wedding without a groom
I'm missing you
I'm the desert without the sand
You're the woman without a man
I'm a ring without a hand
I'm missing you
Like a cold summer afternoon
Like the snow coming down in June
Like a wedding without a groom
I'm missing you
I'm the desert without the sand
You're the woman without a man
I'm a ring without a hand
I'm missing you
Like a cold summer afternoon
Like the snow coming down in June
Like a wedding without a groom
I'm missing you
I'm the desert without the sand
You're the woman without a man
I'm a ring without a hand
I'm missing you
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah"
50,Differences,Ginuwine," 
Oh, hey...
Oh, yeah, oh, yeah
To you
Oh, yeah, oh, yeah

My whole life has changed
Since you came in, I knew back then
You were that special one
I'm so in love, so deep in love
You made my life complete
You are so sweet, no one competes
Glad you came into my life
You blind me with your love
With you I have no sight

Girl, you open me, I'm wide open
And I'm doing things I never do
But I feel so good, I feel so good
Why it takes so long for me finding you
This is my story and I'm telling you
It's not fiction, it's surely a fact
Without you right here having my back
I really don't know just where I'd be at

My whole life has changed (my whole life has changed)
Since you came in, I knew back then (ooh, oh)
You were that special one (you were, baby)
I'm so in love, so deep in love
You made my life complete (made my life complete)
You are so sweet (oh, oh), no one competes
Glad you came into my life (ooh)
You blind me with your love
With you I have no sight

I analyzed myself, I was buckwild
Never thought about settling down
But all the time I knew I was ready
But not with all my friends around
But girl, I put you first now (I put you first now)
You made me, helped mold me (helped mold me, baby)
Turned me into a man, I'm so responsible
And I owe it all to you

My whole life has changed (my whole life has changed)
Since you came in, I knew back then (oh, oh)
You were that special one (you were that special one)
I'm so in love, so deep in love (oh, oh, oh)
You made my life complete (you made my life complete)
You are so sweet, no one competes
Glad you came into my life (so glad you came in)
You blind me with your love (blind me, baby)
With you I have no sight
(God has blessed me) God has blessed me, baby
Girl, he was good to me when he sent you
(I'm so happy, baby)
I'm so happy, I'm so happy, baby, oh, yes, baby
(Share my world) Come and share my world, baby
Oh...whoa...yeah, yeah
(I'm so in love) I'm so in love
I'm addicted to your love, baby, yeah

My whole life has changed (oh, yes, I am)
Since you came in, I knew back then (ooh)
You were that special one (you were that very, very
Special one)
I'm so in love (you were that very, very special one)
So deep in love
You made my life complete (you made my life complete)
You are so sweet (yes, you did, baby), no one competes
(No one competes, hah)
Glad you came into my life
You blind me with your love (come on)
With you I have no sight
My whole life has changed (my whole life has changed)
Since you came in, I knew back then (you made a difference in my life)
You were that special one (I knew you were that special one)
I'm so in love, so deep in love (when I first laid eyes on you, babe)
You made my life complete (you made my life complete, darlin')
You are so sweet, no one competes (no one competes, baby)
Glad you came into my life (no one, no one)
You blind me with your love (no one)
With you I have no sight (come on)
My whole life has changed (oh...whoa...whoa...whoa...)
Since you came in, I knew back then "
51,This I Promise You,NSYNC," 
Oh, oh, oh, oh
Oh, ooh

When the visions around you
Bring tears to your eyes
And all that surrounds you
Are secrets and lies
I'll be your strength
I'll give you hope
Keeping your faith when it's gone
The one you should call
Was standing there all along

And I will take you in my arms
And hold you right where you belong
'Til the day my life is through
This, I promise you
This, I promise you

I've loved you forever
In lifetimes before
And I promise you never
Will you hurt anymore
I give you my word
I give you my heart (Give you my heart)
This is a battle we've won
And with this vow
Forever has now begun

Just close your eyes (Close your eyes)
Each loving day (Each loving day)
I know this feeling won't go away (No)
'Til the day my life is through
This, I promise you
This, I promise you...

Over and over, I fall...
(Over and over, I fall)
When I hear you call
Without you in my life, baby
I just wouldn't be living at all

And I will take you in my arms
(I will take you in my arms)
And hold you right where you belong
(Right where you belong)
'Til the day my life is through
This, I promise you, babe
Just close your eyes
Each loving day (Each loving day)
I know this feeling won't go away (No)
Every word I say is true
This, I promise you
Every word I say is true
This, I promise you
Ooh, I promise you... "
52,Izzo H.O.V.A.,Jay-Z,"
Ladies and gentlemen, let's put our hands together for this dynasty
H to the izz-O, V to the izz-A
Welcome, ladies and gentlemen
To the eighth wonder of the world
The flow of the century
Always timeless
Hov
Thanks for coming out tonight
You could've been anywhere in the world
But you're here with me
I appreciate that
Uh

H to the izz-O, V to the izz-A
For shizzle, my nizzle, used to dribble down in VA
Was herbing 'em in the home of the Terrapins
Got it dirt cheap for them
Plus if they was short with cheese, I would work with them
Brought in weed, got rid of that dirt for them
Wasn't born hustlers, I was birthing 'em
H to the izz-O, V to the izz-A
For sheezy, my neezy, keep my arms so breezy
Can't leave rap alone, the game needs me
Haters want me clapped in chrome, it ain't easy
Cops want to knock me, D.A. wants to box me in
But somehow, I beat them charges like Rocky
H to the izz-O, V to the izz-A
Not guilty, he who does not feel me
Is not real to me, therefore he doesn't exist
So poof, vamoose, son of a bitch

H to the izz-O, V to the izz-A
For shizzle, my nizzle, used to dribble down in VA
H to the izz-O, V to the izz-A
That's the anthem, getcha damn hands up
H to the izz-O, V to the izz-A
Not guilty, y'all got to feel me
H to the izz-O, V to the izz-A
That's the anthem, getcha damn hands up (Holla at me)

I do this for my culture, to let 'em know
What a nigga look like when a nigga in a roadster
Show 'em how to move in a room full of vultures
Industry shady, it need to be taken over
Label owners hate me, I'm raisin' the status quo up
I'm overcharging niggas for what they did to the Cold Crush
Pay us like you owe us for all the years that you hoed us
We can talk, but money talks, so talk more bucks
H to the izz-O, V to the izz-A
For shizzle, my nizzle, used to dribble down in VA
H to the izz-O, V to the izz-A
That's the anthem, getcha damn hands up
H to the izz-O, V to the izz-A
Not guilty, y'all got to feel me
H to the izz-O, V to the izz-A
That's the anthem, getcha damn hands up
Yeah, Hov is back, life stories told through rap
Niggas acting like I sold you crack (Yeah)
Like I told you sell drugs, no, Hov did that
So hopefully you won't have to go through that
I was raised in the projects, roaches and rats
Smokers out back sellin' they mama's sofa
Lookouts on the corner focused on the ave
Ladies in the window focused on the kinfolk
Me under a lamppost, why I got my hand closed?
Crack's in my palm, watching the long arm of the law
So you know I seen it all before
I've seen hoop dreams deflate like a true fiend's weight
To try and to fail, the two things I hate
Succeed and this rap game, the two things that's great
H to the izz-O, V to the izz-A
What else can I say about dude? I gets busy
H to the izz-O, V to the izz-A
For shizzle, my nizzle, used to dribble down in VA
H to the izz-O, V to the izz-A
That's the anthem, getcha damn hands up
H to the izz-O, V to the izz-A
Not guilty, y'all got to feel me
H to the izz-O, V to the izz-A
That's the anthem, getcha damn hands up
H to the izz-O, V to the izz-A
H to the izz-O, V to the izz-A
H to the izz-O, V to the izz-A
H to the izz-O, V to the izz-A "
53,Superwoman Pt. II,Lil' Mo feat. Fabolous,"
I guess I ain't got no reason to mingle 'round
I found a superwoman
That can leap from the truck in a single bound
Mami I'm tryna bling you down
So niggas without shades on
Can't stare when I bring you 'round
She put her lips on the weed
And pull it to work her tongue
And make me cum faster than a speeding bullet
Her love's stronger than a locomotive
But only for the F-A-B-O-L-O-U-S
Sing to me ma

Baby they can't play you
Cause I'll save you with my superpowers
Boy I'm only human
But I'll be your superwoman

They don't make any girls like me, no, no
Take a girl like to me to get
A guy like you to understand how girls ain't the same
I'm not your average chick
Cause they can't do it like this
I've been sent to save your day
And things won't be the same

Baby they can't play you
Cause I'll save you with my superpowers
Boy I'm only human
But I'll be your superwoman

Uh, boy I told you once before
You ain't gotta look up in the sky
Cause the girl you need is right before your eyes
Yes I'm sick of all these broads
Ain't got nothing to stand for
Cause with me you won't fall off, no baby oh

Baby they can't play you
Cause I'll save you with my superpowers
Boy I'm only human
But I'll be your superwoman

Everyday, everyday
I'll love you in a special way
Chickenheads they can't stay
Now that I'm here, I'm here, I'm here
Uh yo this superwoman might have saved my day
Them skeeos I might have gave some play
Now I wouldn't even wave that way
I understand why them other chicks behave that way
They see the icey S on your chest engraved in gray
Be whipped I might
Cause usually with my chips I'm tight
But only green I keep from you, is kryptonite
The way that blue and red suit fits your hips so right
I be like duh-duh-duh-duh, duh-duh-duh-duh-duh DAMN
It's like I'm under your spell
If feelin' you is a crime
They gon have to put me under the jail
You probably hear the details that I be in everything
From leers to CL's to my share of females
But you know I care for you
And anytime this nigga's there for you
This feelings I only share for you
This makes it a little more clear for you that...

Baby they can't play you
Cause I'll save you with my superpowers
Boy I'm only human
But I'll be your superwoman "
54,Crazy for This Girl,Evan and Jaron," 
She rolls the window down
And she talks over the sound
Of the cars that pass us by
And I don't know why
But she's changed my mind

Would you look at her as she looks at me?
She's got me thinkin' about her constantly
But she don't know how I feel
And as she carries on without a doubt
I wonder if she's figured out
I'm crazy for this girl
Yeah, I'm crazy for this girl

She was the one to hold me
The night the sky fell down
And what was I thinkin' then
The world didn't end?
Why didn't I know what I know now?

Would you look at her as she looks at me?
She's got me thinkin' about her constantly
But she don't know how I feel
And as she carries on without a doubt
I wonder if she'll figure out
I'm crazy for this girl
Yeah, I'm crazy for this girl

Right now (Right now)
Face to face (Face to face)
All my fears (All my fears)
Pushed aside
And right now (Right now)
I'm ready to spend the rest of my life (My life) with you

Would you look at her as she looks at me?
She's got me thinkin' about her constantly
But she don't know how I feel
And as she carries on without a doubt
I wonder if she's figured out
I'm crazy for this girl
Yeah, I'm crazy for this girl


Would you look at her as she looks at me?
She's got me thinkin' about her constantly
But she don't know how I feel
And as she carries on without a doubt
I wonder if she's figured out
I'm crazy for this girl
Yeah, I'm crazy for this girl "
55,Nobody Wants to Be Lonely,Ricky Martin ," 
Why? Why? Why?

There you are, in a darkened room
And you're all alone, looking out the window
Your heart is cold and lost the will to love
Like a broken arrow
Here I stand in the shadows (In the shadows)
Come to come, come to me
Can't you see that...

Nobody wants to be lonely?
Nobody wants to cry
My body's longing to hold you
So bad, it hurts inside
Time is precious and it's slipping away
And I've been waiting for you all of my life
Nobody wants to be lonely
So why (Why), why don't you let me love you?
Why, why, oh, why?

Can you hear my voice? Do you hear my song?
It's a serenade, so your heart can find me, oh
And suddenly, you're flying down the stairs
Into my arms, baby, oh
Before I start going crazy (Goin' crazy)
Run to me (Run to me) 'cause I'm dying

Nobody wants to be lonely (Wants to be lonely)
Nobody wants to cry
My body's longing to hold you (I'm longing to hold you)
So bad it hurts inside
Time is precious and it's slipping away
And I've been waiting for you all of my life
Nobody wants to be lonely
So why (Why), why don't you let me love you?

I wanna feel you need me (Feel you need me)
Just like the air you're breathing (Breathing)
I need you here in my life
Don't walk away, don't walk away
Don't walk away, walk away
No, no, no, no
Nobody wants to be lonely
Nobody wants to cry, yeah, yeah

Nobody wants to be lonely (Yeah, oh)
Nobody wants to cry (Nobody wants to cry)
My body's longing to hold you (It's longing to hold you)
So bad, it hurts inside
Time is precious and it's slipping away
And I've been waiting for you all of my life
Nobody wants to be lonely
So why (Why), why don't you let me love you?
Nobody wants to be lonely
Nobody wants to cry (Nobody wants to cry)
My body's longing to hold you (I'm longing to hold you)
So bad, it hurts inside "
56,I Just Wanna Love U (Give It 2 Me),Jay-Z,"

Let's go (Hov')
Uh-huh, Hov'
You are not ready (Hov')
Unstoppable (Dynasty)
Young Hova

I'm a hustler baby (Hov', I'm a hustler)
I just want you to know (Hov', I wanna let you know)
It ain't where I been (It ain't where I been, Hov')
But where I'm 'bout to go (Top of the world! Young Hova, holla)
Now I just wanna love ya! (Just wanna love you, Hov')
But be who I am (You know you love me, Hov')
And with all this cash (Mo' money, mo' problems)
You'll forget your man

Now give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
C'mon, gimme that funk, that sweet, that nasty, that gushy stuff

Yeah, uhh, yeah
When the Remy's in the system, ain't no tellin'
Will I fuck 'em? Will I diss 'em? That's what they be yellin'
I'm a pimp by blood, not relation
Y'all be chasin', I replace them, huh?
Drunk off Cris', mami on E
Can't keep her little model hands off me
Both in the club, high, singing off key
""And I wish I never met her at all!""
It gets better, ordered another round
It's, about, to go, down
Got six model chicks, six bottles of Cris'
Four Belvederes, got weed everywhere
What do you say, me, you, and your Chloe glasses (uh-huh)
Go somewhere private where we can discuss fashion?
Like, Prada blouse, Gucci bra (okay)
Filth Mart jeans, take that off

Give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
C'mon, gimme that funk, that sweet, that nasty, that gushy stuff
I said give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
Mama, gimme that funk, that sweet, that nasty, that gushy stuff

Yeah, yeah, yeah, yeah
Yeah, save the narrative, you saving it for marriage
Let's keep it real ma, you saving it for carats
You wanna see how far I'ma go
How much I'ma spend but you already know
Zip, zero, stingy with dinero
Might buy you Cris', but that about it
Might light your wrist, but that about it
Fuck it, I might wife you and buy you nice whips
Ma, but you really gotta ride nice dick
Know how to work your hips and your head's priceless
Profess you love to Hov' and I'll never let you down
Get you bling like the Neptune sound
Okay, hot Hov', too hot to hold
Ladies love me long time like 2Pac's soul
Only way to roll, Jigga and two ladies
I'm too cold, Motorola, two way page me (C'mon)
Give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
C'mon, gimme that funk, that sweet, that nasty, that gushy stuff
I said give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
Mama, gimme that funk, that sweet, that nasty, that gushy stuff

I'm a hustler baby (Uh, Hov')
I just want you to know (Hov')
It ain't where I been (Hov')
But where I'm 'bout to go (Ho, ho)
Now I just wanna love ya! (Young Hova)
But be who I am (You know you love me)
And with all this cash (Mo' money, mo' problems)
You'll forget your man

Yeah, yeah, yeah
Same song, I'm back, been around the world
Ro-mancin' girls that dance with girls
From, Club Cheetah to Club Amnesia
The Peanuts in L.A., bubblin' in Dublin
Can't deny me
Why would you want to? You need me
Why don't you try me?
Baby, you want to, believe me (Hov'!)
Give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
C'mon, gimme that funk, that sweet, that nasty, that gushy stuff
I said give it to me
Gimme that funk, that sweet, that nasty, that gushy stuff
But don't bullshit me
Mama, gimme that funk, that sweet, that nasty, that gushy stuff
Give it to me

Uh, that, that, that, that, uh, huh, uhh "
57,One Minute Man,Missy Elliott feat. Ludacris," 
Don't want, I don't need, I can't stand no minute man
I don't want no minute man
Ooh, here's your chance, be a man, take my hand, understand
I don't want no minute man

Boy, I'ma make you love me, make you want me
And I'ma give you some attention tonight (Shut up)
Now follow my intuitions, what you're wishin'
See I'ma keep you up all night (All night), for a long time, so start countin' away

Break me off, show me what you got
'Cause I don't want no one minute man
Break me off, show me what you got
'Cause I don't want no one minute man
Break me off, show me what you got
'Cause I don't want no one minute man
Break me off, show me what you got
'Cause I don't want no—

Tonight I'ma give it to you, throw it to you
I want you to comе prepared, oh, yeah (Oh, yеs)
Boy, it's been a long time, a crazy long time
And I don't want no minute man and that's real, give it to me some more

Break me off, show me what you got
'Cause I don't want no one minute man
Break me off, show me what you got
'Cause I don't want no one minute man
Break me off, show me what you got
'Cause I don't want no one minute man
Break me off, show me what you got
'Cause I don't want no— (Yeah, uh, uh)

It's time to set your clock back 'bout as long as you can
I stop daylight, it's Ludacris, the maintenance man
Get your oil changed, I check fluids and transmission
You one minute fools, you wonder why y'all missin'
On the back of milk cartons and there's no reward
No regards, close, but it's no cigar
A hard head make a soft ass, but a hard dick make the sex last
I jump in pools and make a big splash
Water overflowin', so get your head right
It's all in your mind, punk, so keep your head tight
Enough with tips and advice and thangs
I'm big dog, havin' women seein' stripes and thangs
They go to sleep, start snorin', countin' sheep and shit
They so wet that they body start to leak and shit
Just 'cause I'm a all-nighter, shoot all fire
Ludacris, balance and rotate all tires
Ooh, I don't want, I don't need, I can't stand no minute man
I don't want no minute man
Ooh, here's your chance, be a man take my hand, understand
I don't want no minute man

Break me off, show me what you got
'Cause I don't want no one minute man
Br— Br— Break me off, show me what you got
'Cause I don't want no one minute man
Break me off, show me what you got
'Cause I don't want no one minute man
Br— Br— Break me off, break— break me off, break— break me off
Show me what you got
Break me off, show me what you got
Break me off, show me what you got
Br— Br— Break me off, show me what you got
Break me off, break— break me off"
58,Danger Been So Long,Mystikal,"
You know what time it is, nigga
And you know who the fuck this is
Danger, danger
Get on the floor, the nigga right here, sing it

Been so long (Sing it)
He's been on
So please, show me (Get on the floor, the nigga right here)
What it is that you want to see

Go tell the DJ to put my shit on
I'm keeping you niggas and bitches in here jumpin' from the minute I get on
Taking they shirt off, showing they tattoos, screaming and hollering and all
Got the gift to come up with it, put it together, deliver, make 'em feel it, bitch, I been on
Sharp like you pulled me out the pencil sharpener
Bad like that student in the principal office
Put rappers in coffins, they dive like dolphins
I'm the damnedest, the lyrical marvel you don't come across often, so
Watch yourself
Or fuck around and get beside yourself, I know
Go 'head though, bounce them titties
Shake that ass, drop that pussy, but stay in line, ho
Fuck a can't, 'cause you can-can
Cocked up, head down, pussy popping doin' a handstand
Leave that pussy smoking (Ooh)
If you wanna do somethin', then bend over and bust that pussy open (Damn, ooh)

Been so long (Get up)
He's been on (Come on, woo)
So please, show me (Get on the floor, the nigga right here)
What it is that you want to see (Sing it)
Been so long (Sing it)
He's been on (Sing it)
So please, show me (Look)
What it is that you want to see

My fucking concert line around the corner
Parking cars, niggas fitted, bitches, nothin' on 'em
You looking good, mama, why, psh what's up, homie?
Sirens, limousines and the club owner, ya bitch, you
If you late, ain't no getting in this bitch 'cause it's filling up
Inside packed from the floor to the ceiling up
The building ain't big enough
I'm backstage bouncing, adrenaline building up
The pussy cutter, did I stutter?
The heart flutter, make your woman drawers melt like butter
Go down like Nelly, I'm hype like Belly
The rhyme seller, kick ass like Jim Kelly
Stand up, wild out, boot up and frown
Tell a nigga if he wanna try it then, bitch, come on down
No sweat, no blood, no tears
And if I tell you it's the shit, then bitch, that's what it is
Been so long (Sing)
He's been on (Say what?)
So please, show me (Get on the floor, the nigga right here)
What it is that you want to see (Sing it)
Been so long (Sing it)
He's been on (Say what?)
So please, show me (Get on the floor, what? The nigga right here)
What it is that you want to see (What?)

Danger (Talking 'bout)
Danger (Motherfucker, look)
Get on the floor
The nigga right here, fuck it
Danger (Motherfucker), watch your back
Danger (Look, look), nigga, what? (Look, look)
Get on the floor (What?)
The nigga right here, get 'em up (What?), danger

Been so long (What? What? What? Sing it, danger)
He's been on (What? What? What? What? What?)
So please, show me (Get on the floor)
What it is that you want to see (The nigga right here, sing it)
Been so long (Danger)
He's been on
So please, show me (Get on the floor, the nigga right here)
What it is that you want to see (Sing it)
Danger
Danger
Get on the floor
The nigga right here, sing it
Danger
Danger
Get on the floor
The nigga right here, huh
This is my motherfuckin' flow "
59,Only Time,Enya," 
Who can say where the road goes?
Where the day flows?
Only time
And who can say if your love grows
As your heart chose?
Only time


Who can say why your heart sighs
As your love flies?
Only time
And who can say why your heart cries
When your love lies?
Only time


Who can say when the roads meet?
That love might be in your heart?
And who can say when the day sleeps
If the night keeps all your heart?
Night keeps all your heart


Who can say if your love grows
As your heart chose?
Only time
And who can say where the road goes?
Where the day flows?
Only time

Who knows? Only time
Who knows? Only time "
60,I Do!!,Toya," 
He was a six-foot stallion
Say, a storybook thug
He was the kind that made you wonder
How he put down the love
He had a hanky in his pocket
A phat rock in his ear
He made my heart start palpitatin'
Every time he came near (I do!!)
He got a spankin' new Range
For that tight wardrobe
His pants was saggin'
He was plaided
And his hair was cornrowed
He had his wrists bling-blingin'
And his long legs was bowed
He tried to push up on me
But I knew he had me at go

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!!

Me and my crew started groovin'
Made our way to the floor
It's time to activate my plan
And give this hottie a show
I shook my hips, took a dip
And rolled my tongue 'cross my lips
And when he took his place to dance with me
I felt fingertips (I do!!)
On the small of my back
So I had to react
Like I was playin' hard to get
And told that boy to step back
But when I looked deep in his eyes
All I could see was his soul
I'm 'bout to make this guy my man
That I can tell you for sure

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!!
Watch me drop, drop
Shake it for the fellas who know
Watch me pop, pop my hips
As I dip and roll
And watch me stop, stop traffic
As I walk through the room
Knowin' all the papis want me
But all I want is you (I do!!)
Watch me drop, drop
Shake it for the fellas who know
Watch me pop, pop my hips
As I dip and roll
And watch me stop, stop traffic
As I walk through the room
Knowin' all the papis want me
But all I want is you

I do!!
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
'Cause I do
I wonder if you feel the same way I do
I can see it in your eyes
I entice you
So come on, shorty
If you think you can roll
With an iced out player
Ballin' out of control
I do!! "
61,Never Had a Dream Come True,S Club 7," 
Ooh-ooh
Ooh

Everybody's got something
They had to leave behind
One regret from yesterday
That just seems to grow with time

There's no use looking back or wondering (Or wondering)
How it could be now or might have been (Or might have been)
All this I know, but still, I can't find ways to let you go

I never had a dream come true
Till the day that I found you
Even though I pretend that I've moved on
You'll always be my baby
I never found the words to say (Never found the words to say)
You're the one I think about each day (The one I think about each day)
And I know no matter where life takes me to
A part of me will always be with you, yeah

Somewhere in my memory
I've lost all sense of time (Ah-ah, ah-ah)
And tomorrow can never be
'Cause yesterday is all that fills my mind

There's no use looking back or wondering (Or wondering)
How it should be now or might have been (Or might have been)
All this I know, but still, I can't find ways to let you go

I never had a dream come true
Till the day that I found you
Even though I pretend that I've moved on
You'll always be my baby
I never found the words to say (Never found the words to say)
You're the one I think about each day (The one I think about each day)
And I know no matter where life takes me to
A part of me will always be

You'll always be the dream that fills my head
Yes, you will, say you will, you know you will, oh, baby
You'll always be the one I know I'll never forget

There's no use looking back or wondering (Or wondering)
Because love is a strange and funny thing (And funny thing)
No matter how I try and try (How I try), I just can't say goodbye
No, no, no, no
I've never had a dream come true
Till the day that I found you
Even though I pretend that I've moved on
You'll always be my baby
I never found the words to say (Never found the words to say)
You're the one I think about each day (The one I think about each day)
And I know no matter where life takes me to
A part of me will always be

A part of me will always be with you
Ooh "
