Rank,Musica,Artista,Letra
49,Home,Phillip Phillips," 
Hold on, to me as we go
As we roll down this unfamiliar road
And although this wave (Wave) is stringing us along
Just know you're not alone
'Cause I'm gonna make this place your home

Settle down, it'll all be clear
Don't pay no mind to the demons
They fill you with fear
The trouble, it might drag you down
If you get lost, you can always be found

Just know you're not alone
'Cause I'm gonna make this place your home
Ooh-ooh, ooh-ooh, ooh-ooh-ooh-ooh
Ooh-ooh, ooh-ooh-ooh, ooh
Ahh-ahh, ahh, ahh-ahh-ahh
Ahh-ahh, ahh-ahh, ahh
Ooh-ooh, ooh-ooh, ooh-ooh-ooh-ooh
Ooh-ooh, ooh-ooh-ooh, ooh

Settle down, it'll all be clear
Don't pay no mind to the demons
They fill you with fear
The trouble it might drag you down
If you get lost, you can always be found

Just know you're not alone
'Cause I'm gonna make this place your home
Ahh-ahh, ahh, ahh-ahh-ahh
Ahh-ahh, ahh-ahh, ahh
Ooh-ooh, ooh-ooh, ooh-ooh-ooh-ooh
Ooh-ooh, ooh-ooh-ooh, ooh

Ooh-ooh, ooh-ooh, ooh-ooh-ooh-ooh
Ooh-ooh, ooh-ooh-ooh, ooh
Ooh-ooh, ooh-ooh-ooh, ooh "
50,Without You,David Guetta,"
I can't win, I can't reign
I will never win this game
Without you
Without you
I am lost, I am vain
I will never be the same
Without you
Without you

I won't run, I won't fly
I will never make it by
Without you
Without you, uh
I can't rest, I can't fight
All I need is you and I
Without you
Without you

Oh-oh-oh
You, you, you
Without
You, you, you
Without you

Can't erase, so I'll take blame
But I can't accept that we're estranged
Without you
Without you
I can't quit now, this can't be right
I can't take one more sleepless night
Without you
Without you

I won't soar, I won't climb
If you're not here, I'm paralyzed
Without you
Without you
I can't look, I'm so blind
I lost my heart, I lost my mind
Without you
Without you

Oh-oh-oh
You, you, you
Without
You, you, you
Without you
I am lost, I am vain
I will never be the same
Without you
Without you
Without you "
51,Ass Back Home,Gym Class Heroes," 
Oh, it's so sexy, yo

I don't know where you're going
Or when you're coming home
I left the keys under the mat to our front door (Ya)
For one more chance to hold you close
(It's your boy Travie, Gym Class Heroes)
I don't know where you're going (Let's go, yeah)
Just get your ass back home

We both knew this type of life didn't come with instructions (No)
So I'm trying to do my best to make something out of nothing
And sometimes it gets down right shitty in fact
When you call and I don't even know what city I'm at
Or what day of the week in the middle of the month
In a year I don't recall
It's like my life's on repeat and the last time we spoke I told you I wouldn't be long
That was last November, now December's almost gone
I'd apologize, but I don't realize what I'm doing wrong
I never know

I don't know where you're going
Or when you're coming home
I left the keys under the mat to our front door (That's love, yeah)
For one more chance to hold you close
I don't know where you're going (Uh-huh, okay, what's that?)
Just get your ass back home

And you've been nothing but amazing and I'll never take that for granted
Half of these birds would've flew the coop but you, you truly understand it
And the fact you stood beside me every time you heard some bogusness (Tough love)
You deserve a standing O cause they'd have just been over it
Let 'em talk, let 'em talk, let 'em talk, let 'em talk
Like we don't hear what they saying
Let 'em walk, let 'em walk, let 'em walk, let 'em walk
We'll just drive by and keep waving
'Cause you and I above all that, just let 'em wallow in it
And now they all choked up, yuck, 'cause they be swallowin' it

I don't know where you're going (Yeah)
Or when you're coming home (Alright)
I left the keys under the mat (I'm coming home, mama)
(Mama, I'm coming home)
To our front door (That's love)
For one more chance to hold you close
I don't know where you're going (Yeah, yeah, yeah)
Just get your ass back home

No one holds me down like you do, sweetheart
You keep doing that, I'll keep doing this
And we'll be alright, trust that
We put the ""us"" in ""trust"", baby
Ahh, let's go!
I don't care what you're after
As long as I'm the one, no
I don't care why you're leaving
You'll miss me when you're gone

I don't know where you're going (Uh-huh, uh-huh)
Or when you're coming home (Okay)
I left the keys under the mat (I'm home now, baby, let's go)
To our front door (Uh-huh)
For one more chance to hold you close
I don't know where you're going
Just get your ass back home

I'm home, baby "
52,Wanted,Hunter Hayes," 
You know I'd fall apart without you
I don't know how you do what you do
'Cause everything that don't make sense about me
Makes sense when I'm with you

Like everything that's green, girl
I need you
But it's more than one and one makes two
Put aside the math and the logic of it
You gotta know you're wanted too

'Cause I wanna wrap you up
Wanna kiss your lips
I wanna make you feel wanted
And I wanna call you mine
Wanna hold your hand forever
And never let you forget it
Yeah, I, I wanna make you feel wanted

Well, anyone can tell you you're pretty
And you get that all the time, I know you do
But your beauty's deeper than the makeup
And I wanna show you what I see tonight
When I wrap you up
When I kiss your lips
I, I wanna make you feel wanted
And I wanna call you mine
Wanna hold your hand forever
And never let you forget it
'Cause baby, I, I wanna make you feel wanted

As good as you make me feel (Make me feel)
I wanna make you feel better
Better than your fairy tales (Than your fairy tales)
Better than your best dreams (Your best dreams)
You're more than everything I need
You're all I ever wanted
All I ever wanted

And I just wanna wrap you up
Wanna kiss your lips
I, I wanna make you feel wanted
And I wanna call you mine
Wanna hold your hand forever
And never let you forget it
Yeah, I, I wanna make you feel wanted
Baby, I, I wanna make you feel
Wanted

'Cause you'll always be wanted "
53,Drunk on You,Luke Bryan," 
Cottonwood fallin' like snow in July
Sunset, riverside, four wheel drivesiIn a tail light circle
Roll down the windows, turn it on up
Pour a little crown in a dixie cup
Get the party started

Girl, you make my speakers go boom boom
Dancin' on the tailgate in a full moon
That kinda thing makes a man go mmm hmmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money maker gotta be
The best buzz I'm ever gonna find
Hey, I'm a little drunk on you
And high on summertime

If you ain't a 10, you're a 9.9
Tippin' n' spillin' that home-made wine
On your tied up T-shirt
Every little kiss is drivin' me wild
Throwin' little cherry bombs into my fire
Good God almighty

Girl, you make my speakers go boom boom
Dancin' on the tailgate in a full moon
That kinda thing makes a man go mmm hmmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money maker gotta be
The best buzz I'm ever gonna find
Hey, I'm a little drunk on you
And high on summertime

Let's slip on out where it's a little bit darker
And when it gets a little bit hotter
We'll take it off on out in the water

Girl, you make my speakers go boom boom
Dancin' on the tailgate in a full moon
That kinda thing makes a man go mmm hmmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money maker gotta be
The best buzz I'm ever gonna find
Hey, I'm a little drunk on you
And high on summertime

Yeah, I'm a little drunk on you "
54,No Lie,2 Chainz," 
EarDrummers, Mike WiLL Made-It
Yah! T.R.U., 2 Chainz!

I am smokin' on that gas, life should be on Cinemax
Movie, bought my boo bigger tits and a bigger ass
Who he’s? Not I, I smoke strong; that Popeye
Louie V’s in my archives, black diamonds; apartheid
Bread up and my top down, on the block with a block out
Hit your ass with that bla-kow, dope enough to go in yo' nostrils
I take your girl and kidnap her, feed her to my mattress
A skeleton in my closet, it's probably one of these dead-ass rappers
It's probably one of these pussy-ass niggas, don't try me, I'll pull that trigger
Got your car note in my cup, and your rent in my Swisher
That pussy so good I miss ya, head game's so vicious
And all I get is cheese, like I’m takin' pictures

Yeah, I say fuck you, 'less I’m with ya
If I take you out of the picture, I know real niggas won't miss ya
No lie, no lie, no lie-ee-i-ee-i
No lie, no lie, no lie-ee-i-ee-i
Real niggas say word
You ain't never told no lie, you ain't never told no lie
Real niggas say word
You ain't never told no lie, you ain't never told no lie
Real niggas say true
You ain't never told no lie, you ain't never told no lie
That's a thing I don’t do, nah, I just do it for the niggas
That are tryna see a million 'fore they die, whattup?

2 Chainz and Champagne, you want true? That’s true enough
Forbes list like every year, my office is my tour bus
She came through, she brought food, she got fucked, she knew whassup
She think I’m the realest out and I say, ""Damn, that makes two of us""
Aww, that look like what’s her name, chances are it’s what's her name
Chances are if she was acting up then I fucked her once and never fucked again
She could have a Grammy, I still treat her ass like a nominee
Just need to know what that pussy like so one time is fine with me
Young as an intern, but money like I built the shit
Streets talkin', they'll confirm, go ask them who just killed the shit
Stay keepin' my cup full so I’m extra charged like a state tax
Me and Chainz go way back, we don’t talk shit, we just state facts
Yes, Lord

Yeah, I say fuck you, 'less I’m with ya
If I take you out of the picture, I know real niggas won't miss ya
No lie, no lie, no lie-ee-i-ee-i
No lie, no lie, no lie-ee-i-ee-i
Real niggas say word
You ain't never told no lie, you ain't never told no lie
Real niggas say word
You ain't never told no lie, you ain't never told no lie
Real niggas say true
You ain't never told no lie, you ain't never told no lie
That's a thing I don’t do
Nah, I just do it for the niggas
That are tryna see a million 'fore they die
Whattup?
Name a nigga that want some, I’ll out-rap his ass, out-trap his ass
Put his ass in a plastic bag with his trashy ass, take him out
Bring 'em in, them whole things, 2Pac without a nose ring
Thug Life, one wife, a mistress and a girlfriend
I did what they say I wouldn’t, went where they say I couldn’t (Tru!)
YSL belt buckle, y’all niggas sure is lookin'
Y’all niggas sure is lucky, two chains on my rugby
Left hand on that steering wheel, right hand on that pussy

Yeah, I say fuck you, 'less I’m with ya
If I take you out of the picture, I know real niggas won't miss ya
No lie, no lie, no lie-ee-i-ee-i
No lie, no lie, no lie-ee-i-ee-i
Real niggas say word
You ain't never told no lie, you ain't never told no lie
Real niggas say word
You ain't never told no lie, you ain't never told no lie
Real niggas say true
You ain't never told no lie, you ain't never told no lie
That's a thing I don’t do, nah, I just do it for the niggas
That are tryna see a million 'fore they die, whattup?

Word, word, T.R.U "
55,Want U Back,Cher Lloyd," 
Uh!
Mmm, yeah
La-la-la-la-la-ah (Ha-ha)
Uh!

Hey, boy, you never had much game
Thought I needed to upgrade
So I went and walked away-way-way (Uh!)
Now I seen you've been hangin' out
With that other girl in town
Lookin' like a pair of clowns, clowns, clowns (Uh!)

Remember all the things that you and I did first?
And now you're doing them with her
Remember all the things that you and I did first?
You got me, got me like this (Uh!)
And now you're taking her to every restaurant?
And everywhere we went, come on!
And now you're taking her to every restaurant?
You got me, got me like this (Uh!)

Boy, you can say anythin' you wanna
I don't give a ""sh-"", no one else can have ya
I want you back, I want you back
Wan-want you, want you back (Uh!)
I broke it off thinkin' you'd be cryin'
Now I feel like ""sh-"", lookin' at you flyin'
I want you back, I want you back
Wan-want you, want you back (Uh!)

Please, this ain't even jealousy (Jealousy)
She ain't got a thing on me (A thing on me)
Tryna rock them ugly, jeans, jeans, jeans (Uh!)
You clearly didn't think this through (Yeah, yeah)
If what I've been told is true (Is it true?)
You'll be crawlin' back like, boo-hoo-hoo (Uh!)

Remember all the things that you and I did first? (What, what?)
And now you're doin' them with her (With her)
Remember all the things that you and I did first?
You got me, got me like this (Like this) (Uh!)
And now you're takin' her to every restaurant? (Yeah, yeah)
And everywhere we went, come on!
And now you're takin' her to every restaurant?
You got me, got me like this (Uh!)

Boy, you can say anythin' you wanna
I don't give a ""sh-"", no one else can have ya
I want you back, I want you back
Wan-want you, want you back (Uh!)
I broke it off thinkin' you'd be cryin'
Now I feel like ""sh-"", lookin' at you flyin'
I want you back, I want you back
Wan-want you, want you back (Uh!)
Ooh-ooh-ooh-ooh
I thought you'd still be mine
When I kissed you goodbye, uh-oh, uh-oh
Ooh-ooh-ooh-ooh
And you might be with her
But I still had you first, uh-oh, uh-oh

Yeah, yeah
Yo

Remember all the things that you and I did first?
And now you're doin' them with her
Remember all the things that you and I did first?
Remember all the things that you and I did first?
And now you're doin' them with her
Remember all the things that you and I did first?
You got me, got me like this (Oh-oh-oh)

Boy, you can say anythin' you wanna
I don't give a ""sh-"", no one else can have ya (Ooh-ooh, have ya)
I want you back, I want you back
Wan-want you, want you back (Ooh-oh, oh-oh, yeah)
I broke it off thinkin' you'd be cryin'
Now I feel like ""sh-"", lookin' at you flyin'
I want you back, I want you back
Wan-want you, want you back (I want you back) (Uh!)
(Ooh-ooh-ooh) La-la-la-la-la
I want you back, I want you back
Wan-want you, want you back, yeah (Uh!), yeah
(Ooh-ooh-ooh) Ha, ha-ha-ha-ha-ha-ha-a
I want you back, I want you back
Wan-want you, want you back (Uh!)
Do I sound like a helicopter? ""Brrr"" "
56,Don't Wake Me Up,Chris Brown,"
Dearly beloved, if this love only exists in my dreams
Don't wake me up

Too much light in this window, don't wake me up
Only coffee, no sugar inside my cup
If I wake and you're here still, give me a kiss
I wasn't finished dreamin' about your lips

Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me

Don't wake me up, up
Don't wake me up
Don't wake me up, yeah
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me

So much life in the city, you won't believe
Been awake for some days now, no time to sleep
If your heart is a pillow, this love's the bed
Tell me what is the music inside my head

Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me

Don't wake me up, up, up
Don't wake me up
Don't wake me up, yeah
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me

I don't wanna fall, fall, fall, fall asleep, no
I don't wanna fall unless I'm fallin' for you
I don't wanna fall, fall, fall, fall asleep, no
I don't wanna fall unless I'm fallin' for you

Don't wake me up, up, up
Don't wake me up
Don't wake me up, yeah
Don't wake me up, up, up, up, up, up
Don't wake me up, don't wake me "
57,Dance A$$,Big Sean,"

Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass
Stop, now make that motherfucker Hammer time like
Go stupid, go stupid, go stupid
Do it boi, do it boi, boi, boi
Drop it, drop it

Wobbledy wobbledy, wo-wobble wobble
I'm stacking my paper, my wallet look like a Bible
I got girlies half naked, that shit look like the grotto
How your waist anorexic and then your ass is colossal? Like woo
Drop that ass, make it boomerang
Take my belt off, bitch I'm Pootie Tang
Tippy tow, tippy tay, you gon' get a tip today
Fuck that, you gon' get some dick today
I walk in with my crew, and I'm breaking they necks
I'm looking all good, I'm making her wet
They pay me respect, they pay me in checks
And if she look good, she pay me in sex
Bounce that ass, it's the roundest
You're the best, you deserve a crown bitch
Right on that ass

Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass
Stop, now make that motherfucker Hammer time like
Go stupid, go stupid, go stupid
Do it boi, do it boi, boi, boi
Drop it, drop it

Okay stop, drop it, drop it
You got everybody in here, oh my goshing
Bad bitches I'm your dada, white girls go Gaga
When the sticks out they bust it open like ya ya's a Pinata
Bitch look down, tell me what's up
Girl you talk too much, shut up
I got that mad dick, you know it always nut up
And it got an attitude, no wonder why it's stuck up
Pop it then backflip, yo gymnastics got me ecstatic
Your whole crew look like a pageant
I'm dropping cash tips and some taxes
Girl you got me about to pass out
I'm wondering if cupid gave you ass shots
'Cause I'm in love with that ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass
Stop, now make that motherfucker Hammer time like
Go stupid, go stupid, go stupid
Do it boi, do it boi, boi, boi

Whoa, white girls, black girls, tall girls, fat girls
Shake that ass shake that ass, shake that ass
Shake that ass, shake that ass, shake that ass
Short girls, small girls, skinny girls, all girls
Shake that ass shake that ass, shake that ass
Shake that ass, shake that ass, shake that ass
And I want all of that

Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass, ass, ass, ass
Ass, ass
Stop, now make that motherfucker Hammer time like
Go stupid, go stupid, go stupid
Do it boi, do it boi, boi, boi
Go stupid "
58,Springsteen,Eric Church," 
To this day when I hear that song
I see you standin' there on that lawn
Discount shades, store bought tan
Flip flops and cut-off jeans
Somewhere between that setting sun
I'm on Fire and Born to Run
You looked at me and I was done
And we're, we're just getting started

I was singin' to you, you were singin' to me
I was so alive, never been more free
Fired up my daddy's lighter and we sang
Oohh
Stayed there 'til they forced us out
And took the long way to your house
I can still hear the sound of you sayin' ""don't go""

When I think about you, I think about 17
I think about my old Jeep
I think about the stars in the sky
Funny how a melody sounds like a memory
Like the soundtrack to a July Saturday night
Springsteen

I bumped into you by happenstance
You probably wouldn't even know who I am
But if I whispered your name I bet there'd still be a spark
Back when I was gasoline
And this old tattoo had brand new ink
And we didn't care what your mom would think
About your name on my arm

Baby, is it spring or is it summer?
The guitar sound or the beat of that drummer
You hear sometimes late at night
On your radio
Even though you're a million miles away
When you hear Born in the USA
You relive those glory days
So long ago

When you think about me, do you think about 17
Do you think about my old Jeep
Think about the stars in the sky
Funny how a melody sounds like a memory
Like a soundtrack to a July Saturday night
Springsteen
Springsteen
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh

Funny how a melody sounds like a memory
Like a soundtrack to a July Saturday night
Springsteen
Springsteen
Woah Springsteen

Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh
Woah-oh-oh-oh-oh-oh-oh "
59,Brokenhearted,Karmin," 
Oh, yeah
Uh, c'mon, yeah

This is more than the typical kinda thing
Felt a jones in my bones when you were touching me
Uh-oh, didn't wanna take it slow
In a daze, goin' craze, I can barely think
You're replayin' in my brain, find it hard to sleep
Uh-oh, waitin' for my phone to blow

Uh-oh, yup
Now I'm here in a sticky situation
Got a bit of trouble, yup, and now I'm pacin'
Five minutes, ten minutes, now it's been an hour
I don't wanna think too hard, but I'm sour
Uh-oh, I can't seem to let you go

See, I've been waitin' all day
For you to call me, baby
So let's get up, let's get on it
Don't you leave me brokenhearted tonight
Come on, that's right
Honest, baby, I'll do
Anything you want to
So can we finish what we started?
Don't you leave me brokenhearted tonight
Come on, that's right, cheerio

What's the time? Such a crime, not a single word
Sippin' on that Patrón just to calm my nerves
Uh-oh, poppin' bottles by the phone, oh yeah
Had me up, had me down, turned me inside out
That's enough, call me up, baby, I'm in doubt
Uh-oh, and I don't even think you know
No, no, no

See, I've been waitin' all day
For you to call me, baby
So let's get up, let's get on it
Don't you leave me brokenhearted tonight
Come on, that's right
Honest, baby, I'll do
Anything you want to
So can we finish what we started?
Don't you leave me brokenhearted tonight
Come on, that's right, cheerio, ayy

Anything you wanna do, I'll be on it too
Everything you said is like gold with a view
Business in the front, party in the back
Maybe I was wrong, was the outfit really wack?
This kinda thing doesn't happen usually
I'm on the opposite side of it, truthfully
I know you want it, so come and get it
Cheerio
See, I've been waitin' all day
For you to call me, baby (Yeah, yeah, yeah)
So let's get up, let's get on it
Don't you leave me brokenhearted tonight (Oh-oh-whoa-oh, yeah)
Honest, baby, I'll do
Anything you want to (Thing that you want)
So can we finish what we started?
Don't you leave me brokenhearted tonight (Hey!)
Come on, uh, that's right! Cheeri-cheerio

When you gonna call? Don't leave me brokenhearted
I've been waiting up, let's finish what we started
Oh-oh (Oh-oh), I can't seem to let you go
Come on, that's right, cheerio, uh "
60,Not Over You,Gavin DeGraw," 
Dreams; that's where I have to go
To see your beautiful face anymore
I stare at a picture of you and listen to the radio
Hope; hope there's a conversation
We both admit we had it good
But until then, it's alienation, I know
That much is understood
And I realize

If you ask me how I'm doing
I would say I'm doing just fine
I would lie and say that you're not on my mind
(You're not on my mind, you're not on my mind)
But I go out and I sit down at a table set for two
And finally, I'm forced to face the truth
No matter what I say, I'm not over you
Not over you (Not over you)

Damn, damn, girl, you do it well
And I thought you were innocent
Took this heart and put it through hell
But still, you're magnificent
I, I'm a boomerang, doesn't matter how you throw me
I turn around and I'm back in the game
Even better than the old me (Old me)
But I'm not even close without you

If you ask me how I'm doing
I would say I'm doing just fine
I would lie and say that you're not on my mind
(You're not on my mind, you're not on my mind)
But I go out and I sit down at a table set for two
And finally, I'm forced to face the truth
No matter what I say, I'm not over you

And if I had the chance to renew
You know there isn't a thing I wouldn't do
I could get back on the right track
But only if you'd be convinced
So until then

If you ask me how I'm doing
I would say I'm doing just fine
I would lie and say that you're not on my mind
But I go out and I sit down at a table set for two
And finally, I'm forced to face the truth
No matter what I say, I'm not over you

Not over you (Not over you)
Not over you (Not over you)
Not over you (Not over you) "
61,Stereo Hearts,Gym Class Heroes," 
My heart's a stereo
It beats for you, so listen close
Hear my thoughts in every no—
Oh—ote
Make me your radio (Yeah, ha)
And turn me up when you feel low (Turn it up a little bit)
This melody was meant for you (Right there)
To sing along to my stereo (Gym Class Heroes, baby!)

If I was just another dusty record on the shelf
Would you blow me off and play me like everybody else?
If I asked you to scratch my back, could you manage that?
Like yikky-yeah check it, Travie, I can handle that
Furthermore, I apologize for any skipping tracks
It's just the last girl that played me left a couple cracks
I used to, used to, used to, used to, now I'm over that
'Cause holding grudges over love is ancient artifacts

If I could only find a note to make you understand
I’d sing it softly in your ear and grab you by the hand
Just keep me stuck inside your head like your favorite tune
And know my heart's a stereo that only plays for you (Uh-ha-ha)

My heart's a stereo
It beats for you, so listen close
Hear my thoughts in every no— (Yeah)
Oh—ote (Yeah, yeah, come on)
Make me your radio (Huh-uh)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo

Oh, oh oh-oh, oh
Oh oh-oh (To my stereo)
Oh, oh-oh, oh
To sing along to my stereo
Let's go!

If I was an old-school, fifty-pound boombox (Remember them?)
Would you hold me on your shoulder wherever you walk?
Would you turn my volume up in front of the cops? (Turn it up)
And crank it higher every time they told you to stop (Peace)
And all I ask is that you don't get mad at me
When you have to purchase mad D batteries
Appreciate every mixtape your friends make
You never know, we come and go like on the interstate (Never know)
I think I finally found a note to make you understand
If you could hit it, sing along and take me by the hand
Just keep me stuck inside your head, like your favorite tune
You know my heart's a stereo that only plays for you (Uh-ha-ha)

My heart's a stereo (Yeah)
It beats for you, so listen close (Listen)
Hear my thoughts in every no—
Oh—ote (Oh, oh)
Make me your radio (Come on)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo (Sing along like)

Oh, oh oh-oh, oh (Yeah)
Oh oh-oh (To my stereo)
Oh, oh-oh, oh
To sing along to my stereo (Sing along, sing along)

I only pray you never leave me behind (Never leave me)
Because good music can be so hard to find (So hard to find)
I'll take your hand and hold it closer to mine (Yeah)
Thought love was dead, but now you're changing my mind (Yeah, yeah, come on, ooh)
My heart's a stereo (Yeah)
It beats for you, so listen close
Hear my thoughts in every no—
Oh—ote (Oh, oh, oh)
Make me your radio (Huh-uh)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo

Oh, oh oh-oh, oh (Ha-ha)
Yeah, yeah, ye—eh—eh
Oh oh oh-oh (To my stereo)
Yeah, yeah, ye—eh—eh
Oh, oh-oh (It's your boy, Travie)
Yeah, yeah, ye—eh—eh
(Gym Class Heroes, baby) To sing along to my stereo
Yeah, yeah, yeah
Yeah "
62,Back in Time,Pitbull," 
(Let's) excuse me, baby
(Go) yeah, you, baby
(Back) ooh, you groovy, baby
(In) let's make a movie, baby
(Time) excuse me, baby
(Let's) yeah, you, baby
(Go) ooh, you groovy, baby
(Back in) let's make a movie, baby
(Time)

It's Mr. Worldwide, Agent A, reporting live, ha
From Cape Canaveral, MK, Big Syphe, let's ride
Back (Back), in (In), time

Baby
Oh, baby
Oh, baby
My sweet baby
You're the one

(Woo!)
Miami equals
Black mask (Uh-huh), black clothes (Uh-huh)
Wit' a little bit of rope to tie, I flipped it
Black suits (Oh yeah), white shirts (That's right), black glasses wit' a matching tie (Uh-huh)
Like Agent J or Agent K, and I wish the whole world would
Okay, I'm tryin' make a billion out of 15 cents
Understand, understood
I'm a go-getter, mover, shaker, culture
Bury a boarder, record-breaker, won't ya
Give credit where credit is due? Don't ya
Know that I don't give a number two?
Y'all just halfway thoughts
Not worth the back of my mind
But to understand the future
We have to go back in time (Woo!)

Baby
Oh, baby
Oh, baby
My sweet baby
You're the one

(Woo!)
I got the globe, yeah, in the palm of my hand
Wherever I spin it, that's where I land (Ha-ha!)
Let's save the world
Men In Black, I know you understand
Stop the movement (Ha-ha), they can try if they want to (That's right)
Ignorar lo latino, si, they can try if they want to (Ha-ha)
What Pit solves is a bit raw
Took like jigsaw and built it all
Despite a big loss, I'd bet it all
And fought blind against the world, Ray Charles, yeah
Y'all just halfway thoughts, huh (Ha-ha)
Not worth the back of my mind (Ha-ha)
But to understand the future
We have to go back in time (Woo!)

Baby
Oh, baby
Oh, baby
My sweet baby
You're the one
(Let's) excuse me, baby
(Go) yeah, you, baby
(Back) ooh, you groovy, baby
(In) let's make a movie, baby
(Time) excuse me, baby
(Let's) yeah, you, baby
(Go) ooh, you groovy, baby
(Back in) let's make a movie, baby
(Time)

Baby
My sweet baby
My sweet baby
My sweet baby
You're the o—
Baby
Oh, baby
Oh, baby
My sweet baby
You're the one "
63,Work Out,J. Cole," 
I want to see you work out for me, work out for me

Ayy, we've got a good thing
Don’t know if I’ma see you again
But is that a good thing?
'Cause girl, I can’t be your man, no ma'am
I know what's on your brain
You probably hoped it never would end
Like, “Is it the real thing
Or is it just a one-night stand?”
Well then

Let me see you get high, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)
High, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)

She like them boys with the big ol' chains
Ridin' around town in a big ol' Range
I knew her when I rocked big ol' jeans
Now the little nigga doin' big ol' thangs
Would you look at that? I came back for her
Just to give it to ya, like you asked for it
Man, that thing in them jeans too fat for her
Rebounds so I caught her off the backboard
I told her: “Baby girl, come here
Know I run the town even when I ain't from there.”
And I brag hardly, but just to show up at this party
I made what yo' nigga make in one year
That's unfair, but so is life, take a chance, roll the dice
Money can’t buy you love, 'cause it’s overpriced
Don’t overthink, just hope it's right
I’m only here for the night

Ayy, we've got a good thing
Don’t know if I’ma see you again
But is that a good thing?
'Cause girl, I can’t be your man, no ma'am
I know what's on your brain
You probably hoped it never would end
Like, “Is it the real thing
Or is it just a one-night stand?”
Well then

Let me see you get high, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)
High, then go low
Now, girl, won't you drop that thing down to the floor?
I’m here for one night, how far will you go?
I wanna see you (Work out for me, work out for me)

Carolina Blue kicks, fresh on the scene
Hottest nigga on the block
Damn, girl, you're mean
They be startin' shit, but it’s yo' world
On my Martin shit: “You go, girl!”
She bad and she know it
Some niggas save hoes, I’m not that heroic
Could you be my escort?
'Cause just like them two door Fords
Damn, they don’t make 'em like you no more
Cole World, real Cole World
Them boys cool—me, I’m on fire
Know what's on my mind
Tryna see what's on yours tonight, tonight, tonight
Move slow, 'cause you wanna live fast
Up late so you'll probably skip class
Life is a test so before the night pass, get right, get right
Ayy, we've got a good thing
Don’t know if I’ma see you again
But is that a good thing?
'Cause girl, I can’t be your man, no ma'am
I know what's on your brain
You probably hoped it never would end
Like, “Is it the real thing
Or is it just a one-night stand?”
Well then (Cole World)

Straight up, now tell me
Do you really wanna love me forever? (Oh oh oh)
Or is it just a hit-and-run?
(Well, hey) Straight up, I tell ya
I just really wanna cut when we together (Oh oh oh)
Come here, girl, let's get it on!
(Work out for me)
Straight up, now tell me
Do you really wanna love me forever? (Oh oh oh)
Or is it just a hit-and-run?
Well straight up, I tell ya
I just really wanna cut when we together (Oh oh oh)
Come here, girl, let's get it on!
(Work out for me) "
