Rank,Musica,Artista,Letra
50,Classic,MKTO," 
Hey! Where's the drums?
Woo, oh-oh-oh (Let's go!)

Ooh, girl, you're shining like a 5th Avenue diamond
And they don't make you like they used to, you're never going out of style
Ooh, pretty baby, this world might have gone crazy
The way you saved me, who could blame me when I just wanna make you smile?

I wanna thrill you like Michael
I wanna kiss you like Prince
Let's get it on like Marvin Gaye, like Hathaway
Write a song for you like this

You're over my head, I'm out of my mind
Thinking I was born in the wrong time
One of a kind, living in a world gone plastic
Baby, you're so classic (Yeah, yeah, so classic)
Baby, you're so classic (Yeah, baby you)
Baby, you're so classic

Four dozen of roses, anything for you to notice
All the way to serenade you, doing it Sinatra style
I'ma pick you up in a Cadillac like a gentleman bringing glamour back
Keep it real to real in the way I feel, I could walk you down the aisle

I wanna do you like Michael
I wanna kiss you like Prince
Let's get it on like Marvin Gaye, like Hathaway
Write a song for you like this

You're over my head, I'm out of my mind
Thinking I was born in the wrong time
It's love on rewind, everything is so throwback-ish
I kinda like it how ya—
Out of my league, old school chic
Like a movie star from a silver screen
You're one of a kind, living in a world gone plastic
Baby, you're so classic (Hey! Hey!)
Baby, you're so classic (So classic)
Baby, you're so classic (Classic)

Baby, you're class and baby, you're sick
I never met a girl like you ever till we met
A star in the '40s, centerfold in the '50s
Got me trippin' out like the '60s, hippies (Oh, whoa, whoa)
Queen of the discotheque
A '70s dream and an '80s best
Hepburn, Beyoncé, Marilyn, Massive (Ah)
Girl, you're timeless, just so classic
You're over my head, I'm out of my mind (My, my, my, my mind)
Thinking I was born in the wrong time
It's love on rewind (It's love on rewind), everything is so throwback-ish
I kinda like it how ya— (Woo!)
Out of my league, old school chic
Like a movie star from a silver screen
You're one of a kind, living in a world gone plastic
Baby, you're so classic (Ooh-woah, uh, ooh-woah-oh)
Baby, you're so classic (Hey yeah)
Baby, you're so classic (Ooh) "
51,A Sky Full of Stars,Coldplay," 
'Cause you're a sky, 'cause you're a sky full of stars
I'm gonna give you my heart
'Cause you're a sky, 'cause you're a sky full of stars
'Cause you light up the path

I don't care, go on and tear me apart
I don't care if you do, ooh-ooh, ooh
'Cause in a sky, 'cause in a sky full of stars
I think I saw you ooh-ooh-ooh, ooh-ooh-ooh

'Cause you're a sky, 'cause you're a sky full of stars
I wanna die in your arms, oh-oh-oh, oh-oh
'Cause you get lighter the more it gets dark
I'm gonna give you my heart, oh

I don't care, go on and tear me apart
I don't care if you do, ooh-ooh, ooh
'Cause in a sky, 'cause in a sky full of stars
I think I see you ooh-ooh-ooh, ooh-ooh-ooh
I think I see you ooh-ooh-ooh, ooh-ooh-ooh

'Cause you're a sky, you're a sky full of stars
Such a heavenly view
You're such a heavenly view
(Yeah, yeah, yeah, ooh) "
52,Don't,Ed Sheeran,"
I met this girl late last year
She said, ""Don't you worry if I disappear""
I told her, ""I'm not really looking for another mistake""
I called an old friend thinking that the trouble would wait
But then I jumped right in a week later, returned
I reckon she was only lookin' for a lover to burn
But I gave her my time for two or three nights
Then I put it on pause until the moment was right
I went away for months until our paths crossed again
She told me, ""I was never looking for a friend
Maybe you could swing by my room around ten
Baby, bring the lemon and a bottle of gin
We'll be in between the sheets till the late AM""
Baby, if you wanted me then you should have just said, she's singin'

Don't **** with my love
That heart is so cold
All over my home
I don't wanna know that, babe
Don't **** with my love
I told her, she knows
Take aim and reload
I don't wanna know that, babe

And for a couple weeks, I only wanna see her
We drink away the days with a takeaway pizza
Before, a text message was the only way to reach her
Now she's stayin' at my place and loves the way I treat her
Singing out Aretha all over the track like a feature
And never wants to sleep, I guess that I don't want to either
But me and her, we make money the same way
Four cities, two planes, the same day
And those shows have never been what it's about
But maybe we'll go together and just figure it out
I'd rather put on a film with you and sit on a couch
But we should get on a plane or we'll be missin' it now
Wish I'd have written it down, the way that things played out
When she was kissin' him, how I was confused about
Now, she should figure it out while I'm sat here singing

Don't **** with my love
That heart is so cold
All over my home
I don't wanna know that, babe
Don't **** with my love
I told her, she knows
Take aim and reload
I don't wanna know that, babe
On my hotel door
I don't even know if she knows what for
She was cryin' on my shoulder, I already told ya
Trust and respect is what we do this for
I never intended to be next (Get lost)
But you didn't need to take him to bed, that's all
And I never saw him as a threat (Get lost)
Until you disappeared with him to have sex, of course
It's not like we were both on tour
We were stayin' on the same **** hotel floor
And I wasn't lookin' for a promise or commitment
But it was never just fun and I thought you were different
This is not the way you realised what you wanted
It's a bit too much, too late, if I'm honest
And all this time, God knows I'm singin'
Don't **** with my love
That heart is so cold
All over my home
I don't wanna know that, babe
Don't **** with my love
I told her, she knows
Take aim and reload
I don't wanna know that, babe
Don't **** with my love
That heart is so cold
All over my home
I don't wanna know that, babe
Don't **** with my love
I told her, she knows
Take aim and reload
I don't wanna know that, babe "
53,Na Na,Trey Songz," 
Put your hands in the air, in the air (Eh)
Trigga
Put your, put your hands up in the air
(Mustard on the beat, hoe)

Oh na-na
Look what you done started
Oh na-na
Why you gotta act so naughty? (Woo)
Oh na-na
I'm 'bout to spend all this cash
Oh na-na
If you keep shaking that—, oh (Yeah)

Oh na-na-na
Put your hands in the air if you're loving tonight (Loving tonight)
Oh na-na-na
Keep your hands in the air if you're spending the night (Spending the night)
Oh na-na-na, oh na-na-na-na-na-na-na (Everybody say it like)
Oh na-na-na, oh na-na-na-na-na-na-na (Everybody say), uh

Baby, I'm the one you like, yeah (Yeah)
I'ma give you what you like, yeah (Yeah), oh yeah (Yeah)
I'ma give it to you right, yeah (Yeah)
Best time of your life, yeah (Yeah), oh yeah
Baby, when you ready, tell the waitress get the check (Check)
Girl, I know you're ready, I ain't even gotta check (Check)
You been through the worst, let me show you who's the best
You know I'ma get you right, curve them boys to the left like

Oh na-na
Look what you done started (Oh-oh)
Oh na-na
Why you gotta act so naughty? (Oh-oh)
Oh na-na
I'm 'bout to spend all this cash (Oh-oh)
Oh na-na
If you keep shaking that—, oh, oh (Yeah)

Oh na-na-na
Put your hands in the air if you're loving tonight (Loving tonight)
Oh na-na-na
Keep your hands in the air if you're spending the night (Spending the night)
Oh na-na-na, oh na-na-na-na-na-na-na (Everybody say it like)
Oh na-na-na, oh na-na-na-na-na-na-na (Everybody say)

You're the one that's hella bad, yeah (Yeah)
You're the one I ain't never had, yeah (Eh), oh yeah (Eh)
All the problems you did have, yeah
Leave them broke fellas in the past, yeah, oh yeah
Girl, you had good but I could give you better (Eh)
I'll have you thinking 'bout forever
I'ma make you say
Oh na-na (Oh)
Look what you done started (Look what you done started)
Oh na-na (Oh, na-na)
Why you gotta act so naughty? (Actin' a fool)
Oh na-na (Ooh-ooh, ayy)
I'm 'bout to spend all this cash (Oh-oh)
Oh na-na (Na-na-na-na-na)
If you keep shaking that—, oh, oh (Yeah)

Oh na-na-na (Put your hands)
Put your hands in the air if you're loving tonight (If you're loving tonight)
Oh na-na-na (Keep your hands)
Keep your hands in the air if you're spending the night (Oh, oh)
Oh na-na-na, oh na-na-na-na-na-na-na (Everybody say it like)
Oh na-na-na (Na-na-oh-na), oh na-na-na-na-na-na-na (Everybody say, woo, ayy)

I'm feeling lucky tonight (Everybody say)
When we leave this party you gon' love me tonight (Everybody say, eh)
You feeling lucky tonight (Tonight, girl)
When we leave this party you gon' love me tonight (Oh, oh)

Oh na-na-na (Put your hands up)
Put your hands in the air if you're loving tonight (If you're lo-lo-loving)
Oh na-na-na (Keep your hands)
Keep your hands in the air if you're spending the night (Oh, oh)
Oh na-na-na, oh na-na-na-na-na-na-na (Everybody say it like)
Oh na-na-na, oh na-na-na-na-na-na-na (Everybody say)
Ah-ooh-ooh-ooh, na-na-na-na-na
Hands in the air, na-na-na-na
Hands in the air, na-na-na
Hands in the air, na-na-na-na-na "
54,Hot Boy,Bobby Shmurda," 
Ich bin ein hot Boy, so wie Bobby Shmurda
Ich hab Goldketten drauf auf meinem Körper
Ich trag ne Gucci Jacke und Louis Vuitton Belts
Ich zieh die Glock, wenn sich mir jemand in den Weg stellt

Denn du weißt ich bin ein hot Boy (Hot Boy)
Meine Gang vertickt den Stoff, Boy (Stoff Boy)
Denn du weißt ich bin ein hot Boy (Hot Boy)
Meine Gang vertickt den Stoff, Boy (Stoff)

Kein Mezzo Mix; wir trinken nur Spirituosen
Ich trage Fendi Gürtel und Versace Unterhosen
Ich bin bei Burger King und order mir ein King Meal
Ich kann nicht wieder aufstehen, weil ich noch nie hinfiel

Denn du weißt ich bin ein hot Boy (Hot Boy)
Meine Gang vertickt den Stoff, Boy (Stoff Boy)
Wir chillen hier am Block, man (Block man)
Denn ich bin so übertrieben hot, damn (Damn)

Hustensaft Jüngling, Glo up Dinero Gang
Ich gebe keinen Fick, denn ich will das Dinero , man
Mula, Gwalla, Mula, Guap, (Mula)
Gwalla, Mula, Guap, Mula
Das ist alles was ich neede, das ist, was ich mach
2015! Das ist unser Takeover
Ich habe eine neue Gold Daytona (Gold)
Denn du weißt ich bin ein hot Boy (Hot)
Meine Gang vertickt den Stoff, Boy"
55,Hold On We're Going Home,Drake,"
I got my eyes on you
You're everything that I see
I want your hot love and emotion endlessly
I can't get over you
You left your mark on me
I want your hot love and emotion endlessly

'Cause you're a good girl and you know it
You act so different around me
'Cause you're a good girl and you know it
I know exactly who you could be

Just hold on, we're going home
Just hold on, we're going home
It's hard to do these things alone
Just hold on, we're going home
Home

I got my eyes on you
You're everything that I see
I want your hot love and emotion endlessly
I can't get over you
You left your mark on me
I want your hot love and emotion endlessly

'Cause you're a good girl and you know it (Oh yeah)
You act so different around me (Ah-ah-da-da)
'Cause you're a good girl and you know it (Ah-ah-ah)
I know exactly who you could be

So just hold on, we're going home (Going home)
Just hold on, we're going home (Going home)
It's hard to do these things alone (Things alone)
Just hold on, we're going home (Going home)
Home (Going home)

You're the girl, you're the one
Gave you everything I loved
I think there's something, baby
I think there's something, baby
You're the girl, you're the one
Gave you everything I loved (Oh)
I think there's something, baby
I think there's something, baby

'Cause you're a good girl and you know it
You act so different around me
'Cause you're a good girl and you know it
I know exactly who you could be
Oh, just hold on, we're going home (Going home)
Just hold on, we're going home (Going home)
It's hard to do these things alone (Things alone)
Just hold on, we're going home (Going home)
Home (Going home)

Hold on
Oh, oh
 "
56,Sing,Ed Sheeran," 
It's late in the evening
Glass on the side
I've been sat with you
For most of the night
Ignorin' everybody here
We wish they would disappear
So maybe we could get down now
I don't wanna know
If you're gettin' ahead of the program
I want you to be mine, lady
To hold your body close
Take another step into the no-man's land
And for the longest time, lady

I need you, darling
Come on, set the tone
If you feel you're fallin'
Won't you let me know?
Oh-oh, ooh-ooh
Oh-oh, ooh-ooh
If you love me
Come on, get involved
Feel it rushin' through you
From your head to toe
Oh-oh, ooh-ooh
Oh-oh, ooh-ooh

Sing!
Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Louder!
Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Sing!
Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh

This love is ablaze, I saw flames from the side of the stage
And the fire brigade comes in a couple of days
Until then, we got nothin' to say and nothin' to know
But somethin' to drink and maybe somethin' to smoke
Let it go until our roads are changed
Singin' ""We Found Love"" in a local rave
No, I don't really know what I'm supposed to say
But I can just figure it out, then hope and pray
I told her my name, then said ""It's nice to meet you""
Then she handed me a bottle of water filled with tequila
I already know if she's a keeper
Just from this one small act of kindness, I'm in
Deep **** if anybody finds out
I meant to drive home but I drunk all of it now
Not soberin' up, we just sit on the couch
One thing led to another, now, she's kissin' my mouth
I need you, darling
Come on, set the tone
If you feel you're fallin'
Won't you let me know?
Oh-oh, ooh-ooh
Oh-oh, ooh-ooh
If you love me
Come on, get involved
Feel it rushin' through you
From your head to toe
Oh-oh, ooh-ooh
Oh-oh, ooh-ooh

Sing!
Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Louder!
Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh
Sing!
Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh

Can you feel it?
All the guys in here don't even wanna dance
Can you feel it?
All that I can hear is music from the back
But can you feel it?
Found you hidin' here, so won't you take my hand, darlin'?
Before the beat kicks in again
Can you feel it?
Can you feel it?
Sing!
(Oh-oh-oh-oh-oh-oh-oh) I need you, darling
(Oh-oh-oh-oh) Come on, set the tone
(Oh-oh-oh-oh-oh-oh-oh) If you feel you're fallin'
(Oh-oh-oh-oh) Won't you let me know?
Louder!
Oh-oh, ooh-ooh (Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh)
Oh-oh, ooh-ooh (Oh-oh-oh-oh-oh-oh-oh, oh-oh-oh-oh)
Sing!
(Oh-oh-oh-oh-oh-oh-oh) If you love me
(Oh-oh-oh-oh) Come on, get involved
(Oh-oh-oh-oh-oh-oh-oh) Feel it rushin' through you
(Oh-oh-oh-oh) From your head to toe
Louder!
Oh-oh, ooh-ooh
Oh-oh, ooh-ooh
Sing! "
57,Radioactive,Imagine Dragons," 
Woah, oh-oh
Woah, oh-oh
Woah, oh-oh
Woah

I'm waking up to ash and dust
I wipe my brow and I sweat my rust
I'm breathing in the chemicals

I'm breaking in, shaping up
Then checking out on the prison bus
This is it, the apocalypse
Woah

I'm waking up, I feel it in my bones
Enough to make my system blow
Welcome to the new age, to the new age
Welcome to the new age, to the new age

Woah-oh, woah
I'm radioactive, radioactive
Woah-oh, woah
I'm radioactive, radioactive

I raise my flags, dye my clothes
It's a revolution, I suppose
We're painted red to fit right in
Woah

I'm breaking in, shaping up
Then checking out on the prison bus
This is it, the apocalypse
Woah

I'm waking up, I feel it in my bones
Enough to make my system blow
Welcome to the new age, to the new age
Welcome to the new age, to the new age

Woah-oh, woah
I'm radioactive, radioactive
Woah-oh, woah
I'm radioactive, radioactive

All systems go, the sun hasn't died
Deep in my bones, straight from inside
I'm waking up, I feel it in my bones
Enough to make my system blow
Welcome to the new age, to the new age
Welcome to the new age, to the new age

Woah-oh, woah
I'm radioactive, radioactive
Woah-oh, woah
I'm radioactive, radioactive "
58,My Hitta,YG," 
Mustard on the beat

I said that I'ma ride for my (Hitta, my hitta)
Most likely I'ma die for my (Hitta, my hitta)
I've been grindin outside all day with my (Hittas)
And I ain't goin' in unless I'm with my hittas
My hitta, my hitta (My hitta, my hitta)
My hitta, my hitta (My hitta, my hitta)
My hittas, my hittas (My hittas, my hittas)
My hittas, my hittas, duh

First thing's first I love all my hittas
This rap rap cracked and I involve my hittas
You lookin' for some lean, lemme call my hitta
He sell it for the high, I need all mines hitta
Some hittas smoke smoke, some hittas drink drank
Got hittas on the block with the Glock that don't think
That's a hitta back up, they in a bucket lapped up
I got to act right if you hittas wanna act up
He talkin' like a snitch no, that ain't my hitta
He trippin' off a bitch no, that ain't my hitta
Take a case, yeah that's my hitta
Know him since I was eight, yeah that's my hitta
Fucked my first bitch, passed her to my hitta
Hit my first lick, passed with my hitta my hitta
Fuck them other hittas cause I'm down for my hittas
I ride for my hittas, fuck them other hittas

I said that I'ma ride for my (Hitta, my hitta)
Most likely I'ma die for my (Hitta, my hitta)
I've been grindin outside all day with my (Hittas)
And I ain't goin' in unless I'm with my hittas
My hitta, my hitta (Dope boys my hittas)
My hitta, my hitta (YG my hitta)
My hittas, my hittas (Rich Homie my hitta)
My hittas, my hittas (It's the motherfuckin' world)

Just know I'm down with the hittas down for me
I got two words for you, love and loyalty
It was me and my hitta, trippin' on a half a B
When we used to hit a mall and buy everything we see
Me and my down ass hitta gettin' twisted
Hitta get to trippin', knock the gravy out your biscuit
Just know I fucked with you the long way, my hitta
So when I see you out I'm like, ""Hey, my hitta!""
Drink that act right by the case, my hittas
Drink that act right and get straight with my hittas
Me and my hitta ridin' dirty tryna chase them figures
Who got the yopper, who got the yola? Don't matter, go figure

I said that I'ma ride for my (Wassup)
Most likely I'ma die for my (Finger on the...)
I've been grindin outside all day with my hittas
And I ain't goin' in unless I'm with my hittas
My hitta, my hitta (Yeah)
My hitta, my hitta (YG my hitta)
My hittas, my hittas (Rich Homie my hitta)
My hittas, my hittas (My my my)
My homie got K, my homie got weight
My homie fronted me, he the reason I'm straight
My homie got a house, my homie got a lake
My homie we eatin', my homie get a plate
And we're still hittin' licks, my hitta, my hitta
Runnin' off a hitta shit, my hitta, my hitta
I fucked a hitta bitch with my hitta, my hitta
If a hitta talkin' shit then he ain't my hitta
My hitta, my hitta (My hitta, my hitta)
Yg my hitta and I ain't goin' in, ain't tryna leave my hittas
Shawty seein' me and want to leave with a hitta
But it wasn't enough room cause I came with my hittas
My hittas, my hittas
I need a set of wings cause I'm too fly, hitta
And I'm all about my business like a suit and tie hitta
I ride for my hittas (Believe that)

I said that I'ma ride for my (Hitta, my hitta)
Most likely I'ma die for my (Hitta, my hitta)
I've been grindin outside all day with my (Hittas)
And I ain't goin' in unless I'm with my hittas
My hitta, my hitta
My hitta, my hitta
My hittas, my hittas
My hittas, my hittas
My hitta, my hitta
My hitta, my hitta
My hitta, my hitta "
59,Cool Kids,Echosmith," 
She sees them walking in a straight line, that's not really her style
And they all got the same heartbeat, but hers is falling behind
Nothing in this world could ever bring them down
Yeah, they're invincible, and she's just in the background
And she says

I wish that I could be like the cool kids
'Cause all the cool kids, they seem to fit in
I wish that I could be like the cool kids
Like the cool kids

He sees them talking with a big smile, but they haven't got a clue
Yeah, they're living the good life, can't see what he is going through
They're driving fast cars, but they don't know where they're going
In the fast lane, living life without knowing
And he says

I wish that I could be like the cool kids
'Cause all the cool kids, they seem to fit in
I wish that I could be like the cool kids
Like the cool kids
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to get it
I wish that I could be like the cool kids
Like the cool kids

And they said

I wish that I could be like the cool kids
'Cause all the cool kids, they seem to fit in
I wish that I could be like the cool kids
Like the cool kids
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to fit in
I wish that I could be like the cool kids
Like the cool kids
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to get it
I wish that I could be like the cool kids
Like the cool kids "
60,Hey Brother,Avicii," 
Hey, brother
There's an endless road to rediscover
Hey, sister
Know the water's sweet, but blood is thicker

Oh, if the sky comes fallin' down, for you
There's nothin' in this world I wouldn't do

Hey, brother
Do you still believe in one another?
Hey, sister
Do you still believe in love? I wonder

Oh, if the sky comes fallin' down, for you
There's nothin' in this world I wouldn't do
(Ah)

What if I'm far from home?
Oh, brother, I will hear you call
What if I lose it all?
Oh, sister, I will help you out
Oh, if the sky comes fallin' down, for you
There's nothin' in this world I wouldn't do



Hey, brother
There's an endless road to rediscover
Hey, sister
Do you still believe in love? I wonder

Oh, if the sky comes fallin' down, for you
There's nothin' in this world I wouldn't do
(Ah)

What if I'm far from home?
Oh, brother, I will hear you call
What if I lose it all?
Oh, sister, I will help you out
Oh, if the sky comes fallin' down, for you
There's nothin' in this world I wouldn't do

 "
61,Trumpets,Jason Derulo," 
Every time that you get undressed
I hear symphonies in my head
I wrote this song just looking at you oh, oh
Yeah, the drums they swing low
And the trumpets they go
And the trumpets they go
Yeah, the trumpets they go
Da-da, da-ra-ra-da, da, da
Da, ra, ra, ra, da, da
Da-da, da-ra-ra-da, da, da (Oh, woo)
Da, ra, ra, ra, da, da (They go)

Haha, is it weird that I hear
Violins whenever you’re gone? (Whenever you're gone)
Yeah, is it weird that your ass
Remind me of a Kanye West song? (Kanye West song)
Haha, yeah, is it weird that I hear
Trumpets when you’re turning me on? (Turning me on)
Is it weird that your bra
Remind me of a Katy Perry song?

Every time that you get undressed
I hear symphonies in my head
I wrote this song just looking at you oh, oh
Yeah, the drums they swing low
And the trumpets they go (and they're playing for you, baby)
And the trumpets they go, haha, yeah
Yeah, the trumpets they go
Da-da, da-ra-ra-da, da, da
Da, ra, ra, ra, da, da
Yeah, the trumpets they go
Da-da, da-ra-ra-da, da, da (Go, go go, go go)
Da, ra, ra, ra, da, da (Go, go go, go go, they go)

Damn, is it weird that I hear
Angels every time that you moan? (Time that you moan)
Uh, oh, yeah, is it weird that your eyes
Remind me of a Coldplay song? (A Coldplay song)
Is it weird that I hear
Trumpets when you’re turning me on?
Is it weird that your bra (that your bra)
Remind me of a Katy Perry song?

Every time that you get undressed
I hear symphonies in my head
I wrote this song looking at you, oh, oh (Oh, yeah)
Every time that you get undressed (Every time, every time that you get undressed)
I hear symphonies in my head (Haha, I hear symphonies in my head)
I wrote this song just looking at you, oh, oh (Haha, I wrote this song, just looking at you, girl)
Uh, yeah, the drums they swing low
And the trumpets they go
Da-da, da-ra-ra-da, da, da
Da, ra, ra, ra, da, da (Acapella on 'em)
Da-da, da-ra-ra da, da, da (They go, oh, yeah, oh)
Da, ra, ra, ra, da, da (C'mon, c'mon, c'mon)
They go
 "
62,Animals,Maroon 5," 
Baby, I'm preyin' on you tonight
Hunt you down, eat you alive
Just like animals, animals
Like animals-mals
Maybe you think that you can hide
I can smell your scent for miles
Just like animals, animals
Like animals-mals
Baby, I'm (Hey)

So what you tryin' to do to me? (Hey)
It's like we can't stop, we're enemies (Hey)
But we get along when I'm inside you
Yeah (Hey)
You're like a drug that's killin' me (Hey)
I cut you out entirely (Hey)
But I get so high when I'm inside you

Yeah, you can start over, you can run free (Hey)
You can find other fish in the sea (Hey)
You can pretend it's meant to be (Hey)
But you can't stay away from me
I can still hear you makin' that sound (Hey)
Takin' me down, rollin' on the ground (Hey)
You can pretend that it was me, but no (Hey)
Oh

Baby, I'm preyin' on you tonight
Hunt you down, eat you alive
Just like animals, animals
Like animals-mals
Maybe you think that you can hide
I can smell your scent for miles
Just like animals, animals
Like animals-mals
Baby, I'm (Hey)

So if I run, it's not enough (Hey)
You're still in my head, forever stuck (Hey)
So you can do what you wanna do
Yeah (Hey)
I love your lies, I'll eat 'em up (Hey)
But don't deny the animal (Hey)
That comes alive when I'm inside you

Yeah, you can start over, you can run free (Hey)
You can find other fish in the sea (Hey)
You can pretend it's meant to be
But you can't stay away from me
I can still hear you makin' that sound (Hey)
Takin' me down, rollin' on the ground (Hey)
You can pretend that it was me, but no (Hey)
Oh
Baby, I'm preyin' on you tonight
Hunt you down, eat you alive
Just like animals, animals
Like animals-mals
Maybe you think that you can hide (Yeah)
I can smell your scent for miles
Just like animals, animals
Like animals-mals
Baby, I'm (Hey)

Don't tell no lie-li-li-lie
You can't deny-ny-ny-ny
That beast inside-si-si-side
Yeah, yeah, yeah
No, girl, don't lie-li-li-lie (No, girl, don't lie)
You can't deny-ny-ny-ny (You can't deny)
That beast inside-si-si-side
Yeah, yeah, yeah

Yo-oh (Hey)
Woah-oh-oh (Hey)
Woah-oh-oh
Just like animals, animals (Hey)
Like animals-mals (Hey)
Just like animals, animals (Hey, yeah, yeah)
Like animals-mals (Yeah)
Oww!
Baby, I'm preyin' on you tonight
Hunt you down, eat you alive
Just like animals (Hey), animals (Oh)
Like animals-mals (Oh)
Maybe you think that you can hide
I can smell your scent for miles (For miles)
Just like animals (Hey), animals (Yeah)
Like animals-mals (Ooh)
Baby, I'm

Don't tell no lie-li-li-lie
You can't deny-ny-ny-ny (Yeah)
That beast inside-si-si-side
Yeah (Yeah), yeah (Yeah), yeah
No, girl, don't lie-li-li-lie (No, girl, don't lie)
You can't deny-ny-ny-ny (You can't deny)
That beast inside-si-si-side
Yeah, yeah, yeah "
63,Burnin' It Down,Jason Aldean," 
You slip your finger through the tear in my t-shirt
You stirrin' up dirty in the back of my mind
You keep on flirtin', 'cause you know that it's workin'
You stuck in my head girl writing the lines
Couldn't sing this song without you if I tried
Let's light it up like it's our last night

We're just hanging around
Burnin' it down
Sippin' on some cold Jack Daniel's
Jammin' to some old Alabama with you baby
Laying right here naked in my bed
I'm just doing my thing
You love it when I sing
Say it makes you feel like an angel
We about to get a little tangled up right about now
So girl let's keep burnin' it down
Burnin' it down, burnin' it down

Girl when you want it
You know that I'm on it
You know that I love lovin' up on you
Let's hit the switch and let our shadows dance
And light it up like it's our last chance

We're just hanging around
Burnin' it down
Sippin' on some cold Jack Daniel's
Jammin' to some old Alabama with you baby
Laying right here dreamin' in my bed
I'm just doing my thing
You love it when I sing
Say it makes you feel like an angel
We about to get a little tangled up right about now
So girl let's keep burnin' it down
Burnin' it down, burnin' it down, burnin' it down
Burnin' it down, burnin' it down, burnin' it down

I wanna rock it all night
Baby girl will you rock it out with me (with me)
I wanna crawl through the dark
Just to feel your heartbeat against me (against me)
I wanna rock it all night
Baby girl will you rock it out with me (with me)
I wanna crawl through the dark
Just to feel your heartbeat against me  (against me)

We're just hanging around
Burnin' it down
Sippin' on some cold Jack Daniel's
Jammin' to some old Alabama with you baby
Laying right here naked in my bed
I'm just doing my thing
You love it when I sing
Say it makes you feel like an angel
We about to get a little tangled up right about now
So girl let's keep burnin' it down
Burnin' it down, burnin' it down, burnin' it down
Burnin' it down, burnin' it down, burnin' it down
I wanna rock it all night
Baby girl will you rock it out with me (with me)
I wanna crawl through the dark
Just to feel your heartbeat against me "
64,Play It Again,Luke Bryan," 
She was sittin' all alone over on the tailgate
Tan legs swingin' by a Georgia plate
I was lookin' for her boyfriend
Thinkin', ""no way she ain't got one""
Soon as I sat down, I was fallin' in love
Tryin' to pour a little sugar in her Dixie cup
Talkin' over the speakers in the back of that truck
She jumped up and cut me off

She was like, ""Oh my God, this is my song
I've been listenin' to the radio all night long
Sittin' 'round waitin' for it to come on and here it is""
She was like, ""Come here, boy, I wanna dance!""
'Fore I said a word, she was takin' my hand
Spinnin' me around 'til it faded out
And she gave me a kiss
And she said, ""Play it again, play it again, play it again""
And I said, ""Play it again, play it again, play it again""

I'd gave that DJ my last dime
If he would have played it just one more time
But a little while later
We were sittin' in the drive in my truck
Before I walked her to the door
I was scannin' like a fool AM, FM, XM too
But I stopped real quick when I heard that groove
Man, you should have seen her light up

She was like, ""Oh my God, this is my song
We've been listenin' to the radio all night long
I can't believe that it came back on, but here it is""
She was like, ""Come here boy, I wanna dance""
'Fore I said a word, she was takin' my hand
Spinnin' in the headlights, she gave me a goodnight kiss
And I said, ""Play it again, play it again, play it again""

And she said, ""Play it again, play it again, play it again""
The next Friday night we were sittin' out under the stars
You should have seen her smile when I broke out my guitar

She was like, ""Oh my God, this is my song
I've been listenin' to the radio all night long
Sittin' 'round waitin' for it to come on and here it is""
She was like, ""Come here boy, I wanna dance""
'Fore I said a word, she was takin' my hand
Spinnin' in the headlights, she gave me a goodnight kiss
And she said, ""Play it again, play it again, play it again""
And I said, ""Play it again, play it again, play it again""

Yeah, play it again, play it again, play it again
She said ""Somebody play it again, play it again, play it again"" "
