Rank,Musica,Artista,Letra
54,679,Fetty Wap," 

Yeah, baby, 17
(RemyBoy Lifestyle)
Ay, ay, look

Baby girl, you're so damn fine, though
I'm tryna know if I could hit it from behind, though
I'm sipping on you like some fine wine, though
And when it's over, I press rewind though, ayy
You talking bands, girl, I got it
Benjamins all in my pocket
I traded in my Trues for some Robins
He playing Batman, Fetty's gon' rob him, ayy
I got a Glock in my 'Rari, ayy
17 shots, no .38
I got a Glock in my 'Rari
17 shots, no .38

I'm like, yeah, she's fine
Wonder when she'll be mine
She walk past, I press rewind
To see that ass one more time
And I got this sewed up
Remy Boyz, they know us
All fast money, no slow bucks
No one can control us
Ayy, yeah, baby

Uh, yeah, Monty
Tell me what you see
Is it money or it’s me?
I smoke twenty, smell the weed
I got hunnies in my V
They like, ""Monty, can you be my baby daddy?""
I'm like, ""Yeah""
I got Robins on my jeans
You see the wings on every pair
All you see is Remy Boyz
You know my niggas everywhere
And if somebody got a problem
We could meet up anywhere
Now go say something
Don’t you niggas play dumb
You know where we came from
You don’t want sauce, no A1

I'm like, yeah, she's fine
Wonder when she'll be mine
She walk past, I press rewind
To see that ass one more time
And I got this sewed up
Remy Boyz, they know us
All fast money, no slow bucks
No one can control us
Ayy, yeah, baby
Ayy, they think they know us
They can't control us
Man, I got this sewed up
Remy Boyz, they know us
679, this is Zoo year, baby
Monty and the Zoovier, baby
ZooGang, all my zoo near, baby, yeah, baby
A thousand on my shoes when I walk through, baby
10.5 for a walkthrough, baby
ZooGang, you know my whole zoo near
And baby, I'm Zoovier
Ayy, she a cutie and she fine, make me wanna make her mine
She ain't nothing like them bimbos
If you like it, we can swerve, we can light and stain up here
Blowing, pluck it out the window
We get playing, press rewind, got her singing every time
Take a high note for me, girlfriend
Got my city looking rude
I ain't Diddy, I ain't Loon, but I think I need a girlfriend
She feeling great as I'm talking to her
She a RemyGirl, so I'm gon' pursue her
I brought a lot of loud, lot of Remy to sip on
Thousand dollars when I get my tip on
I'm off her, asked her if her fatty real
She said that's all her, got her with the happy feel
I'm 'bout to spoil her, go-go-got her with the happy feel
I'm 'bout to spoil her, oh, my
I'm like, yeah, she's fine
Wonder when she'll be mine
She walk past, I press rewind
Just to see that ass one more time
And I got this sewed up
Remy Boyz, they know us
All fast money, no slow bucks
No one can control us
Ayy, yeah, baby

ZooWap, Monty
ZooWap, Dicey
Yeah, baby, Remy Boyz
Yeah, yeah "
55,Oui,Jeremih,"
Ahh, ahh, ahh, ahh, ahh
Ahh, ahh, ahh, ahh, ahh
Ahh, ahh, ahh, ahh, ahh, ahh

I think about all the time
Think you may need all of mine
Hate to say you know that love is blind
I'm 'bout to see, I'll close my eyes
(Truth is) They can't see you in here though
Most of them need dollar signs to make
Every day your birthday
And every night your Valentine

If we
Tried that we could be
Somewhere in the climate
Is warm, long as you around me
I swear that everything will be just fine
I wish that we could take some time
Go anywhere, baby, I don't mind
Grown man, in my suit and tie
Hey, there's no we without you and I
Oh, yeah, ah yeah, ah-ah yeah
Hey, there's no we without you and I
Oh yeah, ah yeah, ah-ah yeah
Hey, there's no we without you and I

See my baby know
Where my baby go, I go
It's no better feeling, you know
When I'm next to her for sure
It's like you on my mind all day
Get this off my chest
Ah damn, I know I love you
I swear your shit the best
Friends, they know they hate
Get that off my chest
Ah yeah, I think I love you
Oh baby, maybe

If we
Tried that we could be
Somewhere in the climate (Oh-oh. oh-oh)
Is warm, long as you around me (Is warm)
I swear that everything will be just fine
I wish that we could take some time
Go anywhere, baby, I don't mind
Grown man, in my suit and tie
Hey, there's no we without you and I
Oh, yeah, ah yeah, ah-ah yeah
Hey, there's no we without you and I
Oh yeah, ah yeah, ah-ah yeah
Hey, there's no we without you and I
Ooh, da-du-du-du-du
Ooh, da-du-du-du-du
Ooh, da-du-du-du-du
Ooh, da-du-du-du-du

If we
Tried that we could be
Somewhere in the climate
Is warm, long as you around me
I swear that everything will be just fine
I wish that we could take some time
Go anywhere, baby, I don't mind
Grown man, in my suit and tie
Hey, there's no we without you and I
Oh, yeah, ah yea, ah-ah yeah
Hey, there's no we without you and I
Oh yeah, ah yeah, ah-ah yeah
Hey, there's no we without you and I "
56,Hands to Myself,Selena Gomez," 
Can't keep my hands to myself
No matter how hard I'm trying to
I want you all to myself
You're metaphorical gin and juice
So come on give me a taste
Of what it’s like to be next to you
Won't let one drop go to waste
You're metaphorical gin and juice
Cause all of the downs and the uppers
Keep making love to each other
And I'm trying, trying, I'm trying, trying
All of the downs and the uppers
Keep making love to each other
And I'm trying, trying, I'm trying, but I

Can't keep my hands to myself
My hands to myself
Can't keep my hands to myself
My hands to myself

The doctors say you're no good
But people say what they wanna say
And you should know if I could
I'd breathe you in every single day

All of the downs and the uppers
Keep making love to each other
And I'm trying, trying, I'm trying, trying
All of the downs and the uppers
Keep making love to each other
And I'm trying, trying, I'm trying, but I

Can't keep my hands to myself
My hands to myself
Can't keep my hands to myself
My hands to myself

Can't keep my hands to myself
I want it all, no, nothing else
Can't keep my hands to myself
Give me your all and nothing else
Oh, I, I want it all
I want it all, I want it all
Can't keep my hands to myself
I mean I could, but why would I want to?

My hands to myself
Can't keep my hands to myself
My hands to myself
Can't keep my hands to myself
I want it all, no, nothing else
Can't keep my hands to myself
Give me your all and nothing else
Can't keep my hands to myself
 "
57,2 Phones,Kevin Gates," 
Hello? What the deal? Bet

I got two phones, one for the plug and one for the load
I got two phones, one for the bitches and one for the dough
Think I need two more
Line bumpin', I'm ring-ring-ringin'
Countin' money while they ring-ring-ringin'
Trap jumpin', I'm ring-ring-ringin'
I got two phones, one for the plug and one for the load
I got two phones, one for the bitches and one for the dough
Think I need two more
Line bumpin', I'm ring-ring-ringin'
Countin' money while they ring-ring-ringin'
Trap jumpin', I'm ring-ring-ringin'

Button start the foreign, oh my God, I'm gorgeous
I just put the key inside my pocket
Park it, might not get to see it, this a new Ferrari
Man in the mirror, how you choose to bother
Someone said they callin', I don't feel like talkin'
Everything I get returned the way I bought it
Phone be interrupting me while I'm recordin'
Phone be making women feel they unimportant
Call my dog, he say it's all the way retarded
Keep the oil 'cause I am not using the Foreman
Kitchen, I just finished up a new performance
Hater, wish you well
I got clientele
I just got it off the scale

I got two phones, one for the plug and one for the load
I got two phones, one for the bitches and one for the dough
Think I need two more
Line bumpin', I'm ring-ring-ringin'
Countin' money while they ring-ring-ringin'
Trap jumpin', I'm ring-ring-ringin'
I got two phones, one for the plug and one for the load
I got two phones, one for the bitches and one for the dough
Think I need two more
Line bumpin', I'm ring-ring-ringin'
Countin' money while they ring-ring-ringin'
Trap jumpin', I'm ring-ring-ringin'

There they go again, one of my lil friends
They don't give a damn how a nigga been
All they wanna know is what I got to give
How much did I spend? What I got to lend?
What I did and what I didn't do for them
Bricks comin' in somewhere on the rim
Section doin' numbers, nowhere by a gym
Droppin' bottles, spend, I'm supplyin' ten
Jumpin' out a Honda, I just got it in
Askin' what I cop, none of your concern
One day you gone learn what you tryna get
Everything on sale, goin' out of biz
Partners up in jail, gotta feed the kids
Juggin' round the city, you know what it is
Bread winner business, put that on the wrist
I got two phones, one for the plug and one for the load
I got two phones, one for the bitches and one for the dough
Think I need two more
Line bumpin', I'm ring-ring-ringin'
Countin' money while they ring-ring-ringin'
Trap jumpin', I'm ring-ring-ringin'
I got two phones, one for the plug and one for the load
I got two phones, one for the bitches and one for the dough
Think I need two more
Line bumpin', I'm ring-ring-ringin'
Countin' money while they ring-ring-ringin'
Trap jumpin', I'm ring-ring-ringin'

Ring, ring, ringin' man
Find me balling hard
Come from grinding hard
Getting calling cards from your Barbie doll
When she 'round me, she know I'm her bodyguard
Money callin' for me, baby girl, I'm sorry
You just high yella, you not that important
Weight, shape her, I could pin you to the carpet
Smell like tartar, I'ma put you in the water
Conversation cost a lot of chips
She don't really get a lot of this
Engagin' where I'm gazin' at her hips
And ain't nobody makin' no attempts
Amazing clip, hanging, slanging dick
Maybe we can make it takin' trips
Maybe I was thinkin' too impatient
Phone ringing, hold up, what it is?
I got two phones, one for the plug and one for the load
I got two phones, one for the bitches and one for the dough
Think I need two more
Line bumpin', I'm ring-ring-ringin'
Countin' money while they ring-ring-ringin'
Trap jumpin', I'm ring-ring-ringin'
I got two phones, one for the plug and one for the load
I got two phones, one for the bitches and one for the dough
Think I need two more
Line bumpin', I'm ring-ring-ringin'
Countin' money while they ring-ring-ringin'
Trap jumpin', I'm ring-ring-ringin' "
58,Starboy,The Weeknd," 
Ayy

I'm tryna put you in the worst mood, ah
P1 cleaner than your church shoes, ah
Milli point two just to hurt you, ah
All red Lamb' just to tease you, ah
None of these toys on lease too, ah
Made your whole year in a week too, yah
Main bitch outta your league too, ah
Side bitch outta your league too, ah
House so empty, need a centerpiece
Twenty racks a table, cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face, man, I love my baby, ah
You talkin' money, need a hearin' aid
You talkin' 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy

Every day, a nigga try to test me, ah
Every day, a nigga try to end me, ah
Pull off in that Roadster SV, ah
Pockets overweight, gettin' hefty, ah
Comin' for the king, that's a far cry, I
I come alive in the fall time, I
The competition, I don't really listen
I'm in the blue Mulsanne, bumpin' New Edition
House so empty, need a centerpiece
Twenty racks a table, cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face, man, I love my baby, ah
You talkin' money, need a hearin' aid
You talkin' 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
Let a nigga brag Pitt
Legend of the fall, took the year like a bandit
Bought Mama a crib and a brand new wagon
Now she hit the grocery shop lookin' lavish
Star Trek roof in that Wraith of Khan
Girls get loose when they hear this song
A hundred on the dash get me close to God
We don't pray for love, we just pray for cars
House so empty, need a centerpiece
Twenty racks a table, cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face, man, I love my baby, ah
You talkin' money, need a hearin' aid
You talkin' 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
Look what you've done
(Ha-ha-ha-ha-ha, ha-ha-ha-ha-ha)
I'm a motherfuckin' starboy "
59,For Free,DJ Khaled," 
Would you fuck me for free?
Another one (Another one, another one)
We the Best Music! (Music, music) Major Key! (Major Key)
DJ Khaled!

Yeah, I go on and on
Can't understand how I last so long
I must have the superpowers
Last two-hundred twenty-three thousand hours
And it's 'cause I'm off of CC
And I'm off the Hennessy
And like your boy from Compton said
You know this dick ain't free
I got girls that I shoulda made pay for it
Got girls that I shoulda made wait for it
I got girls that'll cancel a flight back home
Stay another day for it
You got attitude on na-na
And your pussy on agua
And your stomach on flat-flat
And your ass on ""What's that?""
And, yeah, I need it all right now
Last year I had drama, girl, not right now
I would never go and chat what we talkin' about
You the only one I know could fit it all in her— man

I always wonder if you ask yourself (Ask yourself)
Is it just me? (Just me)
Is it just me?
Or is this sex so good I shouldn't have to fuck for free?
Oh, is it just me?
Yeah, is it just me?
Or is this sex so good I shouldn't have to—

Fuck for free
I know you workin' day and night to get a college degree
Bet nobody that you've been with even know you a freak, right?
You know you only do that with me, right?
Yeah, double checkin' on you
You know I never put the pressure on you
You know that you make your own mind up
You knew what it was when you signed up
Now you gotta run it up
I be out of words, tryna sum it up
Girl, you throw it back like one love
Even let me slash on the tour bus
Yeah, I talk to her but she don't do enough
Even though you in the hood, I'm still pullin' up
Dip, dip, straight to your doorstep
This the real thing, can you feel the force yet?
I always wonder if you ask yourself (Ask yourself)
Is it just me? (Just me)
Is it just me?
Or is this sex so good I shouldn't have to fuck for free?
Oh, is it just me?
Yeah, is it just me?
Is this sex so good I shouldn't have to—
Would you fuck me for free?

Another one (Another one)
They don't want me to have another anthem
So I made sure I got another anthem (Another anthem)
It's We The Best OVO
Summer's ours
It always has been
Don't ever play yourself (Haha, haha)
One time for Future the Prince
One time for 40
One time for Drake
Yeah, another one
Bless up "
60,Never Be Like You,Flume," 
What I would do to take away
This fear of being loved, allegiance to the pain
Now I'm fucked up and I'm missing you
He'll never be like you
I would give anything to change
This fickle-minded heart that loves fake shiny things
Now I'm fucked up and I'm missing you
He'll never be like you

I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you
I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you

How do I make you wanna stay?
Hate sleeping on my own, missing the way you taste
Now I'm fucked up and I'm missing you
He'll never be like you
Stop looking at me with those eyes
Like I could disappear and you wouldn't care why
Now I'm fucked up and I'm missing you
He'll never be like you

I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you
I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you

I'm falling on my knees, forgive me, I'm a fucking fool
I'm begging, darling, please, absolve me of my sins, won't you?
I'm falling on my knees, forgive me, I'm a fucking fool
I'm begging, darling, please, absolve me of my sins, won't you?

I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you
I'm only human, can't you see? I made, I made a mistake
Please just look me in my face, tell me everything's okay
'Cause I got it, ooh, he'll never be like you

Baby, baby, please believe me
C'mon, take it easy
Please don't ever leave me, ooh
He'll never be like you "
61,In the Night,The Weeknd," 
All alone, she was livin'
In a world without an end or beginnin'
Baby girl was livin' life for the feelin'
But I don't mind, I don't mind, oh
And all the wrongs she committed
She was numb and she was so co-dependent
She was young and all she had was the city
But I don't mind, I don't mind

And I know (Know)
That she's capable of anything, it's riveting
But when (When)
You wake up, she's always gone, gone, gone, oh

In the night, she hears him calling
In the night, she's dancin' to relieve the pain
She'll never walk away
I don't think you understand
In the night, when she comes crawlin'
Dollar bills and tears keep fallin' down her face
She'll never walk away
I don't think you understand

He sang a song when he did it
He was cold and he was so unforgiving
Now she dances to the song on the minute
Yeah, all the time (All the time), all the time (All the time), oh
It make her weak when she hear it
And it got her on her knees like religion
She was young and she was forced to be a woman
Yeah, all the time (All the time), all the time (All the time)

And I know (Know)
That she's capable of anything, it's riveting
But when (When)
You wake up, she's always gone, gone, gone, oh

In the night, she hears him calling
In the night, she's dancin' to relieve the pain
She'll never walk away
I don't think you understand
In the night, when she comes crawlin' (Yeah)
Dollar bills and tears keep fallin' down her face (Fallin' down her face)
She'll never walk away
I don't think you understand
Oh, baby
I don't think you understand (Woo)
I don't think you understand (Ohh)
I don't think you understand
Oh, no, no, no
I don't think you understand (Hey)

In the night, she hears him calling (Yeah)
In the night, she's dancin' to relieve the pain (To relieve the pain)
She'll never walk away (No-no-no-no-no)
I don't think you understand (Hey)
In the night, when she comes crawlin' (Ooh)
Dollar bills and tears keep fallin' down her face (It's fallin' down her face)
She'll never walk away
I don't think you understand "
62,Me Too,Meghan Trainor," 
Ow!

Who's that sexy thing I see over there?
That's me, standin' in the mirror
What's that icy thing hangin' 'round my neck? Mm
That's gold, show me some respect (Oh-ah)

I thank God every day (Uh-huh)
That I woke up feelin' this way (Uh-huh)
And I can't help lovin' myself
And I don't need nobody else, no

If I was you, I'd wanna be me too
I'd wanna be me too, I'd wanna be me too
If I was you, I'd wanna be me too
I'd wanna be me too, I'd wanna be me too

I walk in like a dime piece
I go straight to VIP
I never pay for my drinks
My entourage behind me
My life's a movie, Tom Cruise
So bless me, baby, achoo
And even if they tried to
They can't do it like I do

I thank God every day (Thank God, uh-huh)
That I woke up feelin' this way (And I feel good, uh-huh)
And I can't help lovin' myself (Woo)
And I don't need nobody else, no (No, no, baby)

If I was you, I'd wanna be me too
I'd wanna be me too, I'd wanna be me too (Oh, ayy)
If I was you (I would wanna), I'd wanna be me too
I'd wanna be me too, I'd wanna be me too (Hey, hey)

Ow! Turn the bass up
Turn the bass up
Ow! Turn the bass up
Let's go

I thank God every day (Said, I thank God, uh-huh)
That I woke up feelin' this way (Uh-huh)
And I can't help lovin' myself (Ow!)
And I don't need nobody else, no (No, no, baby)

If I was you, I'd wanna be me too
I'd wanna be me too, I'd wanna be me too (Oh)
If I was you, I'd wanna be me too
I'd wanna be me too, I'd wanna be me too (Hey, hey, hey, yeah)
If I was you, I'd wanna be me too
I'd wanna be me too, I'd wanna be me too
If I was you, I'd wanna be me too
I'd wanna be me too, I'd wanna be me too "
63,Ex's & Oh's,Elle King,"
Well, I had me a boy, turned him into a man
I showed him all the things that he didn't understand, woah
And then I let him go
Now there's one in California who's been cursin' my name
'Cause I found me a better lover in the UK, hey-hey
Until I made my getaway

One, two, three, they gonna run back to me
'Cause I'm the best baby that they never gotta keep
One, two, three, they gonna run back to me
They always wanna come, but they never wanna leave

Ex's and the oh, oh, oh's
They haunt me like ghosts
They want me to make 'em oh, oh, oh
They won't let go, ex's and oh's

I had a summer lover down in New Orleans
Kept him warm in the winter, left him frozen in the spring, my, my
How the seasons go by
I get high and I love to get low
So the hearts keep breaking and the heads just roll, you know
That's how the story goes

One, two, three, they gonna run back to me
'Cause I'm the best baby that they never gotta keep
One, two, three, they gonna run back to me
They always wanna come, but they never wanna leave

Ex's and the oh, oh, oh's
They haunt me like ghosts
They want me to make 'em oh, oh, oh
They won't let go
My ex's and the oh, oh, oh's
They haunt me like ghosts
They want me to make 'em oh, oh, oh
They won't let go, ex's and oh's


One, two, three, they gonna run back to me
Climbing over mountains and a-sailing over seas
One, two, three, they gonna run back to me
They always wanna come, but they never wanna leave

My ex's and the oh, oh, oh's
They haunt me like ghosts
They want me to make 'em oh, oh, oh
They won't let go
Ex's and the oh, oh, oh's
They haunt me like a-ghosts
They want me to make 'em oh, oh, oh
They won't let go, ex's and oh's "
64,Die a Happy Man,Thomas Rhett," 
Baby, last night was hands down
One of the best nights, mm, that I've had, no doubt
Between the bottle of wine and the look in your eyes and the Marvin Gaye
Then we danced in the dark under September stars in the pourin' rain

And I know that I can't ever tell you enough
That all I need in this life is your crazy love

If I never get to see the Northern Lights
Or if I never get to see the Eiffel Tower at night
Oh, if all I got is your hand in my hand
Baby, I could die a happy man

A happy man, baby, mm

Baby, that red dress brings me to my knees
Oh, but that black dress makes it hard to breathe
You're a saint, you're a goddess, the cutest, the hottest, a masterpiece
It's too good to be true, nothin' better than you in my wildest dreams

And I know that I can't ever tell you enough
That all I need in this life is your crazy love

If I never get to see the Northern Lights
Or if I never get to see the Eiffel Tower at night
Oh, if all I got is your hand in my hand
Baby, I could die a happy man, yeah, yeah

Mm, mm-mm

I don't need no vacation, no fancy destination
Baby, you're my great escape
We could stay at home, listen to the radio
And dance around the fireplace

Oh, if I never get to build my mansion in Georgia
Or drive a sports car up the coast of California
Oh, if all I got is your hand in my hand
Baby, I could die a happy man
Baby, I could die a happy man
Oh, I could die a happy man

You know I could, girl
I could die, I could die a happy man
Mm-mm "
65,White Iverson,Post Malone," 
Double OT
I'm a new three
Saucin', saucin', I'm saucin' on you
I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh (Swaggin')
I'm ballin', I'm ballin', Iverson on you (Swish, ooh, ayy)
Watch out, watch out, watch out, yeah
That's my shot, that's my shot, that's my shot, yeah
Spendin', I'm spendin' all my fuckin' pay

I got me some braids and I got me some hoes
Started rockin' the sleeve, I can't ball with no Joes
You know how I do it, Concords on my toes
(This shit is hard) Oh
I ain't rich yet, but you know I ain't broke, ah
So if I see it, I like it, buy that from the store, ah (Store, ah)
I'm with some white girls and they love them the coca (Coca)
Like they OT
Double OT like I'm KD, smokin' OG (Smokin' OG)
And you know me, in my 2-3s and my gold teeth (And my gold teeth)
Bitch, I'm smiling, bet you see me from the nosebleeds (Nosebleeds)
I'm the new three and I change out to my new 3s (To my new 3s)

White Iverson
When I started ballin', I was young
You gon' think about me when I'm gone
I need that money like the ring I never won, I won
Saucin', saucin', I'm saucin' on you
I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh
I'm ballin', I'm ballin', Iverson on you
Watch out, watch out, watch out, yeah
That's my shot, that's my shot, that's my shot, yeah
Spendin', I'm spendin' all my fuckin' pay

Ooh, Stoney
Cigarettes and a headband
Commas, commas in my head, man
Slumped over like a dead man
Red and black, 'bout my bread, man
I'm the answer, never question
Lace up, learn a lesson
Bitch, I'm saucin' (Wow), I do this often, don't do no talkin' (No)
My options right when I walk in, jump all them Jordans (Ooh)
I'm ballin', money jumpin'
Like I'm Davis from New Orleans
Or bitch, I'm Harden, I don't miss nothin'
Fuck practice, this shit just happens, know y'all can't stand it (Ayy)
I have it, I never pass it, I work my magic
High average, ball on these bastards, it makes me happy
It's tragic, I make it happen, and all y'all Shaqtin'
White Iverson
When I started ballin', I was young
You gon' think about me when I'm gone
I need that money like the ring I never won, I won
Saucin', saucin', I'm saucin' on you
I'm swaggin', I'm swaggin', I'm swaggin', oh-ooh
I'm ballin', I'm ballin', Iverson on you
Watch out, watch out, watch out, yeah
That's my shot, that's my shot, that's my shot, yeah
Spendin', I'm spendin' all my fuckin' pay

Ooh-ooh
Ooh-ooh
Ooh-ooh
Ooh-ooh "
66,Close,Nick Jonas ," 
Oh, damn, oh, damn, oh, damn, I'm so perplexed
With just one breath, I'm locked in
Oh, damn, oh, damn, oh, damn, I'm so perplexed
Oh, that it's almost shockin'
I know, I know you know you're scared
Your heart, your mind, your soul, your body, yeah
They won't, they won't, they won't be careful
But I guess that you don't know me

'Cause if I want you, then I want you, babe
Ain't goin' backwards, won't ask for space
'Cause ""space"" was just a word made up
By someone who's afraid to get too

Close, ooh-ooh
Oh, so close, ooh-ooh
I want you close, ooh-ooh
'Cause ""space"" was just a word made up
By someone who's afraid to get
Close, ooh-ooh
Oh, so close, ooh-ooh
I want you close, ooh-ooh
Oh, I want you close, then close ain't close enough, no

Oh, man, oh, man, I am not
Really known for ever bein' speechless (Yeah, yeah)
But now, but now, somehow
My words roll off my tongue right onto your lips, ah (Oh, babe)
I'm keepin' cool while you keep smilin'
Sayin' all the things I'm thinkin' (Oh, baby, yeah)
Oh, man, oh, man, I am like you
So I want proof I'm what you're feelin' (Oh)

Because if I want you, then I want you, babe
Ain't goin' backwards (Goin' backwards), won't ask for space
'Cause ""space"" is just a word made up
By someone who's afraid to get too

Close, ooh-ooh (Ooh-ooh)
Oh, so close, ooh-ooh
I want you close, ooh-ooh (Yeah, baby)
'Cause ""space"" was just a word made up
By someone who's afraid to get
Close, ooh-ooh (Ooh-ooh)
Oh, so close, ooh-ooh
I want you close, ooh-ooh (I want you)
Oh, I want you close, then close ain't close enough, no
'Cause if I want you, then I want you, babe
Ain't goin' backwards, won't ask for space
'Cause ""space"" was just a word made up
By someone who's afraid to get too
Close

Close, ooh-ooh (Close, babe)
Oh, so close, ooh-ooh (Oh, baby)
I want you close, ooh-ooh (Yeah, baby, yeah)
'Cause ""space"" was just a word made up
By someone who's afraid to get
Close, ooh-ooh (So get close, baby)
Oh, so close, ooh-ooh (Oh, baby, oh)
I want you close, ooh-ooh (Can you tell me?)
Oh, I want you close, then close ain't close enough, no

Yeah, baby (Close)
Oh, tell me, baby, what you want (Close), ooh-ooh
Oh, I want you close, then close ain't close enough, no
 "
67,Unsteady,X Ambassadors," 
Hold, hold on, hold on to me
'Cause I'm a little unsteady, a little unsteady
Hold, hold on, hold on to me
'Cause I'm a little unsteady, a little unsteady

Mama, come here
Approach, appear
And Daddy, I'm alone
'Cause this house don't feel like home

If you love me, don't let go (Hold) Woah
If you love me, don't let go (Hold)

Hold, hold on, hold on to me
'Cause I'm a little unsteady, a little unsteady
Hold, hold on, hold on to me
'Cause I'm a little unsteady, a little unsteady

Mother, I know
That you're tired of bein' alone
Dad, I know you're tryin'
To fight when ya feel like flyin'

But if you love me, don't let go (Hold) Woah
If you love me, don't let go (Hold)

Hold, hold on, hold on to me
'Cause I'm a little unsteady, a little unsteady
Hold, hold on, hold on to me
'Cause I'm a little unsteady, a little unsteady
Hold, hold on, hold on to me
'Cause I'm a little unsteady, a little unsteady "
68,Sucker for Pain,Lil Wayne - Wiz Khalifa Imagine Dragons Logic ," 
I torture you
Take my hand through the flames
I torture you
I'm a slave to your games (I'm just a sucker for pain)
I wanna chain you up, I wanna tie you down
Oooohh, I'm just a sucker for pain (Dolla $ign)

I'm a sucker for pain
I got the squad tatted on me from my neck to my ankles
Pressure from the man got us all in rebellion
We gon' go to war, yeah, without failure (Ooh yeah)
Do it for the fam dog, ten toes down dog
Love and the loyalty, that's what we stand for
Alienated by society
All this pressure give me anxiety (Anxiety)
Walk slow through the fire
Like, who gon' try us?
Feeling the world go against us ('Gainst us)
So we put the world on our shoulders

I torture you
Take my hand through the flames
I torture you
I'm a slave to your games (I'm just a sucker for pain)
I wanna chain you up, I wanna tie you down
Oooohh, I'm just a sucker for pain

I been at it with my homies, it don't matter, you don't know me
I been rollin' with my team, we the illest on the scene
I been riding 'round the city with my squad
I been riding 'round the city with my squad
We just posted, getting crazy, living like this is so amazing
Hold up, take a step back when we roll up 'cause I know what
We been loyal, we been fam, we the ones you trust in
Won't hesitate to go straight to your head like a concussion
I know I been bussin', no discussion for my family
No hesitation, through my scope I see my enemy
Like what's up? Hold up, we finna re-load up
Yes, I re-load up, I know what up, I know what up

I torture you
Take my hand through the flames
I torture you
I'm a slave to your games (I'm just a sucker for pain)
I wanna chain you up, I wanna tie you down
Oooohh, I'm just a sucker for pain
Uh, devoted to destruction
A full dosage of detrimental dysfunction
I'm dying slow but the devil tryna rush me
See, I'm a fool for pain, I'm a dummy
Might cut my head off right after I slit my throat
Tongue kiss a shark, got jealous bitches up in the boat
Eating peanut butter and jelly fishes on toast
And if I get stung, I get stoked, might choke
Like I chewed a chunk of charcoal, naked in the North Pole
That's why my heart cold, full of sorrow, the lost soul
And only Lord knows when I'm coming to the crossroads
So I don't fear shit but tomorrow
And I'm a sucker for pain, it ain't nuttin' but pain
You just fuckin' complain, you ain't tough as you claim
Just stay up in your lane, just don't fuck with Lil Wayne
I'ma jump from my plane or stand in front of a train
'Cause I'm a sucker for pain
Used to doing bad now we feel like we just now gettin' it
Ain't got no other way so we start it and finish it
No pain, no gain
Never stand down, made our own way
Never going slow, we pick up the pace
This is what we wanted from a young age
No emotion, that's what business is
Lord have mercy on the witnesses

I torture you
Take my hand through the flames
I torture you
I'm just a sucker for pain

More pain
Got me beggin', beggin', beggin', beggin', beggin', beggin'
For more pain
Got me beggin', beggin', beggin', beggin', beggin', beggin'
For more pain
Got me beggin', beggin', beggin', beggin', beggin', beggin'
For more pain
Got me beggin'... "
