Rank,Musica,Artista,Letra
46,Mine,Taylor Swift," 
Oh-oh, oh-oh
Oh-oh, oh-oh

You were in college working part time waitin' tables
Left a small town, never looked back
I was a flight risk with a fear of falling
Wonderin' why we bother with love if it never lasts

I say, ""Can you believe it?""
As we're lyin' on the couch
The moment I could see it
Yes, yes, I can see it now

Do you remember, we were sittin' there by the water?
You put your arm around me for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

Flash forward and we're takin' on the world together
And there's a drawer of my things at your place
You learn my secrets and you figure out why I'm guarded
You say we'll never make my parents' mistakes

But we got bills to pay
We got nothing figured out
When it was hard to take
Yes, yes, this is what I thought about

Do you remember, we were sittin' there by the water?
You put your arm around me for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine
Do you remember all the city lights on the water?
You saw me start to believe for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

Oh-oh, oh-oh

And I remember that fight, 2:30AM
As everything was slipping right out of our hands
I ran out crying and you followed me out into the street
Braced myself for the goodbye
'Cause that's all I've ever known
Then you took me by surprise
You said, ""I'll never leave you alone""
You said, ""I remember how we felt sitting by the water
And every time I look at you, it's like the first time
I fell in love with a careless man's careful daughter
She is the best thing that's ever been mine""

Hold on, make it last
Hold on, never turn back
(Hold on) You made a rebel of a careless man's careful daughter (Make it last)
(Hold on) You are the best thing that's ever been mine (Hold on)

Yes, yes, do you believe it? (Hold on)
Yes, yes, we're gonna make it now (Hold on)
Yes, yes, I can see it
Yes, yes, I can see it now "
47,Only Girl In the World,Rihanna,"
La-la-la-la
La-la-la-la
La-la-la-la (Uh, yeah)
La-la-la-la

I want you to love me
Like I'm a hot ride (Uh, yeah)
Be thinking of me (Uh)
Doing what you like (Haha)
So, boy, forget about the world
'Cause it's gon' be me and you tonight (Yeah)
I wanna make you beg for it
Then I'ma make you swallow your pride, oh (Uh, uh)

Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
How to make you feel like a man, yeah
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only one

Want you to take it (Uh)
Like a thief in the night (Uh)
Hold me like a pillow
Make me feel right (Uh)
Baby, I'll tell you all my secrets that I'm keeping
You can come inside (Yeah)
And when you enter, you ain't leaving
Be my prisoner for the night, oh

Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
Like I'm the only one who knows your heart
Only one

Take me for a ride, ride
Oh, baby, take me high, high
Let me make you rise, rise
Oh, make it last all night, night
Take me for a ride, ride
Oh, baby, take me high, high
Let me make you rise, rise
Make it last all night
Want you to make me feel
Like I'm the only girl in the world
Like I'm the only one that you'll ever love
Like I'm the only one who knows your heart
Only girl in the world
Like I'm the only one that's in command
'Cause I'm the only one who understands
How to make you feel like a man
Only girl in the world
Girl in the world
Only girl in the world
Girl in the world "
48,Live Like We're Dying,Kris Allen,
49,Hard,Rihanna," 
Yeah, yeah, yeah (Yeah, yeah, yeah, yeah, yeah, yeah)
Yeah, yeah, yeah (Ah yeah, yeah, yeah yeah, yeah, yeah)
Ah yeah yeah yeah (Ah yeah yeah yeah, haha)
Ah yeah (Ah yeah) ah yeah (Ah yeah, ah yeah)
Ah yeah (Ah yeah) yeah (Yeah)
Ah yeah (Ah yeah) ah yeah (Ah yeah)
Ah yeah (Ah yeah) yeah (Yeah)

They can say whatever, I'ma do whatever
No pain is forever, yup! You know this (Young!)
Tougher than a lion, ain't gon' needa try it
I live where the sky ends, yup! You know this (Young!)
Never lying, truth-teller
That Rihanna reign just won't let up
All-black on, blacked-out shades (Shades)
Blacked-out Maybach
I'ma rock this shit like fashion
As in, going 'til they say stop (Hold up)
And my runway never looked so clear
But the hottest bitch in heels right here (Here)
No fear, and while you're getting your cry on
I'm getting my fly on
Sincere, I see you aiming at my pedestal
I better let you know

That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
So hard (Yeah!) so hard (Yeah!)
So hard (Yeah!) so hard (Yeah!)

Brrah, ah (Yeah, yeah, yeah)
That Rihanna reign just don't let up
Brrah, ah, ah (Yeah, yeah, yeah)
That Rihanna reign just don't let up
Brrah, ah (Yeah, yeah, yeah)
That Rihanna reign just don't let up
So hard (Yeah!) so hard (Yeah!)
So hard (Yeah!) so hard (Yeah!)

All up on it, know you wanna clone it
Ain't like me, that chick too phony (Young!)
Ride this beat, beat, beat like a pony
Meet me at the top, top, top getting lonely (Young!)
Who think they test me now?
Run through your town, I shut it down
Brilliant, resilient
Fan mail from twenty-seven million (Young!)
And I want it all
It's gonna take more than that, hope that ain't all you got
I need it all (Hold up!)
The money, the fame, the cars, the clothes
I can't just let you run up on me like that
All on me like that, yeah
I see you aiming at my pedestal
So I think I gotta let you know
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
So hard (Yeah!) so hard (Yeah!)
So hard (Yeah!) so hard (Yeah!)

It's go hard or go home, back to your residence
Soon the Red Dogs give the block back to the presidents
I used to run my whole block like Obama them
You ain't gotta believe me, go ask my momma them
Couldn't even come in my room, smelled like a kilo
Look like me and two of my boys playing casino
Count the style I keep in my bag, they can't afford it
Tell 'em ""Give me back my swag,"" they tryna clone it
See my Louis chucks, Louis flag, Louis frames
Louis belt, what that make me, Louis Mane?
I'm in the all-white party wearing all black
With my new black watch, call it the heart attack
Cardiac arrest, Carti'ac a wrist
Yeah, they say they hard, they ain't hard as this
Hard: the one word describes me
If I wasn't doing this, you know where I'd be to 'em
Where them girls talking trash? Where them girls talking trash?
Where they at? Where they at? Where they at?
Where them bloggers at? Where them bloggers at?
Where they at? Where they at? Where they at?
Where your lighters at? Where your lighters at?
Where they at? Where they at? Where they at?
So hard (Yeah!) so hard (Yeah!)
So hard (Yeah!) so hard (Yeah!)

That I, I, I, I'm so hard (Yeah!)
Yeah, yeah, yeah, I'm so hard (Yeah!)
That I, I, I, I'm so hard (So hard)
Yeah, yeah, yeah, I'm so hard (Too hard)
So hard, so hard (So hard)
So hard, so hard (Too hard)

That I, I, I "
50,Young Forever,Jay-Z," 
Let's dance in style, let's dance for a while
Heaven can wait, we're only watching the skies
Hoping for the best but expecting the worst
Are you gonna drop the bomb or not?
Let us die young or let us live forever
We don't have the power but we never say never
Sitting in a sandpit, life is a short trip
The music's for the sad men

Forever young, I wanna be forever young
Do you really want to live forever, forever, and ever? (Uh)
Forever young (Young), I wanna be forever young (Forever young)
(Ayy, may the best of your todays be the worst of your tomorrows)
Do you really want to live forever, forever? Forever young
(But we ain't even thinkin' that far, ya know what I mean?)

So we living life like a video (Video)
Where the sun is always out and you never get old
And the champagne's always cold and the music's always good
And the pretty girls just happen to stop by in the hood
And they hop they pretty ass up on the hood of that pretty ass car
Without a wrinkle in today 'cause there's no tomorrow
Just a picture-perfect day that last a whole lifetime
And it never ends 'cause all we have to do is hit rewind
So let's just stay in the moment, smoke some weed, drink some wine
Reminisce, talk some shit, forever young is in your mind
Leave a mark they can't erase, neither space nor time
So when the director yells cut, I'll be fine
I'm forever young

Forever young, I wanna be forever young
Do you really want to live forever, forever, and ever?
Forever young, I wanna be forever young (Forever young)
Do you really want to live forever, forever? Forever young

Fear not when, fear not why, fear not much while we're alive
Life is for living, not living uptight, 'til you're somewhere up in the sky
Fear not die, I'll be alive for a million years, bye bye's
Are not for legends, I'm forever young, my name shall survive
Through the darkest blocks, over kitchen stoves, over Pyrex pots
My name shall be passed down to generations
While debating up in barbershops
Young slung, hung here, showed that a nigga from here
With a little ambition, just what we can become here (Yeah)
And as the father pass the story down to his son's ears
Young'll get younger every year, yeah
So if you love me, baby, this is how you let me know
Don't ever let me go, that's how you let me know, baby

Forever young, I wanna be forever young
Do you really want to live forever, forever, and ever?
Forever young, I wanna be forever young (Forever young)
Do you really want to live forever, forever? Forever young
(Just let it run)
Slamming Bentley doors, hopping outta Porsches
Popping up on Forbes' list, gorgeous (Hold up)
Niggas thought I lost it, they be talking bullshit
I be talking more shit, they nauseous (Hold up)
I'll be here forever, you know I'm on my fall shit
And I ain't with foreclosure, I will never forfeit
Less than four bars, Guru bring the chorus in
Did you get the picture yet?
I'm painting you a portrait of Young

Forever young, I wanna be forever young (Forever young)
Do you really want to live forever, forever? Forever young "
51,Blah Blah Blah,Kesha," 
Ah

Blah, blah, blah, blah, bl-bl-blah, blah, blah
Coming out'cha mouth with'cha blah, blah, blah
Zip your lip like a padlock (Yeah)
And meet me in the back with the Jack at the jukebox (back, back)
I don't really care where you live at (Aw)
Just turn around, boy, let me hit that
Don't be a little bitch with your chit chat
Just show me where your dick's at

Mu-mu-mu-music's up (Up)
Listen hot stuff (Stuff), I'm in love (Love) with this song
So just hush (Hush)
Baby, shut up (Uh)
Heard enough

Stop ta-ta-talking that blah, blah, blah
Think you'll be getting this?
Nah, nah, nah
Not in the back of my car-ar-ar
If you keep talking that blah, blah, blah, blah, blah

Boy, c'mon and get my rocks off
Come put a little love in my glove box
Wanna dance, with no pants on? (Holla!)
Meet me in the back with the Jack at the jukebox
(Aw) So cut to the chase, kid
'Cause I know you don't care what my middle name is
I wanna be naked and you're wasted

Mu-mu-mu-music's up (Up)
Listen hot stuff (Stuff), I'm in love (Love) with this song
So just hush (Hush)
Baby, shut up (Uh)
Heard enough

Stop ta-ta-talking that blah, blah, blah
Think you'll be getting this?
Nah, nah, nah
Not in the back of my car-ar-ar
If you keep talking that blah, blah, blah, blah, blah

You be delaying, you always saying some ​shit (So?)
You say I'm playin', I'm never layin' the dick (Layin')
Saying, ""Blah, blah, blah""
'Cause I don't care who you are in this bar
It only matters who I is
Is-is-is-is-is-is-is-is-is-is-is-is-is-is-is-is-is-is-is-is-is-is
Stop ta-ta-talking that blah, blah, blah
Think you'll be getting this?
Nah, nah, nah
Not in the back of my car-ar-ar
If you keep talking that blah, blah, blah, blah, blah (Oh)
Blah, blah, blah
Think you'll be getting this?
Nah, nah, nah
Not in the back of my car-ar-ar
If you keep talking that blah, blah, blah, blah, blah

Oh
Blah, blah, blah
Stop talking!
Stop ta-ta-talking that— "
52,Bottoms Up,Trey Songz," 
Yeah, come here (Kane is in the building, nigga)
(Oh-oh-oh-oh, ay) It's Mr. Steal Yo Girl
(Oh-oh-oh-oh, ay) It's Mr. Steal Yo Girl
(Oh-oh-oh-oh) Hey girl, hey girl
(Oh-oh-oh) hey girl, hey girl
Leggo

Bottoms up, bottoms up, ayy, what's in ya cup?
Got a couple bottles, but a couple ain't enough
Bottoms up, bottoms up, throw your hands up
Tell security we 'bout to tear this club up
Bottoms up, bottoms up, pocket full of green
Girl, you know I love the way you shake it in them jeans
Bottoms up, bottoms up, throw ya hands up
Bottoms up, bottoms up, bottoms up, up, up

You know what it is, girl, we back up in this thang
Money stay in my pocket, girl, I'm like a walkin' bank
Tell me whatcha drank, tell me whatcha thank
If I go get these bottles, we go alcohol insane

Callin' all the girls, do you hear me?
All around the world, city to city
Cheers to the girls, throw a deuce to the guys
Now I got a chicken and a goose in the ride
Gettin' loose in the ride
Hatin' ass nigga you can move to the, move to the, move to the side

Bottoms up, bottoms up, ayy, what's in ya cup?
Got a couple bottles, but a couple ain't enough
Bottoms up, bottoms up, throw your hands up
Tell security we 'bout to tear this club up
Bottoms up, bottoms up, pocket full of green
Girl, you know I love the way you shake it in them jeans
Bottoms up, bottoms up, throw ya hands up
Bottoms up, bottoms up, bottoms up, up, up

My vision's blurred (Come here), my words slurred (Come here)
It's jam-packed (Yeah), a million girls (Hey)
And I ain't tryna leave, though
We drunk so let me be your alcohol hero

Callin' all the girls (Girls), do you hear me? (Girls)
All around the world, city to city (Yeah)
Cheers to the girls, throw a deuce to the guys
Now I got a chicken and a goose in the ride
Gettin' loose in the ride
Hatin' ass nigga you can move to the move to the move to the side

Bottoms up, bottoms up, ayy, what's in ya cup?
Got a couple bottles, but a couple ain't enough
Bottoms up, bottoms up, throw your hands up
Tell security we 'bout to tear this club up
Bottoms up, bottoms up, pocket full of green
Girl, you know I love the way you shake it in them jeans
Bottoms up, bottoms up (Uh-huh), throw ya hands up (Uh)
Bottoms up, bottoms up (Uh), bottoms up, up, up (Yo)
Could I get that 'trón? Could I get that Remy?
Could I get that Coke? Could I get that Henny?
Could I get that margarita on the rock-rock-rocks?
Could I get that salt all around that rim, rim, rim, rim?
Trey, I was like, ""Yo, Trey
Do you think you could buy me a bottle of Rosé?""
Okay, let's get it now
I'm with a bad bitch, he's with his friends
I don't say, ""Hi"", I say, ""Keys to the Benz""
Keys to the Benz? Keys to the Benz
Motherfuckin' right, yeah, V to the 10
If a bitch tryna get cute I'ma stomp her
Throw a lot of money at her then yell, ""Fuck her! Fuck her! Fuck her!""
Then yell, ""Fuck her!""
Then I'ma go get my Louisville Slugger
Excuse me, I'm sorry, I'm really such a lady
I rep Young Money, you know, Slim, Baby?
And we be doing donuts while we wavin' the .380
We give a lot of money to the babies out in Haiti
Yellin', ""All around the world
Do you hear me?"", ""Do you like my body? Anna Nicki""
Rest in peace to Anna Nicole Smith
Yes, my dear, you're so explosive
Say, ""Hi"" to Mary, Mary and Joseph
Now, bottoms up and double my dosage
Bottoms up, bottoms up, ayy, what's in ya cup?
Got a couple bottles, but a couple ain't enough
Bottoms up, bottoms up, throw your hands up
Tell security we 'bout to tear this club up
Bottoms up, bottoms up, pocket full of green
Girl, you know I love the way you shake it in them jeans
It's not that I'm drunk, I'm, I'm, I'm, I'm on that
Bottoms up, bottoms up, throw ya hands up (I'm beat)
Bottoms up, bottoms up, bottoms up, up, up
I'm, I'm, I'm, I'm good, I'm good

Trigga Trey, Nicki M., let's get it
Bottoms up (Come here!), bottoms up, bottoms up
I-I-I-I I am Zolanski (Bottoms up)
I'm Roman (Bottoms up)
Yeah "
53,Do You Remember,Jay Sean," 
Hey! Jay Sean, hey! (Mmh, yeah)
Sean Paul
Lil Jon, ah!
This one right here (Alright)
Is for all the ladies (Alright)
Ladies, who want to take it back (Oh no)
Holler at 'em, Jay!

I've been thinking about you
And how we used to be, yeah
Back when, it didn't have to end
We can start again

There's nothing left to say
Don't waste another day
Just you and me tonight
Everything will be okay
If it's alright with you
Then it's alright with me
Baby let's take this time
Let's make new memories
(Let's go!)

Do you remember?
Do you remember?
Do you remember?
All of the times we had
Do you remember?
Do you remember?
Do you remember?
All of the times we had
Let's bring it back, oh oh (Bring it back!)
Let's bring it back, oh oh (Bring it back!)
Let's bring it back, oh oh (Bring it back!)
Let's bring it back, oh oh (Bring it back!)
Let's bring it back

Yo Jay, sing to these ladies!

So long, since you've been missing
It's good to see you again
How are you? How ya doin'?
And how about we, don't let this happen again
(Let's go!)

There's nothing left to say
Don't waste another day
Just you and me tonight
Everything will be okay
If it's alright with you (Hey!)
Then it's alright with me (Oh, oh, oh-ooh) (Hey!)
Baby let's take this time (Hey!)
Let's make new memories
(Let's go!)
Do you remember?
Do you remember? (Hey!)
Do you remember? (Oh-oh, ooh, yeah)
All of the times we had
Do you remember? (Do you remember?) (Hey!)
Do you remember? (Do you remember?)
Do you remember? (Oh oh) (Hey!)
All of the times we had (Do you remember?)
Let's bring it back, oh oh (Bring it back!)
Let's bring it back, oh oh (Bring it back!)
Let's bring it back, oh oh (Bring it back!) (Back)
Let's bring it back, oh oh (Bring it back!) (Yo)
Let's bring it back (Ay girl, yo)

Bring it back to the time when you and me had just begun
When I was still your number one
Well it might seem far-fetched baby girl, but it can be done
I've got this feeling fire blazing and it's hot just like the sun
Know you feel it too, my girl
Just free it up, may the good vibes run
Girl take a sip of the champagne
Take a likkle trip down my lane my girl
Wildin' out every night weh you'll feel alright
Make I tell you this girl atta my world
Don't change, I'ma not rearrange that girl
Make mi tell you this straight this is a my word
A mi hear seh you want, come kiss this, girl cau' you miss this?
That's what I heard
That's what I heard (Mmh...)
That's what I heard
Word, girl (Tonight)

There's nothing left to say
Don't waste another day (Don't waste another day, no) (Hey!)
Just you and me tonight (Hey!)
Everything will be okay (Hey!)
If it's alright with you (Hey!)
Then it's alright with me (Hey!)
Baby let's take this time (Hey!)
Let's make new memories
(Let's go!)

Do you remember?
Do you remember?
Do you remember?
All of the times we had (All of the times)
Do you remember? (Hey!)
Do you remember? (Do you remember?)
Do you remember? (Whoa) (Hey!)
All of the times we had (Do you remember?)
Let's bring it back, oh oh (Let's bring it back, yeah)
Let's bring it back, oh oh (Bring it back)
Let's bring it back, oh oh (Let's bring it back, yeah)
Let's bring it back, oh oh
Let's bring it back "
54,All the Right Moves,OneRepublic," 
Ah, ooh

All the right friends in all the right places
So yeah, we're going down
They've got all the right moves and all the right faces
So yeah, we're going down

Let's paint the picture of the perfect place
They've got it better than when anyone's told ya
They'll be the King of Hearts, and you're the Queen of Spades
Then we'll fight for you like we were your soldiers
I know we got it good, but they got it made
And their grass is getting greener each day
I know things are looking up, but soon they'll take us down
Before anybody's knowing our name

They've got all the right friends in all the right places
So yeah, we're going down
They've got all the right moves and all the right faces
So yeah, we're going down

They say, ""Everybody knows, everybody knows where we're going
Yeah, we're going down""
They say, ""Everybody knows, everybody knows where we're going
Yeah, we're going down""

Do you think I'm special? Do you think I'm nice?
Am I bright enough to shine in your spaces?
Between the noise you hear, and the sounds you like
Are we just sinking in an ocean of faces?
It can't be possible that rain could fall
Only when it's over our heads
The sun is shining everyday, but it's far away
Over the world instead

They've got, they've got all the right friends in all the right places
So yeah, we're going down
They've got all the right moves and all the right faces
So yeah, we're going down

They say, ""Everybody knows, everybody knows where we're going
Yeah, we're going down""
They say, ""Everybody knows, everybody knows where we're going
Yeah, we're going down""

It don't matter what you see
I know I could never be
Someone that'll look like you
It don't matter what you say
I know I could never fake
Someone that could sound like you
All the right friends in all the right places
So yeah, we're going down
They've got all the right moves and all the right faces
So yeah, we're going down
All the right friends in all the right places
So yeah, we're going down
They've got all the right moves and all the right faces
So yeah, we're going down

They say, ""Everybody knows, everybody knows where we're going
Yeah, we're going down""
They say, ""Everybody knows, everybody knows where we're going
Yeah, we're going down""

Yeah, we're going down
Yeah, we're going down
All the right moves, hey
Yeah, we're going down (They say)
All the right moves, hey
Yeah, we're going down "
55,According to You,Orianthi," 
According to you
I'm stupid, I'm useless
I can't do anything right
According to you
I'm difficult, hard to please
Forever changing my mind
I'm a mess in a dress
Can't show up on time
Even if it would save my life
According to you
According to you

But according to him
I'm beautiful, incredible
He can't get me out of his head
According to him
I'm funny, irresistible
Everything he ever wanted
Everything is opposite
I don't feel like stopping it
So baby, tell me what I've got to lose
He's into me for everything I'm not
According to you

According to you
I'm boring, I'm moody
And you can't take me any place
According to you
I suck at telling jokes
'Cause I always give it away
I'm the girl with the worst attention span
You're the boy who puts up with that
According to you
According to you

But according to him
I'm beautiful, incredible
He can't get me out of his head
According to him
I'm funny, irresistible
Everything he ever wanted
Everything is opposite
I don't feel like stopping it
So baby, tell me what I've got to lose
He's into me for everything I'm not
According to you

I need to feel appreciated
Loved, not hated, oh, no
Why can't you see me through his eyes?
It's too bad you're making me decide

But according to me
You're stupid, you're useless
You can't do anything right

But according to him
I'm beautiful, incredible
He can't get me out of his head
According to him
I'm funny, irresistible
Everything he ever wanted
Everything is opposite
I don't feel like stopping it
Baby, tell me what I've got to lose
He's into me for everything I'm not
According to you (You, you)
According to you (You, you)

According to you
I'm stupid
I'm useless
I can't do anything right "
56,My Chick Bad,Ludacris," 
My chick bad, my chick hood
My chick do stuff that your chick wish she could
My-my chick bad, my chick hood
My chick do stuff that your chick wish she could
(DTP!)
My-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours
My-my-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours

Listen, I'm sayin' my chick bad, my chick hood
My chick do stuff that your chick wish she could
My chick bad, badder than yours
My chick do stuff that I can't even put in words
Her swagger don't stop, her body won't quit
So fool pipe down, you ain't talkin 'bout shit
M-m-my chick bad, tell me if you seen her
She always bring the racket like Venus and Serena
All white top, all white belt
And all white jeans, body lookin' like milk
No-no time for games, she's full grown
My chick bad, tell yo' chick to go home

My chick bad, my chick hood
My chick do stuff that your chick wish she could
My-my chick bad, my chick hood
My chick do stuff that your chick wish she could
(Let's go!)
My-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours
My-my-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours

Now-now-now-now-now-now, now your girl might be sick but my girl's sicker
She rides that dick and she handles her liquor
Will knock a bitch out, annnnd fight
Comin' out swingin' like Tiger Woods' wife
Yeahhh, she could get a little hasty
Chicks better cover up they chest like pasties
Couple girlfriends and they ALL a little crazy
Comin down the street like a parade, Macy's
(Whoo!) I fill 'er up, balloons
Test her and guns get drawn like cartoons
D'oh, but I ain't talkin 'bout Homer
Chick's so bad the whole crew wanna bone her, yeah

My chick bad, my chick hood
My chick do stuff that your chick wish she could
My-my chick bad (and I'm lovin' it!), my chick hood
My chick do stuff that your chick wish she could
My-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours
My-my-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours

Yo, yo, now-now-now-now
Now all these bitches wanna try and be my bestie
But I take a left and leave them hangin' like a testie
Trash talk to 'em then I put 'em in a Hefty
Runnin' down the court I'm dunkin' on 'em, Lisa Leslie
It-it-it-it-it's goin' down, basement
Friday the 13th, guess who's playing Jason
Tuck yourself in, you better hold onto your teddy
It's Nightmare on Elm Street and guess who's playin' Freddy
My chick bad, chef cookin' for me
They say my shoe game crazy, the mental asylum lookin' for me
(Ha ha ha ha), you a rookie to me
I'm in that wham-bam purple Lam, damn bitch you been a fan
My chick bad (don't get scared now, haha!), my chick hood
My chick do stuff that your chick wish she could
(Disturbing Tha Peace!)
My-my chick bad, my chick hood
My chick do stuff that your chick wish she could
My-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours
My-my-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours

Luda, DTP
And when we all alone, I might just tip her
She slides down the pole, like a certified stripper
When we all alone I might tip, tip her
She slides down the pole, like a certified stripper
When-when we all alone, I might just tip her
She slides down the pole, like a certified stripper
When we all alone, I might just tip her
She slides down the pole, like a certified stripper, I kinda like that "
57,You Belong with Me,Taylor Swift," 
You're on the phone with your girlfriend, she's upset
She's going off about something that you said
'Cause she doesn't get your humor like I do
I'm in the room, it's a typical Tuesday night
I'm listening to the kind of music she doesn't like
And she'll never know your story like I do

But she wears short skirts, I wear T-shirts
She's Cheer Captain and I'm on the bleachers
Dreaming 'bout the day when you wake up and find
That what you're looking for has been here the whole time

If you could see that I'm the one who understands you
Been here all along, so why can't you see?
You belong with me, you belong with me

Walking the streets with you and your worn-out jeans
I can't help thinking this is how it ought to be
Laughing on a park bench, thinking to myself
Hey, isn't this easy?
And you've got a smile that could light up this whole town
I haven't seen it in a while since she brought you down
You say you're fine, I know you better than that
Hey, whatcha doing with a girl like that?

She wears high heels, I wear sneakers
She's Cheer Captain and I'm on the bleachers
Dreaming 'bout the day when you wake up and find
That what you're looking for has been here the whole time

If you could see that I'm the one who understands you
Been here all along, so why can't you see?
You belong with me
Standing by and waiting at your back door
All this time, how could you not know, baby?
You belong with me, you belong with me

Oh, I remember you driving to my house
In the middle of the night
I'm the one who makes you laugh
When you know you're 'bout to cry
And I know your favorite songs
And you tell me 'bout your dreams
Think I know where you belong
Think I know it's with me

Can't you see that I'm the one who understands you
Been here all along, so why can't you see?
You belong with me
Standing by and waiting at your back door
All this time, how could you not know, baby?
You belong with me, you belong with me
You belong with me
Have you ever thought just maybe
You belong with me?
You belong with me "
58,Meet Me Halfway,The Black Eyed Peas,"
Ooh
I can't go any further than this
Ooh
I want you so badly
It's my biggest wish

Cool
I spend my time just thinking, thinking, thinking bout you
Every single day, yes, I'm really missing, missing you
And all those things we used to, used to, used to, used to do
Hey, girl, what's up? It used to, used to be just me and you

I spend my time just thinking, thinking, thinking bout you
Every single day, yes, I'm really missing, missing you
And all those things we used to, used to, used to, used to do
Hey girl, what's up, yo? What's up? What's up? What's up?

Can you meet me halfway?
Right at the borderline, that's where I'm gonna wait for you
I'll be looking out night and day
Took my heart to the limit and this is where I'll stay

(Oh, oh)
I can't go any further than this
(Oh, oh)
I want you so bad, it's my only wish

Girl
I travel round the world and even sail the seven seas
Across the Universe and all the other galaxies
Just tell me where to go, just tell me where you wanna meet
I navigate myself-myself to take me where you be

'Cause, girl, I want, I, I, I want you right now
I travel uptown-town, I travel downtown
Wanna have you around-round like every single day
I love you always-ways, I'll meet you halfway

Can you meet me halfway?
Right at the borderline, that's where I'm gonna wait for you
I'll be looking out night and day
Took my heart to the limit and this is where I'll stay

(Oh, oh)
I can't go any further than this
(Oh, oh)
I want you so bad, it's my only wish

(Oh, oh)
I can't go any further than this
(Oh, oh)
I want you so bad, it's my only wish

Let's cross the bridge
To the other side
Just you and I
(Just you and I)
I will fly
Fly the skies
For you and I
(For you and I)
I will try
Until I die
For you and I
(For you and I)
For, for, for you and I (for you and I)
For, for, for, for you and I (for you and I)
For, for you and I (for you and I)
(For you and I)

Can you meet me halfway?
Can you meet me halfway?
Can you meet me halfway?
Can you meet me halfway?

Meet me halfway
Right at the borderline, that's where I'm gonna wait for you
I'll be looking out night and day
Took my heart to the limit and this is where I'll stay

(Oh, oh)
I can't go any further than this
(Oh, oh)
I want you so bad, it's my only wish

(Oh, oh)
I can't go any further than this
(Oh, oh)
I want you so bad, it's my only wish"
59,Take It Off,Kesha," 
There's a place downtown where the freaks all come around
It's a hole in the wall, it's a dirty free-for-all
When they—

When the dark of the night
Comes around, that's the time
That the animal comes alive
Lookin' for somethin' wild

And now we lookin' like pimps in my gold Trans Am
Got a water bottle full of whiskey in my handbag
Got my drunk text on, I'll regret it in the mornin'
But tonight, I don't give a​—
(I don't give a—, I don't give a—)

There's a place downtown where the freaks all come around
It's a hole in the wall, it's a dirty free-for-all
And they turn me on when they take it off
When they take it off, everybody take it off
There's a place I know if you're lookin' for a show
Where they go hardcore and there's glitter on the floor
And they turn me on when they take it off
When they take it off, everybody take it off

Lose your mind, lose it now
Lose your clothes in the crowd
We're delirious, tear it down
'Til the sun comes back around

N-now we gettin' so smashed, knockin' over trash cans
Errbody breakin' bottles, it's a filthy hot mess
And I'm down to get faded, I'm not the designated driver
So, I don't give a​—
(I don't give a—, I don't give a—)

There's a place downtown where the freaks all come around
It's a hole in the wall, it's a dirty free-for-all
And they turn me on when they take it off
When they take it off, everybody take it off
There's a place I know if you're lookin' for a show
Where they go hardcore and there's glitter on the floor
And they turn me on when they take it off
When they take it off, everybody take it off

Oh-oh-oh-oh-oh, oh-oh-oh
Oh (Everybody take it off)
Oh-oh-oh-oh-oh, oh-oh-oh
Oh (Everybody take it off)
Right now (Take it off)
Right now (Take it off)
Right now (Take it off)
Oh-oh, ooh-oh
Right now (Take it off)
Right now (Take it off)
Right now (Take it off)
Oh-oh, oh (Everybody take it off)
There's a place downtown where the freaks all come around
It's a hole in the wall, it's a dirty free-for-all
And they turn me on when they take it off
When they take it off, everybody take it off
There's a place I know if you're lookin' for a show
Where they go hardcore and there's glitter on the floor
And they turn me on when they take it off
When they take it off, everybody take it off "
