Rank,Musica,Artista,Letra
52,The Remedy I Won't Worry,Jason Mraz,"
Well, I saw fireworks from the freeway
And behind closed eyes, I cannot make them go away
'Cause you were born on the fourth of July, freedom ring
Well, something on the surface, it stings
I said, something on the surface, well, it kinda makes me nervous
Who says that you deserve this?
And what kind of god would serve this?
We will cure this dirty old disease
Well, if you've gots the poison, I've gots the remedy

The remedy is the experience
This is a dangerous liaison
I says, the comedy is that it's serious
Which is a strange enough new play on words
I say the tragedy is how you're gonna spend
The rest of your nights with the light on
So shine the light on all of your friends
When it all amounts to nothing in the end

I, I won't worry my life away
Hey, oh, oh
I, I won't worry my life away
Hey, oh, oh

Well, I heard two men talking on the radio
In a cross fire kind of new reality show
Uncovering the ways to plan the next big attack
While they were counting down the ways to stab the brother in the be right back after this
The unavoidable kiss, where the minty fresh death breath is sure to outlast this catastrophe
Dance with me, 'cause if you've gots the poison, I've gots the remedy

The remedy is the experience
This is a dangerous liaison
I says the comedy is that it's serious
This is a strange enough new play on words
I say the tragedy is how you're gonna spend
The rest of your nights with the light on
So shine the light on all of your friends
When it all amounts to nothing in the end

I, I won't worry my life away
Hey, oh, oh
I (I won't, I won't, I won't)
I won't worry my life away
Hey, oh, oh

When I fall in love (I fall in love), I take my time
There's no need to hurry when I'm making up my mind
You can turn off the sun (Turn off the sun), but I'm still gonna shine
And then I'll tell you why
Because the remedy is the experience
This is a dangerous liaison
I says the comedy is that it's serious
This is a strange enough new play on words
I say the tragedy is how you're gonna spend
The rest of your nights with the light on
So shine the light on all of your friends
When it all amounts to nothing in the end

I ('Cause I won't)
I won't worry my life away
Hey, oh, oh
I (I won't, I won't, I won't)
I won't worry my life away
(I won't worry my life)
I (I won't)
I won't worry my life away, no
('Cause I won't, and I won't, and I won't) I
Won't worry my life away
Hey, oh, oh
I (I won't, I won't, I won't)
I won't worry my life away
I (I won't, I won't, I won't)
I won't worry my life away "
53,Why Don't You & I,Santana,"
Since the moment I spotted you
Like walking 'round with little wings on my shoes
My stomach's filled with the butterflies
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If I said I didn't like it, then you know I'd lied, ooh

But every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

When's this fever gonna break?
I think I've handled more than any man can take
I'm like a love-sick puppy chasing you around
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If said I didn't like it, then you know I'd lied, ooh

Every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

Slowly, I begin to realize, this is never gonna end
Right about the same time you walk by
And I say, ""Oh, here we go again, oh""

Every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""
So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in"" "
54,Excuse Me Miss,Jay-Z," 
You can't roll a blunt to this one
You gotta, you gotta well, ya gotta light a J
You gotta puff a J on this one 
You can't even drink Crist-OWL on this one
You gotta drink Crist-ALL
Buy some red wine, a little Gaja 9-7
You're so contagious, I can't take it
This is for the grown and sexy, uhh
Have my baby, let's just make it
Excuse me; what's your name? Ooh, oh
Yeah, can I get my grown man on for one second?
(You're so foxy, girl) 'Cause I see some ladies tonight
That should be hanging with Jay-Z, Jay-Z
So hot to trot, lady!
Excuse me miss, what's your name?
Can you come, hang with me? (Ooh, oh)
Possibly, can I take you out, tonight?

You already know what it's hittin' for
Ma, I got whatever outside and you know what I'm sittin' on
50/50 venture with them S Dots kickin' off
Armadale poppin' now, only bring a nigga more
Only thing missin' is a Missus
You ain't even gotta do the dishes, got two dishwashers
Got one chef, one maid, all I need is a partner
To play spades with the cards up, ALL TRUST
Who else you gon' run with? The truth is us
Only dudes movin' units - Em, Pimp Juice and us,
It's the Roc in here!
Maybach outside, got rocks in ears
PJ's on the runway, Young got air
I don't land at an airport, I call it the clearport
Therefore, I don't wanna hear more
Back and forth about who's hot as Young, holla!

Said 'scuse me... damn!
You're so contagious, I can't take it
Have my baby, let's just make it
I got my Gaja 9-7 on right now
Lady
You gotta puff a J to this one
Can't roll a blunt up to this one, boy
You're so contagious, I can't take it
Have my baby, let's just make it
Excuse me; what's your name? Ooh, oh (AOWW!)
(You're so foxy, girl) 'Cause I see some ladies tonight
That should be rollin' wit Jay-Z, Jay-Z
So hot to trot, lady, what's your name? Ooh, oh
(You're so foxy, girl) 'Cause I see some ladies tonight
That should be rollin' wit Jay-Z, Jay-Z
So hot to trot

Everybody's like, ""He's no item! Please don't like him
He don't wife 'em, he one nights 'em!""
Now she don't like him, she never met him
Groupies try to take advantage of him, he won't let 'em
He don't need 'em, so he treats 'em like he treats 'em
Better them than me, she don't agree with him
She's mad at that, he's not havin' that
So those opposites attract like mag-a-nets
She sees more than the Benz wagon, the friends taggin' along
With a flashy nigga braggin' on the song
She gets a glimpse of Shawn and she likes that
He 2-ways her, so she writes back
Smiley faces after all of her phrases
Either she the one or I'm caught in The Matrix
But fuck it, let the Fishburne
Red or green pill, you live and you learn, c'mon!
Said 'scuse me, damn!
You gotta throw on your fine linens for this one
You're so contagious, I can't take it
Have my baby, let's just make it
You might go, you mighta gotta go get you some Scooby Doo's
Lady
Gotta throw on ya Scooby Doo's; those are shoes by the way
You're so contagious, I can't take it
Gotta throw on Scooby Doo's, hehehehe
Have my baby, let's just make it
Excuse me; what's your name? Ooh, oh
(You're so foxy girl)
This for the grown and sexy, only for the grown and sexy
So hot to trot, lady, what's your name? (Woo!)
Ooh, oh, you're so foxy, girl
So hot to trot

Love let's go half on a son, I know my past ain't one
You can easily get past, but that chapter is done
...but I'm done readin' for now
Remember spades face up, you can believe him for now
But ma you got a f'real f'serious role
I'm 'bout to give you all the keys and security codes
'Bout to show you where the cheese, let you know I ain't playin'
But, before I jump out the window, what's your name?
Said 'scuse me, damn!
You're so contagious, I can't take it
Have my baby, let's just make it
Lady
You're so contagious, I can't take it
Have my baby, let's just make it
Excuse me; what's your name? Ooh, oh
You're so foxy, girl
So hot to trot, lady! What's your name? Ooh, oh
You're so foxy, girl, so hot to trot "
55,Jenny from the Block,Jennifer Lopez," 
Children grow and women producing
Men go working, some go stealing
Everyone's got to make a living
BX, uh (South side Bronx)
(South side Bronx)

Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot
No matter where I go I know where I came from (From the Bronx)
Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot
No matter where I go I know where I came from (South side Bronx, from the Bronx)

From In Living Color to movie scripts
To On the 6 to J. Lo to this
Headline clips
I stay grounded as the amounts roll in
I'm real I thought I told ya (I'm real)
I'm real even on Oprah (I'm real)
That's just me
Nothing phony, don't hate on me
What you get is what you see, oh (South side Bronx)

Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot
No matter where I go I know where I came from (From the Bronx)
Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot
No matter where I go I know where I came from (South side Bronx, from the Bronx)

I'm down to earth like this
Rocking this business
I've grown up so much
I'm in control and loving it
Rumors got me laughing, kid
I love my life and my public
Put God first and can't forget to stay real (Real)
To me it's like breathing, yeah (South side Bronx)

Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot
No matter where I go I know where I came from (From the Bronx)
Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot
No matter where I go I know where I came from
South Bronx, oh, the South side Bronx
F-F-F-Flip it
Boricua
Now that's what happened
South Bronx, the South side Bronx
Ah
F-F-F-Flip it
Now that's what happened
South Bronx, the South side Bronx
Boricua's in the house
F-F-F-Flip it
Now that's what happened
Hey
South Bronx, the South side Bronx
Everyone's got to make a living
Alright, now bring it back

Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot
No matter where I go I know where I came from (From the Bronx)
Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot (South side Bronx)
No matter where I go I know where I came from (South side Bronx, from the Bronx)
Don't be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot (South side Bronx)
No matter where I go I know where I came from (South side Bronx, from the Bronx)
Dont be fooled by the rocks that I got
I'm still, I'm still Jenny from the block
Used to have a little, now I have a lot (South side Bronx)
No matter where I go I know where I came from (South side Bronx, from the Bronx) "
56,Are You Happy Now?,Michelle Branch,"
No, don't just walk away
Pretending everything's okay
And you don't care about me
And I know it's just no use
When all your lies become your truths
And I don't care
Yeah, yeah, yeah, yeah

Could you look me in the eye
And tell me that you're happy now? (Ooh)
Would you tell it to my face?
Or have I been erased?
Are you happy now?
Are you happy now?

You took all there was to take
And left me with an empty plate
And you don't care about it, yeah
And I am giving up this game
And leaving you with all the blame
'Cause I don't care

Could you look me in the eye
And tell me that you're happy now? (Ooh)
Would you tell it to my face?
Or have I been erased?
Are you happy now? (Ooh)
Are you happy now?
Are you happy now?
Yeah, yeah, yeah

Do you really have everything you want?
You can't ever give something you ain't got
You can't run away from yourself
Could you look me in the eye
And tell me that you're happy now? (Yeah, yeah)

C'mon, tell it to my face
Or have I been replaced?
Are you happy now?
Yeah, yeah, yeah, yeah (Are you happy now?)
Oh, oh
(Are you happy now?) Yeah, yeah, oh, oh
Would you look me in the eye?
Could you look me in the eye?
I've had all that I can take
I'm not about to break
'Cause I'm happy now (Ooh)
Are you happy now? "
57,Forever and for Always,Shania Twain," 
Mmm, mmm
Mmm, in your arms
Ohh
I can hear your heartbeat now
I can hear it beating loud

In your arms
I can still feel the way you want me when you hold me
I can still hear the words you whispered when you told me
I can stay right here forever in your arms

And there ain't no way
I'm letting you go now
And there ain't no way
And there ain't no how
I'll never see that day

'Cause I'm keeping you forever and for always
We will be together all of our days
Wanna wake up every morning to your sweet face
Always
Mmm, baby

In your heart
I can still hear a beat for every time you kiss me
And when we're apart, I know how much you miss me
I can feel your love for me in your heart

And there ain't no way (And there ain't no way)
I'm letting you go now
And there ain't no way (And there ain't no way)
And there ain't no how
I'll never see that day

'Cause I'm keeping you forever and for always
We will be together all of our days
Wanna wake up every morning to your sweet face
Always

Oh, yeah
Wanna wake up every morning, yeah
Oh

In your eyes (I can still see the look of the one)
I can still see the look of the one who really loves me
(I can still feel the way that you want)
The one who wouldn't put anything else in the world above me
(I can still see love for me) I can still see love for me in your eyes
(I still see the love)
And there ain't no way (And there ain't no way)
I'm letting you go now
And there ain't no way (And there ain't no way)
And there ain't no how
I'll never see that day

'Cause I'm keeping you forever and for always
We will be together all of our days
Wanna wake up every morning to your sweet face
I'm keeping you forever and for always
We will be together all of our days
Wanna wake up every morning to your sweet face
I'm keeping you forever and for always

Oh
I'm keeping you forever
Got to keep you, baby
Oh, forever
In your arms "
58,I Can,Nas," 
I know I can
Be what I wanna be
If I work hard at it
I'll be where I wanna be
I know I can (I know I can)
Be what I wanna be (Be what I wanna be)
If I work hard at it (If I work hard at it)
I'll be where I wanna be (I'll be where I wanna be)

Be, b-boys and girls, listen up
You can be anything in the world, in God we trust
An architect, doctor, maybe an actress
But nothing comes easy, it takes much practice
Like, I met a woman who's becoming a star
She was very beautiful, leaving people in awe
Singing songs, Lena Horne, but the younger version
Hung with the wrong person, got her strung on that heroin
Cocaine, sniffing up drugs, all in her nose
Could've died, so young, now looks ugly and old
No fun 'cause now when she reaches for hugs, people hold they breath
'Cause she smells of corrosion and death
Watch the company you keep and the crowd you bring
'Cause they came to do drugs and you came to sing
So if you gonna be the best, I'ma tell you how
Put your hands in the air, and take the vow

I know I can (I know I can)
Be what I wanna be (Be what I wanna be)
If I work hard at it (If I work hard at it)
I'll be where I wanna be (I'll be where I wanna be)
I know I can (I know I can)
Be what I wanna be (Be what I wanna be)
If I work hard at it (If I work hard at it)
I'll be where I wanna be (I'll be where I wanna be)
I know I can (I know I can)
Be what I wanna be (Be what I wanna be)
If I work hard at it (If I work hard at it)
I'll be where I wanna be (I'll be where I wanna be)

Be, b-boys and girls, listen again
This is for grown-looking girls who's only 10
The ones who watch videos and do what they see
As cute as can be, up in the club with fake ID
Careful, 'fore you meet a man with HIV
You can host the TV like Oprah Winfrey
Whatever you decide, be careful, some men be
Rapists, so act your age, don't pretend to be
Older than you are, give yourself time to grow
You thinking he can give you wealth, but so
Young boys, you can use a lot of help, you know
You thinking life's all about smoking weed and ice
You don't wanna be my age and can't read and write
Begging different women for a place to sleep at night
Smart boys turn to men and do whatever they wish
If you believe you can achieve, then say it like this
I know I can (I know I can)
Be what I wanna be (Be what I wanna be)
If I work hard at it (If I work hard at it)
I'll be where I wanna be (I'll be where I wanna be)
I know I can (I know I can)
Be what I wanna be (Be what I wanna be)
If I work hard at it (If I work hard at it)
I'll be where I wanna be (I'll be where I wanna be)

Be, be-fore we came to this country
We were kings and queens, never porch monkeys
There was empires in Africa called Kush
Timbuktu, where every race came to get books
To learn from black teachers, who taught Greeks and Romans
Asian Arabs and gave them gold, when
Gold was converted to money it all changed
Money then became empowerment for Europeans
The Persian military invaded
They heard about the gold, the teachings, and everything sacred
Africa was almost robbed naked
Slavery was money, so they began making slave ships
Egypt was the place that Alexander the Great went
He was so shocked at the mountains with black faces
Shot up they nose to impose what basically
Still goes on today, you see?
If the truth is told, the youth can grow
They learn to survive until they gain control
Nobody says you have to be gangstas, hoes
Read more, learn more, change the globe
Ghetto children, do your thing
Hold your head up, little man, you're a king
Young princess, when you get your wedding ring
Your man will sing, ""She's my Queeeeeen""
I know I can (I know I can)
Be what I wanna be (Be what I wanna be)
If I work hard at it (If I work hard at it)
I'll be where I wanna be (I'll be where I wanna be)
I know I can (I know I can)
Be what I wanna be (Be what I wanna be)
If I work hard at it (If I work hard at it)
I'll be where I wanna be (I'll be where I wanna be)

Save the music, y'all
Save the music, y'all
Save the music, y'all
Save the music, y'all
Save the music
 "
59,Underneath It All,No Doubt," 
There's times when I want something more
Someone more like me
There's times when this dress rehearsal
Seems incomplete
But you see the colors in me
Like no one else
And behind your dark glasses, you're
You're something else

And you're really lovely
Underneath it all
And you want to love me
Underneath it all
I'm really lucky
Underneath it all
You're really lovely

You know some real bad tricks
And you need some discipline
But lately you've been trying real hard
And giving me your best
And you give me the most gorgeous sleep
That I've ever had
And when it's really bad
I guess it's not that bad

You're really lovely
Underneath it all
And you want to love me
Underneath it all
I'm really lucky
Underneath it all
And you're really lovely

And so many moons that we have seen
Stumbling back next to me
I've seen right through and underneath
And you make me better
I've seen right through and underneath
And you make me better, better, better

For real
'Cause underneat' it all, you are my real Prince Charmin'
Like the heat from the fire, you were always burnin'
Anytime you're around, my body keeps callin'
For your touch, your kisses and your sweet romancin'
There's another side of you, weh this a woman yah adore
Aside from your temper, everything else secure
You're good for me, baby, for that, I'm sure
'Cause over and over again, me want more
You've used up all your coupons
And all you got left is me
And somehow I'm full of forgiveness
I guess it's meant to be

And you're really lovely
Underneath it all
And you want to love me
Underneath it all
I'm really lucky
Underneath it all
And you're really lovely
You're really lovely
Underneath it all
And you want to love me
Underneath it all
And I'm really lucky
Underneath it all
And you're really lovely

Mm, mm, mm
Underneath it all
Mm, mm, mm
Underneath it all
Mm, mm, mm
Underneath it all
Mm, mm, mm
Underneath it all "
60,If You're Not the One,Daniel Bedingfield,"
If you're not the one, then why does my soul feel glad today?
If you're not the one, then why does my hand fit yours this way?
If you are not mine, then why does your heart return my call?
If you are not mine, would I have the strength to stand at all?

I never know what the future brings
But I know you're here with me now
We'll make it through
And I hope you are the one I share my life with

I don't wanna run away, but I can't take it, I don't understand
If I'm not made for you, then why does my heart tell me that I am?
Is there any way that I could stay in your arms?

If I don't need you, then why am I cryin' on my bed?
If I don't need you, then why does your name resound in my head?
If you're not for me, then why does this distance maim my life?
If you're not for me, then why do I dream of you as my wife?

I don't know why you're so far away
But I know that this much is true
We'll make it through
And I hope you are the one I share my life with
And I wish that you could be the one I die with
And I'm praying you're the one I build my home with
I hope I love you all my life

I don't wanna run away, but I can't take it, I don't understand
If I'm not made for you, then why does my heart tell me that I am?
Is there any way that I could stay in your arms?

'Cause I miss you
Body and soul so strong that it takes my breath away
And I breathe you
Into my heart and pray for the strength to stand today
'Cause I love you
Whether it's wrong or right
And though I can't be with you tonight
You know my heart is by your side

I don't wanna run away, but I can't take it, I don't understand
If I'm not made for you, then why does my heart tell me that I am?
Is there any way that I could stay in your arms? "
61,Thoia Thoing,R. Kelly," Thoia Thoia Thoia (Uh)
Thoing Thoing Thoia Thoing (It's Kells)
Thoia thoia thoia thoia thoing
I had her singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

To who made need to know
That's her on the flo'
Sliding down the pole
Horny but fo sho'
Both our hands we're up
Drinks was in the cup
She showed me some love
So we left the club
Now we up in the Hummer V
She's so hot she's kissing on me
This is the girl of my fantasy
After the Remy we were doing our thing

I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
Now I don't know about you
But I would like to get wit two(ah)
Nice honies while I'm chillin' by the pool (ah)
Red bikinis with some pump heel shoes (ah)
Who could think of any damn thing cooler
We at the crib so it ain't no rules (ah)
I'm butt naked, sweat socks, and house shoes (ah)
100 bottles of cris in the cool (ah)
I'm frozen thanks the Jacob the Jeweler
One day without me and she's shaking like a fiend (ah)
Y'all tell me what's r&b without the R (ah)

I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
I met a girl in the shopping mall
She had hazel eyes said she's from Africa
She broke it down right in front of me
Moaning on her knees I said I'm scared of ya
Tattoo on her back lovin' the way she work it
Body movin' like she's dancin' in a circus
Back forth up down when she jerk it
Put the thoia thoing on now watch I murk it

I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
We make a lot of noise
When, we come through the club
All of the ladies in the house
Come show your boy some love
Last call for alcohol(nah)
We're closing down the bar
Tell me where's the after party at
We rolling with the R

I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing "
62,Here Without You,3 Doors Down," 
A hundred days have made me older
Since the last time that I saw your pretty face
A thousand lies have made me colder
And I don't think I can look at this the same
But all the miles that separate
Disappear now when I'm dreaming of your face

I'm here without you, baby
But you're still on my lonely mind
I think about you, baby
And I dream about you all the time
I'm here without you, baby
But you're still with me in my dreams
And tonight, it's only you and me, yeah

The miles just keep rolling
As the people leave their way to say hello
I've heard this life is overrated
But I hope that it gets better as we go
Oh yeah, yeah

I'm here without you, baby
But you're still on my lonely mind
I think about you, baby
And I dream about you all the time
I'm here without you, baby
But you're still with me in my dreams
And tonight, girl, it's only you and me, yeah

Everything I know, and anywhere I go (Yeah)
It gets hard, but it won't take away my love (Yeah, yeah, yeah, yeah, yeah)
And when the last one falls (Whoa)
When it's all said and done
It gets hard, but it won't take away my love
Whoa, oh, whoa, oh, whoa, whoa, whoa

I'm here without you, baby
But you're still on my lonely mind
I think about you, baby
And I dream about you all the time
I'm here without you, baby
But you're still with me in my dreams
And tonight, girl, it's only you and me
Yeah
Oh, yeah
Oh, oh, whoa "
63,Wanksta,50 Cent," 
Woo, yeah
It's 50 AKA Ferrari F-50
Break it down
I got a lot of livin' to do 'fore I die
And I ain't got time to waste
Let's make it

You say you a gangsta, but you never pop nothin'
We say you a wanksta and you need to stop frontin'

You ain't a friend of mine (Yeah!), you ain't no kin of mine (C'mon!)
What makes you think that I won't run up on you with a .9? (Uh-huh)
We do this all the time (What?), right now we on the grind (Yeah)
So hurry up and cop and go, we sellin' nicks and dimes (Uh-huh)
Shorty, she so fine, I gotta make her mine
An ass like that gotta be one of a kind (Woo)
I crush 'em every time, punch 'em with every line
I'm fuckin' with they mind, I make 'em press rewind
They know they can't shine if I'm around to rhyme
Been on parole since '94 'cause I commit the crime
I send you my line, I did a three-to-nine
The Ds ran up in my crib, you know who droppin' dimes

You say you a gangsta, but you never pop nothin'
We say you a wanksta and you need to stop frontin'
You go to the dealership, but you don't never cop nothin'
You been hustlin' a long time and you ain't got nothin'
You say you a gangsta, but you never pop nothin'
We say you a wanksta and you need to stop frontin'
You go to the dealership, but you never cop nothin'
You been hustlin' a long time and you ain't got nothin'

Damn, homie
In high school you was the man, homie, the fuck happened to you?
I got the sickest vendetta when it come to the cheddar (Uh-huh)
Nigga, you play with my paper, you gon' meet my Beretta
Now shorty think I'ma sweat her (Uh-huh), sippin' on Amaretto (Yeah)
I might hit once, then dead her, I know I can do better
She look good, but I know she after my cheddar
She tryin' to get in my pockets, homie, and I ain't gon' let her
Be easy, start some bullshit, you get your whole crew wet
We in the club doin' the same old two-step
Guerrilla Unit, cuz, they say we bugged out
'Cause we don't go nowhere without toast, we thugged out

You say you a gangsta, but you never pop nothin'
We say you a wanksta and you need to stop frontin'
You go to the dealership, but you don't never cop nothin'
You been hustlin' a long time and you ain't got nothin'
You say you a gangsta, but you never pop nothin'
We say you a wanksta and you need to stop frontin'
You go to the dealership, but you never cop nothin'
You been hustlin' a long time and you ain't got nothin'
Me, I'm no mobster, me, I'm no gangsta
Me, I'm no hitman (Yeah), me, I'm just me, me
Me, I'm no wanksta, me, I'm no actor
But it's me you see on your TV
'Cause I hustle, baby, this rap shit is so easy
I'm gettin' what you get for a brick to talk greasy (Woo)
By any means, partner, I got to eat on these streets
When you play me close, for sure I'm gonna pop my heat
Niggas sayin' they gon' murk 50, how?
We ridin' 'round with guns the size of Lil Bow Wow
What you know about AKs and AR-15s
Equipped with night vision, shell catchers and inf-beams, huh?

You say you gangsta, but you never pop nothin'
We say you a wanksta and you need to stop frontin'
You go to the dealership, but you never cop nothin'
You been hustlin' a long time and you ain't got nothin'
You say you a gangsta, but you never pop nothin'
We say you a wanksta and you need to stop frontin'
You go to the dealership, but you never cop nothin'
You been hustlin' a long time and you ain't got nothin'

Aha
Damn, homie "
64,My Love Is Like...Wo,M_a,"
See, baby
I know you done had your share of girls, but…
I am more than confident you won't ever have to search any streets for affection
I got you
(One, two, three, four)

What kind of girl you like?
I know my looks can be deceiving
Tell me, am I your type?
My main goal is to please you
What's on the schedule tonight?
Am I the reason you'll be treating?
I hope you have an appetite
So, tell me, will you come and spend the night?

My love is like… wo
My kiss is like… wo
My touch is like… wo
My sex is like… wo
My ass is like… wo
My body's like… wo
And you're kissing it
So, what you think of it? Wo
My love is like… wo
My kiss is like… wo
My touch is like… wo
My sex is like… wo
My ass is like… wo
My body's like… wo
And you're kissing it
So, what you think of it?

When will you come through? (Come through)
'Cause I'll be waiting up right here
Can you bring some Belvedere? (Baby, won't you bring it?)
So we can pop the cork and cheers
Please have no fear (have no fear), yeah
I just wanna love you right
I hope you have an appetite
So, baby, will you come and spend the night?

My love is like… wo
My kiss is like… wo (You know it's like)
My touch is like… wo
My sex is like… wo (Can you feel it?)
My ass is like… wo (Oh)
My body's like… wo
And you're kissing it
So, what you think of it? Wo
My love is like… wo
My kiss is like… wo
My touch is like… wo
My sex is like… wo
My ass is like… wo (Are you gon' spend the night?)
My body's like… wo
And you're kissing it
So, what you think of it?
Hold me, hold me, oh me oh my
Taste it, my, taste it, my
Hold me, hold me
Taste it, taste it
Hold me like you never wanna let me go
If you're liking what you're tasting, baby, let me know
See, if you're gonna love me, better love me strong
'Cause I want this love to last all night long

Oh, like... wo
My love is like… wo
My kiss is like… wo
My touch is like… wo (You'll never find nothing better)
My sex is like… wo
My ass is like… wo
My body's like… wo
And you're kissing it (Yeah, yeah)
So, what you think of it? Wo
My love is like… wo (You want it?)
My kiss is like… wo (You want it?)
My touch is like… wo
My sex is like… wo
(My love is like... wo, my kiss is like... wo, my touch is like... wo)
My ass is like… wo
My body's like… wo
And you're kissing it
So, what you think of it? Wo
Oh, oh, oh...
Wo
Wo
Wo
My love is like… wo
My kiss is like… wo
My touch is like… wo "
65,It's Five O'Clock Somewhere,Alan Jackson,"
The sun is hot and that old clock is movin' slow
An' so am I
Work day passes like molasses in wintertime
But it's July
I'm gettin' paid by the hour, an' older by the minute
My boss just pushed me over the limit
I'd like to call him somethin'
I think I'll just call it a day

Pour me somethin' tall an' strong
Make it a ""Hurricane"" before I go insane
It's only half-past twelve but I don't care
It's five o'clock somewhere

Oh, this lunch break is gonna take all afternoon
An' half the night
Tomorrow mornin', I know there'll be hell to pay
Hey, but that's alright
I ain't had a day off now in over a year
Our Jamaican vacation's gonna start right here
If the phone’s for me
You can tell 'em I just sailed away

And pour me somethin' tall an' strong
Make it a ""Hurricane"" before I go insane
It's only half-past twelve but I don't care
It's five o'clock somewhere

I could pay off my tab, pour myself in a cab
An' be back to work before two
At a moment like this, I can't help but wonder
What would Jimmy Buffett do?
Funny you should ask Alan, I'd say:
""Pour me somethin' tall an' strong
Make it a ""Hurricane"" before I go insane
It's only half-past twelve but I don't care""
Pour me somethin' tall an' strong
Make it a ""Hurricane"" before I go insane
It's only half-past twelve but I don't care
He don't care
And I don't care
It's five o'clock somewhere

What time zone am I on? What country am I in?
It doesn't matter, it's five o'clock somewhere
It's always on five in Margaritaville, come to think of it
Yeah, I heard that
You been, there haven't you?
Yessir
I seen your boat there
I've been to Margaritaville a few times
Alright, that's good
Stumbled all the way back
Okay, just wanna make sure you can keep it between the navigational beacons
Ha ha ha ha, between the buoys, I tell you
Alright. Well, it's five o'clock. Let's go somewhere
I'm ready, crank it up
Let's get out of here
I'm gone "
