Rank,Musica,Artista,Letra
48,Rain on Me,Lady Gaga & Ariana Grande," 
I didn't ask for a free ride
I only asked you to show me a real good time
I never asked for the rainfall
At least I showed up, you showed me nothin' at all

It's comin' down on me
Water like misery
It's comin' down on me
I'm ready, rain on me

I'd rather be dry, but at least I'm alive
Rain on me, rain, rain
Rain on me, rain, rain
I'd rather be dry, but at least I'm alive
Rain on me, rain, rain
Rain on me

Rain on me
Mm, oh yeah, baby
Rain on me

Livin' in a world where no one's innocent
Oh, but at least we try, mm
Gotta live my truth, not keep it bottled in
So I don't lose my mind, baby, yeah

I can feel it on my skin (It's comin' down on me)
Teardrops on my face (Water like misery)
Let it wash away my sins (It's comin' down on me)
Let it wash away, yeah-yeah

I'd rather be dry, but at least I'm alive
Rain on me, rain, rain
Rain on me, rain, rain
I'd rather be dry, but at least I'm alive
Rain on me, rain, rain
Rain (Rain) on (On) me

Rain on me
Rain on me
Oh yeah, yeah
Rain on me, ooh, yeah
Rain on me
Rain on me, ooh
Hands up to the sky
I'll be your galaxy
I'm about to fly
Rain on me, tsunami
Hands up to the sky
I'll be your galaxy
I'm about to fly
Rain on me (Rain on me)
I'd rather be dry, but at least I'm alive (Rain on me)
Rain on me, rain, rain
Rain on me, rain, rain (Rain on me)
I'd rather be dry, but at least I'm alive (At least I'm alive)
Rain on me, rain, rain (Rain on me, baby)
Rain on me (Rain on me)

I hear the thunder comin' down
Won't you rain on me? Eh, eh, yeah
Rain on, woo
I hear the thunder comin' down
Won't you rain on me? Eh, eh, yeah
Rain on me "
49,For the Night,Pop Smoke ," 
CashMoneyAP
Kill 'em, get 'em, get 'em, oh
Oh (I'm tryna fuckin' get 'em), oh (I'm tryna fuck on a thot)
Oh, oh (Get 'em), oh
Oh (Gettin' big on this), oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh
What do you want? Won't tell you twice, yeah
I'm a thief in the night (Thief in the night), oh

I did some wrong (Oh, oh), but I'm always right (Oh, oh)
Said I know how to shoot (Oh, oh) and I know how to fight
Boy, I'll tell you once, won't tell you twice
I'm real discreet, like a thief in the night (Look)

If I call you bae, you bae for the day
Or a bae for the night, you not my wife
She want a killer to fuck all night
I wanna fuck on a thot, gimme head all night
AP, big rocks, in the hood with the 'rillas
Five K on the dinner, bring three hundred thou' to the dealer

I did some wrong (Oh, oh), but I'm always right (Oh, oh)
Said I know how to shoot (Oh, oh) and I know how to fight
Boy, I'll tell you once, won't tell you twice
I'm real discreet, like a thief in the night (Baby)

I'm rich but I'm ridin', I'm low on exotic, I'm 'bout to fly out and go get me some
Nothin' ain't seen, all this money on me, hunnid racks in the bag, that's a honey bun
Baby OG, I been runnin' these streets, got the game from Lashawn, I'm my mama's son
Learned 'bout the triple cross when I was young and I know I ain't goin' so I keep a gun
I flew to Paris just to buy some Dior
She beggin' for attention, I don't see her
C.I.P. Pop, I wish that you could see us
Million cash plus whenever I go re-up
I got some niggas in the street, won't beat me
I got the industry tryna be me
I just go Ray Charles, they can't see me
I'm in a Rolls-Royce with a RiRi

I did some wrong (Oh, oh), but I'm always right (Oh, oh)
Said I know how to shoot (Oh, oh) and I know how to fight
Boy, I'll tell you once, won't tell you twice
I'm real discreet, like a thief in the night (Yeah)

Like a thief in the night (Thief)
I pull up, give her D for the night (Uh-huh)
Tryna fuck in the V, it's aight (Let's fuck)
We can't fuck up my seats 'cause they white (That's my seats, watch my motherfuckin' seats)
I'm livin' like ""Thriller,"" I only come out at the night time
She don't fuck with liquor, don't like bein' tipsy
She don't do the Henny, just white wine (What she do?)
Pop the cork on some new Pinot Grigio (Yeah)
I pull up in the Porsche wit' a freaky ho (Zoom)
Park the Porsche then pull up in a Lambo (Hmph)
I hop out, Major Payne, rockin' camo (Yessir)
Think she cute, make her fuck, let her man go (She cute)
Like to shoot, light you up, bitch, I'm Rambo
Cuban link full of rocks, it's a choker (Oh)
Rest in peace to the Pop, make me smoke ya
I did some wrong (Oh, oh), but I'm always right (Oh, oh)
Said I know how to shoot (Oh, oh) and I know how to fight
Boy, I'll tell you once, won't tell you twice
I'm real discreet, like a thief in the night "
50,Ritmo Bad Boys for Life,Black Eyed Peas & J Balvin,"
This is the rhythm, rhythm, rhythm, rhythm
This is the rhythm, rhythm, rhythm, rhythm, rhythm, rhythm
This is the rhythm, rhythm, rhythm, rhythm, rhythm of the night

Toda la noche rompemo' (Of the night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (Of the night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, baby
(This is the rhythm of the night)
Toda la noche rompemo' (Of the night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (Of the night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, extremo, extremo, extremo, extremo

Ritmo

No son ni Reebok ni son Nike (No)
Sin estilista luzco fly (Yes)
La Rosalía me dice que luzco guay (La Rosalía)
No te lo niego porque yo sé lo que hay (Wuh)
Lo que se ve, no se pregunta (Na')
Soy próspero y tengo claro que e' mi culpa (Es mi culpa, culpa; ah)
Como Canelo en el ring nada me asusta
Vivo en mi base y la paz no me la tumban (Wuh)
Hakuna Matata como Timón y Pumba
Voy pa' leyenda así que dale zumba
Los dejo ciego' con la vibra que me alumbra
Haters pa' la tumba, nosotros pa' la rumba (Ra)

This is the rhythm, rhythm, rhythm, rhythm, rhythm of the night

Toda la noche rompemo' (Of the night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (Of the night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, baby
(This is the rhythm of the night)
Toda la noche rompemo' (Of the night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (Of the night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, extremo, extremo, extremo, extremo

Ritmo

The rhythm, the rebels, styles upon styles upon styles, I got several
Born to be wild 'cause I live like a daredevil
Live it up, hit 'em up, that's the scenario (2Pac)
I get around like a merry go (Rooftop)
I am on top of the pedestal (Flu shot)
I am so sick I need medical (Puta)
I learned that shit down in Mexico (Hahaha!)
The rhythm, the rebel, new and improved I be on a new level
(Oh, yeah)
That's how we do it, we buildin' like LEGOs (Oh, yeah)
Feel on the fire, you dealin' with fuego
Can't stop, I am addicted I never quit
Won't stop, don't need to speak to no therapist
No stop, keepin' it movin's the narrative
Nonstop, do it like woo, there it is
This is the rhythm, rhythm, rhythm, rhythm, rhythm of the night

Toda la noche rompemo' (Of the night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (Of the night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, baby
(This is the rhythm of the night)
Toda la noche rompemo' (Of the night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (Of the night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, extremo, extremo, extremo, extremo

Ritmo
You like that space? "
51,Heart on Ice,Rod Wave," 
SpeakerBangerz
Look, uh, look

Heart been broke so many times I don't know what to believe
Mama say it’s my fault, it's my fault, I wear my heart on my sleeve
Think it's best I put my heart on ice, heart on ice ’cause I can't breathe
I'ma put my heart on ice, heart on ice, it's gettin' the best of me

While in the cell with Lil' Hakeem, after I slapped him I had told him
""I don't know how you get down with them clowns but I'm a soldier""
No one could understand, I had way too much aggression
That built over the years from my abandoned adolescence
See I done been lied to, backstabbed, and heartbroken
I wanted to cry but I was too afraid to open
Prayin’ one day I’d find a peace of mind by the ocean
I spent all my time committing crimes to get closer
While at my nana house I play the couch, starin' at the ceiling
Tryin’ not to get in my feelings
Thinkin' of a way I could make these millions
Maybe that'll take this pain away and clear up all these rainy days, yeah

Heart been broke so many times I don't know what to believe
Mama say it’s my fault, it's my fault, I wear my heart on my sleeve
Think it's best I put my heart on ice, heart on ice 'cause I can't breathe
I'ma put my heart on ice, heart on ice, it's gettin' the best of me

Yeah, yeah
Yeah, yeah
Yeah, yeah, yeah
Yeah, yeah
Brrt "
52,Nobody but You,Blake Shelton Gwen Stefani," 
Don't have to leave this town to see the world
'Cause it's something that I gotta do
I don't wanna look back in 30 years
And wonder who you're married to
Wanna say it now, wanna make it clear
For only you and God to hear
When you love someone, they say you set 'em free
But that ain't gonna work for me

I don't wanna live without you
I don't wanna even breathe
I don't wanna dream about you
Wanna wake up with you next to me
I don't wanna go down any other road now
I don't wanna love nobody but you
Lookin' in your eyes now, if I had to die now
I don't wanna love nobody but you
You

All the wasted days, all the wasted nights
I blame it all on being young
Got no regrets 'cause it got me here
But I don't wanna waste another one
I been thinkin' about what I want in my life
It begins and ends the same
If I had to choose what I couldn't lose
There'd only be one thing

I don't wanna live without you
I don't wanna even breathe
I don't wanna dream about you
Wanna wake up with you next to me
I don't wanna go down any other road now
I don't wanna love nobody but you
Lookin' in your eyes now, if I had to die now
I don't wanna love nobody but you
You
I don't wanna love nobody but you (You)

I wanna say it now, wanna make it clear
For only you and God to hear

I don't wanna live without you
I don't wanna even breathe
I don't wanna dream about you
Wanna wake up with you next to me (Next to me)
I don't wanna go down any other road now
I don't wanna love nobody but you (I don't wanna love nobody)
Lookin' in your eyes now, if I had to die now
I don't wanna love nobody but you
You
I don't wanna love nobody but you (You)
I don't wanna love nobody but you "
53,Trampoline,Shaed," 
I've been havin' dreams
Jumpin' on a trampoline
Flippin' in the air
I never land, just float there
As I'm lookin' up
Suddenly the sky erupts
Flames alight the trees, spread to fallin' leaves
Now they're right upon me

Wait, if I'm on fire
How am I so deep in love?
When I dream of dyin'
I never feel so loved (So loved)

I've been havin' dreams
Splashin' in the summer stream
Trip and I fall in
I wanted it to happen
My body turns to ice
Crushin' weight of paradise
Solid block of gold, lyin' in the cold
I feel right at home

Wait, if I'm on fire
How am I so deep in love?
When I dream of dyin'
I never feel so loved
Wait, if I'm on fire
How am I so deep in love?
When I dream of dyin'
I never feel so loved

I never feel so loved
La, la-la, la-la
La, la-la, la-la, la-la
La, la-la, la-la
La, la-la, la-la, la

Wait, if I'm on fire
How am I so deep in love?
When I dream of dyin'
I never feel so loved
Wait, if I'm on fire
How am I so deep in love? (Deep in love)
When I dream of dyin'
I never feel so loved "
54,Come & Go,Juice Wrld & Marshmello,"
Woah, uh
Oh, oh-oh, oh (Mello made it right, uh)

I try to be everything that I can
But sometimes, I come out as bein' nothin’
I try to be everything that I can
But sometimes, I come out as bein' nothin'
I pray to God that He make me a better man (Uh)
Maybe one day, I’ma stand for somethin'
I'm thankin' God that He made you part of the plan
I guess I ain't go through all that Hell for nothin'
I'm always fuckin' up and wreckin’ shit
It seems like I perfected it
I offer you my love
I hope you take it like some medicine
Tell me ain’t nobody better than me
I think that there's better than me
Hope you see the better in me
Always end up betterin’ me

I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don’t always come and go
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go

I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go

We take drugs, then you hold me close
Then I tell you how you make me whole
Sometimes, I feel you like bein' alone
Then you tell me that I shoulda stayed in the room
Guess I got it all wrong all along, my fault
My mistakes probably wipe all the rights I've done
Sayin' goodbye to bygones, those are bygones
Head up, baby, stay strong, we gon' live long

I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go "
55,Truth Hurts,Lizzo," 
Why men great 'til they gotta be great?
Woo!

I just took a DNA test, turns out I'm 100% that bitch
Even when I'm crying crazy
Yeah, I got boy problems, that's the human in me
Bling bling, then I solve 'em, that's the goddess in me
You coulda had a bad bitch, non-committal
Help you with your career just a little
You're 'posed to hold me down, but you're holding me back
And that's the sound of me not calling you back

Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)

You tried to break my heart?
Oh, that breaks my heart
That you thought you ever had it
No, you ain't from the start
Hey, I'm glad you're back with your bitch
I mean, who would wanna hide this?
I will never, ever, ever, ever, ever be your side chick
I put the sing in single
Ain't worried 'bout a ring on my finger
So you can tell your friend, ""Shoot your shot"" when you see him
It's okay, he already in my DMs

Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)

I'ma hit you back in a minute (Yeah, yeah)
I don't play tag, bitch, I been it (One time)
We don't fuck with lies (Two times), we don't do goodbyes (Woo)
We just keep it pushing like ay-ay-ay
I'ma hit you back in a minute (Yeah, yeah)
I don't play tag, bitch, I been it (One time)
We don't fuck with lies (Two times), we don't do goodbyes (Woo)
We just keep it pushing like ay-ay-ay (Woo)

Why men great 'til they gotta be great? ('Til they gotta be great)
Don't text me, tell it straight to my face (Tell it straight to my face)
Best friend sat me down in the salon chair (Down in the salon chair)
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting (With the bomb lighting)
New man on the Minnesota Vikings (Minnesota Vikings)
Truth hurts, needed something more exciting (Yee)
Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)
With the bomb lighting
Minnesota Vikings
Yee, eh, yeah, yeah, yeah "
56,If the World Was Ending,JP Saxe," 
I was distracted and in traffic
I didn't feel it when the earthquake happened
But it really got me thinkin', were you out drinkin'?
Were you in the living room, chillin', watchin' television?
It's been a year now, think I've figured out how
How to let you go and let communication die out

I know, you know, we know you weren't
Down for forever and it's fine
I know, you know, we know we weren't
Meant for each other and it's fine

But if the world was ending, you'd come over, right?
You'd come over and you'd stay the night
Would you love me for the hell of it?
All our fears would be irrelevant
If the world was ending, you'd come over, right?
The sky'd be falling and I'd hold you tight
And there wouldn't be a reason why
We would even have to say goodbye
If the world was ending, you'd come over, right? Right?
If the world was ending, you'd come over, right? Right?

I tried to imagine your reaction
It didn't scare me when the earthquake happened
But it really got me thinkin', the night we went drinkin'
Stumbled in the house and didn't make it past the kitchen
Ah, it's been a year now, think I've figured out how
How to think about you without it rippin' my heart out

And I know, you know, we know you weren't
Down for forever and it's fine
I know, you know, we know we weren't
Meant for each other and it's fine

But if the world was ending, you'd come over, right?
You'd come over and you'd stay the night
Would you love me for the hell of it?
All our fears would be irrelevant
If the world was ending, you'd come over, right?
Sky'd be falling while I hold you tight
No, there wouldn't be a reason why
We would even have to say goodbye
If the world was ending, you'd come over, right?
You'd come over, right?
You'd come over, you'd come over, you'd come over, right?
Mm
I know, you know, we know you weren't
Down for forever and it's fine
I know, you know, we know we weren't
Meant for each other and it's fine

But if the world was ending, you'd come over, right?
You'd come over and you'd stay the night
Would you love me for the hell of it?
All our fears would be irrelevant
If the world was ending, you'd come over, right?
The sky'd be falling while I hold you tight
No, there wouldn't be a reason why
We would even have to say goodbye
If the world was ending, you'd come over, right?
You'd come over, you'd come over, you'd come over, right?

Hmm
If the world was ending, you'd come over, right? "
57,We Paid,Lil Baby & 42 Dugg," 
Can't be fucked with
Ayy, 4 Pockets, huh
(Section 8 just straight cooked this motherfucker up)

'Fore I go broke like Joc
Fuck with that dog like Vick (Roof)
Not that rock, that pit'
Palm Angels down to my sock
Can't hold my Glock, reason I don't really like that shit (Nigga, I don't)
Young turnt nigga, can't wife no bitch (At all)
Excuse my French, don't like no bitch (Nope)
Limo tinted, all five of my cars, yeah, I had it hard
Seen my bitch broke bad, I ain't had a heart
Skrrt, yeah, that's us
Two-tone AP, yeah, I'm bust
Got the head from her, I ain't even wanna fuck (Fuck her)
Why? Slut, bye (Fuck on)
Nothin' on me from Saks, everything Revive
Old nigga tellin' on bro, should've died
No, he ain't kill 'em, dawg, he ain't even try
Still'll bet my last shootin' dice in the hood
Take who chain? Nah bitch, not Dugg's
Probably in somethin' fast with a Glock in the hood
Courtside tickets, spillin' Wock' on the wood

First turnt nigga from the hood, they curious
Four in cars, 'bout five in jewelry
I get the commas with numbers, that's period
I got your BM wan' put on Amiris
First young nigga in the A with two Lams
Run up fourteen mil', started fourteen grams (Same day)
Dope boy Dickies and diamonds and Timbs
You shouldn't play with that boy, he is not one of them
Bro, I kept taking L's, finally got me a M
Still making double, I don't count what I spend
S550 2018
Gotta come twenty if you hoppin' in the Benz
Young turnt nigga from the D to the A
I'm rockin' with the Lions, yeah, I'm rocking with the Braves
Yeah, yeah, yeah, yeah, yeah, we paid
Yeah, yeah, yeah, yeah, yeah, we paid

I'ma turn it up a lil' more this time
Used to dream about gettin' it, now I got it, I don't drive
I had a spot like The Varsity, what'll you have?
You buy twenty, I'll front what you buy
I put on drip, I believe I can I fly
Niggas know that I'm rich, but they know not to try
I had a show in Detroit and I stopped at Revive
And spent fifty on all of the guys
All of these hoes in these stores make commission
And plus I'ma tip 'em, they holdin' my size
Get in your car and just put on your flashers
And follow the hearse since you say you gon' ride
'Cause somebody gon' die if they fuck with us
Turn a five to a dime, that's a double up
Fuck around, walk through church with my double cup
This shit a habit, I'm prayin' I give it up
Tiger stay with the wood, make 'em give it up
Know I ran through a mil' every week coppin' weed
Bruh beat the charge, I can get me some sleep
Got a backend to pick up, I won't even leave
Run it up, fuck around, give the 'Vette to DT
Keep a hotboy with me, I got love for BG
Chasin' this paper since twelve or thirteen
Runnin' 'round in these streets, it was me and Marquise
First turnt nigga from the hood, they curious
Four in cars, 'bout five in jewelry
I get the commas with numbers, that's period
I got your BM wan' put on Amiris
First young nigga in the A with two Lams
Run up fourteen mil', started fourteen grams (Same day)
Dope boy Dickies and diamonds and Timbs
You shouldn't play with that boy, he is not one of them
Bro, I kept taking L's, finally got me a M
Still making double, I don't count what I spend
S550 2018
Gotta come twenty if you hoppin' in the Benz
Young turnt nigga from the D to the A
I'm rockin' with the Lions, yeah, I'm rocking with the Braves
Yeah, yeah, yeah, yeah, yeah, we paid
Yeah, yeah, yeah, yeah, yeah, we paid
First turnt nigga from the hood, they curious
Four in cars, 'bout five in jewelry
I get the commas with numbers, that's period
I got your BM wan' put on Amiris
First young nigga in the A with two Lams
Run up fourteen mil', started fourteen grams (Same day)
Dope boy Dickies and diamonds and Timbs
You shouldn't play with that boy, he is not one of them
Bro, I kept taking L's, finally got me a M
Still making double, I don't count what I spend
S550 2018
Gotta come twenty if you hoppin' in the Benz
Young turnt nigga from the D to the A
I'm rockin' with the Lions, yeah, I'm rocking with the Braves
Yeah, yeah, yeah, yeah, yeah, we paid
Yeah, yeah, yeah, yeah, yeah, we paid (Yeah) "
58,Yummy,Justin Bieber," 
Yeah, you got that yummy-yum
That yummy-yum, that yummy-yummy
Yeah, you got that yummy-yum
That yummy-yum, that yummy-yummy
Say the word, on my way
Yeah, babe, yeah, babe, yeah, babe
Any night, any day
Say the word, on my way
Yeah, babe, yeah, babe, yeah, babe
In the mornin' or the late
Say the word, on my way

Bona fide stallion
Ain't in no stable, no, you stay on the run
Ain't on the side, you're number one
Yeah, every time I come around, you get it done

Fifty-fifty, love the way you split it
Hundred racks, help me spend it, babe
Light a match, get litty, babe
That jet set, watch the sunset kinda, yeah, yeah
Rollin' eyes back in my head, make my toes curl, yeah, yeah

Yeah, you got that yummy-yum
That yummy-yum, that yummy-yummy
Yeah, you got that yummy-yum
That yummy-yum, that yummy-yummy
Say the word, on my way
Yeah, babe, yeah, babe, yeah, babe
Any night, any day
Say the word, on my way
Yeah, babe, yeah, babe, yeah, babe
In the mornin' or the late
Say the word, on my way

Standin' up, keep me on the rise
Lost control of myself, I'm compromised
You're incriminating, no disguise
And you ain't never runnin' low on supplies

Fifty-fifty, love the way you split it
Hundred racks, help me spend it, babe
Light a match, get litty, babe
That jet set, watch the sunset kinda, yeah, yeah
Rollin' eyes back in my head, make my toes curl, yeah, yeah
Yeah, you got that yummy-yum
That yummy-yum, that yummy-yummy (You stay flexin' on me)
Yeah, you got that yummy-yum (Yeah, yeah)
That yummy-yum, that yummy-yummy
Say the word, on my way
Yeah, babe, yeah, babe, yeah, babe (Yeah, babe)
Any night, any day
Say the word, on my way
Yeah, babe, yeah, babe, yeah, babe (Yeah, babe)
In the mornin' or the late
Say the word, on my way

Hop in the Lambo', I'm on my way
Drew House slippers on with a smile on my face
I'm elated that you are my lady
You got the yum, yum, yum, yum
You got the yum, yum-yum, woah
Woah-ooh

Yeah, you got that yummy-yum
That yummy-yum, that yummy-yummy
Yeah, you got that yummy-yum
That yummy-yum, that yummy-yummy
Say the word, on my way
Yeah, babe, yeah, babe, yeah, babe (Yeah, babe)
Any night, any day
Say the word, on my way
Yeah, babe, yeah, babe, yeah, babe (Yeah, babe)
In the mornin' or the late
Say the word, on my way "
59,One Man Band,Old Dominion," 
Been flyin' solo for so long
Nobody's singin' the harmony
Up there just me and my shadow
No bass, no guitar, no tambourine

And I found you like a melody
You were singin' in the same key as me
We had ‘em dancin' in the streets

I don't wanna be a one man band
I don't wanna be a rolling stone, alone
Puttin' miles on a run-down van
Baby, we can take our own show on the road
I'll lay down the beat, you'll carry the tune
We'll get tattoos, and we'll trash hotel rooms
Baby, take my hand
I don't wanna be a one man band
No

I wanna run down your wild dreams
And I wanna chase every high with you
Count every rip in these old jeans
We'll never learn how to sing the blues

If I'm gonna be famous
Girl, I wanna be famous with you
We got our own little groove

I don't wanna be a one man band
I don't wanna be a rolling stone, alone
Puttin' miles on a run-down van
Baby, we can take our own show on the road
I'll lay down the beat, you'll carry the tune
We'll get tattoos, and we'll trash hotel rooms
Baby, take my hand
'Cause I don't wanna be a one man band

When the spotlight goes cold, and the curtains come down
The chairs are all stacked, and there's no one around
And nobody's payin', we’ll still be playin'

I don't wanna be a one man band
I don't wanna be a rolling stone, alone
Puttin' miles on a run-down van
Baby, we can take our own show on the road
I'll lay down the beat, you'll carry the tune
We'll get tattoos, and we'll trash hotel rooms
Baby, take my hand
'Cause I don't wanna be a one man band
I don't wanna be a one man band "
60,Got What I Got,Jason Aldean," 
She said, ""Baby, do you ever miss bein' alone?""
I said, ""Hell no, I don't""
She said, ""Do you really think I'm where you belong?""
I said, ""You know and I know...""
You're perfect for me
Everything I'll ever need
I ain't playin'
What I'm sayin'

When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

I said, ""Baby, do you know you sound a little crazy
When you're talkin' like that, girl?""
Ain't no second thoughts, no regrets, no kinda maybe
No wishin' I turned back
Before you came along
I could go all alone
Girl, just kiss me
You're all that I want

When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

She said, ""Baby, do you ever miss bein' alone?""
I said, ""Hell no, I don't""

When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

No, I don't
No, I don't
When I got what I got, girl, I don't "
61,Sunday Best,Surfaces," 
Good, feeling good

Ayy, feeling good, like I should
Went and took a walk around the neighborhood
Feeling blessed, never stressed
Got that sunshine on my Sunday best (Yeah, ayy, ayy)

Every day can be a better day, despite the challenge
All you gotta do is leave it better than you found it
It's gonna get difficult to stand, but hold your balance
I just say whatever 'cause there is no way around it 'cause

Everyone falls down sometimes
But you just gotta know it'll all be fine
It's okay, uh-huh-huh, uh
It's okay, it's okay

Ayy, feeling good like I should
Went and took a walk around the neighborhood
Feeling blessed, never stressed
Got that sunshine on my Sunday best (Ayy)

Some days you wake up and nothing works, you feel surrounded
Gotta give your feet some gravity to get you grounded
Keep good things inside your ears just like the waves and sound did
And just say whatever 'cause there is no way around it

Everyone falls down sometimes
But you just gotta know it'll all be fine
It's okay, uh-huh-huh, uh
It's okay, it's okay

Ayy, feeling good, like I should
Went and took a walk around the neighborhood
Feeling blessed, never stressed
Got that sunshine on my Sunday best
Ayy, feeling good, like I should
Went and took a walk around the neighborhood
Feeling blessed, never stressed
Got that sunshine on my Sunday best "
