Rank,Musica,Artista,Letra
53,Hey Ma,Cam'ron feat. Juelz Santana and Freekey Zekey," 
Yeah, come on
Hey ladies
Hey ma (Wassup?)
Let's slide (Alright)
Alright, and we gon' get it on tonight
You smoke? (I smoke)
I drink (Me too)
Well good, 'cause we gon' get high tonight
Got drops (Got coupes), got trucks (Got jeeps)
Alright, 'cause we gon' take a ride tonight
So ma (Wassup?)
Let's slide (Alright)
Alright, and we gon' get it on tonight
Yo, now I was downtown clubbin', ladies night
Seen shorty, she was crazy, right?
And I approach baby like, ""Ma, what's your age and type?""
She looked at me and said, ""You's a baby, right?""
I told her, ""I'm eighteen and live a crazy life (For real)
Plus I'll tell you what the '80s like
And I know what the ladies like
Need a man that's polite, listens and takes advice
I could be all three, plus I can lay the pipe
Come with me, come stay the night
She looked at me laughin', like, ""Boy, your game is tight""
I'm laughin' back like, sure, you're right, get in the car
And don't touch nothing, sit in the car
Let's discuss something, either we lovin' or I'll see you tomorrow
Now we speedin' up the West Side
Hand creepin' up her left side, I'm ready to do it
Ready to bone, ready for dome
55th exit, damn, damn, already we home
Now let's get it on

Hey ma (Wassup?)
Let's slide (Alright)
Alright, and we gon' get it on tonight
You smoke? (I smoke)
I drink (Me too)
Well good, 'cause we gon' get high tonight
Got drops (Got coupes), got trucks (Got jeeps)
Alright, and we gon' take a ride tonight
So ma (Wassup?)
Let's slide (Alright)
Alright, and we gon' get it on tonight

Uh
Now that I got a girl, my ex wanna holla and spit
Told me to acknowledge her quick
She like, ""Cam, stop frontin' on that Dave Hollister tip"" (How?)
""Come over, let's swallow and sip""
I'm like, ""Mama is sick""
I promise you dick, usually have a problem with chicks (Why?)
They all say I'm rotten and rich
But not her, boobies real, high heel doobie feel
Plus got them Gucci nails, huh
You a cutie still (Still)
And this my down girl too, ain't no groupie deal
We left the movies with Uzis, Suzuki wheels
To the Jacuzzi, I tell you, my boo be's real (She's real)
I mean she do be winnin', Louie spinnin'
Go to the crib, she got the Gucci linen (Linen)
I see boo be grinnin' (Grinnin')
She looked and said, ""Cam, I know that you be sinnin'""
Nah, I'm a changed man, look at the Range, ma'am
(Look) I got a whole new game plan
Looked and said, ""That's nothing but game, Cam""
She was right, she was up in the Range, man (She know me)
Dropped her off at the L, now I'm flippin' the cell
That's right, I had to call up L
Yo L (What up?) I hit, (What else?)
Plus dome, (Say word), and we got it on tonight
Hey ma (Wassup?)
Let's slide (Alright)
Alright, and we gon' get it on tonight
You smoke? (I smoke)
I drink (Me too)
Well good, 'cause we gon' get high tonight
Got drops (Got coupes), got trucks (Got jeeps)
Alright, and we gon' take a ride tonight
So ma (Wassup?)
Let's slide (Alright)
Alright, and we gon' get it on tonight "
54,Work It,Missy Elliott," 
DJ, please pick up your phone, I'm on the request line
This is a Missy Elliott one-time exclusive (C'mon)

Is it worth it? Let me work it
I put my thing down, flip it and reverse it
​ti esrever dna ti pilf, nwod gniht ym tuP
​ti esrever dna ti pilf, nwod gniht ym tuP
If you got a big— let me search ya
And find out how hard I gotta work ya
​ti esrever dna ti pilf, nwod gniht ym tuP
​ti esrever dna ti pilf, nwod gniht ym tuP (C'mon)

I'd like to get to know ya so I could show ya
Put the pussy on ya like I told ya
Give me all your numbers so I can phone ya
Your girl acting stank, then call me over
Not on the bed, lay me on your sofa
Call before you come, I need to shave my chocha
You do or you don't or you will or won't ya?
Go downtown and eat it like a vulture
See my hips and my tips, don't ya?
See my ass and my lips, don't ya?
Lost a few pounds and my waist for ya
This the kind of beat that go ra-ta-ta
Ra-ta-ta-ta-ta-ta-ta-ta-ta-ta
Sex me so good I say blah-blah-blah
Work it, I need a glass of water
Boy, oh boy, it's good to know ya (C'mon)

Is it worth it? Let me work it
I put my thing down, flip it and reverse it
​ti esrever dna ti pilf, nwod gniht ym tuP
​ti esrever dna ti pilf, nwod gniht ym tuP
If you got a big— let me search ya
And find out how hard I gotta work ya
​ti esrever dna ti pilf, nwod gniht ym tuP
​ti esrever dna ti pilf, nwod gniht ym tuP (C'mon)

If you a fly gal, get your nails done
Get a pedicure, get your hair did
Boy, lift it up, let's make a toast-a
Let's get drunk, that's gonna bring us closer (Okay)
Don't I look like a Halle Berry poster?
See the Belvedere playing tricks on ya (Ah)
Girlfriend wanna be like me, never
You won't find a bitch that's even better (Ah)
I make you hot as Las Vegas weather
Listen up close while I take it backwards
​sdrawkcab ti ekat ot ekil yssiM yaw eht hctaW
I'm not a prostitute, but I could give you what you want
I love your braids and your mouth full of fronts
Love the way my ass go ba-bum-bum-bum-bum (Huh)
Keep your eyes on my ba-bum-bum-bum-bum-bum (Okay)
You think you can handle this? Ga-dunk-a-dunk-dunk (Woo)
Take my thong off and my ass go boom (Ugh)
Cut the lights on so you see what I could do (C'mon)
Is it worth it? Let me work it
I put my thing down, flip it and reverse it
​ti esrever dna ti pilf, nwod gniht ym tuP
​ti esrever dna ti pilf, nwod gniht ym tuP (Ooh)
If you got a big— let me search ya
And find out how hard I gotta work ya
​ti esrever dna ti pilf, nwod gniht ym tuP (Huh)
​ti esrever dna ti pilf, nwod gniht ym tuP (C'mon, c'mon)

Boys, boys, all type of boys
Black, white, Puerto Rican, Chinese boys (C'mon)
Why-thai, thai-o-toy-o-thai-thai
Why-thai, thai-o-toy-o-thai-thai (C'mon)
Girls, girls, get that cash
If it's nine to five or shaking your ass (Aha)
Ain't no shame, ladies do your thing (C'mon)
Just make sure you ahead of the game

Just 'cause I got a lot of fame super
Prince couldn't get me change my name, papa
Kunta Kinte a slave again, no sir
Picture Blacks saying, “Oh yes-a, massa”
Picture Lil' Kim dating a pastor
Minute man, Big Red could outlast ya
Who is the best? I don't have to ask ya
When I come out, you won't even matter (Ugh)
Why you act dumb like, yeah, duh?
So you act dumb like, uh, duh
As the drummer boy go ba-rom-pop-pom-pom (Ooh)
Give you some-some-some of this cinna-bun (C'mon)
Is it worth it? Let me work it
I put my thing down, flip it and reverse it
​ti esrever dna ti pilf, nwod gniht ym tuP
​ti esrever dna ti pilf, nwod gniht ym tuP (Ooh)
If you got a big— let me search ya
And find out how hard I gotta work ya
​ti esrever dna ti pilf, nwod gniht ym tuP
​ti esrever dna ti pilf, nwod gniht ym tuP (C'mon)

To my fellas (Ooh, good God)
I like the way you work that (Uh-huh, la-la-la-la)
To my ladies (Woo)
You sure know how to work that (Good God) "
55,Move Bitch,Ludacris," 
Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way
Get out the way, bitch, get out the way

Oh, no, the fight's out
I'm 'bout to punch your lights out
Get the fuck back, guard your grill
There's something wrong, we can't stay still
I've been drinking and busting too
And I been thinking of busting you
Upside your motherfuckin' forehead
And if your friends jump in (Aw, girl), they'll be more dead
Causin' confusion, disturbin' the peace
It's not an illusion, we runnin' the streets
So bye-bye to all you groupies and gold diggers
Is there a bumper on your ass? (No, nigga)
I'm doing a hundred on the highway
So if you do the speed limit, get the fuck out of my way
I'm DUI, hardly ever caught sober
And you about to get ran the fuck over

Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way (Watch out, watch out)
Get out the way, bitch, get out the way (Watch out, bitch)
Move, bitch, get out the way (Watch out, watch out)
Get out the way, bitch, get out the way (Watch out, bitch)
Move, bitch, get out the way (Watch out, watch out)
Get out the way, bitch, get out the way (Watch out, tch, woof)

Here I come, here I go, uh-oh, don't jump, bitch, move
You see them headlights? You hear that fuckin' crowd? Start that goddamn show, I'm comin' through
Hit the stage and knock the curtains down, I fuck the crowd up, that's what I do
Young and successful, a sex symbol, now bitches want me to fuck 'em, true, true
Hold up, wait up, shorty, oh, oh, what's up? Getting my dick sucked, what are you doing?
Besides minding my fuckin' business, trying to get my paper, child support suing
Give me that truck and take that rental back
Who bought these fucking TVs and the jewelry? Bitch, tell me that
No, I ain't bitter, I don't give a fuck
But I'ma tell you like this, bitch, you better not walk in front of my tour bus

Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way (Bring it)
Get out the way, bitch, get out the way (Get 'em)
Move, bitch, get out the way
Get out the way, bitch, get out the way
2-0, I'm on the right track
Beef, got the right mack
Hit the trunk, grab the pump, punk, I'll be right back
We buying bars out, showing scars out
We heard there's hoes out, so we brought the cars out
Call up Tit, grab the pills 'cause we poppin' tonight
Beat the shit outta security for stoppin' the fight
I got a fifth of the Remy, fuck that Belve' and Cris'
I'm selling shit up in the club like I work in that bitch
Fuck the dress codes, it's street clothes, we all street niggas
We on the dance floor, throwing 'bows, beating up niggas
I'm from the Dec', try to disrespect DTP
And watch the bottles start flying from the VIP
Fuck this rap shit, we clap, bitch, two in your body
Grab your four, start a fight, dog, ruin the party
So move, bitch, get out the way, ho
All you faggot motherfuckers make way for 2-0, so

Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way
Get out the way, bitch, get out the way
Move, bitch, get out the way
Get out the way, bitch, get out the way
 "
56,Can't Fight the Moonlight,LeAnn Rimes,"
Under a lover's sky
Gonna be with you
And no one's gonna be around
If you think that you won't fall
Well, just wait until
'Til the sun goes down

Underneath the starlight, starlight
There's a magical feeling, so right
It will steal your heart tonight

You can try to resist
Try to hide from my kiss
But you know, but you know that you
Can't fight the moonlight
Deep in the dark, you'll surrender your heart
But you know, but you know that you
Can't fight the moonlight
No, you can't fight it
It's gonna get to your heart

There's no escaping love
Once a gentle breeze
Weaves its spell upon your heart
No matter what you think
It won't be too long (not too long)
'Til you're in my arms

Underneath the starlight, starlight
We'll be lost in the rhythm, so right
Feel it steal your heart tonight

You can try to resist
Try to hide from my kiss
But you know, but you know that you
Can't fight the moonlight
Deep in the dark, you'll surrender your heart
But you know, but you know that you can't
Can't fight the moonlight
No, you can't fight it
No, matter what you do (no matter what you do)
The night is gonna get to you

(Never know
Cannot know)
Don't try, you're never gonna win

Underneath the starlight, starlight
There's a magical feeling, so right
It will steal your heart tonight
You can try
(You can try to resist, try to hide from my kiss but you know)
But you know that you (you know that you)
Can't fight the moonlight
Deep in the dark (deep in the dark)
You'll surrender your heart
But you know, but you know that you
Can't fight the moonlight, no, you can't fight it
(You can try) You can try to resist my kiss
But you know, don't you know that you can't?
Can't fight the moonlight deep in the dark
You'll surrender your heart (surrender your heart)
But you know, but you know that you
Can't fight the moonlight
No, you can't fight it
It's gonna get to your heart "
57,Escape,Enrique Iglesias," 
You can run, you can hide
But you can't escape my love
You can run, you can hide
But you can't escape my love

Here's how it goes
You and me, up and down
But maybe this time we'll get it right, worth the fight
'Cause love is something you can't shake
When it breaks (When it breaks)
All it takes is some trying

If you feel like leaving
I'm not gonna beg you to stay
But soon you'll be finding
You can run, you can hide
But you can't escape my love
You can run, you can hide
But you can't escape my love

So, if you go
You should know (You should know)
It's hard to just forget the past so fast
It was good (It was good), it was bad, but it was real
And that's all you have in the end, our love mattered

If you feel like leaving
I'm not gonna beg you to stay (I won't beg you to stay)
But soon you'll be finding
You can run, you can hide
But you can't escape my love
You can run, you can hide
But you can't escape my love

You can run (You can run)
You can hide (You can hide)
But you can't escape my love (My love)
You can run (You can run)
You can hide (You can hide)
But you can't escape my love

Here's how it goes
All it takes is some trying
Baby, you can run...

If you feel like leaving
I'm not gonna beg you to stay (I won't beg you to stay)
But soon you'll be finding (You'll be finding)
You can run, you can hide
But you can't escape my love
If you feel like leaving
I'm not gonna beg you to stay
You can't escape my love
But soon you'll be finding
You can run, you can hide
But you can't escape my love
You can run
You can run
You can run
Baby, you can run, baby, you can hide
You can run
But you can't escape my love
You can run
Baby, you can run, baby, you can hide
You can run
But you can't escape my love
You can run
(Baby, you can run, baby, you can hide)
You can run
(But you can't escape my love)
You can run
You can run
(Baby, you can run, baby, you can hide)
(But you can't escape my love, love, love)
You can run, you can hide, but you can't escape my love "
58,More Than A Woman,Aaliyah," 
Passion, instant
Sweat beads, feel me
Cupid's shot me
My heartbeat's racin'
Tempt me (Tempt me), try me (Try me)
Feels so exciting
Thought of highly
It's yours entirely

(I'll be) I'll be more than a lover
More than a woman, more than your other
(I'll be) I'll be more than a lover
More than a woman, more than enough for you
(I'll be) I'll, I'll be more than a lover
More than a woman, even more under covers
(I'll be more) I'll be more than a lover
More than a woman, more than enough for you

Midnight grindin'
Heart rate's climbin'
You go (You go), I go
Cause we share (We share) pillows (Pillows)
Chase me, leave me
There's still no separatin'
Mornin' massages
With new bones in your closet

(I'll be) I'll be more than a lover
More than a woman, more than your other
(I said I'll be) I'll be more than a lover
More than a woman, more than enough for you
(I'll be more) I'll, I'll be more than a lover
(More) More than a woman, even more under covers
(I'm gonna be more) I'll be more than a lover
(Yeah) More than a woman, more than enough for you

I don't think you're ready
(I don't think you're ready for this thing)
For this thing
(I don't think you're ready for this thing)
You're not ready, no, no
(I don't think you're ready for this thing)
This thing, this thing
(I don't think you're ready for this thing)

Constant pleasures
No scale can measure
Secrets, treasures
Keeps on gettin' better (Yeah)
Do you wanna roll with me?
We can go to foreign lands with your hand in my hand
Do you wanna ride with me?
We can be like Bonnie and Clyde, be by your side
I'll be more than a lover
More than a woman, more than your other
I'll be more than a lover
More than a woman, more than enough for you
I'll, I'll be more than a lover
More than a woman, even more under covers
I'll be more than a lover
More than a woman, more than enough for you "
59,Hella Good,No Doubt," 
The waves keep on crashin' on me for some reason
But your love keeps on comin' like a thunderbolt
Well come here, a little closer
'Cause I wanna see you, baby, real close up
(Get over here, get over here)

You got me feelin' hella good
So let's just keep on dancin'
You hold me like you should
So I'm gonna keep on dancin' (Keep on dancin')

A performance deserving of standing ovations
And who would've thought it'd be the two of us?
(I didn't really think it could ever happen, haha)
So don't wake me if I'm dreamin'
'Cause I'm in the mood, come on and give it up
(Oh, oh, oh)

You got me feelin' hella good
So let's just keep on dancin'
You hold me like you should
So I'm gonna keep on dancin' (Keep on dancin')
You got me feelin' hella good
So let's just keep on dancin'
You hold me like you should
So I'm gonna keep on dancin' (Keep on dancin')

Ooh, yeah, yeah
Ooh, yeah, yeah
(I never thought that but I've been trapped by what happened)

You got me feelin' hella good
So let's just keep on dancin'
You hold me like you should
So I'm gonna keep on dancin' (Keep on dancin')
You got me feelin' hella good
So let's just keep on dancin'
You hold me like you should
So I'm gonna keep on dancin' (Keep on dancin')

(Uh, uh, uh)
(Uh, uh, uh)
(Uh, uh, uh)
(Keep on dancin')
(Keep on dancin') "
60,I Love You,Faith Evans," 
My heart belongs to you
So what could I do
To make you feel I'm down with
You see me hangin' around
But you don't know how you make me feel for you, and

(Each and every day)
I try to make some sense of this
(What you mean to me)
I know it could be serious
(Each and every night)
I dream about just holding you
(Loving you like this)
What is a girl supposed to do?

I love you (I love you)
I want you (I want you)
You're the one that I live for
And I can't take it anymore (anymore)
I love you (I love you)
I need you (and I need you)
What can I do to make you see
You're the only one for me

First time I saw your face
My heart just erased
All the guys I knew
Before you walked into my life
I was the type to never want for nothing

(Each and every day)
I try to make some sense of this
(What you mean to me)
I know it could be serious
(Each and every night)
I dream about just holding you
(Loving you like this)
What is a girl supposed to do?

I love you (I love you)
I want you (I need you)
You're the one that I live for
And I can't take it anymore
I love you (I love you)
I need you (need you)
What can I do to make you see
You're the only one for me
I love you, I want you, I need you in my life
Can't you see what you mean to me?
Baby, come hold me tight
I miss you, wanna kiss you
Every time I see your face
Baby, I'll be waiting for you
Each and every day

I love you (oh...)
I want you
You're the one that I live for
And I can't take it anymore
(Baby, you know that I love you)
I love you
I need you
What can I do to make you see
(do to make you see)
You're the only one for me (oh yeah)

You're the only one for me (only one)
And I know it's meant to be
(and I know we're meant to be)
What can I do to make you see
My love will carry on (listen to my heart)
So listen to my heart and know (and know)
You'll find out where my love will go (love will go)
The future lies between us both
Oh babe, I love you so
I love you
I want you
(and you know my heart belongs to you, boy)
You're the one that I live for
And I can't take it anymore
I love you (baby, I love you)
I need you (baby, I need you)
What can I do to make you see
You're the only one for me
I love you (you're the one for me)
I want you (it was meant to be)
You're the one that I live for
And I can't take it anymore
I love you
I need you
What can I do to make you see
You're the only one for me
I love you (baby, I love you)
I want you (baby, I need you) "
61,Gotta Get thru This,Daniel Bedingfield,"
When your love is pouring like the rain
I close my eyes and it's gone again
When will I get the chance to say I love you?
I pretend that you're already mine
Then my heart ain't breaking every time
I look into your eyes

If only I can get through this
If only I can get through this
If only I can get through this
God, God, gotta help me get through this

I gotta get through this
I gotta get through this
I gotta make it, gonna make, gonna make it through
Said I'm gonna get through this
I'm gonna get through this
I gotta take, gotta take my mind off of you

Give me just a second then I'll be alright
Surely one more moment couldn't break my heart
Give me 'til tomorrow then I'll be okay
Just another day and then I'll hold you tight

When your love is pouring like the rain
I close my eyes and it's gone again
When will I get the chance to say I love you?
I pretend that you're already mine
Then my heart ain't breaking every time
I look into your eyes

If only I can get through this
If only I can get through this
If only I can get through this
God, God, gotta help me get through this
Ooh, whoa, yeah

I gotta get through this
I gotta get through this
I gotta make it, gonna make, gonna make it through
Said I'm gonna get through this
I'm gonna get through this
I gotta take, gotta take my mind off of you

Give me just a second then I'll be alright
Surely one more moment couldn't break my heart
Give me 'til tomorrow then I'll be okay
Just another day and then I'll hold you tight
When your love is pouring like the rain
I close my eyes and it's gone again
When will I get the chance to say I love you?
I pretend that you're already mine
Then my heart ain't breaking every time
I look into your eyes

If only I can get through this
Oh-oh, if only I can get through this
Mmm, mmmm, if only I can get through this
God, God, gotta help me get through this, mmm

I gotta get through this
I gotta get through this
I gotta make it, gonna make, gonna make it through
Said I'm gonna get through this
I'm gonna get through this
I gotta take, gotta take my mind off of you

Give me just a second then I'll be alright
Surely one more moment couldn't break my heart"
62,Pass the Courvoisier, Part II," 
Don't this shit make a nigga wanna (Jump, jump)
Don't this shit make a nigga wanna (Jump, jump)
Don't this shit make a nigga wanna (Jump, jump) (Haha)
Don't this shit make a nigga wanna (Jump, jump) (Yeah)
Don't this shit make a nigga wanna (Jump, jump) (C'mon)
Don't this shit make a nigga wanna (Jump, jump) (Yeah)
Don't this shit make a nigga wanna (Jump, jump) (Yeah)
Don't this shit make a nigga wanna (Jump, jump) (Let's go)
Don't this hit make a nigga wanna

Act a fool, you better watch out
Hot shit be bringin the' cops out
Street niggas is ringin' them shots out
Short circuit and blacken the blocks out
Now open up the garage and pull the drops out
Rockin the fur coat bringin' the blue fox out
Diamonds light up the block, runnin' the blue rocks out
Wildin' 'til all of my crew knocks out
Get yo' ass up on the floor
Huh, throw ya hands if you wan't some more
Baby, wiggle your crotch out, huh
And peep the way we be blowin' them spots out
C'mon, look how we got 'em ready to act out
Girl, I'm ready to give it twistin' your back out
Drink 'yack 'til a nigga fallin' out
Flat on his back now watch a nigga crawlin' out, talk to me

I said Busta (Wassup son?)
You leave them girls rollin' and it look like (C'mon)
They asses is swollen (And they ass gettin big now)
But if your man babysittin' (uh-huh) then what you gon' say?
(What we gon' tell 'em man?)
We gon' tell that nigga (Pass the Courvoisier)
We gon' tell that brotha (Pass the Courvoisier)
Everybody sing it now (Pass the Courvoisier)
Everybody sing it now (Pass the Courvoisier)

Girl, you need to shake it off
Too much hair on your cho-cha, shave it off
C'mon, jump smack yo' ass and break it off
And if it's too hot for y'all? You need to take it off
In case you ain't knowin' niggas we on a roll now
Diddy, like we done stumbled on a pot of gold now, c'mon
Food spillin' all out of the bowl now, huh
Money thick, get harder to fold now, c'mon
Ladies tell me if you're feelin (Alright)
And are you sure that you up for doin it (All night)
I like this
Listen, before you ass bet, nigga
We wreck shit and we ain't even blacked yet
Niggas all around and police rapidly shut down the block
And the club ain't even packed yet, c'mon
Nuff drinkin at the bar hold it down wildin' out 'til the club is closed down, talk to me
I said Busta (Wassup son?)
You leave them girls rollin' and it look like (C'mon)
They asses is swollen (And they ass gettin big now)
But if your man babysittin' (uh-huh) then what you gon' say?
(What we gon' tell 'em man?)
We gon' tell that nigga (Pass the Courvoisier)
We gon' tell that brotha (Pass the Courvoisier)
Everybody sing it now (Pass the Courvoisier)
Everybody sing it now (Pass the Courvoisier)

(Jump, jump)
Don't this shit make a nigga wanna (Jump, jump) (C'mon)
Don't this shit make a nigga wanna (Jump, jump) (Yeah)
Don't this shit make a nigga wanna (Jump, jump) (C'mon)
Don't this shit make a nigga wanna (Jump, jump) (Yeah)
Don't this shit make a nigga wanna (Jump, jump) (C'mon)
Don't this shit make a nigga wanna (Jump, jump) (Yeah)
Don't this shit make a nigga wanna (Jump, jump) (C'mon)
Don't this shit make a nigga wanna (Yeah, yeah-yeah-yeah)

Rob a bank my nigga, cash rule
Bust it, let's get this money and act like a damn fool
Fuck it, act stupid and jump in the damn pool, huh
Bone bitches and me and they man's cool
C'mon, shit I'm sayin', just put your bank up, nigga
Put me and Diddy together you bankrupt, c'mon
Fly niggas, we full of finesse y'all, yeah
Me and my niggas is fittin' to bless y'all - c'mon
Don't talk about it, be about it (Shut up)
Live niggas come and be around it (What up?)
C'mon, rep to the fullest now, huh
These niggas ain't knowin' how we gon' put it down, c'mon
Cock, aim and shoot to spray it down
Steamrollin' you niggas and lay it down
Niggas frontin' with they thug image but we pay them no mind
Now drink until the bottle finished, talk to me
I said Busta (Wassup son?)
You leave them girls rollin' and it look like (C'mon)
They asses is swollen (And they ass gettin big now)
But if your man babysittin' (uh-huh) then what you gon' say?
(What we gon' tell 'em man?)
We gon' tell that nigga (Pass the Courvoisier)
We gon' tell that brotha (Pass the Courvoisier)
Everybody sing it now (Pass the Courvoisier)
Everybody sing it now (Pass the Courvoisier) "
63,Lose Yourself,Eminem," 
Look, if you had one shot or one opportunity
To seize everything you ever wanted in one moment
Would you capture it or just let it slip?
Yo

His palms are sweaty, knees weak, arms are heavy
There's vomit on his sweater already, mom's spaghetti
He's nervous, but on the surface, he looks calm and ready
To drop bombs, but he keeps on forgetting
What he wrote down, the whole crowd goes so loud
He opens his mouth, but the words won't come out
He's chokin', how? Everybody's jokin' now
The clock's run out, time's up, over, blaow
Snap back to reality, ope, there goes gravity
Ope, there goes Rabbit, he choked, he's so mad
But he won't give up that easy, no, he won't have it
He knows his whole back's to these ropes, it don't matter
He's dope, he knows that, but he's broke, he's so stagnant
He knows when he goes back to this mobile home, that's when it's
Back to the lab again, yo, this old rhapsody
Better go capture this moment and hope it don't pass him

You better lose yourself in the music
The moment, you own it, you better never let it go (Go)
You only get one shot, do not miss your chance to blow
This opportunity comes once in a lifetime, yo
You better lose yourself in the music
The moment, you own it, you better never let it go (Go)
You only get one shot, do not miss your chance to blow
This opportunity comes once in a lifetime, yo
You better

His soul's escaping through this hole that is gaping
This world is mine for the taking, make me king
As we move toward a new world order
A normal life is boring, but superstardom's
Close to post-mortem, it only grows harder
Homie grows hotter, he blows, it's all over
These hoes is all on him, coast-to-coast shows
He's known as the Globetrotter, lonely roads
God only knows he's grown farther from home, he's no father
He goes home and barely knows his own daughter
But hold your nose 'cause here goes the cold water
These hoes don't want him no mo', he's cold product
They moved on to the next schmoe who flows
He nose-dove and sold nada, and so the soap opera
Is told, it unfolds, I suppose it's old, partner
But the beat goes on, da-da-dom, da-dom, dah-dah-dah-dah

You better lose yourself in the music
The moment, you own it, you better never let it go (Go)
You only get one shot, do not miss your chance to blow
This opportunity comes once in a lifetime, yo
You better lose yourself in the music
The moment, you own it, you better never let it go (Go)
You only get one shot, do not miss your chance to blow
This opportunity comes once in a lifetime, yo
You better
No more games, I'ma change what you call rage
Tear this motherfuckin' roof off like two dogs caged
I was playin' in the beginning, the mood all changed
I've been chewed up and spit out and booed off stage
But I kept rhymin' and stepped right in the next cypher
Best believe somebody's payin' the Pied Piper
All the pain inside amplified by the
Fact that I can't get by with my nine-to-
Five and I can't provide the right type of life for my family
'Cause, man, these goddamn food stamps don't buy diapers
And there's no movie, there's no Mekhi Phifer, this is my life
And these times are so hard, and it's gettin' even harder
Tryna feed and water my seed, plus teeter-totter
Caught up between bein' a father and a prima donna
Baby-mama drama, screamin' on her, too much for me to wanna
Stay in one spot, another day of monotony's gotten me
To the point I'm like a snail, I've got
To formulate a plot or end up in jail or shot
Success is my only motherfuckin' option, failure's not
Mom, I love you, but this trailer's got
To go, I cannot grow old in Salem's Lot
So here I go, it's my shot; feet, fail me not
This may be the only opportunity that I got

You better lose yourself in the music
The moment, you own it, you better never let it go (Go)
You only get one shot, do not miss your chance to blow
This opportunity comes once in a lifetime, yo
You better lose yourself in the music
The moment, you own it, you better never let it go (Go)
You only get one shot, do not miss your chance to blow
This opportunity comes once in a lifetime, yo
You better
You can do anything you set your mind to, man"
64,Butterflies,Michael Jackson," 
Butterflies
Da de-de-da
Da de-de-da, da de-de-da
Da de-de-da, da-da
(La-la-aa-ah)
Da de -de -da, da de -de-da
Da de-de-da de-de-da
(Oh, I, oh, I)
Da de-de de-da, lda de-da-dum
Da de -de -de -da, da-dum, da-dum, da-dum
Butterflies inside

All you got to do is walk away and pass me by
Don't acknowledge my smile
When I try to say hello to you, yeah
And all you gotta do is not answer my call
When I'm tryna get through
Keep me wonderin' why when all I can do is sigh
I just wanna touch you

I just wanna touch and kiss
And I wish that I could be with you tonight (You give me)
'Cause you give me butterflies
Inside, inside and I

All I got to say is that I must be dreamin', it can't be real
You're not here with me
See, but I can feel you near to me, yeah
I caress you, let you taste a just so blissful listen
I would give you anything, baby
Just make my dreams come true
Oh, baby, you give me butterflies

I just wanna touch and kiss
And I wish that I could be with you tonight (You give me)
Ah, 'cause you give me butterflies
Inside, inside and I
I just wanna touch and kiss
And I wish that I could be with you tonight (You give me)
Ah, 'cause you give me butterflies
Inside, inside and I

If you will take my hand, baby, I will show you
Guide you to the light, then
If you will be my love, baby, I will love you
Love you 'til the end of time

I just wanna touch and kiss
And I wish that I could be with you tonight (Girl, you give me)
Ah, you give me butterflies
Inside, inside and I (I just wanna touch you)
I just wanna touch and kiss (I wanna, I wanna, be with you, girl)
And I wish that I could be with you tonight (Talk to me, baby) (Inside)
Ah, you give me butterflies
Inside, inside and I
I just wanna touch and kiss (I wanna touch you)
And I wish that I could be with you tonight (Butterflies)
Ah, you give me butterflies
Inside, inside and I
I just wanna touch and kiss
And I wish that I could be with you tonight
Ah, you give me butterflies
Inside, inside and I
I just wanna touch and kiss (I wanna, I wanna, be with you, girl)
And I wish that I could be with you tonight (Wanna be with you) (You give me)
Ah, you give me butterflies
Inside, inside and I "
