Rank,Musica,Artista,Letra
50,Desert Rose,Sting feat. Cheb Mami," 
Hathe mada tawila
Wa ana nahos ana wahala ghzalti
Wa ana nahos ana wahala ghzalti
Wa ana nahos ana wahala ghzalti

I dream of rain, ya leil, ya leil
I dream of gardens in the desert sand
I wake in vain, ya leil, ya leil
I dream of love as time runs through my hand

I dream of fire, ya leil, ya leil
Those dreams are tied to a horse that will never tire
And in the flames, ya leil, ya leil
Her shadows play in the shape of a man's desire
This desert rose, ya leil, ya leil
Each of her veils, a secret promise
This desert flower, ya leil, ya leil
No sweet perfume ever tortured me more than this
And as she turns, ya leil, ya leil
This way she moves in the logic of all my dreams
This fire burns, ya leil, ya leil
I realize that nothing's as it seems
See Sting LiveGet tickets as low as $26You might also like
I dream of rain, ya leil, ya leil
I dream of gardens in the desert sand
I wake in vain, ya leil, ya leil
I dream of love as time runs through my hand

I dream of rain, ya leil, ya leil
I lift my gaze to empty skies above
I close my eyes, ya leil, ya leil
This rare perfume is the sweet intoxication of her love

Aman, aman, aman
Omry feek antia
Ma ghair antia
Ma ghair antia

I dream of rain, ya leil, ya leil
I dream of gardens in the desert sand
I wake in vain, ya leil, ya leil
I dream of love as time runs through my hand

Sweet desert rose, ya leil, ya leil
Each of her veils, a secret promise
This desert flower, ya leil, ya leil
No sweet perfume ever tortured me more than this
Sweet desert rose
This memory of Eden haunts us all
This desert flower, ya leil, ya leil
This rare perfume, is the sweet intoxication of the fall
Ya lili ah ya leel "
51,The Real Slim Shady,Eminem," 
May I have your attention, please?
May I have your attention, please?
Will the real Slim Shady please stand up?
I repeat
Will the real Slim Shady please stand up?
We're gonna have a problem here

Y'all act like you never seen a white person before
Jaws all on the floor like Pam, like Tommy just burst in the door
And started whoopin' her ass worse than before
They first were divorced, throwin' her over furniture (Agh!)
It's the return of the ""Oh, wait, no way, you're kidding
He didn't just say what I think he did, did he?""
And Dr. Dre said
Nothing, you idiots, Dr. Dre's dead, he's locked in my basement (Ha-ha!)
Feminist women love Eminem
""Chicka-chicka-chicka, Slim Shady, I'm sick of him
Look at him, walkin' around, grabbin' his you-know-what
Flippin' the you-know-who"", ""Yeah, but he's so cute though""
Yeah, I probably got a couple of screws up in my head loose
But no worse than what's goin' on in your parents' bedrooms
Sometimes I wanna get on TV and just let loose
But can't, but it's cool for Tom Green to hump a dead moose
""My bum is on your lips, my bum is on your lips""
And if I'm lucky, you might just give it a little kiss
And that's the message that we deliver to little kids
And expect them not to know what a woman's clitoris is
Of course, they're gonna know what intercourse is
By the time they hit fourth grade they've got the Discovery Channel, don't they?
We ain't nothin' but mammals
Well, some of us cannibals who cut other people open like cantaloupes
But if we can hump dead animals and antelopes
Then there's no reason that a man and another man can't elope
But if you feel like I feel, I got the antidote
Women, wave your pantyhose, sing the chorus, and it goes
You might also like
I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

Will Smith don't gotta cuss in his raps to sell records (Nope)
Well, I do, so fuck him, and fuck you too
You think I give a damn about a Grammy?
Half of you critics can't even stomach me, let alone stand me
""But Slim, what if you win? Wouldn't it be weird?""
Why? So you guys could just lie to get me here?
So you can sit me here next to Britney Spears?
Yo, shit, Christina Aguilera better switch me chairs
So I can sit next to Carson Daly and Fred Durst
And hear 'em argue over who she gave head to first
Little bitch put me on blast on MTV
""Yeah, he's cute, but I think he's married to Kim, hee-hee""
I should download her audio on MP3
And show the whole world how you gave Eminem VD (Agh!)
I'm sick of you little girl and boy groups, all you do is annoy me
So I have been sent here to destroy you
And there's a million of us just like me
Who cuss like me, who just don't give a fuck like me
Who dress like me, walk, talk and act like me
And just might be the next best thing, but not quite me
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

I'm like a head trip to listen to 'cause I'm only givin' you
Things you joke about with your friends inside your livin' room
The only difference is I got the balls to say it in front of y'all
And I don't gotta be false or sugarcoat it at all
I just get on the mic and spit it
And whether you like to admit it (Err), I just shit it
Better than ninety percent of you rappers out can
Then you wonder: ""How can kids eat up these albums like Valiums?""
It's funny, 'cause at the rate I'm goin', when I'm thirty
I'll be the only person in the nursin' home flirting
Pinchin' nurse's asses when I'm jacking off with Jergens
And I'm jerking, but this whole bag of Viagra isn't working
And every single person is a Slim Shady lurkin'
He could be working at Burger King, spittin' on your onion rings (Ch, puh)
Or in the parkin' lot, circling, screaming, ""I don't give a fuck!""
With his windows down and his system up
So will the real Shady please stand up
And put one of those fingers on each hand up?
And be proud to be outta your mind and outta control
And one more time, loud as you can, how does it go?
I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?
'Cause I'm Slim Shady, yes, I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

Ha-ha
I guess there's a Slim Shady in all of us
Fuck it, let's all stand up "
52,Most Girls,Pink," 
I never cared too much for love
It was all a bunch of mush that I just did not want
Paid, was the issue of the day
If a girlfriend's got some game
Couldn't be more fly, getting paid was everything

But I'm not every girl, and I don't need that world to validate me
'Cause shorty got a job, shorty got a car
Shorty can pay her own rent
Don't wanna dance if it is not in my heart

Most girls want a man with the bling bling
Got my own thing, got the ching ching
I just want real love
Most girls want a man with the mean green
Don't wanna dance if he can't be everything that I dream of
A man that understands real love

I was a girl about the floss
It was all about the cost, how much he spent on me
Seek, for a man who's got the means
To be giving you diamond rings
It's what every fly girl could want or even dream
See P!nk LiveGet tickets as low as $60You might also like
But I'm not every girl, and I don't need no G to take care of me
'Cause shorty got a job, shorty got a car
Shorty can pay her own rent
Don't wanna dance if it is not in my heart, no, no

Most girls want a man with the bling bling (Most girls)
Got my own thing, got the ching ching
I just want real love
Most girls want a man with the mean green
Don't wanna dance if he can't be everything that I dream of
A man that understands real love
Most girls want a man with the bling bling (Most girls)
Got my own thing, got the ching ching (Got my own)
I just want real love (I just want real love)
Most girls want a man with the mean green
Don't wanna dance if he can't be everything that I dream of
A man that understands real love

But I'm not every girl
And I don't need no G to take care of me, no
'Cause shorty got a job, shorty got a car
Shorty can pay her own rent
Don't wanna dance if it is not in my heart (Oh, most girls)
Most girls want a man with the bling bling
Got my own thing, got the ching ching
I just want real love (I just want real love)
(Can you give me real love?)
Most girls want a man with the mean green (Most girls)
Don't wanna dance if he can't be everything that I dream of
A man that understands real love
Most girls want a man with the bling bling
Got my own thing, got the ching ching (Want my own)
I just want real love (Real love)
Most girls want a man with the mean green
Don't wanna dance if he can't be everything that I dream of
(I dream of)
A man that understands real love

'Cause I'm not most girls
Don't wanna dance if he can't be
Oh, everything
I, I just want real love, said I gotta have real love
Everything that, can you be everything that I dream of? "
53,Wifey,Next," 
You never try me
Always stood right by me
Make living lively highly
Spoken of, my only love, the only one
You're my wifey
Make my life complete
Sweet—but you know when to flip it street
Freak—but only when it comes to me
See—that’s why you’re my wifey

This you should know
'Cause you had my mind blown, oh, oh
Da jump, at the club on bump, like what
I had to have you babe
Saw you outside, passenger side
'Cause I let my best friend drive
You was in line
That's when you caught my eyes girl

You were so beautiful, girl (Beautiful)
It was so critical, girl (So critical)
You looked so crucial, girl
Something about you is everything
You are mine
You might also like
You never try me
Always stood right by me
Make living lively highly
Spoken of, my only love, the only one
You're my wifey
Make my life complete
Sweet—but you know when to flip it street
Freak—but only when it comes to me
See—that’s why you’re my wifey

You know you're sexy too
I like your attitude
I ain't even mad at you
Girl, you're still my boo
Either braids or weave
Skirt or jeans, you're still my queen
Baby-girl, go do your thing
I'm so glad you're on my team

You are so beautiful, girl
It is so critical, girl
You look so crucial, girl
Something about you is everything
You are mine
You never try me
Always stood right by me
Make living lively highly
Spoken of, my only love, the only one
You're my wifey
Make my life complete
Sweet—but you know when to flip it street
Freak—but only when it comes to me
See—that’s why you’re my wifey

Someone I can spend my life with
Leave the keys to the Benz
Wedding band with the gems
You're someone I feel all right with
Someone to have my kids
The one I can depend on

You never try me
Always stood right by me
Make living lively highly
Spoken of, my only love, the only one
You're my wifey
Make my life complete
Sweet—but you know when to flip it street
Freak—but only when it comes to me
See—that’s why you’re my wifey
Skinny designer fit real jiggy
Ain't afraid to hump with me when we get busy
Ride out, I licky-licky 'til I get dizzy
Toes done, fresh scent, I think it's sizzy
Hoes, none, she was the one down with me
Used to struggle, now we bubble, countin' G's with me
Pop the champagne, let's take a sippy-sippy
Describe you, I try to
You're my wifey

Will you be my wifey?
(Yes, I'll be your wifey)
Say you'll be my wifey
(Yeah, yeah-yeah, yeah-yeah-yeah, yeah, yeah, yeah-yeah-yeah)
Will you be my wifey?
(Yes, I'll be your wifey)
Say you'll be my wifey
(Yeah, yeah-yeah, yeah-yeah-yeah, yeah, yeah, yeah-yeah-yeah) "
54,Wonderful,Everclear," 
""Hey, ain't life wonderful? Wonderful, wonderful, wonderful... Isn't it wonderful now?""

I close my eyes when I get too sad
I think thoughts that I know are bad
Close my eyes and I count to ten
Hope it's over when I open them
I want the things that I had before
Like a Star Wars poster on my bedroom door
I wish I could count to ten
Make everything be wonderful again

Hope my mom and I hope my dad
Will figure out why they get so mad
Hear them scream, I hear them fight
They say bad words that make me wanna cry
Close my eyes when I go to bed
And I dream of angels who make me smile
I feel better when I hear them say
Everything will be wonderful someday

Promises mean everything when you're little
And the world's so big
I just don't understand how
You can smile with all those tears in your eyes
Tell me everything is wonderful now
See Everclear LiveGet tickets as low as $64You might also like
Na-na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na-na
Please don't tell me everything is wonderful now

I go to school and I run and play
I tell the kids that it's all okay
I laugh aloud so my friends won't know
When the bell rings I just don't wanna go home
Go to my room and I close my eyes
I make believe that I have a new life
I don't believe you when you say
Everything will be wonderful someday

Promises mean everything when you're little
And the world is so big (so big)
I just don't understand how
You can smile with all those tears in your eyes
When you tell me everything is wonderful now

Na-na-na-na-na-na
Na-na-na-na-na-na
No
Na-na-na-na-na-na
No, I don't wanna hear you tell me everything is wonderful now
Na-na-na-na-na-na
Na-na-na-na-na-na
No
Na-na-na-na-na-na
No, I don't wanna hear you tell me everything is wonderful now
I don't wanna hear you say
That I will understand someday
No, no, no, no
I don't wanna hear you say
You both have grown in a different way
No, no, no, no
I don't wanna meet your friends
And I don't wanna start over again
I just want my life to be the same
Just like it used to be
Some days I hate everything (everything)
I hate everything (everything)
Everyone and everything (everything)
Please don't tell me everything is wonderful now...

Na-na-na-na-na-na
Na-na-na-na-na-na
No!
Na-na-na-na-na-na
Please don't tell me everything is wonderful now
Na-na-na-na-na-na
Na-na-na-na-na-na
No! (No!)
Na-na-na-na-na-na
Please don't tell me everything is wonderful now
Na-na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na-na
No, I don't wanna hear you tell me everything is wonderful now
Na-na-na-na-na-na
Na-na-na-na-na-na
No! (No!)
Na-na-na-na-na-na
Please don't tell me everything is wonderful now
Na-na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na-na
Ooh yeah, everything is wonderful now
Na-na-na-na-na-na
Na-na-na-na-na-na
Na-na-na-na-na-na
Ooh yeah, everything is wonderful now "
55,Oops!... I Did It Again,Britney Spears," 
Mmm, yeah
Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah

I think I did it again
I made you believe we're more than just friends
Oh, baby, it might seem like a crush
But it doesn't mean that I'm serious

'Cause to lose all my senses
That is just so typically me
Ooh, baby, baby

Oops, I did it again
I played with your heart
Got lost in the game
Oh, baby, baby
Oops, you think I'm in love
That I'm sent from above
I'm not that innocent

You see, my problem is this
I'm dreamin' away
Wishin' that heroes, they truly exist
I cry watching the days
Can't you see I'm a fool in so many ways?
You might also like
But to lose all my senses
That is just so typically me
Oh, baby, oh

Oops, I did it again
I played with your heart
Got lost in the game
Oh, baby, baby
Oops, you think I'm in love
That I'm sent from above
I'm not that innocent

Yeah, yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah

""All aboard!""
""Britney! Before you go, there's something I want you to have.""
""Oh, it's beautiful! But wait a minute, isn't this...?""
""Yeah, yes, it is.""
""But I thought the old lady dropped it into the ocean in the end.""
""Well, baby, I went down and got it for ya.""
""Aw, you shouldn't have""
Oops, I did it again to your heart
Got lost in this game, oh, baby (Baby)
Oops, you (Oops, you)
Think that I'm sent from above
I'm not that innocent

Oops, I did it again
I played with your heart
Got lost in the game (Yeah, yeah)
Oh, baby, baby
Oops, you think I'm in love
That I'm sent from above (Yeah yeah)
I'm not that innocent (Not that innocent, babe)
Oops, I (Oops, I) did it again (Did it again to your heart)
I played with your heart (Got lost)
Got lost in the game (In this game, oh, baby)
Oh, baby, baby
Oops, you (Oops, you) think I'm in love (Think that I'm sent)
That I'm sent from above
I'm not that innocent "
56,I Wanna Love You Forever,Jessica Simpson," 
Ooh, ooh
Ooh, ah

You set my soul at ease
Chased darkness out of view
Left your desperate spell on me
Say you feel it too
I know you do
I've got so much more to give
This can't die, I yearn to live
Pour yourself all over me
And I'll cherish every drop here on my knees

I wanna love you forever
And this is all I'm asking of you
Ten thousand lifetimes together
Is that so much for you to do?
'Cause from the moment that I saw your face
And felt the fire in your sweet embrace
I swear I knew
I'm gonna love you forever, ah

My mind fails to understand
What my heart tells me to do
And I'd give up all I have just to be with you
And that would do
I've always been taught to win
And I never thought I'd fall
Be at the mercy of a man
I've never been
Now I only want to be right where you are
You might also like
I wanna love you forever (I wanna love you forever)
And this is all I'm asking of you
Ten thousand lifetimes together (Oh, together)
Is that so much for you to do?
'Cause from the moment that I saw your face
And felt the fire in your sweet embrace
I swear I knew (I swear)
I'm gonna love you forever (I'm gonna love you forever)
Ooh, whoa-oh

In my life, I've learned that heaven never waits, no, oh
Let's take this now before it's gone like yesterday, no
'Cause when I'm with you, there's nowhere else
That I would ever wanna be, no
I'm breathing for the next second I can feel you loving me
I'm gonna love

I wanna love you forever
Oh, and this is all I'm asking of you
Ten thousand lifetimes together (My love)
Is that so much for you to do?
'Cause from the moment that I saw your face
And felt the fire in your sweet embrace
I swear I knew (Oh)
I'm gonna love you forever
Forever, oh
I wanna love you forever
Every day, every day
Ten thousand lifetimes together (Together)
Is that so much for you to do? "
57,Give Me Just One Night Una Noche,98 Degrees," Give Me Just One Night (Una Noche) Lyrics
You keep telling me you want me
Hold me close all through the night
And I know, that deep inside, you need me
No one else can make it right
Don't you try to hide your secrets
I can see it in your eyes
You said the words without speaking
Now I'm gonna make you mine

Give me just one night, una noche
A moment to be by your side
Give me just one night, una noche
I'll give you the time of your life
(The time of your life, ooh)
(I'll give you the time of your life)
(Oh baby, yeah)

Your rustic passion makes me crazy
Your existence makes me wild
I wanna loosen up your feelings
See what's hiding inside

Give me just one night, una noche
A moment to be by your side
Give me just one night, una noche (Yeah)
I'll give you the time of your life
(The time of your life, oh, ooh yeah)
(Ooh baby)
You might also like
Ay, que rico, me pone loca
Como te mueves, como me toca
Tu movimiento, tu sentimiento
Si yo te quiero, te doy la noche
Toda la noche, ay, vamos

Give me just one night (Give me one night, baby)
A moment to be by your side
Give me just one night (Oh, just for one night, oh baby)
I'll give you the time of your life (I'll give you the time of your life)
Give me just one night

Give me just one night, una noche
A moment to be by your side (A moment to be by your side)
Give me just one night, una noche (Oh yeah)
I'll give you the time of your life
(Come on come on come on now baby)

Give me just one night, una noche
A moment to be by your side (A moment to be by your side)
Give me just one night, una noche
(I'll give you the time of your life)
I'll give you the time of your life
(Time of your life)
Yeah, ooh yeah, oh
Ooh yeah "
58,Take a Picture,Filter," 
Awake on my airplane, awake on my airplane
My skin is bare, my skin is theirs
Awake on my airplane, awake on my airplane
My skin is bare, my skin is theirs

I feel like a newborn
And I feel like a newborn
Awake on my airplane, awake on my airplane
I feel so real

Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember, yeah

I don't believe in, I don't believe in
Your sanctity, your privacy
I don't believe in, I don't believe in
Sanctity, a hypocrisy
Could everyone agree that
No one should be left alone?
Could everyone agree that
They should not be left alone? Yeah
You might also like
And I feel like a newborn
And I feel like a newborn
(Kicking and screaming)

Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember, yeah

Hey, dad, what do you think about your son now?!
Oh, hey, dad, what do you think about your son now?!

Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture? (I won't remember)
'Cause I won't remember
Could you take my picture?
'Cause I won't remember
Could you take my picture? (I won't remember)
'Cause I won't remember, yeah "
59,Otherside,Red Hot Chili Peppers," 
How long, how long will I slide?
Well, separate my side
I don't, I don't believe it's bad
Slittin' my throat, it's all I ever

I heard your voice through a photograph
I thought it up it brought up the past
Once you know you can never go back
I gotta take it on the otherside

Well, centuries are what it meant to me
A cemetery where I marry the sea
A stranger thing could never change my mind
I gotta take it on the otherside

Take it on the otherside
Take it on, take it on

How long, how long will I slide?
A-separate my side
I don't, I don't believe it's bad
A-slittin' my throat, it's all I ever
See Red Hot Chili Peppers LiveGet tickets as low as $71You might also like
Pour my life into a paper cup
The ashtray's full and I'm spillin' my guts
She want to know am I still a slut?
I gotta take it on the otherside

A scarlet starlet and she's in my bed
A candidate for the soul mate bled
Mmm, push the trigger and I pull the thread
I gotta take it on the otherside

Take it on the otherside
Take it on, take it on

How long, how long will I slide?
Separate my side
I don't, I don't believe it's bad
A-slittin' my throat, it's all I ever


Turn me on, take me for a hard ride
Burn me out, leave me on the otherside
I yell and tell it that it's not my friend
I tear it down, I tear it down, and then it's born again

How long, how long will I slide?
Separate my side
I don't, I don't believe it's bad
A-slittin' my throat, it's all I ever had

(How long?)
I don't, I don't believe it’s sad
A-slittin' my throat, is all I ever "
60,Big Pimpin',Jay-Z," Big Pimpin’ Lyrics

Uh, uh, uh, uh
It's big pimpin', baby (That's right)
It's big pimpin', spendin' Gs
Feel me, uh-huh uh, uh-huh
Ge-ge-geyeah, geyeah
Ge-ge-geyeah, geyeah

You know I
Thug 'em, fuck 'em, love 'em, leave 'em
‘Cause I don't fuckin' need 'em
Take 'em out the hood, keep 'em lookin' good
But I don't fuckin' feed 'em
First time they fuss, I'm breezin'
Talkin' 'bout, ""What's the reasons?""
I'm a pimp in every sense of the word, bitch
Better trust and believe 'im
In the cut where I keep 'em
'Til I need a nut, 'til I need to beat the guts, then it's
""Beep beep,"" then I'm pickin' them up
Let 'em play with the dick in the truck
Many chicks wanna put Jigga fists in cuffs
Divorce him and split his bucks
Just because you got good head, I'ma break bread
So you can be livin' it up? Shit, I
Parts with nothin', y'all be frontin'
Me give my heart to a woman?
Not for nothin', never happen
I'll be forever mackin'
Heart cold as assassins
I got no passion
I got no patience, and I hate waitin'
Ho, get your ass in, and
Let's ride!
Check 'em out now
Ride
Yea, and let' ride!
Check 'em out now
Ride!

Yea, we doin'
Big pimpin'
We spendin' cheese, check 'em out now
Big pimpin'
On B-L-A-D’s, we doin'
Big pimpin' up in
NYC, it's just that
Jigga Man, Pimp C
And B-U-N B, yo, yo, yo
Big pimpin'
Spendin' cheese, we doin'
Big pimpin'
On B-L-A-D’s, we doin'
Big pimpin' up in
NYC, it's just that
Jigga Man, Pimp C
And B-U-N B, check 'em out now
You might also like
Nigga, it's the
Big Southern rap empresario
Comin' straight up out the black barrio
Makes a mill' up off a sorry ho
Then sit back and peep my sce-nahr-i-o
Oops, my bad, that's ""my scenario""
No, I can't fuck a scary ho
Now every time, every place, everywhere we go
Hoes start pointin', they say: ""There he go!""
Now these ma'fuckers know we carry mo'
Heat than a little bit
We don't pull it out over little shit
And if you catch a lick when I spit
Then it won't be a little hit
Go read a book, you illiterate son of a bitch!
And step up your vocab!
Don't be surprised if your ho's there out with me
And you see us comin' down on yo' SLAB
Livin' ghetto-fabulous, so mad, you just can't take it
But, nigga, if you hate now
Then you wait while I get your bitch butt-naked
Just break it; you gotta pay like you weigh
Wet with two pairs of clothes on
Now get your ass to the back as I fly to the track
Timbaland, let me spit my prose on
Posted up in the pro-zone
That's the track that we breakin' these hoes on
Ain't the track that we flows on
But when shit get hot then the Glock start poppin' like ozone
We keep hoes crunk like Trigger-man
For real, it don't get no bigger, man
Don't trip, let's sip, gettin' throwed on the flip
Gettin' blowed with the motherfuckin' Jigga Man, fool!
We be
Big pimpin'
Spendin' cheese, we be
Big pimpin'
On B-L-A-D’s, we be
Big pimpin' down in
P.A.T, it's just that
Jigga Man, Pimp C
And B-U-N B, 'cause we be
Big pimpin'
Spendin' cheese, and we be
Big pimpin'
On B-L-A-D’s, 'cause we be
Big pimpin'
In P.A.T, it's just that
Jigga Man, Pimp C
And B-U-N B (Uh,) nigga
Smokin' out, pourin' up
Keepin' lean up in my cup
All my car got leather and wood
In my hood we call it ""buck""
Everybody wanna ball
Holla at broads at the mall
If he up, watch him fall
Nigga, I can't fuck wit' y'all
If I wasn't rappin', baby
I would still be ridin' Mercedes
Comin' down and sippin' daily
No record 'til whitey pay me
Uh, now what y'all
Know about them Texas boys?
Comin' down in candied toys
Smokin' weed and talkin' noise (We be)

Big pimpin'
Spendin' cheese, we be
Big pimpin'
On B-L-A-D’s, we be
Big pimpin' down in
P.A.T, it's just that
Jigga Man, Pimp C
And B-U-N B, 'cause we be
Big pimpin'
Spendin' cheese, and we be
Big pimpin'
On B-L-A-D’s, 'cause we be
Big pimpin'
In P.A.T, it's just that
Jigga Man, Pimp C
And B-U-N B, nigga "
61,Purest of Pain A Puro Dolor,Son by Four,"1 ContributorPurest Of Pain (a Puro Dolor) (spanglish) LyricsSorry didn't mean to call you but i couldn't fight it
I guess i was weak, couldn't even hide it
And so i surrendered, just to hear your voice
Don't know how many times i said i'm gonna live without you
And maybe someone else is standing there beside you
But there's something, baby you need to know
That deep inside me, i feel like i'm dying. i have to see you, it's all that i'm asking
(chorus)
Vida, give me back my fantasy. the courage that i need to live
The air that i breathe
Cari?o mio, my world's become so empty. the days are so cold and lonely
And each night i taste the purest of pain
Quisiera decirte que hoy estoy de maravilla
Que no me ha afectado lo de tu partida
Pero con un dedo no se tapa el sol
Estoy muriendo, muriendo por verte. agonizando, muy lento y muy fuerte
Vida, devuelveme mis fantasias, mis ganas de vivir la vida, devuelveme el aire
Cari?o mio, sin tin yo me siento vacio, las tardes son un laberinto, las noches
Me saben, a puro dolor
(chorus) (repeat chorus again softly)
Vida, give me back my fantasy. the courage that i need to live
The air that i breathe
Cari?o mio, my world's become so empty. the days are so cold and lonely
And each night i taste the purest of pain
You might also likeI'm sorry i didn't mean to call you but i couldn't fight it
I guess i was weak, couldn't even hide it
And so i surrendered just to hear your voiceEmbed"
62,He Can't Love U,Jagged Edge," He Can’t Love U Lyrics
I ain't no hater or nothin'
But he can't love you like I can, trust me
Ooh, ooh-ooh, ooh, ooh
Ooh, ooh-ooh, ooh, ooh, ooh
Ooh, ooh-ooh, ooh, ooh, ooh
Ooh, ooh-ooh, ooh, ooh

As the clock strikes twelve
I'm sitting here wonderin' how the hell did I let you leave
And, baby, I know that I did my share of things to deceive you
I'm just tryna get an understanding of what to do
'Cause I'm halfway going crazy, girl, they can't fade me (Yeah, yeah, yeah, yeah, oh)

He can't love you like I love you
Baby, you know it too
And you should never wanna be with a man if he can't be a man
And do the things to you like I can (Like I do, baby)
I'm telling you, he can't love you like I love you
Baby, you know it too (Baby)
And you should never wanna be with a man if he can't be a man
And do the things to you like I can (Like I do, woah)

As I stop, and I wait, and I think
That I never met someone who make me feel like I'm ready to love
So I gotta do what I gotta do just to keep you
Keep you here with me, baby
Now I feel it's time for me to say
That I need you, boo
And I can't go a day without your lovin'
Baby, I can't live without you
You might also like
I know that you know (Oh)
No matter where you want it, baby
Ain't no ifs, whats or buts or maybes
And I know that one day you'll see, hey
He can't really love you like I love you (Woah)

He can't love you like I love you
Baby, you know it too
And you should never wanna be with a man if he can't be a man (He can't love you, no, he can't love you, no, woah)
And do the things to you like I can (Woah)
I'm telling you, he can't love you like I love you (No, he can't, can't love you)
Baby, you know it too (I know he can't love you, I know he can't do the things that I can will do, baby)
And you should never wanna be with a man if he can't be a man (I'm so sorry he can't be a man, baby)
And do the things to you like I can (Oh)

He can't
He can't love you, girl
He's never gonna love you, girl
Like I love you, girl (Like I love you, girl)
He can't (Girl)
He can't love you, girl
He's never gonna love you, girl (Nah, nah, nah)
Like I love you, girl (I know)
He can't
He can't love you, girl
He's never gonna love you, girl (He can't love you, love you, he can't love you)
Like I love you, girl
He can't (No)
He can't love you, girl
No, no, no, no, no, no, no
He can't love you like I love you (Woah, woah)
Baby, you know it too (He can't love, he can't love)
And you should never wanna be with a man if he can't be a man (Oh, no, oh, oh, oh, oh, oh)
And do the things to you like I can (Oh, oh, oh)
I'm telling you, he can't love you like I love you (He can't)
Baby, you know it too (He can't love you, love you, no)
And you should never wanna be with a man if he can't be a man (Woah)
And do the things to you like I can (Oh)
He can't love you
He can't love you like I love you
Baby, you know it too (Baby, you know it too)
And you should never wanna be with a man if he can't be a man "
