Rank,Musica,Artista,Letra
54,Beautiful,Akon," 
When I see you
I run out of words, to say (Ahh)
I wouldn't leave you
'Cause you're that type of girl to make me stay (Ahh)

I see the guys tryna holla
Girl, I don't wanna bother you
'Cause you're independent, and you got my attention
Can I be yo' baby father?
Girl, I just wanna show you
That I love what you are doin' now

I see you in the club, you gettin' down, girl
I wanna get with you, yeah
I see you in the club, you showin' thugs love
I wanna get with you
You're so beautiful, so damn beautiful
Said you're so beautiful, so damn beautiful

You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful

Like the clouds you, drift me away
Far away, yeah
And like the sun you, brighten my day
You brighten my day, yeah

I never wanna see you cry, cry, cry
And I never wanna tell a lie, lie, lie
Said I never wanna see you cry, cry, cry
And I never wanna tell a lie, lie, lie

I see you in the club, you gettin' down, girl
I wanna get with you, yeah
I see you in the club, you showin' thugs love
I wanna get with you
You're so beautiful, so damn beautiful
Said you're so beautiful, so damn beautiful

You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful

Kardinal told you (You) whether the sky blue or yellow
This fellow ain't that mellow if it ain't about you (You)
Hourglass shape make the place go ""oooh""
Waistline makes my soldier salute
I'm a brute (Brute) high from ya high heel game
High heels push up ya ass last name
And you livin' in the fast lane, eyes like an angel
Goddess, watch my girl and how she hot dress
Spotless, heartless, bad to the bone
Make me wanna bone, put me in a triple-X zone (Zone)
Lames don't know how to talk to you
So let me walk with you, hold my hand
I'ma spend them grands but after you undress
Not like a hooker, but more like a princess
Queen, empress, president pull
Any way ya goin' off 'cause you're beautiful, okay?
I see you in the club, you gettin down, girl
I wanna get with you, yeah
I see you in the club, you showin thugs love
I wanna get with you
You're so beautiful, so damn beautiful
Said you're so beautiful, so damn beautiful

You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful

Where'd you come from? You're outta this world to me (Ahh)
You're a symbol of what every beautiful woman should be
Ooh wee (ahh)

I never wanna see you cry, cry, cry (Don't cry)
And I never wanna tell a lie, lie, lie (Ooh, yeah)
Said I never wanna see you cry, cry, cry (Oh)
And I never wanna tell a lie, lie, lie (A lie)

I see you in the club, you gettin down, girl
I wanna get with you, yeah
I see you in the club, you showin thugs love
I wanna get with you
You're so beautiful, so damn beautiful
Said you're so beautiful, so damn beautiful
You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful, beautiful, beautiful, beautiful
You're so beautiful "
55,Viva la Vida,Coldplay," 
I used to rule the world
Seas would rise when I gave the word
Now in the morning, I sleep alone
Sweep the streets I used to own


I used to roll the dice
Feel the fear in my enemy's eyes
Listen as the crowd would sing
""Now the old king is dead, long live the king""
One minute, I held the key
Next, the walls were closed on me
And I discovered that my castles stand
Upon pillars of salt and pillars of sand

I hear Jerusalem bells a-ringin'
Roman cavalry choirs are singin'
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
Once you'd gone, there was never
Never an honest word
And that was when I ruled the world


It was a wicked and wild wind
Blew down the doors to let me in
Shattered windows and the sound of drums
People couldn't believe what I'd become
Revolutionaries wait
For my head on a silver plate
Just a puppet on a lonely string (Mmm, mmm)
Aw, who would ever wanna be king?

I hear Jerusalem bells a-ringin'
Roman cavalry choirs are singin'
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
I know Saint Peter won't call my name
Never an honest word
But that was when I ruled the world

Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh
Oh-oh-oh, oh-oh, oh
(Oh-oh-oh, oh-oh, oh)
Hear Jerusalem bells a-ringin'
(Oh-oh-oh, oh-oh, oh)
Roman cavalry choirs are singin'
(Oh-oh-oh, oh-oh, oh)
Be my mirror, my sword and shield
(Oh-oh-oh, oh-oh, oh)
My missionaries in a foreign field
(Oh-oh-oh, oh-oh, oh)
For some reason, I can't explain
(Oh-oh-oh, oh-oh, oh)
I know Saint Peter won't call my name
Never an honest word
But that was when I ruled the world

Mmm, mmm, mmm, mmm
Mmm, mmm, mmm, mmm
Mmm, mmm "
56,Right Now Na Na Na,Akon,"
It's been so long (Long)
That I haven't seen your face
I'm tryna be strong (Strong)
But the strength I have is washin' away
It won't be long (Long)
Before I get you by my side
And just hold you, tease you, squeeze you
Tell you what's been on my mind

I wanna make up right now, na, na
I wanna make up right now, na, na
Wish we never broke up right now, na, na
We need to link up right now, na, na
I wanna make up right now, na, na
I wanna make up right now, na, na
Wish we never broke up right now, na, na
We need to link up right now, na, na

Girl, I know (Know)
Mistakes were made between us two
And we showed (Showed)
Our ass that night, even said some things weren't true
Watched you go (Go)
And haven't seen my girl since then
Why can't it be the way it was?
'Cause you were my homie, lover and friend

I wanna make up right now, na, na
I wanna make up right now, na, na
Wish we never broke up right now, na, na
We need to link up right now, na, na
I wanna make up right now, na, na
I wanna make up right now, na, na
Wish we never broke up right now, na, na
We need to link up right now, na, na

I can't lie (I miss you much)
Watching every day that goes by (I miss you much)
'Til I get you back I'm gon' try (Yes, I miss you much)
'Cause you are the apple of my eye (Girl, I miss you much, I miss you much)
I can't lie (I miss you much)
Watching every day that goes by (I miss you much)
'Til I get you back I'm gon' try (Yes, I miss you much)
'Cause you are the apple of my eye (Girl, I miss you much, I miss you much)

I wanna make up right now, na, na
I wanna make up right now, na, na
Wish we never broke up right now, na, na
We need to link up right now, na, na
I wanna make up right now, na, na
I wanna make up right now, na, na
Wish we never broke up right now, na, na
We need to link up right now, na, na
I want you to fly with me (Want you to fly)
I miss how you lie with me (Miss how you lie)
Just wish you could dine with me (Wish you could dine with me)
The one that'll grind with me (Said the one that will grind with me)
I want you to fly with me (Want you to fly)
I miss how you lie with me (Oh, miss how you lie)
Just wish you could dine with me (Wish you could dine)
The one that'll grind with me (Oh, one that'll grind, yeah, yeah)

I wanna make up right now, na, na
I wanna make up right now, na, na (Make up, no, woah, woah)
Wish we never broke up right now, na, na
We need to link up right now, na, na (Link up, baby)
I wanna make up right now, na, na
I wanna make up right now, na, na
Wish we never broke up right now, na, na
We need to link up right now, na, na (Link up) "
57,Battlefield,Jordin Sparks," 
Don't try to explain your mind
I know what's happening here
One minute it's love and suddenly it's like a battlefield
One word turns into war
Why is it the smallest things that tear us down?
My world's nothing when you're gone
I'm out here without a shield
Can't go back now

Both hands tied behind my back for nothing, oh no
These times when we climb so fast to fall again
Why we gotta fall for it now?

I never meant to start a war
You know I never wanna hurt you
Don't even know what we're fighting for

Why does love always feel like a battlefield? (Oh-oh)
A battlefield (Oh-oh)
A battlefield (Oh-oh)
Why does love always feel like a battlefield? (Oh-oh)
A battlefield (Oh-oh)
A battlefield (Oh-oh)
Why does love always feel like

Can't swallow our pride
Neither of us wanna raise that flag, mm
If we can't surrender, then we both gonna lose what we had, oh no

Both hands tied behind my back for nothing (Nothing)
Oh no
These times when we climb so fast to fall again
I don't wanna fall for it now

I never meant to start a war
You know I never wanna hurt you
Don't even know what we're fighting for

Why does love always feel like a battlefield? (Oh-oh)
A battlefield (Oh-oh)
A battlefield (Oh-oh)
Why does love always feel like a battlefield? (Oh-oh)
A battlefield (Oh-oh)
A battlefield (Oh-oh)

I guess you better go and get your armor (Get your armor)
Get your armor (Get your armor)
I guess you better go and get your armor (Get your armor)
Get your armor (Get your armor)
I guess you better go and get your
We could pretend that we are friends tonight (Oh)
And in the morning, we'd wake up and we'd be alright
'Cause baby, we don't have to fight
And I don't want this love to feel like

A battlefield (Oh)
A battlefield (Oh)
A battlefield (Oh)
Why does love always feel like a battlefield? (Oh)
A battlefield (Oh)
A battlefield (Oh)
Guess you better go and get your armor

I never meant to start a war (Start a war)
You know I never wanna hurt you
Don't even know what we're fighting for
(What are we fighting for?)

Why does love always feel like a battlefield? (Oh-oh-oh)
A battlefield (Oh-oh-oh)
A battlefield (Oh-oh-oh)
Why does love always feel like a battlefield? (Oh-oh-oh)
A battlefield (Oh-oh-oh)
A battlefield (Oh-oh-oh)
I guess you better go and get your armor (Get your armor, yeah)
Get your armor (Get your armor)
I guess you better go and get your armor (Get your armor)
Get your armor (Get your armor)

Why does love always feel like
Whoa-oh-oh, oh-oh-oh
(Whoa-oh-oh, oh-oh-oh-oh)
Why does love always feel like
(Whoa-oh-oh, oh-oh-oh) A battlefield
A battlefield (Whoa-oh-oh, oh-oh-oh-oh)
I never meant to start a war
(Whoa-oh-oh, oh-oh-oh)
Don't even know what we're fighting for
(Whoa-oh-oh, oh-oh-oh-oh)
I never meant to start a war
(Whoa-oh-oh, oh-oh-oh)
Don't even know what we're fighting for
(Whoa-oh-oh, oh-oh-oh-oh)
(Whoa-oh-oh, oh-oh-oh)
Hey
(Whoa-oh-oh, oh-oh-oh-oh) "
58,Sugar,Flo Rida," 
Dumm
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye

My lips like sugar, my lips like sugar
This candy got you sprung, this candy got you sprung
So call me your sugar, so call me your sugar
You'll love you some, you'll love you some
I'm sweet like...

Dumm
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye
(I'm sweet like)
Da ba dee da ba dye
Da ba dee da ba dye
(I'm sweet like)
Da ba dee da ba dye
Da ba dee da ba dye
Sugar

Hey, I've got a mouth full of cavities
Sweet tooth, full of mama, like sugar to me
So my love with the lips, put a bug in the ear tone
Shawty gotta kiss, it's an emergency
Spit sprung for the taste, addicted to her gloss
Won't smile this way, baby, I rub it off
Put my tongue in your face
A little mistletoe, sippin' Gran Marnier
I'm a fan all day
Do me that favor, 'cause I like your flavor
My manage behavior; I'm into your major
Sweeter so flavor, that's good for this player
My hood, now and later, throw back like a pager
Pretty much, you're givin' me a sugar rush
Lil mama, give me high blood pressure when you blush
Lips feel soft as a feather when we touch
Shawty that's what's up

My lips like sugar, my lips like sugar
This candy got you sprung, this candy got you sprung
So call me your sugar, so call me your sugar
You'll love you some, you'll love you some
I'm sweet like...
Dumm
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye
(I'm sweet like)
Da ba dee da ba dye
Da ba dee da ba dye
(I'm sweet like)
Da ba dee da ba dye
Da ba dee da ba dye
Sugar

Hey, Sh-Shawty would you mind, 'cause I want me some
Now and later, I don't wanna have to wait, you the one
Yep! Yep! Your vicious, So, so delicious
Can't help my interest, candy addiction
Wanna peace, to a piece gotta get a piece
I don't know a piece, give me all your sweets
Bottom and top lip, 'bout to have a sugar feast
Level with our trip, I'm a lip bitin' beast
Smile for them things, all 42 teeth
Squeeze the sugar cane on your mouth, must beat
Ain't your mama slirp, stickin', usin' my tree
Like taffy but classy, get at me
I'm flyly, let you know I wanna kiss
But your lips, they'll do me fine
Now baby, don't trip with the juicy kind
Get, get on the grip, you ain't lyin'
My lips like sugar, my lips like sugar
This candy got you sprung, this candy got you sprung
So call me your sugar, so call me your sugar
You'll love you some, you'll love you some
I'm sweet like...

Dumm
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye (I'm sweet like)
Da ba dee da ba dye
Da ba dee da ba dye (I'm sweet like)
Da ba dee da ba dye
Sugar

You like my sugar, my sugar
You so sweet, so sweet
Like my candy, my candy
You so sweet, so sweet
I got a good appetite with you on me, on me
I'll wrap you out of them clothes
You my treat, my treat
Girl you my sugar, I call you Candy
And tonight I'm gonna get me some, get me some
Girl you my sugar, I call you Candy
And tonight I'm gonna get me some, get me some sugar

My lips like sugar, my lips like sugar
This candy got you sprung, this candy got you sprung
So call me your sugar, so call me your sugar
You'll love you some, you'll love you some
I'm sweet like...

Dumm
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye (I'm sweet like)
Da ba dee da ba dye
Da ba dee da ba dye
Da ba dee da ba dye (I'm sweet like)
Da ba dee da ba dye
Da ba dee da ba dye
Sugar "
59,Miss Independent,Ne-Yo," 
You, yeah, you, you
You, yeah, you, you
You, yeah, you, you, you

Ooh, it's something about
Just something about the way she move
I can't figure it out
It's something about her
Said, ooh, it's something about
Kind of woman that want you, but don't need you
Hey, I can't figure it out
It's something about her

'Cause she walk like a boss, talk like a boss
Manicured nails to set the pedicure off
She's fly effortlessly
And she move like a boss, do what a boss do
She got me thinking about getting involved
That's the kinda girl I need, oh

She got her own thing
That's why I love her
Miss independent
Won't you come and spend a little time?
She got her own thing
That's why I love her
Miss independent
Ooh, the way you shine
Miss independent

You, yeah, you, you
You, yeah, you, you
You, yeah, you, you, you (Uh)

Ooh, there's something about
Kind of woman that can do for herself
I look at her and it makes me proud
It's something about her
It's something oh so sexy about
Kind of woman that don't even need my help
She said she got it, she got it, no doubt (She said she got it, she got it, no doubt)
There's something about her (There's something about her)

'Cause she work like a boss, play like a boss
Car and a crib, she 'bout to pay 'em both off
And her bills are paid on time, yeah
She made for a boss, only a boss
Anything less, she telling them to get lost
That's the girl that's on my mind

She got her own thing
That's why I love her
Miss independent
Won't you come and spend a little time?
She got her own thing
That's why I love her
Miss independent
Ooh, the way you shine
Miss independent, yeah
Mmm, her favorite thing to say, ""Don't worry, I got it""
Mmm, and everything she got, best believe she bought it
Mmm, she gon' steal my heart, ain't no doubt about it
Girl, you're everything I need
Said you're everything I need

You, yeah, you, you
You, yeah, you, you
You, you, you (Oh)

She got her own thing
That's why I love her (That's why I love her, oh-woah)
Miss independent (Independent)
Won't you come and spend a little time?
She got her own thing (She got, she got)
That's why I love her (That's why I love that girl)
Miss independent (Oh)
Ooh, the way you shine
Miss independent

Miss independent
That's why I love her "
60,Fireflies,Owl City," 
You would not believe your eyes if ten million fireflies
Lit up the world as I fell asleep
'Cause they'd fill the open air and leave teardrops everywhere
You'd think me rude but I would just stand and stare

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems

'Cause I'd get a thousand hugs from ten thousand lightning bugs
As they tried to teach me how to dance
A foxtrot above my head, a sock hop beneath my bed
A disco ball is just hanging by a thread

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)

Leave my door open just a crack
(Please take me away from here)
'Cause I feel like such an insomniac
(Please take me away from here)
Why do I tire of counting sheep
(Please take me away from here)
When I'm far too tired to fall asleep?

To ten million fireflies, I'm weird 'cause I hate goodbyes
I got misty eyes as they said farewell (They said farewell)
But I'll know where several are if my dreams get real bizarre
'Cause I saved a few and I keep them in a jar (Jar, jar, jar)

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)
I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems (When I fall asleep)

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
Because my dreams are bursting at the seams "
61,New Divide,Linkin Park," 
I remembered black skies, the lightning all around me
I remembered each flash as time began to blur
Like a startling sign, that fate had finally found me

And your voice was all I heard, that I get what I deserve

So give me reason to prove me wrong, to wash this memory clean
Let the floods cross the distance in your eyes
Give me reason to fill this hole, connect the space between
Let it be enough to reach the truth that lies across this new divide

There was nothing in sight but memories left abandoned
There was nowhere to hide, the ashes fell like snow
And the ground caved in between where we were standing

And your voice was all I heard, that I get what I deserve

So give me reason to prove me wrong, to wash this memory clean
Let the floods cross the distance in your eyes, across this new divide

In every loss, in every lie, in every truth that you deny
And each regret and each goodbye was a mistake too great to hide

And your voice was all I heard, that I get what I deserve

So give me reason to prove me wrong, to wash this memory clean
Let the floods cross the distance in your eyes
Give me reason to fill this hole, connect the space between
Let it be enough to reach the truth that lies across this new divide

Across this new divide
Across this new divide "
62,Empire State of Mind,Jay-Z," 
Yeah

Yeah, I'm out that Brooklyn, now I'm down in Tribeca
Right next to De Niro, but I'll be hood forever
I'm the new Sinatra, and since I made it here
I can make it anywhere, yeah, they love me everywhere
I used to cop in Harlem, hola, my Dominicanos (Dímelo!)
Right there up on Broadway, brought me back to that McDonald's
Took it to my stash spot, 560 State Street
Catch me in the kitchen, like a Simmons whippin' pastry
Cruisin' down 8th Street, off-white Lexus
Drivin' so slow, but BK is from Texas
Me? I'm out that Bed-Stuy, home of that boy Biggie
Now I live on Billboard and I brought my boys with me
Say ""What up?"" to Ty Ty, still sippin' Mai Tais
Sittin' courtside, Knicks and Nets give me high fives
Nigga, I be spiked out (Come on), I could trip a referee (Come on)
Tell by my attitude (Come on) that I'm most definitely from

In New York (Ayy, uh, yeah; aha)
Concrete jungle (Yeah) where dreams are made of
There's nothin' you can't do (Yeah, okay)
Now you're in New York (Aha, aha, aha; uh, yeah)
These streets will make you feel brand-new (New)
Big lights will inspire you (Come on) (Okay)
Let's hear it for New York (You welcome, OG; uh)
New York (Yeah), New York (Uh, I made you hot, nigga)

Catch me at the X with OG at a Yankee game
Shit, I made the Yankee hat more famous than a Yankee can
You should know I bleed blue, but I ain't a Crip though
But I got a gang of niggas walkin' with my clique though
Welcome to the meltin' pot, corners where we sellin' rock
Afrika Bambaataa shit, home of the hip-hop
Yellow cab, gypsy cab, dollar cab, holla back
For foreigners, it ain't fair, they act like they forgot how to add
Eight million stories out there in the naked
City, it's a pity half of y'all won't make it
Me? I gotta plug Special Ed, ""I Got It Made""
If Jeezy's payin' LeBron, I'm payin' Dwyane Wade
Three dice cee-lo, three-card Monte
Labor Day Parade—rest in peace, Bob Marley
Statue of Liberty, long live the World Trade (Come on, come on)
Long live the king, yo (Come on)—I'm from the Empire State, that's
In New York (Ayy; uh, yeah)
Concrete jungle where dreams are made of
There's nothin' you can't do (That boy good, okay)
Now you're in New York (Uh, yeah, welcome to the bright lights, baby)
These streets will make you feel brand-new
Big lights will inspire you (Okay)
Let's hear it for New York (Uh)
New York (Yeah), New York (Uh)
Lights is blinding, girls need blinders
Or they could step out of bounds quick, the side lines is
Lined with casualties who sip the life casually
Then gradually become worse—don't bite the apple, Eve!
Caught up in the in-crowd, now you're in-style
Into the winter gets cold, en vogue with your skin out
City of sin is a pity on a whim
Good girls gone bad, the city's filled with them
Mami took a bus trip, now she got her bust out
Everybody ride her, just like a bus route
""Hail Mary"" to the city, you're a virgin
And Jesus can't save you, life starts when the church end
Came here for school, graduated to the high life
Ball players, rap stars, addicted to the limelight
MDMA (Come on) got you feelin' like a champion (Come on)
The city never sleeps (Come on), better slip you a Ambien
In New York (Ayy, ow, uh, yeah)
Concrete jungle where dreams are made of
There's nothin' you can't do (Okay)
Now you're in New York (Uh, yeah)
These streets will make you feel brand-new
Big lights will inspire you (Okay)
Let's hear it for New York (Uh)
New York (Yeah), New York (Uh)
One hand in the air for the big city (Oh)
Street lights, big dreams, all lookin' pretty (Oh)
No place in the world that could compare (Nah)
Put your lighters in the air, everybody say
""Yeah, yeah"" (Come on, come on)
""Yeah, yeah"" (Come on)

In New York (Uh, yeah, oh)
Concrete jungle where dreams are made of
There's nothin' you can't do (Okay)
Now you're in New York (Uh, yeah, yeah)
These streets will make you feel brand-new
Big lights will inspire you (Okay)
Let's hear it for New York (Uh)
New York (Yeah), New York (Uh) "
63,No Surprise,Daughtry," 
I've practiced this for hours, gon' 'round and 'round
And now I think that I've got it all down
And as I say it louder, I love how it sounds
'Cause I'm not taking the easy way out
Not wrappin' this in ribbons
Shouldn't have to give a reason why

It's no surprise I won't be here tomorrow
I can't believe that I stayed 'til today
Yeah, you and I will be a tough act to follow
But I know in time, we'll find this was no surprise

It came out like a river, once I let it out
When I thought that I wouldn't know how
Held onto it forever, just pushing it down
It felt so good to let go of it now
Not wrapping this in ribbons
Shouldn't have to give a reason why

It's no surprise I won't be here tomorrow
I can't believe that I stayed 'til today
There's nothing here in this heart left to borrow
There's nothing here in this soul left to save
Don't be surprised when we hate this tomorrow
God knows we tried to find an easier way
Yeah, you and I will be a tough act to follow
But I know in time, we'll find this was no surprise

Our favorite place we used to go
The warm embrace that no one knows
The lovin' look that's left your eyes
That's why this comes as no, as no surprise

If I could see the future and how this plays out
I bet it's better than where we are now
But after going through this
It's easier to see the reason why

It's no surprise I won't be here tomorrow
I can't believe that I stayed 'til today
Yeah, you and I will be a tough act to follow
But I know in time, we'll find this was no surprise

The kiss goodnight, it comes with me
Both wrong and right, our memories (our memories)
The whispering before we sleep
Just one more thing that you can't keep (you can't keep)
Our favorite place we used to go
The warm embrace that no one knows
The loving look that's left your eyes
But I know in time, we'll find this was no surprise "
64,She Wolf,Shakira," 
S.O.S., she's in disguise
S.O.S., she's in disguise
There's a she wolf in disguise
Coming out, coming out, coming out

A domesticated girl, that's all you ask of me
Darling, it is no joke, this is lycanthropy
The moon's awake now, with eyes wide open
My body's craving, so feed the hungry

I've been devoting myself to you
Monday to Monday and Friday to Friday
Not getting enough retribution
Or decent incentives to keep me at it
I'm starting to feel just a little abused
Like a coffee machine in an office (Uh)
So I'm gonna go somewhere cozy to get me a lover
And tell you about it

There's a she wolf in the closet
Open up and set it free (Ah-ooh)
There's a she wolf in your closet
Let it out so it can breathe

Sitting across a bar, staring right at her prey
It's going well so far, she's gonna get her way
Nocturnal creatures are not so prudent
The moon's my teacher, and I'm her student

To locate the single men, I got on me a special radar
And the fire department hotline in case I get in trouble later
Not looking for cute little divos or rich city guys
I just want to enjoy (Uh)
By having a very good time
And behave very bad in the arms of a boy

There's a she wolf in the closet
Open up and set it free (Ah-ooh)
There's a she wolf in your closet
Let it out so it can breathe

S.O.S., she's in disguise
S.O.S., she's in disguise
There's a she wolf in disguise
Coming out, coming out, coming out
S.O.S., she's in disguise
S.O.S., she's in disguise
There's a she wolf in disguise
Coming out, coming out, coming out
There's a she wolf in the closet
Let it out so it can breathe "
65,Break Up,Mario," 
Bangladesh
I love you, but I don't think I can love you anymore

When I kiss you so good (Mario!)
Why would you wanna break up? (Gucci, Gucci!)
When this loving is so good
Why would you wanna break up? (Sean Garrett the Pen)
If I hit that so good
Why would you wanna break up? (Gucci!)
If this feeling is so good
Why would you wanna break up? (We goin' in, oh!)

Lovin' you, lovin' you, lovin' you
When I'm, when I'm lovin' you, lovin' you
Why would you wanna break up?
Do anything for you
Why would you wanna break up?
See I be driving through your hood
Why would you wanna break up?

Now baby girl done dumped me, she no longer wants me
I'm no longer hired, she said that I been fired
On to the next one, more fish in the sea
Girls are like buses—miss one, next fifteen, one comin' (Huh)
Gucci Mane crazy and his ice game stuntin' (Burr!)
Swag so stupid but the bitch straight dumped me
Over, no more smoking doja
Baby girl went AWOL, she used to be my soldier

(Don't) Don't I lace you with the Gucci?
(Don't) Don't I deck you in the Louie?
(Don't) Don't I make your earlobe freeze?
(Don't) Don't when I dive, I dive deep?
I know I be (Gone) I know I be (Gone)
I know I be (Flirting with them girls)
I know I be (Said I be right back but take too long)
I know I be (Saying I be faithful but I don't)
I know I be making you them promises, then breaking your heart again
Telling you she wasn't who she was then we arguing
But baby, I love you (Oh!)

Lovin' you, lovin' you, lovin' you
When I'm, when I'm lovin' you, lovin' you
Why would you wanna break up?
Do anything for you
Why would you wanna break up?
See I be driving through your hood
Why would you wanna break up?
Lovin' you, lovin' you, lovin' you
When I'm, when I'm lovin' you, lovin' you
Why would you wanna break up?
Do anything for you
Why would you wanna break up?
See I be driving through your hood
Why would you wanna break up?
You might be from the hood but to me (You're a model)
Everything that I had ever seen (In a model)
If you leavin' baby, don't leave me ('Til tomorrow)
Tonight we gon' get a little tipsy (With a bottle)
You gon' get me up, I'm gon' take 'em down
I'ma change my ways, we gon' work it out
Girl, I wouldn't be the same if you was with somebody else
Girl, it wouldn't be the same if I was with somebody else
I know I made mistakes before
Promise you won't get hurt no more
I got what you like and you know
Once you lay down, it's on

Lovin' you, lovin' you, lovin' you
When I'm, when I'm lovin' you, lovin' you
Why would you wanna break up?
Do anything for you
Why would you wanna break up?
See I be driving through your hood
Why would you wanna break up?
Lovin' you, lovin' you, lovin' you
When I'm, when I'm lovin' you, lovin' you
Why would you wanna break up?
Do anything for you
Why would you wanna break up?
See I be driving through your hood (Gucci!)
Why would you wanna break up? (Gucci!)
Why you wanna leave me? You should wanna tease me
Being icy ain't easy (Burr) I make it look easy (Burr)
Used to cop you Bally (Gucci) let you rock Louie (Gucci)
Now it's fuck shawty (Shawty) I don't like Gucci (Gucci, Gucci, oh!)

Lovin' you, lovin' you, lovin' you
When I'm, when I'm lovin' you, lovin' you
Why would you wanna break up?
Do anything for you
Why would you wanna break up?
See I be driving through your hood
Why would you wanna break up?
Lovin' you, lovin' you, lovin' you
When I'm, when I'm lovin' you, lovin' you
Why would you wanna break up?
Do anything for you
Why would you wanna break up?
See I be driving through your hood
Why would you wanna break up?

Why would you, break up, break up, break up? Yeah
I'm back, baby... "
66,Sweet Dreams,Beyonce," 
Turn the lights on

Every night, I rush to my bed
With hopes that maybe I'll get a chance
To see you when I close my eyes
I'm goin' out of my head
Lost in a fairy tale
Can you hold my hands and be my guide?

Clouds filled with stars cover your skies
And I hope it rains
You're the perfect lullaby
What kind of dream is this?

You can be a sweet dream or a beautiful nightmare
Either way, I don't wanna wake up from you (Turn the lights on)
Sweet dream or a beautiful nightmare
Somebody pinch me, your love's too good to be true (Turn the lights on)
My guilty pleasure, I ain't goin' nowhere
Baby, long as you're here, I'll be floatin' on air, 'cause you're mine
You can be a sweet dream or a beautiful nightmare
Either way, I don't wanna wake up from you (Turn the lights on)

I mention you when I say my prayers
I wrap you around all of my thoughts
Boy, you my temporary high
I wish that when I wake up, you're there
To wrap your arms around me for real
And tell me you'll stay by my side

Clouds filled with stars cover the skies (Cover the skies)
And I hope it rains
You're the perfect lullaby
What kind of dream is this?

You can be a sweet dream or a beautiful nightmare
Either way, I don't wanna wake up from you (Turn the lights on)
Sweet dream or a beautiful nightmare
Somebody pinch me, your love's too good to be true (Turn the lights on)
My guilty pleasure, I ain't goin' nowhere
Baby, long as you're here, I'll be floatin' on air, 'cause you're mine
You can be a sweet dream or a beautiful nightmare
Either way, I don't wanna wake up from you (Turn the lights on)

Tattoo your name across my heart
So it will remain
Not even death could make us part
What kind of dream is this?
You can be a sweet dream or a beautiful nightmare
Either way, I don't wanna wake up from you (Turn the lights on)
Sweet dream or a beautiful nightmare
Somebody pinch me, your love's too good to be true (Turn the lights on)
My guilty pleasure, I ain't goin' nowhere
Baby, long as you're here, I'll be floatin' on air, 'cause you're mine
You can be a sweet dream or a beautiful nightmare
Either way, I don't wanna wake up from you (Turn the lights on)

Either way, I don't wanna wake up from you "
