Rank,Musica,Artista,Letra
79,Barefoot Blue Jean Night,Jake Owen," 
A full moon shining bright
Edge of the water; we were feeling alright
Back down a country road
The girls are always hot, and the beer is ice cold
Cadillac, horns on the hood
My buddy Frankie had his dad hook him up good
Girls smile when we roll by
They hop in the back, and we cruise to the river side

Never gonna grow up
Never gonna slow down
We were shinin' like lighters in the dark
In the middle of a rock show
We were doin' it right
We were comin' alive
Yeah, caught up in a Southern summer, a barefoot, blue jean night

Blue eyes and auburn hair
Sittin' lookin' pretty by the fire in a lawn chair
New to town, and new to me
Her ruby red lips was sippin' on sweet tea
Shot me in love like a shootin' star
So, I grabbed a beer and my ol' guitar
Then we sat around till the break of dawn
Howlin' and singin' our favorite song

Never gonna grow up
Never gonna slow down
We were shinin' like lighters in the dark
In the middle of a rock show
We were doin' it right
We were comin' alive
Yeah, caught up in a Southern summer, a barefoot, blue jean night
Never gonna grow up
Never gonna slow down
We were shinin' like lighters in the dark
In the middle of a rock show
We were doin' it right
We were comin' alive
Yeah, caught up in a Southern summer, a barefoot, blue jean night

(Whoa-oh)
Barefoot, blue jean night
(Whoa-oh)
A barefoot, blue jean night
(Whoa-oh)
Barefoot, blue jean night
A barefoot, blue jean night
It's a barefoot, blue jean night
A barefoot, blue jean night "
80,Knee Deep,Zac Brown Band," 
Going to put the the world away for a minute
Pretend I don't live in it
Sunshine going to wash my blues away
Had sweet love but I lost it
She got too close so I fought it
Now I'm lost in the world trying to find me a better way

Wishing I was knee deep in the water somewhere
Got the blue sky breeze and it don't seem fair
Only worry in the world is the tide going to reach my chair
Sunrise, there's a fire in the sky
Never been so happy
Never felt so high
And I think I might have found me my own kind of paradise

Wrote a note said be back in a minute
Bought a boat and I sailed off in it
Don't think anybody's going to miss me anyway
Mind on a permanent vacation
The ocean is my only medication
Wishing my condition ain't ever going to go away

Now I'm knee deep in the water somewhere
Got the blue sky breeze blowing wind through my hair
Only worry in the world is the tide going to reach my chair
Sunrise, there's a fire in the sky
Never been so happy
Never felt so high
And I think I might have found me my own kind of paradise

This champagne shore washing over me
It's a sweet sweet life living by the salty sea
One day you could be as lost as me
Change your geography
Maybe you might be

Knee deep in the water somewhere
Got the blue sky breeze blowing wind through my hair
Only worry in the world is the tide going to reach my chair
Sunrise, there's a fire in the sky
Never been so happy
Never felt so high
And I think I might have found me my own kind of paradise

Come on in the water's nice
Find yourself a little slice
Grab a back, pack it light
You never know until you try
When you lose yourself
You find the key to paradise "
81,Country Girl Shake It for Me,Luke Bryan,"
Hey girl, go on now
You know you've got everybody lookin'

Got a little boom in my big truck
Gonna open up the doors and turn it up
Gonna stomp my boots in the Georgia mud
Gonna watch you make me fall in love
Get up on the hood of my daddy's tractor
Up on the toolbox, it don't matter
Down on the tailgate, girl I can't wait
To watch you do your thing

Shake it for the young bucks sittin' in the honky-tonks
For the rednecks rockin' 'til the break of dawn
For the DJ spinnin' that country song
Come on, come on, come on
Shake it for the birds, shake it for the bees
Shake it for the catfish swimmin' down deep in the creek
For the crickets and the critters and the squirrels
Shake it to the moon, shake it for me, girl, aww

Country girl, shake it for me, girl
Shake it for me, girl, shake it for me
Country girl, shake it for me, girl
Shake it for me, girl, shake it for me

Somebody's sweet little farmer's child
With a gattle in her Bud to get a little wild
Pony tail and a pretty smile
Rope me in from a country mile
So come on over here and get in my arms
Spin me around this big 'ole barn
Tangle me up like grandma's yarn
Yeah, yeah, yeah

Shake it for the young bucks sittin' in the honky-tonks
For the rednecks rockin' 'til the break of dawn
For the DJ spinnin' that country song
Come on, come on, come on
Shake it for the birds, shake it for the bees
Shake it for the catfish swimmin' down deep in the creek
For the crickets and the critters and the squirrels
Shake it to the moon, shake it for me, girl, aww

Country girl, shake it for me, girl
Shake it for me, girl, shake it for me
Country girl, shake it for me, girl
Shake it for me, girl, shake it for me
Guitar!

Now dance like a dandelion
In the wind on the hill underneath the pines, yea
Move like the river flows
Feel the kick drum down deep in your toes
All I wanna do is get to holdin' you and get to knowin' you
And get to showin' you and get to lovin' you 'fore the night is through
Baby, you know what to do

Shake it for the young bucks sittin' in the honky-tonks
For the rednecks rockin' 'til the break of dawn
For the DJ spinnin' that country song
Come on, come on, come on
Shake it for the birds, shake it for the bees
Shake it for the catfish swimmin' down deep in the creek
For the crickets and the critters and the squirrels
Shake it to the moon, shake it for me, girl, aww

Country girl, shake it for me, girl
Shake it for me, girl, shake it for me (Oh, country girl)
Country girl, shake it for me, girl
Shake it for me, girl, shake it for me
Country girl, shake it for me, girl
Shake it for me, girl, shake it for me
Country girl, shake it for me, girl
Shake it for me, girl, shake it for me "
82,Remind Me,Brad Paisley ," We didn't care if people stared
We'd make out in a crowd somewhere
Somebody'd tell us to get a room
It's hard to believe that was me and you
Now we keep saying that we're okay
But I don't want to settle for good, not great
I miss the way that it felt back then
I wanna feel that way again
Been so long, bet you forget
The way I used to kiss your neck
Remind me, remind me
So on fire, so in love
Way back when we couldn't get enough
Remind me, remind me
Remember the airport, dropping me off
We were kissing goodbye and we couldn't stop
And I felt bad 'cause you missed your flight
But that meant we had one more night
Do you remember how it used to be?
We'd turn out the lights and we didn't just sleep
Remind me, baby, remind me
Oh, so on fire, so in love
That look in your eyes that I miss so much
Remind me, baby, remind me
I wanna feel that way
Yeah, I wanna hold you close
Oh, if you still love me
Don't just assume I know
Oh baby, remind me
Remind me
Do you remember the way it felt?
You mean back when we couldn't control ourselves
Remind me, yeah, remind me
All those things that you used to do
That made me fall in love with you
Remind me, oh baby, remind me
Yeah, you'd wake up in my old t-shirt
All those mornings I was late for work
Remind me, oh baby, remind me, yeah
Oh baby, remind me
Baby, remind me, yeah, oh
(Yeah, you'd wake up in my old t-shirt)
Baby, remind me"
83,In the Dark,Dev," 
On my waist, through my hair
Think about it when you touch me there
Close my eyes, here you are
All alone dancin' in the dark
Tell me, baby, if it's wrong
To let my hands do what they want
Late at night, I pretend we are
Dance, dan-da-dance, dancin' in the dark

Dancin' in the dark
Ooh-la-la, ooh-la-la, ooh-la-la
Dancin' in the dark

Can you work on me?
Open my body up and do some surgery
Now that you got me up, I wanna taste it, taste it
And see those pocket aces

Wanna see who you are
Got a sex drive, just push to start
Got a sex drive, just push to start
Push, push, push, push to start
Push, push, push, push to start
I got a sex drive, just push to start

On my waist, through my hair
Think about it when you touch me there
Close my eyes, here you are
Dance, dan-da-dance, dancin' in the dark

Ooh-la-la, ooh-la-la, ooh-la-la
Dancin' in the dark
Ooh-la-la, ooh-la-la, ooh-la-la
Dancin' in the dark

I love to flirt to see
I'm only talkin' to you if you wanna surf my seas
Now that you got me, boy
You know you better spice it, flavor it
Get, g-get it right, savor it

Wanna see who you are
Got a sex drive, just push to start
Got a sex drive, just push to start
Push, push, push, push to start
Push, push, push, push to start
I got a sex drive, just push to start
On my waist, through my hair
Think about it when you touch me there
Close my eyes, here you are
All alone dancin' in the dark
Tell me, baby, if it's wrong
To let my hands do what they want
Late at night, I pretend we are
Dance, dan-da-dance, dancin' in the dark

(Ooh-la-la, ooh-la-la)
(Ooh-la-la, ooh-la-la)
Tell me, baby, if it's wrong (Ooh-la-la, ooh-la-la)
(Ooh-la-la, ooh-la-la) Dancin' in the dark
To let my hands do what they want (Ooh-la-la, ooh-la-la)
(Ooh-la-la) Dancin' in the dark

It's the Cataracs
Ooh-la-la, ooh-la-la, ooh-la-la
Dancin' in the dark
Ooh-la-la, ooh-la-la, ooh-la-la
Dancin' in the dark "
84,Backseat,New Boyz ," 
New Boyz

Don't say a word just turn around and let me see
Girl you got some'n special, some'n special for me?
It's way too many suckers in the V.I.P
Valet got my car out front, tell me do you wanna kick it
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)

You see them girls with them high heels they got this party poppin
This ain't no country club we 'bout to get this party rockin
You got girls that's with the band let's get on top and let me see it though
Wait not in here, we outta here, jump in my vehicle
Camaro, long stick, she just tryin to fuck comfortably
She like my orange Camaro, she said let's ride up and trick or treat
Like damn girl, damn girl, you fucks'n with the man girl
Like damn girl, damn girl, you fucks'n with the man girl

Don't say a word just turn around and let me see
Girl you got some'n special, some'n special for me?
It's way too many suckers in the V.I.P
Valet got my car out front, tell me do you wanna kick it
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)

Ay girl, what's up? All of this dancin gets you off, huh??
I noticed you because yo friends is freakin' star struck
And you got mo' of that, how you say it? Shy swag
Until you get it low, quit playin with yo' fine ass
I said don't try me baby, I'll make you hot trick
Let's do like Fishberg dancin, and shake this spot quick
Oh, you a good girl? It's cool, I play pretend, too
I heard you had a baby, you want a New Boy in you?

Don't say a word just turn around and let me see
Girl you got some'n special, some'n special for me?
It's way too many suckers in the V.I.P
Valet got my car out front, tell me do you wanna kick it
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)

I met a group of girls in a Escalade
I met a group of girls in a Escalade
Met a, met a group of girls in a Escalade
They came wit'chu and left with me
I met a group of girls in a Escalade
I met a group of girls in a Escalade
Met a, met a group of girls in a Escalade
They came wit'chu and left with me
Don't say a word just turn around and let me see
Girl you got some'n special, some'n special for me?
It's way too many suckers in the V.I.P
Valet got my car out front, tell me do you wanna kick it
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)

Ha!!!! "
85,Headlines,Drake," 
I might be too strung out on compliments
Overdosed on confidence
Started not to give a fuck and stopped fearin' the consequence
Drinkin' every night because we drink to my accomplishments
Faded way too long, I'm floatin' in and out of consciousness
And they sayin' I'm back, I'd agree with that
I just take my time with all this shit, I still believe in that
I had someone tell me I fell off, ooh, I needed that
And they want to see me pick back up, well, where'd I leave it at?
I know I exaggerated things, now I got it like that
Tuck my napkin in my shirt 'cause I'm just mobbin' like that
You know good and well that you don't want a problem like that
You gon' make someone around me catch a body like that
No, don't do it (Ayy), please don't do it (Ayy)
'Cause one of us goes in and we all go through it (Ayy)
And Drizzy got the money, so Drizzy gon' pay it
Those my brothers, I ain't even gotta say it
That's just something they know

They know, they know, they know
They know, they know, they know
They know, they know, they know
Yeah, they know, yeah
That the real is on the rise
Fuck them other guys
I even gave 'em a chance to decide
Now it's something they know
They know, they know, they know (Yeah)

I be yellin' out, ""Money over everything,"" money on my mind
Then she wanna ask when it got so empty
Tell her I apologize, happened over time
She says, ""They miss the old Drake,"" girl, don't tempt me
""If they don't get it, they'll be over you
That new shit that you got is overdue
You better do what you supposed to do""
I'm like, ""Why I gotta be all that?""
But still, I can't deny the fact that it's true
Listening to you expressin' all them feelings
Soap-opera rappers, all these niggas sound like all my children
And that's who you thinkin' is 'bout to come and make a killin'?
I guess it really is just me, myself, and all my millions
You know that they ain't even got it like that
You gon' hype me up and make me catch a body like that
'Cause I live for this, it isn't just a hobby like that
When they get my shit and play it, I ain't even gotta say it, they know

They know, they know, they know
They know, they know, they know
They know, they know, they know
Yeah, they know, yeah
That the real is on the rise
Fuck them other guys
I even gave 'em a chance to decide
Now it's something they know
They know, they know, they know
I be yellin' out, ""Money over everything,"" money on my mind
Mind, mind-mind
Tell 'em I apologize, it happened over time
Time, time-time
They know
They know, they know, they know
They know, they know, they know
They know, they know, they know (Yeah)
 "
86,Best Thing I Never Had,Beyonce," 
What goes around comes back around, hey (My baby)
What goes around comes back around, hey (My, my, my baby)
I say, what goes around comes back around, hey, hey (My baby)
What goes around comes back around

There was a time I thought
That you did everything right
No lies, no wrong
Boy, I must've been out of my mind

So when I think of the time that I almost loved you
You showed your ass and I, I saw the real you
Thank God you blew it, I thank God I dodged the bullet, uh
I'm so over you, so baby, good lookin' out

I wanted you bad, I'm so through with that
'Cause honestly, you turned out to be the best thing I never had
You turned out to be the best thing I never had
And I'm gon' always be the best thing you never had
Oh, yeah, I bet it sucks to be you right now

So sad, uh, you're hurt, boo-hoo
Oh, did you expect me to care?
You don't deserve my tears
I guess that's why they ain't there

When I think that there was a time that I almost loved you
You showed your ass, and baby, yes, I saw the real you
Thank God you blew it, I thank God I dodged the bullet
I'm so over you, baby, good lookin' out

I wanted you bad, I'm so through with that
'Cause honestly, you turned out to be the best thing I never had
I said, you turned out to be the best thing I never had
And I'll never be the best thing you never had
Oh, baby, I bet it sucks to be you right now

I know you want me back, it's time to face the facts
That I'm the one that's got away, Lord knows that it would take
Another place, another time, another world, another life
Thank God, I found the good in goodbye

I used to want you so bad, I'm so through with that (Ah)
'Cause honestly, you turned out to be the best thing I never had
Oh, you turned out to be the best thing I never had
And I will always be the best thing you never had
Ooh, best thing you never had
I used to want you so bad, I'm so through with that
'Cause honestly, you turned out to be the best thing I never had
Oh, you turned out to be the best thing I never had
Ooh, I will never be the best thing you never had
Oh, baby, I bet it sucks to be you right now
What goes around comes back around (Oh)
What goes around comes back around
I bet it sucks to be you right now (Ooh)
What goes around comes back around
I bet it sucks to be you right now (Ooh)
What goes around comes back around
I bet it sucks to be you right now
Ooh "
87,Don't Wanna Go Home,Jason Derulo,"
Jason Derulo

Check that out, what they playing?
That's my song, that's my song
Where my drinks? I've been waiting
Much too long, much too long
And this girl in my lap passing out, she's a blonde
The last thing on my mind is going home

From the window (From the window)
To the wall (To the wall)
This club is jumping (This club is jumping)
'Til tomorrow ('Til tomorrow)
Is it daylight (Is it daylight)
Or is it night time? (Or is it night time?)
One o'clock, two o'clock, three o'clock, four
We gon' tear the club up, up, up, up, up, up, up

Day-o, me say day-o
Daylight come and we don't wanna go home
Yeah, so we losing control
Turn the lights low 'cause we about to get blown
Let the club shut down, we won't go, oh, oh, oh
Burn it down, to the floor, oh, oh, oh
Day-o, me say day-o
Daylight come and we don't wanna go home

We drink the whole bottle, but it ain't over, over
Everybody jumping on the sofa, sofa
Standing on the chairs, standing on the bar
No matter day or night, I'm shining, bitch, I'm a star

From the window (From the window)
To the wall (To the wall)
This club is jumping (This club is jumping, yeah)
'Til tomorrow ('Til tomorrow)
Is it daylight (Is it daylight)
Or is it night time? (Or is it night time?)
One o'clock, two o'clock, three o'clock, four
We gon' tear the club up, up, up, up, up, up, up

Day-o, me say day-o
Daylight come and we don't wanna go home
Yeah, so we losing control
Turn the lights low 'cause we about to get blown
Let the club shut down, we won't go, oh, oh, oh
Burn it down, to the floor, oh, oh, oh
I said day-o, me say day-o (woo)
Daylight come and we don't wanna go home (let's go)
I just met this sexy Haitian girl moving like a dancer
Told her and her girlfriends, ""Let's meet in my cabana""
Ask me where the party at, baby, I'm the answer
Have another drink with me, shawty, where your manners?
Take another shot, another shot, shot, shot, shot
(haha, oh, yeah)
I can make it hot, make it hot, we gon' rock until the

Day-o, me say day-o (day-o, me say)
Daylight come and we don't wanna go home (we don't wanna go home, baby, no)
Yeah, so we losing control (control)
Turn the lights low 'cause we about to get blown
Let the club shut down, we won't go, oh, oh, oh
Burn it down, to the floor, oh, oh, oh (to the floor, ba-ba-baby)
Day-o, me say day-o (me say da, me say da-da-day-o)
Daylight come and we don't wanna go home "
88,Where Them Girls At,David Guetta ," 
So many girls in here, where do I begin? (Oh-oh)
I seen this one, I'm bout to go in (Oh-oh)
Then she said, ""I'm here with my friends"" (Oh-oh)
She got me thinking, and that's when I said
""Where them girls at, girls at?"" (Woo)
""Where them girls at, girls at?"" (Woo)
""Where them girls at, girls at?"" (Woo)
So go get them, we can all be friends (Woo)

Hey, bring it on, baby, all your friends
You're the shit and I love that body, body
You wanna ball, let's mix it, I swear you're good
I won't tell nobody ('Body)
You got a BFF, I wanna see that girl, it's all women invited ('Vited)
Hairdos and nails, that Louis, Chanel all up in the body
(Need some help)  Presidents in my wallet
(Freak yourself) No rules, I'm 'bout it
(Play the ref) Blow the whistle for the hotties
(Catch my breath) Ha, I got it
Shawty, it's never too much, can't be doing too much
Ten to one of me, I can handle that love
Bottles of my reach, we can all get buzz
Holla 'cause I'm free till whenever, it's no rush

So many boys in here, where do I begin? (Oh-oh)
I see this one, I'm 'bout to go in (Oh-oh)
Then he said, ""I'm here with my friends""
He got to thinkin', and that's when he said
""Where them girls at, girls at?"" (Woo)
""Where them girls at, girls at?"" (Woo)
""Where them girls at, girls at?"" (Woo)
So go get them, we can all be friends (Woo)

Yo! It's Peebe, Peebee! Who's Peabo Bryson?
Two years ago, I renewed my license
Anyway, why'd I start my verse like that?
You can suck a dick, you can suck on a ballsack
No, no, I don't endorse that, p-p-p-pause that, a-a-a-abort that
Just the other day mi go a-London, saw dat
Kids down hide street, paparazzi, all that
Hey, hey, what can I say?
Day, da-da-day, da-day, da-da-day
C-c-c-c-coming through the club, all the girls in the back of me
This ain't football, why the fuck they tryna tackle me?
R-r-r-r-really, I peeped dude at the bar like really
Lookin' like he wanna good time like really
Said he had got a friend for my home girl Lily, Lily, Lily, Lily
So many girls in here, where do I begin? (Oh-oh)
I seen this one, I'm bout to go in (Oh-oh)
Then she said, ""I'm here with my friends"" (Oh-oh)
She got me thinking, and that's when I said
""Where them girls at, girls at?"" (Girls at) (Woo)
""Where them girls at, girls at?"" (Girls at) (Woo)
""Where them girls at, girls at?"" (Girls at) (Woo)
So go get them, we can all be friends

Day, day, day-da-da-day
Day, da-da-day, da-day, da-da-day
Day, day, day-da-da-day
Day, da-da-day, da-day, da-da-day

Yo, where my girls at, girls, uhh-mmm-uhh
Yo, where my girls that's tryna g-get to jumpin', jumpin', ju-jumpin'

So many girls in here, where do I begin? (Oh-oh)
I seen this one, I'm bout to go in (Oh-oh)
Then she said, ""I'm here with my friends"" (Oh-oh)
She got me thinking, and that's when I said
""Where them girls at, girls at?"" (Woo)
""Where them girls at, girls at?"" (Woo)
""Where them girls at, girls at?"" (Woo)
So go get them, we can all be friends "
89,She Ain't You,Chris Brown,"
She a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you

You make it hard for me to see somebody else
I'm calling her your name
Yeah, it's messed up 'cause I'm thinking 'bout you
It's your fault, babe, I never wanted us to break up
No, not this way, but you don't understand it, girl

When she touches me, I'm wishing that they were your hands
And when I'm with her, it's only 'bout the sex
With you, I had a bad romance
And if I could just trade her in, I would
'Cause nobody compares to you, no, yeah

I think I better let her go (Go), 'cause I can't leave you alone (Oh)
Every day that I'm with her, all I want is you (Yeah)
I wanna leave but I'm afraid (Afraid), that you don't even feel the same (The same)
And now I realize, that she ain't you
No, she ain't you

Oh-oh, oh (Oh, no, no-no, no)
Woah-oh, oh (Oh, no, no-no, no)
Woah-oh (She ain't you)
Na-na-na-na-na-na-na-na
'Cause she ain't, no, she ain't you

I've been sleeping out for quite some nights now
It's not the same in my bed
But if she found out what's going on in my head
It'll be all bad, have me right back
But you don't understand it, girl, no

When she touches me, I'm wishing that they were your hands
And when I'm with her, it's only 'bout the sex
With you, I had a bad romance
And if I could (And if I could) just trade her in, I would (I would)
'Cause nobody compares to you, no, yeah (Compares to you)

I think I better let her go (Go), 'cause I can't leave you alone (Oh)
Every day that I'm with her, all I want is you (Yeah)
I wanna leave but I'm afraid (Afraid), that you don't even feel the same (The same)
And now I realize, that she ain't you
No, she ain't you
She a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she—

I think I better let her go (Hey), 'cause I can't leave you alone (Woah-oh)
Every day that I'm with her, all I want is you, girl (Yeah)
I wanna leave but I'm afraid (Afraid), that you don't even feel the same (The same)
And now I realize, that she ain't you
No, she ain't you

Oh-oh, oh (Oh)
Oh, na-na-na-na (Oh na-na-na-na-na)
Woah-oh, oh
Oh, na-na-na-na
'Cause she ain't, no, she ain't you "
90,Take a Back Road,Rodney Atkins," 
Sit in that six-lane backed up traffic
Horns are honking, I've about had it
I'm looking for an exit sign
Gotta get out of here, get it all off my mind
And like a memory from your grandpa's attic
A song comes slippin' through the radio static
Changing my mood
A little George Strait 1982

And it makes me wanna take a back road
Makes me wanna take the long way home
Put a little gravel in my travel
Unwind, unravel all night long
Makes me wanna grab my honey
Tear down some two-lane country
Who knows
Get lost and get right with my soul
Makes me wanna take
Makes me wanna take a back road

I've been cooped up, tied down, 'bout forgotten
What a field looks like, full of corn and cotton
If I'm gonna hit a traffic jam
Well it better be a tractor man
So sick and tired of this interstate system
I need a curve and wind-a-twistin'
Dusty path to nowhere
With the wind blowing through my baby's hair

Yeah, makes me wanna take a back road
Makes me wanna take the long way home
Put a little gravel in my travel
Unwind, unravel all night long
Makes me wanna grab my honey
Tear down some two-lane country
Who knows
Get lost and get right with my soul
Makes me wanna take
Makes me wanna take a back road
Some old back road

Maybe it's the feeling or maybe it's the freedom
Maybe it's that shady spot
Where we park the truck when the things get hot
Where we park the truck when the things get hot

And it makes me wanna take a back road
Makes me wanna take the long way home
Put a little gravel in my travel
Unwind, unravel all night long
Makes me wanna grab you honey
Tear down some two-lane country
Who knows
Get lost and get right with my soul
Makes me wanna take
Makes me wanna take a back road
Some old back road, get right with my soul
Now all I gotta do is take some old back road
(Some old back road) to the shady spot where things get hot
(Some old back road) way down, way down
Way down some old back road "
91,Please Don't Go,Mike Posner,"
Let's run away from these lies
Back to yesterday, safe tonight

I feel the sun creepin' up like tick tock
I'm tryna keep you in my head, but if not
We'll just keep runnin' from tomorrow with our lips locked
Yeah, you got me beggin', beggin'

Baby, please don't go
If I wake up tomorrow, will you still be here?
I don't know if you feel the way I do
If you leave, I'm gon' find you
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't, baby, please don't

Baby, please don't run away
From my bed and start another day
Stay instead

I feel the sun creepin' up like tick tock
I'm tryna keep you in my head, but if not
We'll just keep runnin' from tomorrow with our lips locked
Yeah, you got me beggin', beggin'

Baby, please don't go
If I wake up tomorrow, will you still be here?
I don't know if you feel the way I do
If you leave, I'm gon' find you
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't, baby, please don't
Baby, please don't

I stay runnin' from tomorrow
I stay runnin' from tomorrow
Well, I stay runnin' from tomorrow
Said, ""I stay runnin' from tomorrow"" (Oh)

Baby, please don't go (Please don't go)
If I wake up tomorrow, will you still be here?
I don't know if you feel the way I do
If you leave (I'm gon', I'm gon', I'm gonna find you)
I'm gon' find you
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go (Don't leave me, leave me)
Baby, please don't go, go, go, go
Baby, please don't, baby, please don't
Baby, please don't run away "
92,Sure Thing,Miguel," 
Love you like a brother
Treat you like a friend
Respect you like a lover

Oh-ooh-oh, oh-ooh-oh, oh-ooh-oh (You could bet that, never gotta sweat that)
Oh-ooh-oh, oh-ooh-oh, oh (You could bet that, never gotta sweat that)
Yeah, yeah, yeah (You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that) Yeah

If you be the cash, I'll be the rubber band
You be the match, I will be a fuse, boom!
Painter, baby, you could be the muse
I'm the reporter, baby, you could be the news
'Cause you're the cigarette and I'm the smoker
We raise a bet 'cause you're the joker
Checked off, you are the chalk
And I could be the blackboard, you can be the talk
And I can be the walk, yeah-eah

Even when the sky comes fallin'
Even when the sun don't shine
I got faith in you and I
So put your pretty little hand in mine
Even when we're down to the wire, babe
Even when it's do or die
We could do it, baby, simple and plain
'Cause this love is a sure thing, yeah

(You could bet that, never gotta sweat that) Oh yeah, yeah
(You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that)

You could be the lover, I'd be the fighter, babe
If I'm the blunt (Uh), you could be the lighter, babe, fire it up!
Writer, baby, you could be the quote, yeah (Uh)
If I'm the lyric, baby, you could be the note (Uh), record that!
Saint, I'm a sinner, prize, I'm a winner
And it's you, what did I do to deserve that?
Paper, baby, I'll be the pen
Say that I'm the one 'cause you are a ten
Real and not pretend

Even when the sky comes fallin' (Yeah, yeah, yeah, yeah, yeah, yeah)
Even when the sun don't shine
I got faith in you and I
So put your pretty little hand in mine
(You could bet that, never gotta sweat that) Even when we're down to the wire, babe
(You could bet that, never gotta sweat that) Even when it's do or die
(You could bet that, never gotta sweat that) We could do it, baby, simple and plain
(You could bet that, never gotta sweat that) 'Cause this love is a sure thing, yeah
Uh, now rock with me, babe
And let me hold you in my arms, talk with me, babe, yeah-yeah
Uh, now rock with me, babe
And let me hold you in my arms, talk with me, babe, yeah-yeah
This love between you and I is simple as pie, baby
It's such a sure thing, it's such a sure thing
Oh, it's such a sure thing, yeah, yeah, yeah, yeah (It's such a sure thing)

(You could bet that, never gotta sweat that) Even when the sky comes fallin' (Yeah)
(You could bet that, never gotta sweat that) Even when the sun don't shine
(You could bet that, never gotta sweat that) I got faith in you and I
(You could bet that, never gotta sweat that) So put your pretty little hand in mine
(You could bet that, never gotta sweat that) Even when we're down to the wire, babe
(You could bet that, never gotta sweat that) Even when it's do or die
(You could bet that, never gotta sweat that) We could do it, baby, simple and plain
(You could bet that, never gotta sweat that) 'Cause this love is a sure thing

(You could bet that, never gotta sweat that) Love you like a brother
(You could bet that, never gotta sweat that) Treat you like a friend
(You could bet that, never gotta sweat that) Respect you like a lover
(You could bet that, never gotta sweat that) Oh-ooh-oh, oh-ooh-oh, oh-ooh-oh "
93,Price Tag,Jessie J ," 
Okay, Coconut Man, Moonhead and Pea
You ready?

Seems like everybody's got a price
I wonder how they sleep at night
When the sale comes first and the truth comes second
Just stop for a minute and smile
Why is everybody so serious?
Acting so damn mysterious
Got shades on your eyes
And your heels so high that you can't even have a good time

Everybody look to their left
Everybody look to their right
Can you feel that? Yeah
We're paying with love tonight

It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag

Okay
We need to take it back in time
When music made us all unite
And it wasn't low blows and video hoes
Am I the only one getting tired?
Why is everybody so obsessed?
Money can't buy us happiness
Can we all slow down and enjoy right now?
Guarantee we'll be feeling alright

Everybody look to their left (To their left)
Everybody look to their right (To their right)
Can you feel that? Yeah
We're paying with love tonight

It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag
Yeah, yeah, well, keep the price tag and take the cash back
Just give me six strings (Six strings) and a half-stack (Half stack)
And you can, can keep the cars, leave me the garage
And all I, yes, all I need are keys and guitars
And guess what? In thirty seconds, I'm leaving to Mars
Yeah, we leaping across these undefeatable odds
It's like this, man, you can't put a price on a life
We do this for the love, so we fight and sacrifice every night
So we ain't gon' stumble and fall, never
Waiting to see this in the sign of defeat, uh-uh
So we gon' keep everyone moving their feet
So bring back the beat and then everyone sing
It's not about the money

It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag (Hey! Hey!)
It's not about the money, money, money (We don't need it)
We don't need your money, money, money (No, I don't, we don't need it)
We just wanna make the world dance (Dance, dance your ass off)
Forget about the price tag (Ah, ah)
Ain't about the, yea-yeah!, cha-ching, cha-ching
Ain't about the, woo!, ba-bling, ba-bling (It ain't about)
Wanna make the world dance (Yeah, yeah)
Forget about the price tag (Forget about the price tag)
(Ahh, ahh)
(Ahh, ahh)
(Ahh, ahh) Yeah, yeah, whoa
(Ahh, ahh) Forget about the price tag, heh "
