Rank,Musica,Artista,Letra
51,Sexy Love,Ne-Yo," 
My sexy love
So sexy

She makes the hairs on the back of my neck stand up
Just one touch
And I erupt like a volcano and cover her with my love
Baby girl, you make me say

And I just can't think (Of anything else I'd rather do)
Than to hear you sing (Sing my name the way you do)
When we do our thing (When we do the things we do)
Baby girl, you make me say

Sexy love
Girl, the things you do (Oh baby, baby)
Keep me sprung
Keep me running back to you
Oh, I love making love to you
Baby girl, you know you're my (Sexy love)

I'm so addicted to her
She's the sweetest drug
Just enough
Still too much say that I'm simping
And I'm sprung all of the above
I can't help she makes me say

And I just can't think (Of anything else I'd rather do)
Than to hear you sing (Sing my name the way you do)
When we do our thing (When we do the things we do)
Baby girl, you make me say

Sexy love
Girl, the things you do
(Oh baby baby)
Keep me sprung
Keep me running back to you
Oh, I love making love to you
Baby girl, you know you're my (Sexy love)

Oh, baby what we do
It makes the sun come up
Keep on lovin' 'til it goes back down
And I don't know what I'd do
If I would lose your touch
That's why I'm always keeping you around
My sexy love

Sexy love
Girl, the things you do
(Oh baby, baby)
Keep me sprung, keep me running back to you
Oh, I love making love to you
Baby girl you know you're my (Sexy love)
Sexy love
Girl, the things you do
(Oh baby, baby)
Keep me sprung
Keep me running back to you
Oh, I love making love to you
Baby girl, you know you're my (Sexy love)
She makes the hairs on the back of my neck stand up
Just one touch "
52,U and Dat,E-40 feat. T-Pain Kandi Girl," 
Girl, I been shakin', stickin', and movin'
Tryna to get to you and that booty
Tryna to get to you and that booty
Tryna to get to you and that booty
Girl, I been shakin' and actin' a donkey
Tryna to get to you and that monkey
Tryna to get to you and that monkey
Tryna to get to you and that monkey

Girl he's simpin'
Walk up in the club with a limp and, girl, listen
What'cha gon' do with this pimpin'?
What'cha gon' do with this pimpin'?
Girl I'ma call ya
Later on tonight or tomorrow, now follow
What'cha gon' do with this baller (E-40, T-Pain)
What'cha gon' do with this baller, girl (Ooh)

What'cha gon' do when I bend the block?
Pull up on that ass in a brand-new drop
Speakers on blast with tremendous knock
TV's in the dash, rims just won't stop
You need to be down with a pimp like me
I ain't turnin' down nothin' but my collar, ya see?
I'ma leave you with my number, you should holla at me
'Cause I'm a baller, can't nobody hustle harder than me, ooh

Girl, I been shakin', stickin', and movin'
Tryna to get to you and that booty
Tryna to get to you and that booty
Tryna to get to you and that booty
Girl, I been shakin' and actin' a donkey
Tryna to get to you and that monkey
Tryna to get to you and that monkey
Tryna to get to you and that monkey, girl

Ooh, yo' ass is ripe
I ain't tryna to let that pass me tonight
I'ma put my bid in and tell you somethin' slick
Whisper in your ear while I'm holdin' my dick
I don't mean no harm, it's the hood in me
Sippin' on that Richard Hennessy
Psychedelic colors in my jewelry
Suckers hella jealous 'cause you're diggin' me, ooh
Now what'chu gon' do, mama?
I'm tryna to dip later on, me and you, mama
I like the way that you groove when you move, mama
You know the women love me, I'm the 40 Water!
Poppin' my P's 'cause I'm laced with game
Nothin' but The Yay flowin' through my veins
She wears MissSixty, can't fit into Gucci
'Cause her ass big enough to sit a cup on her booty, ooh (Goodness)
Girl, I been shakin', stickin', and movin'
Tryna to get to you and that booty
Tryna to get to you and that booty
Tryna to get to you and that booty
Girl, I been shakin' and actin' a donkey
Tryna to get to you and that monkey
Tryna to get to you and that monkey
Tryna to get to you and that monkey

Yeah, I see you lookin'
But my ass in these jeans got you shook, and
I don't think you know what to do with this pussy
What'cha gon' do with this pussy?
Yeah, I know you want this, want this
Tryna chase me through the club for this good shit
But I don't think you can handle this pussy
What'cha gon' do with this pussy, boy?

You lookin' like you got that good gooshy gooshy
Fuck around with me, I'll beat the brakes off that pussy
Have yo' ass comin' like a porno star movie
Tell yo' friends, then I'll bet they all wanna do me
Hoes know me, I'm E-four-O
They recognized pimpin' when I stepped in the door
Higher than a satellite, full of that 'dro
Holla at a player when you're ready to go, ooh
Girl, I been shakin', stickin', and movin'
Tryna to get to you and that booty
Tryna to get to you and that booty
Tryna to get to you and that booty
Girl, I been shakin' and actin' a donkey
Tryna to get to you and that monkey
Tryna to get to you and that monkey
Tryna to get to you and that monkey "
53,Far Away,Nickelback," 
This time, this place
Misused, mistakes
Too long, too late
Who was I to make you wait?
Just one chance, just one breath
Just in case there's just one left

'Cause you know
You know, you know

I love you
I loved you all along
And I miss you
Been far away for far too long
I keep dreaming you'll be with me
And you'll never go
Stop breathing
If I don't see you anymore

On my knees, I'll ask
Last chance for one last dance
'Cause with you, I'd withstand
All of Hell to hold your hand
I'd give it all, I'd give for us
Give anything, but I won't give up

'Cause you know
You know, you know

I love you
I loved you all along
And I miss you
Been far away for far too long
I keep dreaming you'll be with me
And you'll never go
Stop breathing
If I don't see you anymore

So far away (So far away)
Been far away for far too long
So far away (So far away)
Been far away for far too long

But you know
You know, you know

I wanted
I wanted you to stay
'Cause I needed
I need to hear you say
That I love you (I love you)
I loved you all along
And I forgive you (I forgive you)
For being away for far too long
So keep breathing
'Cause I'm not leaving you anymore
Believe it
Hold on to me, and never let me go
Keep breathing
'Cause I'm not leaving you anymore
Believe it
Hold on to me, never let me go
Keep breathing
Hold on to me, never let me go
Keep breathing
Hold on to me, never let me go "
54,What's Left of Me,Nick Lachey,"
Watch my life pass me by
In the rear view mirror
Pictures frozen in time, are becoming clearer
I don't wanna waste another day
Stuck in the shadow of my mistakes
Yeah

'Cause I want you, and I feel you
Crawling underneath my skin
Like a hunger, like a burning
To find a place I've never been
Now I'm broken, and I'm fading
I'm half the man I thought I would be
But you can have what's left of me

I've been dying inside
Little by little
Nowhere to go, but going out of my mind
In endless circles
Running from myself until
You gave me a reason for standing still

And I want you, and I feel you
Crawling underneath my skin
Like a hunger, like a burning
To find a place I've never been
Now I'm broken, and I'm fading
I'm half the man I thought I would be
But you can have what's left of me

Falling faster, barely breathing
Give me something to believe in
Tell me it's not all in my head
Take what's left of this man
Make me whole, once again

'Cause I want you, and I feel you
Crawling underneath my skin
Like a hunger, like a burning
To find a place I've never been
Now I'm broken, and I'm fading
I'm half the man I thought I would be
You can have all that's left
Yeah, yeah, yeah
What's left of me
Oh, oh, oh-oh

I've been dying inside, you see
I'm going out of my mind, out of my mind
I'm just running in circles all the time
Will you take what's left?
Will you take what's left?
Will you take what's left of me?
Just running in circles in my mind
Will you take what's left?
Will you take what's left?
Will you take what's left of me?
Take what's left of me "
55,So What,Field Mob feat. Ciara," 
Ladies and gentlemen!
Jazze Pha, Field Mob, Ciara
Superstar DJ's, here we go

They say - ""He do a little this, he do a little that
He always in trouble,"" and I heard
""He's nuttin' but a pimp, he's done a lot of chicks
He's always in the club,"" and they say
""He think he slick, he's got a lot of chips
He's sellin' them drugs,"" and I heard
""He's been locked up, find somebody else
He ain't nuttin' but a thug""
So whaaaaaaaaat, so whaaaaaat
So whaaaaaat, so whaaaaat

And they say - I'm a slut, I'm a ho, I'm a freak
I got a different girl every day of the week
You too smart, you'd be a dummy to believe
That stuff that you heard that they say about me
They say that I'm this, they say that I'm that
But all of it's fiction, none of it's fact
But you don't be hearin' it about your lover
You let it go in one ear and out the other
Now he say, she say, they say, I heard
If they fake, we can't let it get on our nerves
She miserable, she just want you to be
Like her, misery needs company
So don't listen to that vine of grapes - They're
Nuttin' but liars hatin', and I bet
They wouldn't mind tradin' pla-ces
With you by my side in my Mercedes

They say - ""He do a little this, he do a little that
He always in trouble,"" and I heard
""He's nuttin' but a pimp, he's done a lot of chicks
He's always in the club,"" and they say
""He think he slick, he's got a lot of chips
He's sellin' them drugs,"" and I heard
""He's been locked up, find somebody else
He ain't nuttin' but a thug""
So whaaaaaaaaat, so whaaaaaat
So whaaaaaat, so whaaaaat

Mo' Money, Mo' Problems, life of a legend
Haters throw salt like rice at a weddin
So what, that's your cousin, they don't mean nuthin'
Her like missin' a type of affection you get
You just blind to the facts
See the lies just as obvious as cries for attention
Fuel to the fire, that supplies your suspicion
But listen, say you love me, gotta trust me
Why you stress this high school mess?
Break up never, they just jealous!
Drama from your momma, mean mug from your brothers
I'm that author of the book, they can judge from the cover
Yes - I, I been to jail
And yes - I'm grindin' for real
I'm a positive-talkin' negative pimp
They hate to see you doin' better than them, so!
They say - ""He do a little this, he do a little that
He always in trouble,"" and I heard
""He's nuttin' but a pimp, he's done a lot of chicks
He's always in the club,"" and they say
""He think he slick, he's got a lot of chips
He's sellin' them drugs,"" and I heard
""He's been locked up, find somebody else
He ain't nuttin' but a thug""
So whaaaaaaaaat, so whaaaaaat
So whaaaaaat, so whaaaaat

(Ladies and gentlemen, Ciara)

Some people don't like, it
'Cause you hang out in the street
But you my boyfriend
You've always been here for me
This love is serious
No matter what people think
I'm gon' be here for ya
And I don't care what they say
Some people don't like it
'Cause you hang out in the street
But you my boyfriend
You've always been here for me
I love the thug in ya
No matter what people think
I'm gon' be here for ya
And I don't care what they say
They say - ""He do a little this, he do a little that
He always in trouble,"" and I heard
""He's nuttin' but a pimp, he's done a lot of chicks
He's always in the club,"" and they say
""He think he slick, he's got a lot of chips
He's sellin' them drugs,"" and I heard
""He's been locked up, find somebody else
He ain't nuttin' but a thug""
So whaaaaaaaaat, so whaaaaaat
So whaaaaaat, so whaaaaat

(Field Mob ad-libs as song fades) "
56,Do It to It,Cherish feat. Sean P," 
Ay, ay, ay, ay, ay, ay, ay (Yeah, A-Town, yeah)
Ay, ay, ay, ay, ay, ay, ay (Sean Paul, from that YoungBloodZ with my homegirls Cherish)
Ay, ay, ay, ay, ay, ay, ay (Yeah, A-Town, yeah)
Ay, ay, ay (Yo Vito, you got you one here playa)

Step out the Caddy Deville, it's on a base of steel
Them boys checkin' us out, know when we dress to kill
Struttin' the club, it's dark, but still got my shades on
I hear the DJ mixin' YoungBloodZ to that Whisper Song
We from the city that made it okay to (Ay, ay, ay, ay)
To make clubbin' a year-round holiday
So if ya' feelin' right, grab the kryptonite
If this your song tonight, then it's on tonight (Ay, ay, ay, ay)

Bounce wit it, drop wit it, lean wit it, rock wit it, snap wit it
All my ladies pop ya backs wit it
Do it, do it, do it, do it
You know the world be rockin' to it, to it
So do it, do it, do it to it
Bounce wit it, drop wit it, lean wit it, rock wit it, snap wit it
All my fellas tip ya hats wit it
Do it, do it, do it, do it
You know the world be rockin' to it, to it
So do it, do it, do it to it

No need to ask where I'm from, you already know
I represent the ""A"" from my head to my toes
Step on the dance floor, watch and learn, 'cause here I go
I throw my hands up and work my body to the flow
We from the city that made it okay to (ay ay ay ay)
To make clubbin' a year-round holiday
So if ya feelin' right, grab the kryptonite
If this your song tonight, then it's on tonight

Bounce wit it, drop wit it, lean wit it, rock wit it, snap wit it (Oh)
All my ladies pop ya backs wit it
Do it, do it, do it, do it (Do it, do it)
You know the world be rockin' to it, to it (To it, to it)
So do it, do it, do it to it (Do it to it, uh huh) (Ay, ay, ay, ay)
Bounce wit it, drop wit it, lean wit it, rock wit it, snap wit it
All my fellas tip ya hats wit it
Do it, do it, do it, do it (Do it, do it)
You know the world be rockin' to it, to it (Rockin' to it, to it)
So do it, do it, do it to it (Ay, ay, ay, ay) (So do it to it, uh)

What's up, cu-cuz? (What's up, cu-cuz?)
What's up, fo-folk? (What's up, fo-folk?)
I lean, I rock (I lean, I rock)
I drink, I smoke (I drink, I smoke)
Might snap my fingers (Might snap my fingers)
Might clap my hands (Might clap my hands)
Don't get it twisted, pimpin' this a hood dance (Hood dance)
Throw up ya' hood, man (Man)
Roll up some good, man (Man)
They hatin' 'cause they can't do it, do it, do it, man (Do it, do it, do it, do it)
I'm ridin' good, man (Man)
We grippin' wood, man (Man)
I'm in the club, ten grand in the rubber band (Band)
Damn right, I'm crunk (I'm crunk)
Damn right, I'm clean (I'm clean)
They got that rock (That rock)
We got that lean (That lean)
We make a pool palace (Palace)
I make your shoulder lean (Shoulder lean)
And I'ma show it (Show it)
Nah-mean?
Bounce wit it, drop wit it, lean wit it, rock wit it, snap wit it
All my ladies pop ya backs wit it
Do it, do it, do it, do it (Uh-oh, oh-oh)
You know the world be rockin' to it, to it (To it, to it, do it to it)
So do it, do it, do it to it (Come home)
Bounce wit it, drop wit it, lean wit it, rock wit it, snap wit it
All my fellas tip ya hats wit it
Do it, do it, do it, do it (Do it, do it, do it, do it)
You know the world be rockin' to it, to it (Ay)
So do it, do it, do it to it
Bounce wit it, drop wit it, lean wit it, rock wit it, snap wit it
All my ladies pop ya backs wit it
Do it, do it, do it, do it (Do it, do it, do it, do it)
You know the world be rockin' to it, to it
So do it, do it, do it to it
Bounce wit it, drop wit it, lean wit it, rock wit it, snap wit it
All my fellas tip ya hats wit it (Oh-oh, oh-oh, oh, oh-oh)
Do it, do it, do it, do it
You know the world be rockin' to it, to it (Be rockin' to it, to it)
So do it, do it, do it to it (So do it to it, come home)

Ay, ay, ay, ay, ay, ay, ay
Ay, ay, ay, ay, ay, ay, ay
Ay, ay, ay, ay, ay, ay, ay
Ay, ay, ay "
57,Black Horse and the Cherry Tree,KT Tunstall," 
Two, three, four
(Woohoo, woohoo)
(Woohoo, woohoo)

Well, my heart knows me better than I know myself
So I'm gonna let it do all the talking
(Woohoo, woohoo)
I came across a place in the middle of nowhere
With a big black horse and a cherry tree
(Woohoo, woohoo)
I felt a little fear upon my back
I said, ""Don't look back, just keep on walking""
(Woohoo, woohoo)
Well, the big black horse said, ""Look this way""
He said, ""Hey lil' lady, will you marry me?""

But I said, ""No no, no no no no""
I said, ""No no""
You're not the one for me""
No no, no no no no
I said, ""No no, you're not the one for me
Ooh, woohoo

And my heart had a problem in the early hours
So I stopped it dead for a beat or two
(Woohoo, woohoo)
But I cut some cord and I shouldn't have done it
And it won't forgive me after all these years
(Woohoo, woohoo)
So I sent her to a place in the middle of nowhere
With a big black horse and a cherry tree
(Woohoo, woohoo)
Now it won't come back cause it's oh so happy
And now I've got a hole for the world to see, yeah
(Woohoo, woohoo)

And it said, ""No no, no no no no
I said, ""No no
You're not the one for me""
No no, no no no no
I said, ""No no, you're not the one for me""
Ooh, woohoo
(Not the one for me, yeah)
(Woohoo)

I said, ""No no no no, no no no
No, no
You're not the one for me"" (Woohoo)
No no no no
No no
No no, you're not the one for me""
(Woohoo)
Big black horse and a cherry tree
(No no, no no no no)
I can't quite get there
'Cause my heart's forsaken me
Yeah, yeah, yeah (No no)
Big black horse and a cherry tree (No no, no no no no)
I can't quite get there cause my heart's forsaken me "
58,There It Go The Whistle Song,Juelz Santana,"
San-tana, aight
It's Dipset, bitch

There it go, baby, don't stop now
There it go, baby, don't stop now
There it go
Damn, shorty look good and I'm thinkin' 'bout gettin' at her
Okay, time to whistle at her
Ay, girl, you make my whistle blow
There it go, bring it here, baby
There it go, bring it here, baby

Top down and I'm at it again
It's hot now and I'm at it to win (You heard me?)
Who want it with me? Nobody want it with me
Oh, I'm so fly, oh, mami, come and get me
Sit it down, back up, bring it on, back up
Move it 'til you feel somethin' hard on your back, huh
There it go, if you want it, come and get it
I ain't kiddin', I'm with it, here it go, go
So girl, let me see you get low
There it go, yeah, just like that
Move the thang like a boomerang and come right back
There it go, I don't need to ask, I proceed to grab her
Chicks love my G'd up swagger
There it go

There it go
Damn, shorty look good and I'm thinkin' 'bout gettin' at her
Okay, time to whistle at her
Ay, girl, you make my whistle blow
There it go, bring it here, baby (Come on)
There it go, bring it here, baby (Come on)
Ay, girl, let me see you get low
There it go, set it down, baby
There it go, set it down, baby (Oh)
There it go, it's Dipset (Oh)
There it go, aight, aight, aight
There it go, it's Dipset (Oh)
There it go, aight, aight, ah

I got to get it, I'm so hot terrific
So not fair to the other guys that's in it
I know not my limit 'cause no sky's the limit
'Til then I'm doin' my, doin' my, doin' my thing
So baby, keep movin' your, movin' your, movin' your thing
And that'll keep you in the, you in the, you in the ring
Or maybe not
Ay, girl, you make me want to know
You do it like a pro, lil' lady
If so, bring it here, let it show, lil' lady
There it go, let's go, lil' lady
To the crib, to the telly, you know, lil' lady
Yes, girl, um, yes, we can have a cum-fest, girl
'Til the sun sets girl (Girl)
But first I gotta get you undressed, girl
So take off them clothes and get undressed, girl
Damn, shorty look good and I'm thinkin' 'bout gettin' at her
Okay, time to whistle at her
Ay, girl, you make my whistle blow
There it go, bring it here, baby (Come on)
There it go, bring it here, baby (Come on)
Ay, girl, let me see you get low
There it go, set it down, baby (Go 'head)
There it go, set it down, baby "
59,Shoulder Lean,Young Dro," 
C Gutta

Let me see you bounce right to left and let your (Shoulder lean)
Hey, hey, let your (Shoulder lean), yeah, just let your (Shoulder lean)
Hey, ayy, get it right, two-step, and let your (Shoulder lean)
Ayy, hey, let your (Shoulder lean), ayy, just let your (Shoulder lean)
Hey, let me see you bounce right to left and let your (Shoulder lean)
Ayy, hey, let your (Shoulder lean), ayy, ayy, let your (Shoulder lean)
Ayy, get it right, two-step, and let your (Shoulder lean)
Yuh, just let your (Shoulder lean), ayy, ayy, hey, let your (Shoulder lean)
Yeah, yeah, ugh-ayy!

Dro! I'm clean in this bitch (Okay)
Now I'm finna shoulder lean in this bitch (Ayy, ayy)
Nigga, buck, carbon 15 in this bitch (Okay)
This Grand Hustle, team of kings is getting rich
I lean and get lit, lima bean Six
I take breath, the opposite of Primatene Mist (Yeah)
I ride twenty-six and let my nine screens flip (Yuh)
Dro be watching Oprah, Mac 9 up in a clip
Triple-black Phantom (Okay), nigga, nah, it ain't Tip (What's up)
With Lucky Charms, diamonds, man, but nah, it ain't Flip (Hey)
Hey, bounce (Bounce), okay, then I let my shoulder lean
And I bet my car talk, and I bet my motor clean (Okay)
Suicide-door brown Rover look like pork and beans (Okay)
Everybody know me in the club 'cause they smoking me
Dro! Hoes scoping me, ice come from Boca Ree-ton
Hundred karats have 'em froze for an eon (Okay now)
Red, black, and white Chevy, now I'm riding Deion
Put them lights off in my rims (Ayy, okay), now I'm riding neon
Our cars look like crayon, hoes know I'm the man though (Yeah)
I can shoulder lean, I don't know how to dance though

Let me see you bounce right to left and let your (Shoulder lean)
Hey, hey, let your (Shoulder lean), yeah, just let your (Shoulder lean)
Hey, ayy, get it right, two-step, and let your (Shoulder lean)
Ayy, hey, let your (Shoulder lean), ayy, just let your (Shoulder lean)
Hey, let me see you bounce right to left and let your (Shoulder lean)
Ayy, hey, let your (Shoulder lean), ayy, ayy, let your (Shoulder lean)
Ayy, get it right, two-step, and let your (Shoulder lean)
Yuh, just let your (Shoulder lean), ayy, ayy, hey, let your (Shoulder lean)
Ayy-ayy, ayy, look

First, I let my wheels spin, then I let my screen fall
Then I let my trunk beat at Greenbriar Mall, tall
Ahh, then, I pimp a ho, take a bitch to Berlin
My bitch break niggas; after that, we fuck they girlfriends
My girl got a girlfriend, Chevy blue like whirlwind
Nigga, it's a drought on that boy, so I got that girl in
Pearl Benz, cocking hammer, Arm and Hammer propaganda
Bitches think I'm pimping in linen and salamander sandals
Dirty South hot 'cause Atlanta, show niggas with ana'
We ride Phantom, holler ""Shawty"" for grammar
Yep, now I be on TV, BET our channel
Hood nigga from Bankhead, I stay by Grandma Nana
I lay by my banana, dumping and punking monkeys (Okay)
Don't nobody live with my mom but a bunch of junkies (Okay)
Doughnut dunkin', bitch, I ride glazed on the haze
Gator-green Chevy, gator guts, alligator J's
Let me see you bounce right to left and let your (Shoulder lean)
Hey, hey, let your (Shoulder lean), yeah, just let your (Shoulder lean)
Hey, ayy, get it right, two-step, and let your (Shoulder lean)
Ayy, hey, let your (Shoulder lean), ayy, just let your (Shoulder lean)
Hey, let me see you bounce right to left and let your (Shoulder lean)
Ayy, hey, let your (Shoulder lean), ayy, ayy, let your (Shoulder lean)
Ayy, get it right, two-step, and let your (Shoulder lean)
Yuh, just let your (Shoulder lean), ayy, ayy, hey, let your (Shoulder lean)
Yeah, yeah, ugh-ayy!

Lean, lean, lean, lean
Lean, lean, lean, lean
Lean, lean, lean, lean
Lean, ayy, ayy, get your shoulder, shawty
Lean, lean, lean, lean
Lean, lean, lean, lean (Use your shoulder)
Lean, lean (Ayy, use your shoulder)
Lean, lean (Ayy, get your shoulder)
Lean, lean (Ayy, get your shoulder)
Lean, lean (Ayy, get your shoulder, shawty)

Let me see you bounce right to left and let your (Shoulder lean)
Hey, hey, let your (Shoulder lean), yeah, just let your (Shoulder lean)
Hey, ayy, get it right, two-step, and let your (Shoulder lean)
Ayy, hey, let your (Shoulder lean), ayy, just let your (Shoulder lean)
Hey, let me see you bounce right to left and let your (Shoulder lean)
Ayy, hey, let your (Shoulder lean), ayy, ayy, let your (Shoulder lean)
Ayy, get it right, two-step, and let your (Shoulder lean)
Yuh, just let your (Shoulder lean), ayy, ayy, hey, let your (Shoulder lean)
Yeah, yeah, ugh-ayy! "
60,Unpredictable,Jamie Foxx," 
Yeah ladies I know you're tired of the same old thing
Things have become so mundane
I mean your bedroom is so cold, so cold but I'm here to tell you
I got a strategy--we bout to heat it up

So girl, get comfortable
We 'bout to do somethin' you'd never done before
Baby, not the usual
Tonight we gettin' unpredictable
So try to roll with
It, baby (Baby)
I'ma make you feel like you never felt, girl, all because you let
Me get unpredictable (Yeah)

Baby 1 plus 1 ain't 2 when you're with me
C ain't after A and B when you're with me
It don't make sense right now but it will
Later on when you see how I make you feel
Regular ain't in my vocabulary
When it comes to love makin', neither is missionary
Positions: girl pick one, better yet some
Never mind that, we tryin' all of 'em!

So girl, get comfortable
We 'bout to do somethin' you'd never done before
Baby, not the usual
Tonight we gettin' unpredictable
So try to roll with
It, baby (Baby)
I'ma make you feel like you never felt, girl, all because you let
Me get unpredictable (Yeah)

I know you're used to dinner and a movie
Why not be my dinner, while makin' a movie?
Do you get it, get it?
Do you got it, got it?
Good good good
Girl, I knew you would
See what I got over a lot of fellas is that I'm more creative
And soon you will see what I mean, what I mean

So girl get comfortable
We 'bout to do something you'd never done before
Baby, not the usual
Tonight we getting unpredictable
So try to roll with
It, baby (Baby)
I'ma make you feel like you never felt, girl, all because you let
Me get unpredictable (Yeah)
All Aboard!
The Spontaneous Express
Nevertheless, always the more
From the pool table to the kitchen floor
Next stop's the G spot... Luda!
(I like that!)
I like it too, baby

Let me put a little bit of excite-ment
Up in your lifestyle
You gotta know that time's of the essence
I'm talkin' right now
I can get, get rid of that headache
What you doin' tonight?
Some say that sex is overrated, but they just ain't doin' it right
I keeps it interesting baby just take them clothes off
I'll be your Tylenol just take me till you doze off
Wake you up in the middle of the night and take you to another world
You'll wake up in the mornin' feelin' like another girl

So girl, get comfortable
We 'bout to do something you'd never done before
Baby, not the usual
Tonight we getting unpredictable
So try to roll with
It, baby (Baby)
I'ma make you feel like you never felt, girl, all because you let
Me get unpredictable (Yeah) "
61,My Love,Justin Timberlake," 
Ain't another woman that can take your spot, my—

If I wrote you a symphony
Just to say how much you mean to me (What would you do?)
If I told you you were beautiful
Would you date me on the regular? (Tell me, would you?)
Well, baby, I've been around the world
But I ain't seen myself another girl (Like you)
This ring here represents my heart
But there's just one thing I need from you (Saying ""I do"")
Because

I can see us holdin' hands
Walkin' on the beach, our toes in the sand
I can see us on the country side
Sittin' on the grass, layin' side by side
You can be my baby
Let me make you my lady, girl, you amaze me
Ain't gotta do nothin' crazy

See, all I want you to do is be my love (So don't give away)
My love (So don't give away)
My love (So don't give away)
Ain't another woman that could take your spot
My love (So don't give away)
My love (So don't give away)
My love (So don't give away)
Ain't another woman that could take your spot, my love
Girl, my love, my love

Now if I wrote you a love note
And made you smile at every word I wrote (What would you do?)
Would that make you wanna change your scene
And wanna be the one on my team? (Tell me, would you?)
See, what's the point in waitin' anymore?
'Cause girl, I've never been more sure (That, baby, it's you)
This ring here represents my heart
And everything that you'd been waitin' for (Just say it, ""I do"")
Because

I can see us holdin' hands
Walkin' on the beach, our toes in the sand
I can see us on the country side
Sittin' on the grass, layin' side by side
You can be my baby
Let me make you my lady, girl, you amaze me
Ain't gotta do nothin' crazy

See, all I want you to do is be my love (So don't give away)
My love (So don't give away)
My love (So don't give away)
Ain't another woman that could take your spot
My love (So don't give away)
My love (So don't give away)
My love (So don't give away)
Ain't another woman that could take your spot, my love
Girl, my love, my love
Aight, it's time to get it, JT
I don't know what you're hesitatin' for, man
Ay, ay, ay

Shawty cool as a fan, on the move once again (Ay)
But he still has fans from Peru to Japan
Hey, listen, baby, I don't wanna ruin your plan (Nah)
But if you got a man, try to lose him if you can
'Cause the girls worldwide throw they hands up high
When they wanna come and kick it with a stand-up guy
You don't really wanna let the chance go by
'Cause you ain't been seen with a man so fly
And, babe, with friends, so fly, I can go fly
Private, 'cause I handle my B.I
They call me Candle Guy (Why?)
Simply 'cause I am on fire (Haha)
I hate to have to cancel my vacation, so you can't deny
I'm patient, but I ain't gon' try (Nah)
You don't come, I ain't gon' die
Hold up, what'd you mean, you can't go? Why? (Why?)
Me and your boyfriend, we ain't no tie (Uh-uh)
You say you wanna kick it when I ain't so high (Man...)
Well, baby, it's obvious that I ain't yo' guy
I ain't gon' lie, I'll fill your space
But forget your face, I swear I will
St. Bart's, Anguilla, anywhere I chill (Nice)
Just bring with me a pair, I will (C'mon)
I can see us holdin' hands
Walkin' on the beach, our toes in the sand
I can see us on the country side
Sittin' on the grass, layin' side by side
You can be my baby
Let me make you my lady, girl, you amaze me
Ain't gotta do nothin' crazy

See, all I want you to do is be my love (Love)
My love (Love)
My love (Love)
Ain't another woman that could take your spot
My love (Love)
My love (Love)
My love (Love)
Ain't another woman that could take your spot, my love
Girl, my love, my love "
