Rank,Musica,Artista,Letra
48,Power Trip,J. Cole," 
Got me up all night
All I'm singin' is love songs
She got me up all night
Constant drinkin' and love songs
She got me up all night
Down-and-out with these love songs
She got me up all night
Drownin' out with these love songs
She got me up all night (Yeah)
All I'm singin' is love songs
She got me up all night (Yeah)
Constant drinkin' and love songs
She got me up all night (Yeah)
Down-and-out with these love songs
She got me open all night (Uh-huh)
Got me open all night, hey

Okay, back when I was sleeping in my mama crib
Or even back when I was up there in Mohammed crib
Paying seventeen hundred for the rent, money well spent
No heater, but a nigga made heat, may I vent?
Had a thing for ya, even wrote the song ""Dreams"" for ya
‘Cause I had dreams for ya, thoughts of a ring for ya
Childish shit, you know child and shit
Anonymous flowers sent, you know coward shit
Now a nigga signed to Hov, took a power trip
Back home, I'm grown now, and the city's my throne now, huh
The same clubs that I used to get tossed out
Life got Kriss Kross'd: totally crossed out
‘Cause now I'm in this bitch and I'm totally bossed out
Old chicks crying ‘cause they know that they lost out
But I'm still on you, I'm still on you
My drink spill on me, while I feel on you, I'm sayin'—

Would you believe me if I said I'm in love?
Baby, I want you to want me
Would you believe me if I said I'm in love?
Baby, I want ya

And we are, we are, we are
Got me up all night
And we are, we are, we are
All I'm singin' is love songs
And we are, we are, we are
Got me up all night
And we are, we are, we are (She got me)
And we are, we are, we are (She got me)

Well, this has got to be the longest crush ever
If I ever get to fuck it'd be the longest bust ever
Love is a drug, like the strongest stuff ever and
Fuck it, I'm on one, you feel me?
She on a power trip, she got me where she want a nigga
Wife'ing in the club, man, my homies gon' disown a nigga
Like, ""Give me twenty dollars, dollars!""
Ass stupid, how you get to college, college?
I'm in your city and I'm wonderin' if you're home now
Went and found a man, but I'm hopin' you're alone now
Can't help but feeling like I dropped the ball, cliché
I used to pop up on you at the mall each day
Now, typically I kick game like Eastbay
But you got a nigga freeze-framed yelling: ""Please play!""
For Pete's sake, homie, pull it together
Just fuck her one time and be through with forever, but—
Would you believe me if I said I'm in love?
Baby, I want you to want me
Would you believe me if I said I'm in love?
Baby, I want ya, yeah

And we are, we are, we are
Got me up all night
And we are, we are, we are
All I'm singin' is love songs
And we are, we are, we are
Got me up all night
And we are, we are, we are (She got me)
And we are, we are, we are (She got me)

Got me up all night (All night)
All I'm singin' is love songs
She got me up all night (All night)
Constant drinkin' and love songs
She got me up all night (All night)
Down-and-out with these love songs
She got me up all night (All night)
Drownin' out with these love songs
She got me up all night (Yeah)
All I'm singin' is love songs
She got me up all night (Yeah)
Constant drinkin' and love songs
She got me up all night (Yeah)
Down-and-out with these love songs
She got me open all night (Uh-huh)
Got me open all night, hey
Back when I was sleeping in my mama crib
*Space Bar Tap*
 "
49,Girl on Fire,Alicia Keys," 
She's just a girl and she's on fire
Hotter than a fantasy
Lonely like a highway
She's livin' in a world and it's on fire
Filled with catastrophe
But she knows she can fly away

Oh-oh, she got both feet on the ground
And she's burnin' it down
Oh-oh, she got her head in the clouds
And she's not backin' down

This girl is on fire
This girl is on fire
She's walkin' on fire
This girl is on fire

Looks like a girl, but she's a flame
So bright, she can burn your eyes
Better look the other way
You can try, but you'll never forget her name
She's on top of the world
Hottest of the hottest girls, say

Oh-oh, we got our feet on the ground
And we're burnin' it down
Oh-oh, got our head in the clouds
And we're not comin' down

This girl is on fire (Fire, fire)
This girl is on fire
She's walkin' on fire (Fire, fire)
This girl is on fire

(Oh) Everybody stares as she goes by
'Cause they can see the flame that's in her eyes
Watch her when she's lightin' up the night
Nobody knows that she's a lonely girl
And it's a lonely world
But she gon' let it burn, baby, burn, baby

This girl is on fire (Fire, fire)
This girl is on fire
She's walkin' on fire (Fire, fire)
This girl is on fire
Oh-oh, oh, oh
Oh-oh, oh, oh
Oh-oh, oh, oh
Oh-oh, oh, oh

She's just a girl and she's on fire "
50,Heart Attack,Demi Lovato," 
Puttin' my defenses up
'Cause I don't wanna fall in love
If I ever did that, I think I'd have a heart attack

Never put my love out on the line
Never said ""yes"" to the right guy
Never had trouble getting what I want
But when it comes to you, I'm never good enough
When I don't care
I can play 'em like a Ken doll
Won't wash my hair
Then make 'em bounce like a basketball

But you make me wanna act like a girl
Paint my nails and wear high heels, yes, you
Make me so nervous that I just can't hold your hand

You make me glow
But I cover up, won't let it show
So I'm puttin' my defenses up (Up)
'Cause I don't wanna fall in love (Love)
If I ever did that, I think I'd have a heart attack
I think I'd have a heart attack
I think I'd have a heart attack

Never break a sweat for the other guys
When you come around, I get paralyzed
And every time I try to be myself
It comes out wrong, like a cry for help
It's just not fair
Pain's more trouble than love is worth
I gasp for air
It feels so good, but you know it hurts

But you make me wanna act like a girl
Paint my nails and wear perfume for you
Make me so nervous that I just can't hold your hand

You make me glow
But I cover up, won't let it show
So I'm puttin' my defenses up (Up)
'Cause I don't wanna fall in love (Love)
If I ever did that, I think I'd have a heart attack
I think I'd have a heart attack
I think I'd have a heart attack

The feelings got lost in my lungs
They're burning, I'd rather be numb (I'd rather be numb)
And there's no one else to blame (No one else to blame)
So scared, I take off and I run
I'm flyin' too close to the sun
And I burst into flames
You make me glow
But I cover up, won't let it show
So I'm puttin' my defenses up (Up)
'Cause I don't wanna fall in love (Love)
If I ever did that, I think I'd have a heart attack (Yeah)
I think I'd have a heart attack (Heart attack)
I think I'd have a heart attack ('Tack)
Oh, I think I'd have a heart attack ('Tack)
I think I'd have a heart attack "
51,Love Somebody,Maroon 5," 
I know your insides are feeling so hollow (Ooh)
And it's a hard pill for you to swallow, yeah (Ooh)
But if I fall for you, I'll never recover
If I fall for you, I'll never be the same

I really wanna love somebody
I really wanna dance the night away
I know we're only half way there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only half way there
But you take me all the way, you take me all the way

You're such a hard act for me to follow (Ooh)
Love me today, don't leave me tomorrow, yeah (Ooh)
But if I fall for you, I'll never recover
If I fall for you, I'll never be the same

I really wanna love somebody
I really wanna dance the night away
I know we're only half way there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only half way there
But you take me all the way, you take me all the way

Oh, oh, oh, oh-oh-oh
Oh, oh, oh, oh-oh-oh

I don't know where to start, I'm just a little lost
I wanna feel like we're never gonna ever stop
I don't know what to do, I'm right in front of you
Asking you to stay, you should stay, stay with me tonight, yeah

I really wanna love somebody
I really wanna dance the night away
I know we're only half way there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only half way there
But you take me all the way, you take me all the way

Oh, oh, oh, oh-oh-oh
Oh, oh, oh, oh-oh-oh

You take me all the way, you take me all the way, yeah "
52,I Will Wait,Mumford & Sons," 
Well, I came home
Like a stone
And I fell heavy into your arms
These days of dust
Which we've known
Will blow away with this new sun

But I'll kneel down
Wait for now
And I'll kneel down
Know my ground
And I will wait, I will wait for you
And I will wait, I will wait for you

So break my step
And relent
Well, you forgave and I won't forget
Know what we've seen
And him with less
Now in some way, shake the excess

'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you

Now I'll be bold
As well as strong
And use my head alongside my heart
So tame my flesh
And fix my eyes
A tethered mind, freed from the lies

And I'll kneel down
Wait for now
I'll kneel down
Know my ground
Woo!

Raise my hands
Paint my spirit gold
And bow my head
Keep my heart slow
'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you "
53,Try,Pink," 
Ever wonder about what he's doing
How it all turned to lies?
Sometimes I think﻿ that it's better
To never ask why

Where there is desire, there is gonna be a flame
Where there is a flame, someone's bound to get burned
But just because it burns doesn't mean you're gonna die
You've gotta get up and try, try, try
Gotta get up and try, try, try
You gotta get up and try, try, try

Eh, eh, eh

Funny how the heart can be deceiving
More than just a couple times
Why do we fall in love so easy?
Even when it's not right

Where there is desire, there is gonna be a flame
Where there is a flame, someone's bound to get burned
But just because it burns doesn't mean you're gonna die
You've gotta get up and try, try, try
Gotta get up and try, try, try
You gotta get up and try, try, try

Ever worried that it might be ruined
And does it make you wanna cry?
When you're out there doing what you're doing
Are you just getting by?
Tell me, are you just getting by, by, by?

Where there is desire, there is gonna be a flame
Where there is a flame, someone's bound to get burned
But just because it burns doesn't mean you're gonna die
You've gotta get up and try, try, try
Gotta get up and try, try, try
You gotta get up and try, try, try
Gotta get up and try, try, try
Gotta get up and try, try, try
You gotta get up and try, try, try
Gotta get up and try, try, try

You gotta get up and try, try, try
Gotta get up and try, try, try "
54,Wagon Wheel,Darius Rucker," 
Heading down south to the land of the pines
I'm thumbing my way into North Caroline
Staring up the road and pray to God I see headlights
I made it down the coast in seventeen hours
Picking me a bouquet of dogwood flowers
And I'm a-hoping for Raleigh, I can see my baby tonight

So rock me, mama, like a wagon wheel
Rock me, mama, any way you feel
Hey, mama, rock me
Rock me, mama, like the wind and the rain
Rock me, mama, like a southbound train
Hey, mama, rock me

Running from the cold up in New England
I was born to be a fiddler in an old time string band
My baby plays a guitar, I pick a banjo now
Oh, north country winters keep a-getting me down
Lost my money playing poker so I had to leave town
But I ain't turning back to living that old life no more

So rock me, mama, like a wagon wheel
Rock me, mama, any way you feel
Hey, mama, rock me
Rock me, mama, like the wind and the rain
Rock me, mama, like a southbound train
Hey, mama, rock me

Walking to the south out of Roanoke
I caught a trucker out of Philly had a nice long toke
But he's a heading west from the Cumberland gap
To Johnson City, Tennessee
And I got to get a move on before the sun
I hear my baby calling my name and I know that she's the only one
And if I die in Raleigh at least I will die free

So rock me, mama, like a wagon wheel
Rock me, mama, any way you feel
Hey, mama, rock me
Rock me, mama, like the wind and the rain
Rock me, mama, like a southbound train
Hey, mama, rock me
So rock me, mama, like a wagon wheel
Rock me, mama, any way you feel
Hey, hey, mama, rock me
Mama, rock me
Mama, rock me
Rock me, mama, like the wind and the rain
Rock me, mama, like a southbound train
Hey, hey, mama, rock me
You can rock me
Rock me "
55,Gangnam Style,Psy,"

오빤 강남 스타일
강남 스타일

낮에는 따사로운 인간적인 여자
커피 한잔의 여유를 아는 품격 있는 여자
밤이 오면 심장이 뜨거워지는 여자
그런 반전 있는 여자

나는 사나이
낮에는 너만큼 따사로운 그런 사나이
커피 식기도 전에 원샷 때리는 사나이
밤이 오면 심장이 터져 버리는 사나이
그런 사나이

아름다워 사랑스러워
그래 너 (Hey)
그래 바로 너 (Hey)
아름다워 사랑스러워
그래 너 (Hey)
그래 바로 너 (Hey)
지금부터 갈 데까지 가 볼까

오빤 강남 스타일, uh
강남 스타일
옵, 옵, 옵, 옵
오빤 강남 스타일, uh
강남 스타일
옵, 옵, 옵, 옵
오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵
오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵
에-에-에-에-에-에

정숙해 보이지만 놀 땐 노는 여자
이때다 싶으면 묶었던 머리 푸는 여자
가렸지만 웬만한 노출보다 야한 여자
그런 감각적인 여자

나는 사나이
점잖아 보이지만 놀 땐 노는 사나이
때가 되면 완전 미쳐 버리는 사나이
근육보다 사상이 울퉁불퉁한 사나이
그런 사나이
아름다워 사랑스러워
그래 너 (Hey)
그래 바로 너 (Hey)
아름다워 사랑스러워
그래 너 (Hey)
그래 바로 너 (Hey)
지금부터 갈 데까지 가 볼까

오빤 강남 스타일, uh
강남 스타일
옵, 옵, 옵, 옵
오빤 강남 스타일, uh
강남 스타일
옵, 옵, 옵, 옵
오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵
오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵
에-에-에-에-에-에

뛰는 놈 그 위에 나는 놈
Baby baby, 나는 뭘 좀 아는 놈
뛰는 놈 그 위에 나는 놈
Baby baby, 나는 뭘 좀 아는 놈
You know what I'm saying
오빤 강남 스타일
에-에-에-에-에-에-에, sexy lady
옵, 옵, 옵, 옵
오빤 강남 스타일
에, sexy lady
옵, 옵, 옵, 옵
에-에-에-에-에-에
오빤 강남 스타일 "
56,I Need Your Love,Calvin Harris," 
I need your love, I need your time
When everything's wrong, you make it right
I feel so high, I come alive
I need to be free with you tonight
I need your love
I need your love

I take a deep breath every time I pass your door
I know you're there, but I can't see you anymore
And that's the reason you're in the dark
I've been a stranger ever since we fell apart

And I feel so helpless here
Watch, my eyes are filled with fear
Tell me, do you feel the same?
Hold me in your arms again
I need your love, I need your time
When everything's wrong, you make it right
I feel so high, I come alive
I need to be free with you tonight
I need your love

I need your love

Now I'm dreaming, will I ever find you now?
I walk in circles, but I'll never figure out
What I mean to you, do I belong?
I try to fight this, but I know I'm not that strong

And I feel so helpless here
Watch, my eyes are filled with fear
Tell me, do you feel the same?
Hold me in your arms again
I need your love, I need your time
When everything's wrong, you make it right
I feel so high, I come alive
I need to be free with you tonight
I need your love

I need your love

All the years, all the times
You have never been to blame
And now my eyes are open
And now my heart is closing
And all the tears, all the lies, all the waste
I've been trying to make a change
And now my eyes are open
I need your love, I need your time
When everything's wrong, you make it right
I feel so high, I come alive
I need to be free "
57,Die Young,Kesha," 
I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So while you're here in my arms
Let's make the most of the night
Like we're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
Let's make the most of the night
Like we're gonna die young

Let's make the most of the night
Like we're gonna die young

Young hearts, out our minds
Runnin' 'til we outta time
Wild childs, lookin' good
Livin' hard just like we should
Don't care who's watchin' when we tearin' it up
You know
That magic that we got, nobody can touch
Fo' sho'

Lookin' for some trouble tonight (Yeah)
Take my hand, I'll show you the wild side
Like it's the last night of our lives (Uh-huh)
We'll keep dancin' 'til we die

I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So while you're here in my arms
Let's make the most of the night
Like we're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
Let's make the most of the night
Like we're gonna die young

Let's make the most of the night
Like we're gonna die young

Young punks takin' shots
Strippin' down to dirty socks
Music up, gettin' hot
Kiss me, gimme all you got
It's pretty obvious that you got a crush
You know
That magic in your pants, it's makin' me blush
Fo' sho'
Lookin' for some trouble tonight (Yeah)
Take my hand, I'll show you the wild side
Like it's the last night of our lives (Uh-huh)
We'll keep dancin' 'til we die


I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So while you're here in my arms
Let's make the most of the night
Like we're gonna die young
I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So while you're here in my arms
Let's make the most of the night
Like we're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
We're gonna die young
(Oh, oh, oh, oh, oh-oh)
Let's make the most of the night
Like we're gonna die young "
58,Some Nights,Fun," 
Some nights, I stay up cashing in my bad luck
Some nights, I call it a draw
Some nights, I wish that my lips could build a castle
Some nights, I wish they'd just fall off
But I still wake up, I still see your ghost
Oh, Lord, I'm still not sure what I stand for, oh
(Oh-ooh, oh, oh) What do I stand for?
(Oh-ooh, oh, oh) What do I stand for?
Most nights, I don't know anymore

Oh, oh, oh-ooh, oh, oh
Oh-ooh, oh, oh, oh-oh
Oh, oh, oh-ooh, oh, oh
Oh-ooh, oh, oh, oh-oh

This is it, boys, this is war
(Oh, oh, oh-ooh, oh, oh)
What are we waiting for?
(Oh-ooh, oh, oh, oh-oh)
Why don't we break the rules already?
I was never one to believe the hype
(Oh, oh, oh-ooh, oh, oh)
Save that for the black and white
(Oh-ooh, oh, oh, oh-oh)
Try twice as hard, and I'm half as liked
But here they come again to jack my style

And that's all right (That's all right)
I found a martyr in my bed tonight
She stops my bones from wondering
Just who I, who I, who I am
Oh, who am I? Mm-mm, mm-mm

Well, some nights, I wish that this all would end
'Cause I could use some friends for a change
And some nights, I'm scared you'll forget me again
Some nights, I always win (I always win)
But I still wake up, I still see your ghost
Oh, Lord, I'm still not sure what I stand for, oh
(Oh-ooh, oh, oh) What do I stand for?
(Oh-ooh, oh, oh) What do I stand for?
Most nights, I don't know

(Oh, come on) So this is it?
I sold my soul for this?
Washed my hands of that for this?
I miss my mom and dad for this?
(Oh, come on) No, when I see stars, when I s--
When I see stars, that's all they are
When I hear songs, they sound like a swan
So come on, oh, come on, oh, come on
Oh, come on
Well, that is it, guys, that is all
(Oh, oh, oh-ooh, oh, oh)
Five minutes in, and I'm bored again
(Oh-ooh, oh, oh, oh-oh)
Ten years of this, I'm not sure if anybody understands
This one is not for the folks at home
(Oh, oh, oh-ooh, oh, oh)
Sorry to leave, Mom, I had to go
(Oh-ooh, oh, oh, oh-oh)
Who the fuck wants to die alone
All dried up in the desert sun?

My heart is breaking for my sister
And the con that she called ""love""
And then I look into my nephew's eyes
Man, you wouldn't believe
The most amazing things
That can come from
Some terrible nights

(All right, come on)
Oh, oh, oh-ooh, oh, oh
Oh-ooh, oh, oh, oh-oh
Oh, oh, oh-ooh, oh, oh
Oh-ooh, oh, oh, oh-oh
The other night, you wouldn't believe
The dream I just had about you and me
I'd called you up, but we both agreed
It's for the best you didn't listen, no
It's for the best we get our distance, oh
For the best, you didn't listen
It's for the best we get our distance, oh "
59,Bad,Wale," 
Monogamy or whatever you call it
I'm startin' to think it ain't for e'rybody
Most of us is rushin' into it anyways
You know what I'm sayin'?
You ain't rushin' for love, and I ain't up here to judge
Let's neglect the what if's
And make it do what it does, let's get it

Is it bad that I never made love?
No, I never did it
But I sure know how to fuck
I'll be your bad girl, I'll prove it to ya
I can't promise that I'll be good to ya
'Cause I had some issues
I won't commit, no, not havin' it
But at least I can admit
That I'll be bad, no, to you (to you)
Yeah, I'll be good in bed
But I'll be bad to you
Bad that I never made love
No, I never did it
But I sure know how to fuck
(Let's get it!)

Bad girls ain't no good, and the good girls ain't no fun
And the hood girls want a smart nigga
College girls all want a thug
So it seems that we fiend what we don't need
Got a thing for a queen who know when to leave
I ain't 'bout to judge you, don't judge me
You ain't gotta really sing about your rap sheet
'Cause I heard you (bad, nooo)
In the literal sense I mean that
Rough sex, sayin' I love ya
But to kiss them is sayin' you mean that (bad, nooo)
I know, I just be callin' her mean-ass
Oh the irony, got the bomb indeed
But the problem is probably a deep past
Still I'm feelin' of somethin' I need bad
Thinkin' if I get her, I get her to need this
I don't need emotions to open your deep sea
I conceive an ocean by goin' between legs
Beg? Nope—bed, floor, dope; go for it, couch now
Slow motion around, put it down
Lord knows she was gone ‘fore the morn', hold up
Is it bad that I never made love?
No, I never did it
But I sure know how to fuck
I'll be your bad girl, I'll prove it to ya
I can't promise that I'll be good to ya
'Cause I had some issues
I won't commit, no, not havin' it
But at least I can admit
That I'll be bad, no, to you (to you)
Yeah, I'll be good in bed
But I'll be bad to you
(Yeah, let me tell you 'bout her, look!)
She hurt feelings, she break hearts
She stay quiet, she play smart
She take pride in goin' out
And gettin' hollered at and sayin' nah
She no saint, but she don't pose
She don't wear make-up by the boatload
Ridin' through lake shore with the nose up
She don't really date much, but it slows her up
She got haters, but we all do
Heard you're winter-time cold, shawty, fall through
Baby, look at they approach, how they court you
All those minds games, nevermind, 'cause they all lose
(Bad, nooo) In the physical sense I mean that
I ain't tryna kiss up, suck up, feed gas
I ain't like them nigga you suckin' your teeth at, nope
Play big, trust me I'll humble yo' mean-ass
Look, shawty is actually in prevent
'Cause the one in front of her is workin' with deep threat
Yep—bed, floor, couch, more
More, shower, Lord, perm, done
Love? Nah, called in the morn'
Cell number wasn't on, goddamn!
Is it bad that I never made love?
No, I never did it
But I sure know how to fuck
I'll be your bad girl, I'll prove it to ya
I can't promise that I'll be good to ya
'Cause I had some issues
I won't commit, no, not havin' it
But at least I can admit
That I'll be bad, no, to you (to you)
Yeah, I'll be good in bed
But I'll be bad to you
Bad that I never made love
No, I never did it
But I sure know how to fuck
 "
60,Boys 'Round Here,Blake Shelton,"
Red-red-red-red-red-red-red-red-redneck

Well the boys 'round here don't listen to The Beatles
Run ol' Bocephus through a jukebox needle
At the honky-tonk, where their boots stomp
All night, what
(That's right)
Yeah, and what they call work, diggin' in the dirt
Gotta get it in the ground 'fore the rain come down
To get paid, to get the girl
And your four-wheel drive
A country boy can survive

Yeah, the boys 'round here
Drinking that ice cold beer
Talkin' 'bout girls, talkin' 'bout trucks
Runnin' them red dirt roads out, kicking up dust
The boys 'round here
Sendin' up a prayer to the man upstairs
Backwoods legit, don't take no shit
Chew tobacco, chew tobacco, chew tobacco, spit
Aww, heck
Red-red-red-red-red-red-redneck

Well the boys 'round here, they're keeping it country
Ain't a damn one know how to do the dougie
(You don't do the dougie?)
Nah, not in Kentucky
But these girls 'round here, yep, they still love me
Yea, the girls 'round here, they all deserve a whistle
Shakin' that sugar, sweet as Dixie crystal
They like that y'all and southern drawl
And just can't help it cause they just keep fallin'

Yeah, the boys 'round here
Drinking that ice cold beer
Talkin' 'bout girls, talkin' 'bout trucks
Runnin' them red dirt roads out, kicking up dust
The boys 'round here
Sendin' up a prayer to the man upstairs
Backwoods legit, don't take no shit
Chew tobacco, chew tobacco, chew tobacco, spit
Aww, heck
Red-Red-Red-Red-Red-Red-Redneck

(Let me hear you say)
Ooh, let's ride
(Down In the Country side)
Ooh, let's ride
Down to the river side
Ooh, let's ride
Hey now girl, hop inside
Me and you gon' take a little ride to the river
Let's ride (That's right)
Ooh, let's ride
Lay a blanket on the ground
Kissing and the crickets is the only sound
Ooh, let's ride
We out of town
Have you ever got down with a
Ooh, let's ride
Red-red-red-red-red-red-redneck
And do you wanna get down with a
Ooh, let's ride
Red-red-red-red-red-red-redneck
Girl you gotta get down

With, the boys 'round here
Drinking that ice cold beer
Talkin' 'bout girls, talkin' 'bout trucks
Runnin' them red dirt roads out, kicking up dust
The boys 'round here
Sendin' up a prayer to the man upstairs
Backwoods legit, don't take no shit
Chew tobacco, chew tobacco, chew tobacco, spit
Ooh, let's ride
Aww, heck
Red-red-red-red-red-red-redneck
Ooh, let's ride
I'm one of them boys 'round here
Ooh, let's ride
Red-Red-Red-Red-Red-Red-Redneck
Ooh, let's ride

Ooh, let's ride
Well all I'm thinkin' 'bout is you and me, how we'll be
Ooh, let's ride
So come on girl, hop inside
Me and you, we're gonna take a little ride
Ooh, let's ride
Mhm, yeah
Ooh, let's ride
Lay a blanket on the ground
Kissing and the crickets is the only sound
Ooh, let's ride
We out of town
Ooh, let's ride
Girl you gotta get down with a
Ooh, let's ride
Ooh, let's ride
Come on through the country side
Ooh, let's ride
Down to the river side "
61,Gone Gone Gone,Phillip Phillips,"
When life leaves you high and dry
I'll be at your door tonight
If you need help, if you need help
I'll shut down the city lights
I'll lie, cheat, I'll beg and bribe
To make you well, to make you well

When enemies are at your door
I'll carry you away from war
If you need help, if you need help
Your hope dangling by a string
I'll share in your suffering
To make you well, to make you well

Give me reasons to believe
That you would do the same for me

And I will do it for you, for you
Baby, I'm not moving on
I'll love you long after you're gone
For you, for you
You will never sleep alone
I'll love you long after you're gone
And long after you're gone, gone, gone

When you fall like a statue
I'm gon' be there to catch you
Put you on your feet, you on your feet
And if your well is empty
Not a thing will prevent me
Tell me what you need, what do you need

I surrender honestly
You've always done the same for me

So I will do it for you, for you
Baby, I'm not moving on
I'll love you long after you're gone
For you, for you
You will never sleep alone
I'll love you long after you're gone
And long after you're gone, gone, gone

You're my backbone
You're my cornerstone
You're my crutch when my legs stop moving
You're my head start
You're my rugged heart
You're the pulse that I've always needed
Like a drum, baby, don't stop beating
Like a drum, baby, don't stop beating
Like a drum, baby, don't stop beating
Like a drum my heart never stops beating
For you, for you
Baby, I'm not moving on
I'll love you long after you're gone
For you, for you
You will never sleep alone
I'll love you long after you're gone
For you, for you
Baby, I'm not moving on
I'll love you long after you're gone
For you, for you
You will never sleep alone
I'll love you long
Long after you're gone

Like a drum, baby, don't stop beating
Like a drum, baby, don't stop beating
Like a drum, baby, don't stop beating
Like a drum my heart never stops beating for you
And long after you're gone, gone, gone
I'll love you long after you're gone, gone, gone "
62,Demons,Imagine Dragons," 
When the days are cold and the cards all fold
And the saints we see are all made of gold
When your dreams all fail and the ones we hail
Are the worst of all, and the blood's run stale

I wanna hide the truth, I wanna shelter you
But with the beast inside, there's nowhere we can hide
No matter what we breed, we still are made of greed
This is my kingdom come, this is my kingdom come

When you feel my heat, look into my eyes
It's where my demons hide, it's where my demons hide
Don't get too close, it's dark inside
It's where my demons hide, it's where my demons hide

At the curtain's call it's the last of all
When the lights fade out, all the sinners crawl
So they dug your grave and the masquerade
Will come calling out at the mess you've made

Don't wanna let you down, but I am hell-bound
Though this is all for you, don't wanna hide the truth
No matter what we breed, we still are made of greed
This is my kingdom come, this is my kingdom come

When you feel my heat, look into my eyes
It's where my demons hide, it's where my demons hide
Don't get too close, it's dark inside
It's where my demons hide, it's where my demons hide

They say it's what you make, I say it's up to fate
It's woven in my soul, I need to let you go
Your eyes, they shine so bright, I wanna save that light
I can't escape this now, unless you show me how

When you feel my heat, look into my eyes
It's where my demons hide, it's where my demons hide
Don't get too close, it's dark inside
It's where my demons hide, it's where my demons hide "
63,Counting Stars,OneRepublic," 
Lately, I've been, I've been losin' sleep
Dreamin' about the things that we could be
But baby, I've been, I've been prayin' hard
Said, ""No more countin' dollars, we'll be countin' stars
Yeah, we'll be countin' stars""

I see this life, like a swinging vine
Swing my heart across the line
And in my face is flashing signs
Seek it out and ye shall find

Old, but I'm not that old
Young, but I'm not that bold
And I don't think the world is sold
On just doing what we're told

I feel something so right doin' the wrong thing
I feel something so wrong doin' the right thing
I couldn't lie, couldn't lie, couldn't lie
Everything that kills me makes me feel alive

Lately, I've been, I've been losin' sleep
Dreamin' about the things that we could be
But baby, I've been, I've been prayin' hard
Said, ""No more countin' dollars, we'll be countin' stars""
Lately, I've been, I've been losin' sleep
Dreamin' about the things that we could be
But baby, I've been, I've been prayin' hard
Said, ""No more countin' dollars, we'll be, we'll be countin' stars"", yeah

I feel your love and I feel it burn
Down this river, every turn
Hope is our four-letter word
Make that money, watch it burn

Old, but I'm not that old
Young, but I'm not that bold
And I don't think the world is sold
I'm just doing what we're told

I feel something so wrong doin' the right thing
I couldn't lie, couldn't lie, couldn't lie
Everything that drowns me makes me wanna fly

Lately, I've been, I've been losin' sleep
Dreamin' about the things that we could be
But baby, I've been, I've been prayin' hard
Said, ""No more countin' dollars, we'll be countin' stars""
Lately, I've been, I've been losin' sleep
Dreamin' about the things that we could be
But baby, I've been, I've been prayin' hard
Said, ""No more countin' dollars, we'll be, we'll be countin' stars""
Oh, take that money, watch it burn
Sink in the river, the lessons I've learned
Take that money, watch it burn
Sink in the river, the lessons I've learned
Take that money, watch it burn
Sink in the river, the lessons I've learned
Take that money, watch it burn
Sink in the river, the lessons I've learned

Everything that kills me makes me feel alive

Lately, I've been, I've been losin' sleep
Dreamin' about the things that we could be
But baby, I've been, I've been prayin' hard
Said, ""No more countin' dollars, we'll be countin' stars""
Lately, I've been, I've been losin' sleep
Dreamin' about the things that we could be
But baby, I've been, I've been prayin' hard
Said, ""No more countin' dollars, we'll be, we'll be countin' stars""

Take that money, watch it burn
Sink in the river, the lessons I've learned
Take that money, watch it burn
Sink in the river, the lessons I've learned
Take that money, watch it burn
Sink in the river, the lessons I've learned
Take that money, watch it burn
Sink in the river, the lessons I've learned "
