Rank,Musica,Artista,Letra
49,I'm a Flirt,R. Kelly,"
I'm a, I'm a, I'm a, I'm a flirt

Soon as I see her walk up in the club, I'm a flirt
Winking eyes at me when I roll up on them dubs, I'm a flirt
Sometimes when I'm with my chick on the low, I'm a flirt
And when she's with her man looking at me damn right, I'm a flirt
So homie don't bring your girl to meet me cuz, I'm a flirt
And baby don't bring your girlfriend to eat cuz, I'm a flirt
Please believe it, unless your game is tight and you trust her
Then don't bring her around me because, I'm a flirt

Now swear to tell the truth and the whole truth
When it comes to hoes I be pimping like I supposed to
Rolling like I supposed to, shining like I supposed to
In the club fucking with honeys like I supposed to
I don't understand when a nigga bring his girlfriend to the club
Freaking all on the floor with his girlfriend in the club
And wonder why all these playas trying to holler at her
Just soon as she go to the bathroom, nigga I'm gon' holler at her
A dog on the prowl when I'm walking through the mall
If I could man I would probably fuck with all of y'all
Yeah, yeah homie you say she your girlfriend
But when I step up to her I'mma be like cousin
Believe me man this is how them playas do it in the Chi
And plus we got them playerette flirters in the Chi
Now the moral of this story is cuff your bitch
Cuz hey, I'm black, handsome, I sing plus I'm rich
And I'm a flirt

Hey homie if you ain't got no money
You better keep her away from me ya dig

Well if ya love ya girl and wanna keep ya girl
Don't be walkin' up and askin' me to meet ya girl
Because I'm well enough a flirt when I speak to ya girl
She winked her eyes on the sly, I seen cha girl
Better treat girl right cuz another man will
Better eat eat ya girl like another man will
Cuz you leave ya wife and I see ya wife
Now be for real, how long ya think that's fixin' to be ya wife
Well I'm livin' the life, you just gettin' it right
Ya old lady look at me cuz you ain't hittin' it right
She probably used to like you cuz you the business type
That's till I came along and put some dick in her life
Wanna see how that ass lookin' thick in the light
I noticed she was checkin' me and diggin' the ice
And if I get that tonight bet I hit that twice
I can even make her mine if I hit that right
You know, smack that thang, sit that right
Up on that dress, see yeah that's right
Pullin' on her hair like we gettin' in a fight
Yeah, I know it's kind of tight but it'll sweat just right
So if ya girl sexy and she test me
Don't be upset G cuz you might catch me
Tryin' to catch a glance up her skirt, put my plan in reverse
If I see her and I like her then I'm a flirt
When I, when I, when I
When I pull up to club all the shorties be like, damn twenty-eights
Then I be like girl you know just who I am, don't hate
See I done fell in love with a stripper y'all
All I do is flirt with her and I get them draws
And I don't need no help, I got it down pact
Teddy Pain was born to flirt now you can't down that
Now I'mma flirt with her whether I'm in or out of town
That's why they call me Teddy Bend-Er-Ass Down
I be like como se llamo, lil' mama me llamo Pain
What is your name
I'm feeling your vibe and I'm hoping you feel the same
I'mma wink my eye and let you know I got the game
When I pass by I know exactly what you say
He's so fly, yes he's so cool
Hey shorty, hey shorty what it do
He mad cuz I'm looking but I already fucked her
I got these niggas mad cuz I'm a flirt


Oh, it's the remix
Now if you walk in up in the club with a bad chick
And if she lookin' at me then I'm gon' hit
Man jackin' for chicks, I tried to quit it
But I'm a playa homie so I had to hit it
While you buying her drinks in the club
Acting like you in love
Stunting like you all thug
We was switching numbers
She looking at you and I walk by
You turn your head, she wink her eye
I can't help it if she checking for a platinum type of guy
She be calling my daddy and I be calling her mommy
She be calling you Kelly, when your name is Tommy
I don't know what y'all be thinking when you bring 'em around me
Let me remind you that I am the king of R&B
Do you know what that means
That means if you love your chick don't bring her to the V.I.P
Cuz I might leave with your chick
Just keeping it real my nigga, it's a playa's field my nigga
Don't take no bitch to the club when you just met her my nigga
Cuz I'mma flirt with her, right
He gon' flirt with her, right
And if she lickin' that good shit
She gon' flirt with her
I'm a flirt
 "
50,If Everyone Cared,Nickelback," 
From underneath the trees
We watch the sky
Confusing stars for satellites
I never dreamed that you'd be mine
But here we are, we're here tonight

Singing, Amen, I
I'm alive (I'm alive)
Singing Amen, I
I am alive

If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day, when nobody died

And I'm singing
Amen, I, Amen, I
I am alive
Amen, I, Amen, I, Amen, I
I am alive

And in the air, the fireflies
Our only light in paradise
We'll show the world they were wrong
And teach them all to sing along

Singing Amen, I
I'm alive (I'm alive)
Singing Amen, I
I am alive

If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died
If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died
When nobody died

And as we lie beneath the stars
We realize how small we are
If they could love like you and me
Imagine what the world could be
If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died
If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died

We'd see the day, we'd see the day
When nobody died
We'd see the day, we'd see the day
When nobody died
We'd see the day when nobody died (Died) "
51,Get It Shawty,Lloyd," 
I guess if I can let this moment slip away
Cause I got my eye on you
I see you looking over your shoulder
Let me make my way over

Excuse me, miss lady how you doing
Your body looking right
You're the type I like
Can I pursue and
Can I get a little closer
So I can get to know you
And exchange names and thangs
Before the night is over

All I really want is for you to back it up
Go on and put your weight on it
Cause it's alright
Do what you wanna
Make me believe ya
Oooh, I wanna see ya
Get it shawty, get it shawty
Get-get-get-get-get
Get it shawty, get it shawty

I guess if we can let the night just drift away
So baby, what you gon' do
Cause I don't wanna lose it
Come on, keep it moving

Excuse me, miss lady how you doing
Your body looking right
You're the type I like
Can I pursue and
Can I get a little closer
So I can get to know you
And exchange names and thangs
Before the night is over

All I really want is for you to back it up
Go on and put your weight on it
Cause it's alright
Do what you wanna
Make me believe ya
Oooh, I wanna see ya
Get it shawty, get it shawty
Get-get-get-get-get
Get it shawty, get it shawty
Jeans tight, high heels
This is how you make me feel
Lips glossed, teeth white
Apple bottoms, let me bite
Spend the night, catch a flight
We can do what-what you like
Feeling right, ya smelling good
Let get this understood
Is there something you're not telling me
Are you the daughter of Frankie Beverly
It's the way you move
The way you groove
I'm a fan and you're the celebrity
She doing freaky stuff
Shawty got me geeked up
Like Fabo I got Play-doh
Let me show you street love

All I really want is for you to back it up
Go on and put your weight on it
Cause it's alright
Do what you wanna
Make me believe ya
Oooh, I wanna see ya
Get it shawty, get it shawty
Get-get-get-get-get
Get it shawty, get it shawty "
52,Face Down,The Red Jumpsuit Apparatus," 
Hey girl, you know you drive me crazy
One look puts the rhythm in my hand
Still, I'll never understand why you hang around
I see what's going down
Cover up with makeup in the mirror
Tell yourself, ""It's never gonna happen again""
You cry alone, and then
He swears he loves you

Do you feel like a man when you push her around?
Do you feel better now, as she falls to the ground?
Well, I'll tell you my friend, one day this world's going to end
As your lies crumble down, a new life she has found

A pebble in the water makes a ripple effect
Every action in this world'll bear a consequence
If you wade around forever, you will surely drown
I see what's going down

I see the way you go and say you're right again
Say you're right again, heed my lecture

Do you feel like a man when you push her around?
Do you feel better now as she falls to the ground?
Well, I'll tell you my friend, one day this world's going to end
As your lies crumble down, a new life she has found

Face down in the dirt, she said, ""This doesn't hurt""
She said, ""I finally had enough""
Face down in the dirt, she said, ""This doesn't hurt""
She said, ""I finally had enough""

One day she will tell you that she has had enough
It’s coming 'round again

Do you feel like a man when you push her around?
Do you feel better now as she falls to the ground?
Well, I'll tell you my friend, one day this world's going to end
As your lies crumble down, a new life she has found
Do you feel like a man when you push her around?
Do you feel better now as she falls to the ground?
Well, I'll tell you my friend, one day this world's going to end
As your lies crumble down, a new life she has found
Face down in the dirt, she said, ""This doesn't hurt""
She said, ""I finally had enough"" "
53,The Way I Live,Baby Boy da Prince,
54,Shortie Like Mine,Bow Wow ," 
L-B, Dub
Y'all know what this is

Only thing that keeps me up (Ha) when I'm feeling down
I don't know about you, but I gotta keep mines around
'Cause I done looked, I done searched, and it's hard to find
Another shortie like mine (Uh-huh), baby, yes, I'm
Addicted to how we kick it, everything you say to me (This is going out to all the shorties around the world)
Never knew it could be so wicked, hoping that you stay with me
Search around the world but you will never find (Uh)
Another shortie like mine (C'mon), shortie like mine

I tell my niggas that, uh
You got a girl but she ain't nothing like mine (Uh)
Cute face, nice size like mine
Stay kitted, hood with it like mine (Ha)
Mean walk, talk the talk, let me tell you some more (Woo)

I knew that when I ran into this one
She would be the redrum of my pimpin' (Uh-huh)
Knew she would be the one to make me stop
Carin' about other girls on my jock and gettin' them (Oh)
She was the one to slow me down, hold me down
I roll with it know
Go with it now, I'ma grow with it now
I'ma go get it, that's how I got her (Let's go)
Don't be mad you can't get one hotter (Uh-huh)
Broke the mold when they made lil' momma (Uh)
I don't care what my niggas​ say
She been there every day for my drama (C'mon)
Some of the homies hate 'cause they want her
Wish they the ones was datin' my woman (Oh)
Gon' get a good look 'cause she fine (Uh-huh)
And I don't mind 'cause she mine (Say what?)

Only thing that keeps me up (Up) when I'm feeling down (Yeah)
I don't know about you, but I gotta keep mines around
'Cause I done looked, I done searched, and it's hard to find
Another shortie like mine (Uh-huh), baby, yes, I'm (Ooh, and I'm so addicted)
Addicted to how we kick it, everything you say to me (Addicted to shawty, don't be afraid to snap your fingers)
Never knew it could be so wicked, hoping that you stay with me (Got her hoping, shortie)
Search around the world but you will never find
Another shortie like mine, shortie like mine (Uh, uh, uh, uh)

I tell my niggas that, uh
You got a girl but she ain't nothing like mine (Nah)
Cute face, nice size like mine (Yeah)
Stay kitted, hood with it like mine (Yeah)
Mean walk, talk, Chris, help me tell 'em wassup

I got all this love inside of me
And all I wanna do is give it to her
(Break it down, break it down, break it down)
I don't care what the fellas say 'bout it (No, uh)
'Cause I got something to say 'bout it (Yeah, uh)
What I'm about to say is straight up
Real talk, no cut, I don't play 'bout it (Haha)
There ain't a price you can put on a girl who knows (Uh-huh)
Just what to say when you need to hear it the most
And I'ma tell you something else
If I don't know nothing else, I know
Only thing that keeps me up when I'm feeling down (Only thing that I need, yeah)
I don't know about you, but I gotta keep mines around (I gotta have it all)
'Cause I done looked, I done searched, and it's hard to find
Another shortie like mine (Hey), baby, yes, I'm
Addicted to how we kick it, everything you say to me (Oh, yeah-yeah)
Never knew it could be so wicked, hoping that you stay with me
Search around the world (Searching) but you will never find (Never find)
Another shortie like mine (Ha), shortie like mine

I tell my niggas that, uh
You got a girl but she ain't nothing like mine (Uh-huh)
Cute face, nice size like mine (Mine)
Stay kitted, hood with it like mine
Mean walk, talk the talk, let me tell you some more (Bow Wow, let it go)

I wanna give her the world
And I ain't ever tryna lose her (Uh-huh)
I'm addicted to my girl
And the way that she twirls in that little skirt (Uh-huh)
Just for me in the club, in the crib, in the streets
She reps for L-B, Dub, E-N-T
She a nice size with the pretty brown bright eyes
I'm a winner with the right prize (Come on)
I'ma give it to her to the rhythm of a hi-hat
She got a beautiful mind, you can't buy that (Nuh-uh)
And the sight from behind when she walk on by
Make a nigga wanna try that (Yeah)
She got the prettiest smile and she gangsta (Uh-huh)
Keep me from runnin' wild and I thank her
And we can talk about anythin', she got good conversation
My homie, little friend, and plus she patient (Oh)
Only thing that keeps me up (Up) when I'm feeling down
I don't know about you, but I gotta keep mines around
'Cause I done looked, I done searched, and it's hard to find
Another shortie like mine (Like mine), baby, yes, I'm (Yes, I'm)
Addicted to how we kick it, everything you say to me (Everything)
Never knew it could be so wicked (You wicked, girl), hoping that you stay with me (And playboy)
You can search around the world but you will never find
Another shortie like mine (Ha), shortie like mine

I tell my niggas that, uh
You got a girl but she ain't nothing like mine
Cute face, nice size like mine (Oh, oh)
Stay kitted, hood with it like mine (Oh, oh)
Mean walk, talk the talk, let me tell you some more

Only thing that keeps me up when I'm feeling down
I don't know about you (Uh-huh), but I gotta keep mines around (Uh-huh)
'Cause I done looked, I done searched, and it's hard to find
Another shortie like mine (That's right), baby, yes, I'm
Addicted to how we kick it, everything you say to me
Never knew it could be so wicked, hoping that you stay with me "
55,It Ends Tonight,The All-American Rejects," 
Your subtleties, they strangle me
I can't explain myself at all
And all the wants and all the needs
All I don't want to need at all

The walls start breathing, my mind's unweaving
Maybe it's best you leave me alone
A weight is lifted on this evening
I give the final blow

When darkness turns to light
It ends tonight, it ends tonight

A falling star, at least I fall alone
I can't explain what you can't explain
You're finding things that you didn't know
I look at you with such disdain

The walls start breathing, my mind's unweaving
Maybe it's best you leave me alone
A weight is lifted on this evening
I give the final blow

When darkness turns to light
It ends tonight, it ends tonight
Just a little insight won't make this right
It's too late to fight, it ends tonight
It ends tonight

Now I'm on my own side
It's better than being on your side
It's my fault when you're blind
It's better that I see it through your eyes
All these thoughts locked inside
Now you're the first to know

When darkness turns to light
It ends tonight, it ends tonight
Just a little insight won't make this right
It's too late to fight, it ends tonight
It ends, when darkness turns to light
It ends tonight, it ends tonight
Just a little insight won't make this right
It's too late to fight, it ends tonight

It ends tonight
Tonight, insight
When darkness turns to light
It ends tonight "
56,A Bay Bay,Hurricane Chris," 
This is Baby 3. everybody say A Bay Bay
A Bay Bay, A Bay Bay, A Bay Bay
A Bay Bay, A Bay Bay, A Bay Bay
A Bay Bay, A Bay Bay, A Bay Bay
A Bay Bay, A Bay Bay, A Bay Bay

You wanna know what we say in the club (A Bay Bay)
White folks, gangstas, and the thugs (A Bay Bay)
Stuntin' with a stacks of them dubs (A Bay Bay)
Ridin' in the 'lac with a mug (A Bay Bay)
I'm in the club hollering
A Bay Bay, A Bay Bay, A Bay Bay, A Bay Bay, A Bay Bay
A Bay Bay, A Bay Bay, A Bay Bay, A Bay Bay, A Bay Bay
I'm in da club hollerin'

Now when I holla A Bay Bay, I'm finna get my groove on
It's so hot up in the club that I ain't got no shoes on
Holdin' up a big stack of dem hunnids in a rubber band
So don't ask me for no cash
Cause I'm not that other man
Everybody tripping cause I'm limping when I'm walking
And I'm pimping when I'm talking
I don't trick 'em when I'm talking
Them boys in the back
They be rollin' up they dopey
And they blow until choke
And that's what got his got his game flossin'
Wen I see a bad chick I'm hollerin' out A Bay Bay
Hope ya'll ain't with your boyfriend
Cuz I don't care what they say
And I don't care what he say, or she say
I'm in the DJ booth takin' pics. with the DJ
You wanna know what we say
When the clubs get crunk (wat) A Bay Bay
Let it play that's my song turn it up (ok)
You wanna know what we say
When the clubs get crunk (wat) A Bay Bay
Let it play that's my song turn it up

You wanna know what we say in the club (A Bay Bay)
White folks, gangstas, and the thugs (A Bay Bay)
Stuntin' with a stacks of them dubs (A Bay Bay)
Ridin' in the 'lac with a mug (A Bay Bay)

Now if you looking for me baby
You can find me banging in the Chevy
Candy painted swinging 90
Big cars creep with my people right behind me
I showed 'em my chain
And now she hollering where you finding me
Show my mouth piece to them freaks
Now they hiring me
Oh you gotta fire them well I hope you ain't trying me
Throw the car in park then I reach under my seat
Hop out with my hand under my shirt
That's where that 9 be
Yellow bone chirpin me
She tryna see where I be
You goin' to let me get in your mouth
Well that's where I'mma be
Unpop trunk with lights, that's where the chopper be
Straight to the hotel
All the baddest chicks followin me
I know you like my style
I ain't trippin I'm just trying to see
Gurl is you drunk
Well tell me why you leaning on me
And if you thinking I'mma stunt? You tripping
I pulled up in an expedition with the roof missin'
You wanna know what we say in the club (A Bay Bay)
White folks, gangstas, and the thugs (A Bay Bay)
Stuntin' with a stacks of them dubs (A Bay Bay)
Ridin' in the 'lac with a mug (A Bay Bay)

A Bay Bay let it play that's my song turn it up
I'm in the club hot, crunk, sweating, burning up
I'm bouncin' thru the crowd
Bucking, and hollering wassup
When I done fell out on the dance floor, and now I can't get up
J's on ya feet but you can't get these
Louis Vuitton brown, white, and yellow trick please
I go to Saint Louis and let my chain hang low
Canary yellow diamonds mixed with rose gold
I shine real bright in the light cause I'm a star
8 shots of patron now I'm standing on the bar
Tried to get drunk as a skunk and put the keys in the wrong car
Prolly got drunk as a skunk and put the keys in the wrong car

You wanna know what we say in the club (A Bay Bay)
White folks, gangstas, and the thugs (A Bay Bay)
Stuntin' with a stacks of them dubs (A Bay Bay)
Ridin' in the 'lac with a mug (A Bay Bay)
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up
A Bay Bay let it play that's my song turn it up "
57,Because of You,Ne-Yo," 
Ooh-ooh-ooh, ooh-ooh-ooh, oh
Ooh-oh-oh-oh-oh, ooh-oh-oh-oh-oh, woah
Hmm

Want to, but I can't help it, I love the way it feels
It's got me stuck between my fantasy and what is real
I need it when I want it, I want it when I don't
Tell myself I'll stop everyday, knowin' that I won't

I got a problem and I don't know what to do about it
Even if I did, I don't know if I would quit but I doubt it
I'm taken by the thought of it (Ooh, ooh, ooh)

And I know this much is true
Baby, you have become my addiction
I'm so strung out on you
I can barely move, but I like it

And it's all because of you (All because of you)
And it's all because of you (All because of you)
And it's all because of you (All because of you)
And it's all because
Never get enough
She's the sweetest drug (Ooh, ooh, ooh)

Think of it every second, I can't get nothin' done
Only concern is the next time I'm gon' get me some
Know I should stay away from, 'cause it's no good for me
I try and try, but my obsession won't let me leave

I got a problem and I don't know what to do about it
Oh, even if I did, I don't know if I would quit but I doubt it
I'm taken by the thought of it, hey (Ooh, ooh, ooh)

And I know this much is true
Baby, you have become my addiction
I'm so strung out on you (Strung out on you)
I can barely move (Ooh), but I like it (And I like it)

And it's all because of you (Oh, all because of you)
And it's all because of you (All because of you)
And it's all because of you (All because of you)
And it's all because
Never get enough (Never get enough)
She's the sweetest drug (Oh, oh, oh)

Ain't no doubt (No doubt, hey), so strung out (Strung out, oh-oh-oh)
Ain't no doubt (There's ain't no grain of doubt, oh)
So strung out (Hey)
Over you, over you (You), over you (You)
Ooh-ooh-oh, because of you
And it's all because of you
Never get enough
She's the sweetest drug
And I know this much is true
Baby, you (Baby, you, you, you)
Have become my addiction (My addiction)
I'm so strung out on you
I can barely move, but I like it (But I like it, yeah)

And it's all because of you (All because of you)
And it's all because of you (All because of you)
And it's all because of you (All because of you)
And it's all because
Never get enough (Oh, never get enough)
She's the sweetest drug

She's the sweetest drug "
58,I Tried,Bone Thugs-n-Harmony," 
Bone Thugs, Akon, yeah
You know, don't nothin' come easy
You gotta try real, real hard
I've tried hard
But I guess I gotta try harder

I tried so hard
Can't seem to get away from misery
Man, I tried so hard
Will always be a victim of these streets
It ain't my fault 'cause I
Try to get away but trouble follows me
And still I try so hard
Hopin' one day you'll come and rescue me
But until then I'll be posted up
Right here: rain, sleet, hail, snow
But until then I'll be posted up
Right here with my heat, gettin' dough

First let me explain that I'm just a black man
And I come from the dark side
So I'm havin' a hard time stayin' on track, man
My mind be racin' and I don't even know what I'm chasin' yet
Been in and out of relationships
So I'm startin' to see that it's me where the complications at
But I'm layin' back, prayin' that
You give that peace of mind to me
I thought I was right but really I'm wrong
Then again I was too blind to see
I was in the fast lane chasin' my dreams
And then it seem when the fame and cash came
They just got me goin' crazy-y-y, lately
I've been so faded tryin' to erase it
But I just can't ‘cause the drama just grows greater
And I've been in so many collisions by puttin' shit off 'til later

I tried so hard
Can't seem to get away from misery
Man, I tried so hard
Will always be a victim of these streets
It ain't my fault 'cause I
Try to get away but trouble follows me
And still I try so hard
Hopin' one day you'll come and rescue me
But until then I'll be posted up
Right here: rain, sleet, hail, snow
But until then I'll be posted up
Right here with my heat, gettin' dough

It's like I'm takin' five steps forward and ten steps back
Tryin' to get ahead of the game but I can't seem to get it on track
And I keep runnin' away the ones that say they love me the most
How could I create the distance when it's supposed to be close?
And uh, I just don't know but I be out here fightin' demons
And it's like a curse that I can't shake this part of Cleveland
And Lord, would you help me?
And stop this pain I keep inflictin' on my family?
Hustlin' and gamblin', trickin' and scramblin'
And losin' sight of what I'm supposed to be handlin'
It's hard to manage ‘cause everyday's a challenge
And man, I'm slippin', can't lose my balance, I'm tryin' not to panic
I tried so hard
Can't seem to get away from misery
Man, I tried so hard
Will always be a victim of these streets
It ain't my fault 'cause I
Try to get away but trouble follows me
And still I try so hard
Hopin' one day you'll come and rescue me
But until then I'll be posted up
Right here: rain, sleet, hail, snow
But until then I'll be posted up
Right here with my heat, gettin' dough

I see that things won't change
I'm stuck in the game
As soon as I get out it keeps pullin' me back, mane
Got me doin' dirty dirt
So used to this hustlin' money
That I don't understand no 9-to-5 work
Studied on the streets, hustlas know what I mean
Hustlas ballin' before us
I'm tryin' to make it to that major league
So we will never leave until the sun came up
Gotta get it—no, nope, not leavin' no budge
Today games they play
Gotta go hard to get what you put in
If you fall off then it's all on you
Gotta watch what you sign to
Try so hard but I won't pull through
I tried so hard
Can't seem to get away from misery
Man, I tried so hard
Will always be a victim of these streets
It ain't my fault 'cause I
Try to get away but trouble follows me
And still I try so hard
Hopin' one day you'll come and rescue me
But until then I'll be posted up
Right here: rain, sleet, hail, snow
But until then I'll be posted up
Right here with my heat, gettin' dough "
59,Welcome To The Black Parade,My Chemical Romance," 
When I was a young boy, my father
Took me into the city to see a marching band
He said, ""Son, when you grow up, would you be
The savior of the broken, the beaten, and the damned?""
He said, ""Will you defeat them, your demons
And all the non-believers, the plans that they have made?
Because one day, I'll leave you a phantom
To lead you in the summer to join the black parade""
When I was a young boy, my father
Took me into the city to see a marching band
He said, ""Son, when you grow up, would you be
The savior of the broken, the beaten, and the damned?""

Sometimes, I get the feeling she's watching over me
And other times, I feel like I should go
And through it all, the rise and fall, the bodies in the streets
And when you're gone, we want you all to know

We'll carry on, we'll carry on
And though you're dead and gone, believe me
Your memory will carry on, we'll carry on
And in my heart, I can't contain it
The anthem won't explain it

A world that sends you reeling from decimated dreams
Your misery and hate will kill us all
So paint it black and take it back, and let's shout it loud and clear
Defiant to the end, we hear the call

To carry on, we'll carry on
And though you're dead and gone, believe me
Your memory will carry on, we'll carry on
And though you're broken and defeated
Your weary widow marches

On and on, we carry through the fears (Oh, ha, ha)
Disappointed faces of your peers (Oh, ha, ha)
Take a look at me, 'cause I could not care at all

Do or die, you'll never make me
Because the world will never take my heart
Go and try, you'll never break me
We want it all, we wanna play this part
I won't explain or say I'm sorry
I'm unashamed, I'm gonna show my scar
And give a cheer for all the broken
Listen here, because it's who we are
Just a man, I'm not a hero
Just a boy who had to sing this song
Just a man, I'm not a hero
I don't care
We'll carry on, we'll carry on
And though you're dead and gone, believe me
Your memory will carry on, you'll carry on
And though you're broken and defeated
Your weary widow marches on

Do or die, you'll never make me
Because the world will never take my heart
Go and try, you'll never break me
We want it all, we wanna play this part (We'll carry on)
Do or die, you'll never make me (We'll carry on)
Because the world will never take my heart (We'll carry on)
Go and try, you'll never break me (We'll carry)
We want it all, we wanna play this part (We'll carry on) "
60,Shawty,Plies," 
Ay, what's happenin', homie?
This your lil' one Plies, man (Shawty, yeah, yeah, yeah)
Ay, Pain, I want you to tell 'em bout your shawty, homie
And I'ma tell 'em 'bout mine, dawg

Even though I'm not your man, you're not my girl, I'ma call you my shawty
'Cause I can't stand to see you treated bad, I beat his ass for my shawty
And we ain't did nothin' that we ain't supposed to do, 'cause you my shawty (Woah-oh)
Baby girl, you know I be home, keep me on the ringtone, shawty, yeah
Sing it to me girl

Soon as I seen her, shit, told her I'd pay for it
Lil' mama the baddest thing 'round here, she already know it
I pointed at the donk and told her, ""This supposed to be yours"" (Ha-ha)
Showed her a couple stacks and told her I'd let her blow it
The hottest nigga in the city, baby, you can't ignore it
I showed her I was a real nigga and she went for it
First time I caught her shit, she ain't even know how to throw it back
Now she an animal, I got her sex game right (Game right)
I taught her how to talk to me while she take pipe
And opened her up and showed her what a real nigga like
I told her, ""I 'on't usually do this, I 'on't fuck on the first night
'Cause after I beat ya, baby, I'm liable to fuck up ya whole life"" (Ha!)
I got her trained, now she suck me with ice
I call her, ""My Lil' Bust-It-Baby"", 'cause she keep it tight
Whenever I tell her to bust, ain't gotta tell her twice
Whenever I wanna get off, she know how to get me right

Even though I'm not your man, you're not my girl, I'ma call you my shawty
'Cause I can't stand to see you treated bad, I beat his ass for my shawty
And we ain't did nothin' that we ain't supposed to do, 'cause you my shawty (Woah-oh)
Baby girl, you know I be home, keep me on the ringtone, shawty, yeah
Sing it to me girl

Ohh (Whoa), oh-oh, oh-oh, oh-oh (Whoa)
Oh-oh, oh-oh (Wh-oa-wh-oa, wh-oa), oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh (Whoa)
Shawty, yeah
Oh-oh (Whoa), oh-oh, oh-oh, oh-oh (Whoa)
Oh-oh, oh-oh (Wh-oa-wh-oa, wh-oa), oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh (Whoa)
(Shawty, yeah) Shawty, whoa, w-w-wh-oa, oh

I love her to show off, 'cause all the dope boys want her
Know why they wanna beat bae, look all that ass on her
Look at how that pussy sit up in them shorts, you gotta want her
Love when she act like she bowlegged and bend the corner
She proud to be fuckin' me, 'cause I'm stuntin' on 'em
It feel good to be fuckin' a real nigga, don't it?
Ain't called her in two days, gotta let her mind wonder
But when she miss me, she call to tell me to jump on her
That's why I don't mind breakin' her off, 'cause she ain't with the drama
If you done ripped her before, you know how to cuff lil' mama
You know she gotta be somethin' 'cause I done beat her Honda
Bae snatchin', not now, I'm tellin' ya, I promise (Bae snatchin', I promise)
I exposed her to real, and now she hate lame
'Member she used to run from me, now she like pain
She call me sometimes just to ask me is it a thang
Ever since I ran up in shawty, she ain't been the same (Ain't been the same)
Even though I'm not your man, you're not my girl, I'ma call you my shawty
'Cause I can't stand to see you treated bad, I beat his ass for my shawty
And we ain't did nothin' that we ain't supposed to do, 'cause you my shawty (Woah-oh)
Baby girl, you know I be home, keep me on the ringtone, shawty, yeah
Sing it to me girl

Oh-oh (Whoa), oh-oh, oh-oh, oh-oh (Whoa)
Oh-oh, oh-oh (Wh-oa-wh-oa, wh-oa), oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh (Whoa)
Shawty, yeah
Oh-oh (Whoa), oh-oh, oh-oh, oh-oh (Whoa)
Oh-oh, oh-oh (Wh-oa-wh-oa, wh-oa), oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh (Whoa)
(Shawty, yeah) Shawty, whoa, w-w-wh-oa, oh "
61,Chasing Cars,Snow Patrol," 
We'll do it all
Everything
On our own
We don't need
Anything
Or anyone

If I lay here
If I just lay here
Would you lie with me and just forget the world?

I don't quite know
How to say
How I feel
Those three words
Are said too much
They're not enough

If I lay here
If I just lay here
Would you lie with me and just forget the world?
Forget what we're told
Before we get too old
Show me a garden that's burstin' into life

Let's waste time
Chasin' cars
Around our heads
I need your grace
To remind me
To find my own

If I lay here
If I just lay here
Would you lie with me and just forget the world?
Forget what we're told
Before we get too old
Show me a garden that's burstin' into life
All that I am
All that I ever was
Is here in your perfect eyes, they're all I can see
I don't know where
Confused about how, as well
Just know that these things will never change for us at all

If I lay here
If I just lay here
Would you lie with me and just forget the world? "
