Rank,Musica,Artista,Letra
52,Whiskey Glasses,Morgan Wallen," 
Poor me, pour me another drink
'Cause I don't wanna feel a thing
No more, hell nah
I just wanna sip 'til the pain wears off
Poor me, pour me another round
Line 'em up and knock 'em down
Two more let's go
'Cause I ain't never hurt like this before

Don't wanna think about her
Or wear a ring without her
Don't wanna hit the karaoke bar
Can't sing without her
So make them drinks strong
'Cause brother she's gone
And if I'm ever gonna move on

I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
And see the world through whiskey glasses
(I need a better view, where I don't drink to you)

Last call
I swear this will be my last call
Now I ain't drunk dialing no more at 3 am
Mr. Bartender hittin' me again

Don't wanna think about her
Or wear a ring without her
Don't wanna hit the karaoke bar
Can't sing without her
So make them drinks strong
'Cause brother she's gone
And if I'm ever gonna move on

I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
Oh, see the world through whiskey glasses
(I need a better view, where I don't drink to you)
Line 'em up, line 'em up, line 'em up, line 'em up
Knock 'em back, knock 'em back, knock 'em back, knock 'em back
Fill 'em up, fill 'em up, fill 'em up, fill 'em up
'Cause if she ain't ever coming back
Line 'em up, line 'em up, line 'em up, line 'em up
Knock 'em back, knock 'em back, knock 'em back, knock 'em back
Fill 'em up, fill 'em up, fill 'em up, fill 'em up
'Cause if she ain't ever coming back

I'ma need some whiskey glasses
'Cause I don't wanna see the truth
She's probably making out on the couch right now
With someone new
Yeah, I'ma need some whiskey glasses
If I'm gonna make it through
If I'ma be single
I'ma need a double shot of that heartbreak proof
And see the world through whiskey glasses
(Ain't nothing else to do, but sip around the truth)
Oh, see the world through whiskey glasses
(I need a better view, where I don't drink to you)
Yeah

(Ain't nothing else to do, but sip around the truth)
And see the world through whiskey glasses
(I need a better view, where I don't drink to you)
Yeah "
53,God's Country,Blake Shelton,"
Right outside of this one church town
There's a gold dirt road to a whole lot of nothin'
Got a deed to the land, but it ain't my ground
This is God's country
We pray for rain, and thank Him when it's fallen
'Cause it brings the grain and a little bit of money
We put it back in the plate
I guess that's why they call it God's country

I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country

We turn the dirt and work until the week's done
We take a break and break bread on Sunday
Then do it all again
'Cause we're proud to be from God's country (Yeah)

I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country

(This is God's country)
God's country

I don't care what my headstone reads
Or what kind of pinewood box I end up in
When it's my time, lay me six feet deep
In God's country (Yeah)

I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin'
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country (God's country, I saw the light)
Yeah, I saw the light in a sunrise
Sittin' back in a 40 on the muddy riverside
Gettin' baptized in holy water and 'shine with the dogs runnin' (Yeah)
Saved by the sound of the been found
Dixie whistled in the wind, that'll get you Heaven bound
The Devil went down to Georgia but he didn't stick around
This is God's country "
54,Be Alright,Dean Lewis," 
I look up from the ground
To see your sad and teary eyes
You look away from me
And I see there's something you're trying to hide
And I reach for your hand but it's cold
You pull away again
And I wonder what's on your mind
And then you say to me you made a dumb mistake
You start to tremble and your voice begins to break
You say the cigarettes on the counter weren't your friend's
They were my mate's
And I feel the colour draining from my face

And my friend said
""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be alright""

So I still look back at all the messages you'd sent
And I know it wasn't right, but it was fucking with my head
And everything deleted like the past, yeah, it was gone
And when I touched your face, I could tell you're moving on
But it's not the fact that you kissed him yesterday
It's the feeling of betrayal, that I just can't seem to shake
And everything I know tells me that I should walk away
But I just wanna stay

And my friend said
""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be okay
It's gonna hurt for a bit of time
So bottoms up, let's forget tonight
You'll find another and you'll be just fine
Let her go""

But nothing heals the past like time
And they can't steal
The love you're born to find
But nothing heals the past like time
And they can't steal
The love you're born to find

""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be okay
It's gonna hurt for a bit of time
So bottoms up, let's forget tonight
You'll find another and you'll be just fine
Let her go""
It'll be alright
It'll be alright
It'll be alright
It'll be alright
It'll be alright "
55,Pure Water,Mustard & Migos," 
Woo!
Y'all already know who I am? Right?
Mustard on the beat, ho
Let's go

Uh (Woo, woo), no Master P (Ayy)
Ten bad bitches and they after me (Bad)
One bad bitch look like a masterpiece (Uh)
Lookin' for a dunk, like a athlete (Uh)
Big drip, what you call it? (Big drip, yeah)
Ice chain, pure water (Ice, ice, ice)
You got the cash, but can't afford it (Cash, no)
You got the bag, but can't afford it (Give me the bag)

Give me the beat, I ride it like a jetski (Hey)
So many bad bitches they harassin' me (Bad)
They like me 'cause I rap and be with the athletes (Athletes)
Stop askin' me (Uh), I know they mad at me (Nah)
Hop in the coupe, then I slide like it's Vaseline (Skrrt, skrrt)
West coast 6-4 jump like a trampoline (6-4)
Take a brick out, put it on a triple beam (Brick out)
I'm not from Canada, but I see a lot of tings (Canada)
Dismantle her, I know how to handle her (Woo, hey)
Light the candle up, make you put a banner up (Up, up)
Toss a 50 up, make 'em tear the club up (Tear the club up)
Took your bitch out the game, I had to sub her (Swap, swap, here we go)

Uh (Woo, woo), no Master P (Ayy)
Ten bad bitches and they after me (Bad)
One bad bitch look like a masterpiece (Uh)
Lookin' for a dunk, like a athlete (Uh, woo)
Big drip, what you call it? (Big drip, big drip, yeah)
Ice chain, pure water (Ice, ice, ice)
You got the cash but can't afford it (Hey!, cash)
You got the bag but can't afford it (Woo, woo, woo)

Offset!
Pimpin' ain't easy, make her open up and eat it (Eat it)
Stars in the ceilin' and my seats, they Tempur-Pedic (Hey, hey)
I see them niggas watchin' and they plottin', tryna sneak me (Plot)
I can't hit a thot, can't trust a thot, they tellin' secrets (Thot, no)
Big bank take lil' bank, lil' nigga (Cash)
Catch him down bad, that nigga cry a whole river (Hey)
Nawf on my back, I'm takin' care of the whole village (Nawf)
Somebody got shot, what you talkin' 'bout, Willis? (Who?)
In the lobby with a brick, I'm Ricky Bobby with your bitch
I go Lawrence with the fit, in the 'Rari with no tint ('Rari, drip, drip)
I'm from the trench, I got the dirty money rinsed (Oh)
He was poppin' so I popped and prayed to God, repent (Oh, oh, oh, let's go)

Uh (Woo, woo), no Master P (Ayy)
Ten bad bitches and they after me (Bad)
One bad bitch look like a masterpiece (Uh)
Lookin' for a dunk, like a athlete (Uh, woo)
Big drip, what you call it? (Big drip, yeah)
Ice chain, pure water (Ice, ice, ice)
You got the cash but can't afford it (Cash, no)
You got the bag but can't afford it
T-Takeoff, no limit to the money (Money, nah)
I picked the gang up, took a flight across the country ('Cross the country, where?)
I tipped the waitress, told her, ""Keep the ones comin'""
Hit the store to get some Backwoods and left the Wraith runnin', fuck it
Lookin' like they plottin', but we already on it (On it)
In the lab with Celine like that bag that she wanted (Celine)
A lot of tings, ass bustin' out them jeans, make you want it (Ting)
Make you wanna spend a 50, hit the scene with her, don't it? (Scene)
Whole team full of queens, gotta keep their eyes on me (Queen)
It's a snake in disguise, prolly wanna slide on me (Slide)
I bet they ride on 'em when I put that prize on 'em (Prize)
Ten bad bitches, rotate 'em, got five of 'em (Five)

Uh (Woo, woo), no Master P (Ayy)
Ten bad bitches and they after me (Bad)
One bad bitch look like a masterpiece (Uh)
Lookin' for a dunk, like a athlete (Uh)
Big drip, what you call it? (Big drip, yeah)
Ice chain, pure water (Ice, ice, ice)
You got the cash but can't afford it (Cash, no)
You got the bag but can't afford it

Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Two-step (Oh, yeah, uh, oh, yeah)
Goodnight "
56,The Git Up,Blanco Brown," 
Right now
I just need you to get real loose
Get comfortable
Grab your loved ones or grab your love, partner
And if you're by yourself, no worries
Just follow after me

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo)
Let's have some fun

To the left, to the left now (To the left, to the left)
To the right, to the right (To the right)
Now take your left hand and (Uh)
Put it on your side (Put it on your side)
Go'n roll your shoulders (Roll your shoulders)
Do the slip and slide (Do the slip and slide)
This next part's my favorite part, uh
'Cause it's time to shine

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo)
It's simple, you can do it

Slide to the left (Left), slide to the right (Right)
Now cool down (Hoo), have a good time (Yeah)
Slide to the left (Left), slide to the right (Right)
Do the butterfly (Oh), have a good time
'Round, 'round, 'round and 'round you go
It's time to show out right now and take to the floor

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo)

(To the left)
Take it down now, take it, take it down now
Take it down now, take it, take it down now
(To the right)
Bring it up now, bring it, bring it up now
Bring it up now, bring it, bring it up now
(To the front)
Take it down and crisscross
Bring it up, now crisscross
(To the back)
Do whatever you like right here (Get down)
Just have fun
Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo), uh

That was not so bad, that was, that, that was not so bad, was it?
That was not so bad, that, that, that was not so bad, was it?
That was not so bad, that was, that, that was not so bad, was it?
That was not so bad, that, that, that was not so bad, was it?

Go'n and do the two-step, then cowboy boogie
Grab your sweetheart and spin out with 'em
Do the hoedown and get into it (Woo-hoo-hoo)
Take it to the left now and dip with it
Go'n throw down, take a sip with it
Now lean back, put your hips in it (Woo-hoo-hoo) "
57,Taki Taki,DJ Snake ," 

Wo-oh, oh-oh

Báilame como si fuera la última vez (Oh)
Y enséñame ese pasito que no sé (Yeah-yeah)
Un besito bien suavecito, bebé
Taki taki, taki taki, ¡rumba!
Wo-oh, oh-oh
Hi Music Hi Flow (Snake; jaja)
Báilame como si fuera la última vez (Oh-oh)
Y enséñame ese pasito que no sé (Oh-oh)
Un besito bien suavecito, bebé
Taki taki (Oh-oh)
Taki taki (Yeah-yeah)

Taki taki, quiere un besito o un ñaqui
Booty explota como Nagasaki (-aki)
Prende los motores Kawasaki (Kawasaki)
Que la disco está llena y llegaron los Anunnakis (Eh-eh)
No le bajes

El booty sobresale de tu traje
No trajo pantisito pa' que el nene no trabaje
Es que yo me sé lo que ella cree que ella se sabe
Cuenta que no quiere pero me tiene espionaje, eh-eh
El booty sobresale de tu traje
No trajo pantisito pa’ que el nene no trabaje
Es que yo me sé lo que ella cree que ella se sabe
Cuenta que no quiere pero me tiene espionaje, eh-eh

Báilame como si fuera la última vez
Y enséñame ese pasito que no sé
Un besito bien suavecito, bebé
(1j5462791)
Wo-oh, oh-oh
Hi Music Hi Flow

Bardi (Cardi)
He said he wanna touch it, and tease it, and squeeze it
Well, my piggy bank is hungry, my nigga, you need to feed it
If the text ain't freaky, I don't wanna read it
And just to let you know, this punani is undefeated, ayy
He said he really wanna see me more
I said, ""We should have a date—where? At the Lamborghini store""
I’m kinda scary, hard to read, I'm like a Ouija board
But I'm a boss bitch, who you gonna leave me for?
You hoes got no class, you bitches is broke still
I be talking cash, shit, while I'm popping my gold grill
I'm a whole rich bitch, and I work like I'm broke still
Why the love be so fake but the hate be so real? Uh

El booty sobresale de mi traje
No traje pantisito pa' que el nene no trabaje
E' que yo me sé lo que tú cree’ que tú no sabe’
Dice que no quiere, pero se quiere comer el equipaje
Báilame como si fuera la última vez
Y enséñame ese pasito que no sé
Un besito bien suavecito, bebé
Taki taki, taki taki, ¡rumba!
Wo-oh, oh-oh (DJ Snake)

Careful when you come through my way
My body-ody know how to play
Work it, keep it tight every day
And I, I, I know you need a taste
When I ooh, you're fallin’ in love
Give a little ooh-ooh, get it well done
Dancing on my ooh, make your girl wanna run
We keep moving 'til the sun come up
Porque I am the party, yo soy fiesta
Blow out your candles, then have a siesta
They can try, pero no one can stop me
What my taki taki wants, yeah, my taki taki gets, uh

Báilame como si fuera la última vez
Y enséñame ese pasito que no sé
Un besito bien suavecito, bebé
Taki taki, taki taki, ¡rumba!
Wo-oh, oh-oh
Hi Music Hi Flow
Taki taki
Taki taki "
58,Close to Me,Ellie Goulding Diplo ," 
Even though we both know we're liars
And we start each other's fires
We just know that we'll be alright
Even though we're kicked out the party
'Cause we both hate everybody
We're the ones they wanna be like

So don't let me down
Keep me in trouble
Born to be wild
Out in the jungle

And I don't wanna be somebody without your body
Close to me
And if it wasn't you, I wouldn't want anybody
Close to me (Yeah, yeah)
'Cause I'm an animal, animal-al like
Animal like you
And I don't wanna be somebody without your body
Close to me (Woo)

You can never come too close for comfort
I had to cut my bitch off, she bein' stubborn (Stubborn)
I make it known I fuck with you, not undercover ('Cover)
And when I jump in, I'm burnin' rubber (Yeah, skrrt)
Iced out body, didn't go to college (Yeah, yeah)
Price tag poppin', then you on a private (Then you on a)
Don't say sorry, everyone's watchin' (Everyone)
When you're where I am, everything's timeless (Yeah, yeah)

And I don't wanna be somebody without your body
Close to me
And if it wasn't you, I wouldn't want anybody
Close to me (Yeah, yeah)
'Cause I'm an animal, animal-al like
Animal like you
And I don't wanna be somebody without your body
Close to me (Yee)
Close to me

Close to me (Woo)
Yeah

'Cause I'm an animal, animal-al like
Animal like you

And I don't wanna be somebody without your body (Yeah)
Close to me
And if it wasn't you, I wouldn't want anybody
Close to me (Yeah, yeah)
Because I'm an animal, animal-al like
Animal like you
And I don't wanna be somebody without your body
Close to me
Close to me
(To me)
Close to me "
59,Envy Me,Calboy," 
Now I lay me down to sleep (Now I lay me down to sleep), ayy
I pray the Lord my soul to keep (I pray the Lord my soul to keep), yeah, ayy
Like a locksmith, I got the keys (Like a locksmith, I got the keys), yeah, ayy
Pull up, make opp niggas bleed (Pull up, make opp niggas bleed), yeah, ayy
I got water like overseas, yeah, ayy (Overseas)
Bitch, I ball like NBA (Bitch, I ball like NBA), yeah, ayy
Bitch, I ball like MVP (Bitch, I ball like MVP), yeah, ayy
I got money, they envy me (I got money, they envy me)

I'm with the gang, I'm with the mob, what was you thinkin'?
Remember them days, and that shit was hard, a nigga been thinkin' (Yeah)
I put a four in a twenty ounce, a nigga been drinkin' (Yeah)
If you with the squad, I give you my heart, lil' nigga, I mean it (Yeah)
I was fighting some demons, in the field, bitch, I'm deep in (Deep in)
I was raised in the deep end (Deep end), I know niggas be sinkin' (Sinkin')
Take your bitch and go deep in, but I gave her back, why you tweakin'? (Tweakin')
Come around with that rah-rah, we leave you dead on the cement (On the cement)
With the gang, we ain't playing fair
Matter fact, we don't play at all
OG 'Woods in the air
But we bought the Runtz so we smoke it all
Putting on a front, boy, you better fall
We gon' kill 'em dead, we gon' kill 'em all
Might spend a ten when I'm in the mall
I was on the bend with it in my drawers
Hit that smoke and I'm blackin' (Blackin')
Hit that smoke and I black out
If he run, blow his back down
I was gone but I'm back now
These niggas gon' fold, but I never back down
In the school, I was trappin' (Trappin')
In the school, you was class clown (Class clown)

Ayy, now I lay me down to sleep, ayy
I pray the Lord my soul to keep, yeah, ayy
Like a locksmith, I got the keys, yeah, ayy
Pull up, make opp niggas bleed, yeah, ayy
I got water like overseas, yeah, ayy
Bitch, I ball like NBA, yeah, ayy
Bitch, I ball like MVP, yeah, ayy
I got money, they envy me "
60,You Say,Lauren Daigle," 
I keep fighting voices in my mind that say I'm not enough
Every single lie that tells me I will never measure up
Am I more than just the sum of every high and every low?
Remind me once again just who I am, because I need to know
Ooh, oh

You say I am loved when I can't feel a thing
You say I am strong when I think I am weak
And you say I am held when I am falling short
And when I don't belong, oh, You say I am Yours
And I believe (I), oh, I believe (I)
What You say of me (I)
I believe

The only thing that matters now is everything You think of me
In You, I find my worth, in You, I find my identity
Ooh, oh

You say I am loved when I can't feel a thing
You say I am strong when I think I am weak
And you say I am held when I am falling short
When I don't belong, oh, You say I am Yours
And I believe (I), oh, I believe (I)
What You say of me (I)
Oh, I believe

Taking all I have and now I'm laying it at Your feet
You have every failure, God, You'll have every victory
Ooh, oh

You say I am loved when I can't feel a thing
You say I am strong when I think I am weak
You say I am held when I am falling short
When I don't belong, oh, You say I am Yours
And I believe (I), oh, I believe (I)
What You say of me (I)
I believe

Oh, I believe (I)
Yes, I believe (I)
What You say of me (I)
I believe "
61,Hey Look Ma I Made It,Panic! at the Disco,"
All my life, been hustlin' and
Tonight is my appraisal
'Cause I'm a hooker sellin' songs and
My pimp's a record label
This world is full of demons stocks
And bonds and bible traders
So I do the deed, get up and leave
A climber and a sadist, yeah

Are you ready for the sequel?
Ain't ready for the latest
In the garden of evil
I'm gonna be the greatest
In a golden cathedral
I'll be praying for the faithless
And if you lose, boo-hoo

Hey look, ma, I made it
Hey look, ma, I made it
Everything's comin' up aces, aces
If it's a dream, don't wake me, don't wake me
I said, ""Hey look, ma, I made it""

Friends are happy for me or
They're honeysuckle phonies
Then they celebrate my medals or
They wanna take my trophies
Some are loyal soldiers while
These other thorns are rosy
And if you never know who you can trust
Then trust me, you'll be lonely, oh

Are you ready for the sequel?
Ain't ready for the latest
In the garden of evil
I'm gonna be the greatest
In a golden cathedral
I'll be praying for the faithless
And if you lose, boo-hoo

Hey look, ma, I made it
Hey look, ma, I made it
Everything's comin' up aces, aces
If it's a dream, don't wake me, don't wake me
I said, ""Hey look, ma, I made it, I made it""
I said, ""Hey look, ma, I made it, I made it""
I see it, I want it, I take it, take it
If it's a dream, don't wake me, don't wake me
I said, ""Hey look, ma, I made it""
(Mama best believe it)
(Mama best believe it)
Hey look, ma, I made it
(Think I must be dreamin')
(Wide awake and dreamin')
Hey look, ma, I made it
(Mama best believe it)
(Mama best believe it)
Hey look, ma, I made it
(Think I must be dreamin')
Hey look, ma, I made it "
62,Circles,Post Malone," 
Oh, oh, oh
Oh,  oh, oh
Oh,  oh, oh, oh, oh

We couldn't turn around 'til we were upside down
I'll be the bad guy now, but know I ain't too proud
I  couldn't be there even when I tried
You  don't believe it, we do this every time

Seasons change and our love went cold
Feed  the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm  waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away

Let go, I got a feeling that it's time to let go
I said so, I knew that this was doomed from the get-go
You thought that it was special, special
But it was just the sex, though, the sex, though
And I still hear the echoes (The echoes)
I got a feeling that it's time to let it go, let it go

Seasons change and our love went cold
Feed the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away

Maybe you don't understand what I'm going through
It's only me, what you got to lose?
Make up your mind, tell me, what are you gonna do?
It's only me, let it go

Seasons change and our love went cold
Feed the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away "
63,Beer Never Broke My Heart,Luke Combs," 
I've had a largemouth bass bust my line
A couple beautiful girls tell me goodbye
Trucks break down, dogs run off
Politicians lie, been fired by the boss

It takes one hand
To count the things I can count on
No, there ain't much, man
That ain't never let me down

Longneck ice-cold beer never broke my heart
Like diamond rings and football teams have torn this boy apart
Like a neon dream, it just dawned on me that bars and this guitar
And longneck ice-cold beer never broke my heart

She was a Carolina blue jean baby
Fire in her eyes that drove me crazy
It was red taillights when she left town
If I didn't know then, I sure know now

But longneck ice-cold beer never broke my heart
Like diamond rings and football teams have torn this boy apart
Like a neon dream, it just dawned on me that bars and this guitar
And longneck ice-cold beer never broke my heart, yeah

Well, it takes one hand
To count the things I can count on
But I got one hand
That's grippin' down on a cold one

'Cause longneck ice-cold beer never broke my heart
Like diamond rings and football teams have torn this boy apart
Like a neon dream, it just dawned on me, that bars, and this guitar
And longneck ice-cold beer never broke my heart, no
It never broke my heart "
64,The London,Young Thug,"
Yeah, yeah, yeah
Oh, oh, woah
Woah, woah
Oh
(You good, T-Minus?)
Oh

Me-meet me at The London
If you find time, we can run one
Talk about some things we can't undo
You just send the pin, I can find you
6'1"", on the money, 9'2""
You just say the word and I'll run through
Two texts, no reply, that's when I knew
I knew, I knew, yeah, I knew

Yeah, circumnavigate the globe as the cash grows (Grow)
Get a nigga whacked like you get the grass mowed (Mowed)
I'm talkin' slick when I'm with the Big Slime, nigga (Slime)
Could hit your bitch, you could never hit mine, nigga (Mine)
In my DM, they electric slide, nigga (Huh, slide)
No catfishin', this is not a fish fry, nigga
Never switch sides on my dog
Catch a contact, hitch a ride, go to Mars
Everybody sing
How could you come up out your face
And say I ain't the hardest nigga you done ever heard?
I left a flock of rappers dead and buried
A verse from me is like eleven birds
Just did the math, that's like two thousand dollars every word
I'm on the verge, I'll beat the charge
I killed some niggas and I walked away from it
Then I observe, just how you curve
Then told the nigga that they gotta wait for it
""I know—I know you in high demand""
I'm ballin' on a pussy nigga like Juwanna Mann
I'm drownin' all inside the pussy like I never swam
Ayy, fuck your IG, I put somethin' on your sonogram
I'm the man, ayy, ayy

Me-meet me at The London
If you find time, we can run one
Talk about some things we can't undo
You just send the pin, I can find you
6'1"", on the money, 9'2""
You just say the word and I'll run through
Two texts, no reply, that's when I knew
I knew, I knew, yeah, I knew

Pimp talk, church talk, I can make a brick walk (Woo)
Up north, down south, Bankhead to Rachel Walk (Ayy)
Hit it with a little water, stretch it like a vocal cord
STD, I run my ward, fuck a fed and his daughter (Let's go)
I'ma run the compound (Yeah)
I supply the cigarettes and bread (Woo)
I got a main and she gon' ride (Uh-huh)
She took a quarter and she fled (Uh)
I'm in the Lamb', so she gon' ride (Yeah)
I see the pain in shawty's light brown eyes (Ooh)
I'm at The London with some big thots
No fries, she eat steaks with the fish sides
Didn't your mama tell you when something on fire, stop, drop and roll? (Aw yeah)
I've been on the road like a pair of spinners at Stop-N-Go's (Yeah)
I could charge 'em like a Dodge Hemi Demon
Got your broad in the garage eatin' semen
Every time a nigga go back to the ward
Niggas act like they want start
And we leave them on the cement (Grra, grra)
Me-meet me at The London
If you find time, we can run one
Talk about some things we can't undo
You just send the pin, I can find you
6'1"", on the money, 9'2""
You just say the word and I'll run through
Two texts, no reply, that's when I knew
I knew, I knew, yeah, I knew

I, crash down, we get money (Hey)
For the full town (Woah, when you won't play, I)
I decided, for the full side (Hoes will say)
And they know, I might (And fly, I...)
Get down, might (Don't play)
See the whole town every time, I... (Oh, every day)
Yeah, they know what's up (Folks will say) "
65,Con Calma,Daddy Yankee & Katy Perry,"

D-D-D-D-D-DY
¡Ay, Daddy!
Play N' Skillz
Katy Perry
Run!

¿Cómo te llamas, baby?
A little mezcal got me feelin' spicy
I know that we don't speak the same language
But I'm gonna let my body talk for me (Talk for me)
Hola, me llamo Katy
A little mezcal got me feelin' naughty (Let's go)
I know that we don't speak the same language (Woo)
So I'm gonna let my body talk for me (Talk for me)

Con calma, yo quiero ver como ella lo menea
Mueve ese poom-poom, girl
Es un asesina, cuando baila quiere que to' el mundo la vea
I like your poom-poom, girl (Sube, sube)
Con calma, yo quiero ver como ella lo menea
Mueve ese poom-poom, girl
Tiene adrenalina, en medio 'e la pista, vente, hazme lo que sea (¡Woo!)
I like your poom-poom, girl (¡Hey!)

Dress up with my girls, on the hunt tonight
Got a feelin' I'ma catch a wild one
And I know that I'm not typically your type
But you never had this kind of stimulation
All eyes on me when I light up the room
You play the right vibe and my body will move
Easy baby, I see you're in the mood
Me too (¡Woo!)

Con calma
I see you're lovin' the way I work the floor now
I got the poom-poom, boy
You could be my Puerto Rican dream, and I'll be your California gurl now
I got the poom-poom, boy
Con calma
I see you're lovin' the way I work the floor now
I got the poom-poom, boy
You could be my Puerto Rican dream, and I'll be your California gurl now
I got the poom-poom, boy

Tú tiene’ candela y yo tengo la vela
Llama el 911, se están quemando las suela'
Me daña cuando la faldita esa me la modela (¡Ja!)
Mami, estás enferma, pero tu show no lo cancela'
Te llaman a ti la reina del party
Mucha sandunga tiene ese body
Tírate un paso, no-no-no pare (¡Woo!)
¡Wow! Dale, dale (Yo')
Somos dos bandido' entre la rumba y romance
Y zúmbale DJ, otra ve' pa' que dance
Échale, échale, échale pa'trás
Échale, échale, pa'lante y pa'trás (Hey, eh, hey)
Con calma, yo quiero ver como ella lo menea (Con calma)
Mueve ese poom-poom, girl (Girl)
Es un asesina, cuando baila quiere que to' el mundo la vea
I like your poom-poom, girl
Oh, con calma
I see you're lovin' the way I work the floor now
I got the poom-poom, boy
You could be my Puerto Rican dream, and I'll be your California gurl now
I got the poom-poom, boy (¡Woo!)

Come with a nice young lady (Let’s go)
Intelligent, yes, she gentle and irie (¡Fuego!)
Everywhere me go me never lef' her at all-ie (¡Dile! ¡Ja!)
Yes-a Daddy Snow me are the roam dance man-a (Ay, Papi!) (Snow)
Roam between-a dancin' in-a in-a nation-a (Prr-prr-prr)
You never know say daddy me Snow me are the boom shakata (¡Ja! ¿Qué-qué-qué-qué?)
Me never lay-a down flat in-a one cardboard box-a (¡Sube, sube!)
Yes-a Daddy Yankee me-a go reachin' out da top (Hey!) (Ra!)

Con calma, yo quiero ver como ella lo menea (Menea)
Mueve ese poom-poom, girl (¡Woo! Girl)
Es un asesina, cuando baila quiere que to' el mundo la vea (Oh, yeah)
I like your poom-poom, girl
Con calma
I see you're lovin' the way I work the floor now
I got the poom-poom, boy
You could be my Puerto Rican dream, and I'll be your California gurl now
I got the poom-poom, boy "
